 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00010080519111039935 7.4016986229000505e-06 -2.0251538120020546e-07 1.913348658260042e-09 -9.267310611758871e-06 8.721172316849574e-07 -2.5013668102879313e-08 2.432993325505867e-10 1.9149093976387088e-07 1.528657618689585e-07 -1.2892846053796714e-07 -2.14070654881258e-08 -5.2778395019654554e-08 7.935408860979874e-08 -3.836169901448853e-08 4.476926708048658e-08 -3.553294001216071e-08 -7.277308889445265e-08 -7.670899255379414e-08 -5.102311027533962e-08 2.380901855479609e-08 3.541020380602935e-08 -2.0201161149409904e-08 -3.681125014769492e-08 -1.6233522679068013e-08 -3.932154964203706e-08 4.1213968805909555e-08 -3.7113383069554305e-08 -7.271150158191616e-07
age 7.401698622972253e-06 0.00022876205139046296 -5.265083910379404e-06 3.7653719341094795e-08 0.0028072242806266657 -0.00021243410668839272 4.874785370311113e-06 -3.473185179389755e-08 -4.1786039518093906e-08 1.7159828643672892e-07 -1.0695553024138608e-07 1.7534565946911662e-07 9.429297516993155e-08 8.270483286346965e-08 8.32631107602394e-08 6.696667935060189e-08 7.508780701335577e-08 -3.419711269891519e-07 -5.217985009303016e-08 5.674604153503736e-08 -1.6183325145922355e-07 -2.3204839620690222e-07 -1.9472860025693013e-07 2.145823708389226e-07 1.5080884402172748e-07 -1.2127932776533763e-07 1.2469446220700395e-07 2.7565134198625473e-07 3.053166977154078e-06
age2 -2.025153812011961e-07 -5.265083910378936e-06 1.2347964282361944e-07 -8.978846446183692e-10 -6.31286843060973e-05 4.880607371834669e-06 -1.1416216037944275e-07 8.272027080501808e-10 2.738972719992679e-09 -3.6028992898846285e-09 1.89648829704387e-09 -4.231475998130657e-09 -2.397140513095076e-09 -2.6532790007462723e-09 -1.4118040076992644e-09 -9.839393345167882e-10 -1.6243660083524962e-09 7.863721390309821e-09 1.568821870382725e-09 -1.1707049807571378e-09 3.4690795136574612e-09 4.640617345048227e-09 3.49448923434298e-09 -4.448394689990835e-09 -3.973466374534938e-09 2.3714948056139143e-09 -3.334968358765682e-09 -6.393031166240066e-09 -7.081224988924693e-08
age3 1.913348658261389e-09 3.7653719341092836e-08 -8.97884644618407e-10 6.6339836277080274e-12 4.426013099954382e-07 -3.4810049724338495e-08 8.28148930265618e-10 -6.098077052671487e-12 -2.987676424177116e-11 2.6519999865580003e-11 -1.3042967835463112e-11 3.0826358950861604e-11 1.6986675770347628e-11 2.3511673612372588e-11 7.678676889738836e-12 4.7006971551587635e-12 1.2480847362896166e-11 -5.6239804450476003e-11 -1.5321332079340303e-11 6.344974218829206e-12 -2.415509864466182e-11 -2.8139366379607063e-11 -2.010181363383397e-11 2.8619147064473258e-11 3.1180164189730437e-11 -1.443965006164352e-11 2.6514771492761868e-11 4.5266138561679594e-11 4.837750004857569e-10
sex -9.26731060902624e-06 0.002807224280630666 -6.312868430618982e-05 4.426013099961098e-07 0.09718511639366195 -0.007273221173079643 0.00016603038010864476 -1.1815058446005032e-06 -1.3309556551838242e-07 -8.083366567331084e-07 1.612780142618255e-07 7.381230549831181e-07 -1.5489411906339644e-06 -4.060886036892836e-07 1.8943480831342815e-06 -1.2477306362211038e-07 -2.219592682301177e-06 -3.033575856432685e-06 -4.773452097062235e-07 3.3298861808819014e-06 2.9036631873171886e-08 -2.361207027975061e-06 -4.342393608527195e-06 1.8029741016506948e-06 -1.0622838547571507e-07 -1.7125880309793286e-06 2.8774516025595804e-06 4.2446316725254084e-07 3.8682090000434975e-05
agesex 8.721172315415811e-07 -0.00021243410668878536 4.8806073718437745e-06 -3.481004972440444e-08 -0.007273221173080086 0.0005590563425119738 -1.302459289915558e-05 9.420558638710305e-08 4.6378424329876084e-08 7.845620861439828e-08 -1.2846283789883263e-08 -2.657150763618312e-08 8.671135699325943e-08 -1.2860768191105751e-08 -7.777170669022482e-08 2.2665243820374633e-08 1.6086342646168133e-07 2.3882599655416216e-07 1.7957578677205596e-08 -2.4541505468605946e-07 -3.748852607594032e-08 1.6281987146319746e-07 2.8247868796005983e-07 -8.793274274090818e-08 -5.6943647168244765e-08 1.312109522346534e-07 -2.486126985954579e-07 -4.489424256490581e-08 -3.6358845451831026e-06
age2sex -2.501366810003227e-08 4.874785370319907e-06 -1.1416216037964954e-07 8.281489302671328e-10 0.00016603038010866493 -1.3024592899156331e-05 3.090952136887535e-07 -2.2722333358734103e-09 -1.9346913915762326e-09 -2.112309640133549e-09 1.892476391555741e-10 4.703701095060373e-10 -1.7062726999626424e-09 1.0691526444558478e-09 8.777294588520491e-10 -9.649025903926138e-10 -3.2060135942430253e-09 -5.492321834077211e-09 -4.995405303731111e-10 5.340640282141005e-09 1.487363968594298e-09 -3.0548081828109205e-09 -6.030929792121871e-09 9.016950343378684e-10 2.224689023084771e-09 -3.2939705991148606e-09 6.162141294954057e-09 8.091301945843131e-10 9.775881033310921e-08
age3sex 2.4329933254393244e-10 -3.4731851793988685e-08 8.272027080522711e-10 -6.098077052686407e-12 -1.181505844600718e-06 9.420558638711376e-08 -2.272233335873532e-09 1.6962014039126297e-11 1.6759858286185138e-11 1.782391868855183e-11 3.345436325342021e-13 -5.085974479183719e-12 1.2955399119956394e-11 -1.0882927244736933e-11 -2.660348988325403e-12 8.304975930105865e-12 1.858326250778922e-11 3.8812744634562133e-11 4.449223072319542e-12 -3.5765070544857446e-11 -1.3288039294069512e-11 1.739116455033668e-11 4.167837900360984e-11 1.7505687803447e-12 -2.0224536230121304e-11 2.5733381418659532e-11 -4.658457382323668e-11 -4.308207077527791e-12 -8.11281426608582e-10
pcs.V3 1.914909397638401e-07 -4.178603951821617e-08 2.7389727199954954e-09 -2.987676424179139e-11 -1.3309556552137795e-07 4.6378424330105074e-08 -1.9346913915815547e-09 1.6759858286223634e-11 1.0655366186184438e-06 5.506851517334963e-08 -2.550157793961503e-08 1.4098472606691492e-09 4.206321363355802e-09 1.588709328545114e-08 -5.0109933088012395e-09 1.0937968989125303e-08 5.953396962557517e-09 7.126859056862804e-11 -1.18230934518095e-08 1.169414258707554e-08 -3.9687700871051817e-10 -9.737595491412458e-09 -1.298812367286187e-08 -1.4495513091925589e-08 -4.16283309039629e-09 -7.89361744041387e-09 1.0848647851430516e-08 7.227192280772972e-10 8.343503551171711e-07
pcs.V4 1.5286576186891328e-07 1.7159828643644794e-07 -3.6028992898781153e-09 2.651999986553312e-11 -8.083366567408018e-07 7.845620861499478e-08 -2.112309640147545e-09 1.782391868865363e-11 5.5068515173349563e-08 1.1167457471633845e-06 1.830421228071007e-08 -3.255599655961647e-09 1.2692503281432542e-08 -1.6994730332243966e-08 -6.64693128791266e-09 1.4617596965103577e-08 -3.532559742788229e-09 -2.580440598134512e-09 7.188995768599834e-09 -9.531428772412352e-09 -5.6356736596580675e-09 1.1246287454526486e-08 7.729269859499225e-09 3.5095642651566977e-09 6.113397116936716e-09 -3.18332101089597e-09 2.756468905765286e-10 2.5469003135823773e-09 -5.284846539011446e-07
pcs.V5 -1.2892846053795886e-07 -1.0695553024119326e-07 1.8964882970393847e-09 -1.3042967835430756e-11 1.612780142681828e-07 -1.2846283790378578e-08 1.8924763916726045e-10 3.3454363244868173e-13 -2.5501577939615087e-08 1.8304212280709992e-08 1.1491586464625493e-06 7.186686163536897e-09 -5.971974902765723e-10 -1.592500205217352e-08 2.262639265601359e-09 -7.60583956651023e-09 1.44586975320779e-08 1.3131431952078595e-08 8.715245735530385e-09 2.3198450217092064e-09 8.300344267844593e-09 9.401008925391426e-09 -9.276475851138262e-09 -5.8757688060350096e-09 8.747179576923993e-09 6.468471470696266e-09 6.000803499814968e-09 2.4335624593519257e-09 1.6358344227900313e-07
