 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00031505330231035273 -0.0004375258379542397 8.154720478692616e-06 -4.864580965202568e-08 0.001909501472161359 -0.00012347436948520184 2.554847283983269e-06 -1.69784597613081e-08 -1.5586947066236279e-07 8.278702937194704e-07 -2.7500826715266873e-07 1.0718213474914307e-07 -5.189055924273071e-08 -5.799691352039735e-08 3.3864812852219075e-07 4.714962359339977e-07 -6.849005435898658e-08 -2.1452700393376018e-07 -5.370130458820163e-07 6.750312597266843e-08 -1.6327349366704045e-07 2.518614953225042e-07 -7.523629237044022e-08 1.4510466632378566e-07 -7.009952696301164e-07 -8.775670895906492e-08 1.492067387953097e-08 -2.805188804313455e-07 -1.0062240411924936e-05 2.121670230411551e-05 1.4464106047954429e-06
age -0.0004375258379485006 0.0021254690103327083 -4.134488221051268e-05 2.5865213946222856e-07 0.0324837272122845 -0.0019699315224112925 3.8284946754393376e-05 -2.3943539834686567e-07 1.014997967928116e-06 -7.221161409891664e-07 2.570186318015206e-07 -6.687692161170289e-07 -5.844536325369827e-08 2.156120882450105e-07 -6.125067206756317e-09 -4.109221135237631e-07 5.604246317373269e-07 4.5939786466498e-07 3.8317218597510464e-07 -2.4630113131977776e-07 4.519455273150239e-07 -4.3370125194602956e-07 -1.1972981651663272e-06 -2.488989900194264e-07 2.0642444710216524e-06 4.55574889586752e-09 1.3453005784820346e-07 5.786869390440554e-07 -1.0138328408333136e-06 -2.6655446504671977e-06 6.793422381693254e-06
age2 8.154720478599043e-06 -4.134488221057021e-05 8.115357276585551e-07 -5.122591067316831e-09 -0.0006256657228216544 3.828310404430101e-05 -7.507650021948435e-07 4.737277536156805e-09 -1.6836682008898887e-08 1.2838150836482962e-08 -5.386668610982707e-09 1.1599865471306132e-08 -6.076612579211708e-11 -6.0509409341228034e-09 2.4172639867196715e-10 8.211444410441621e-09 -1.1175762033649235e-08 -7.645384771725213e-09 -6.116642287443804e-09 5.574571309856903e-09 -7.93060960195319e-09 7.461936947762987e-09 2.2324305113014752e-08 4.751654253315847e-09 -4.128043017639112e-08 2.5547487711864395e-10 -4.640134028833406e-09 -1.1377654692598606e-08 3.3229637598130254e-09 1.7914373948704433e-08 -1.1521595492924529e-07
age3 -4.864580965110678e-08 2.586521394618996e-07 -5.122591067304428e-09 3.263649572261949e-11 3.8795048348282375e-06 -2.3939215352213525e-07 4.736852531662402e-09 -3.0165607991261963e-11 8.543783456383109e-11 -6.93260766622804e-11 3.251228437476499e-11 -6.547382431670028e-11 5.045732189044285e-12 4.993989758965251e-11 -2.3987007108318197e-12 -5.2982405533727304e-11 7.344108433053641e-11 4.0704634433014974e-11 2.734300734612004e-11 -4.1183953170576495e-11 4.4568081655927806e-11 -3.8321856259400695e-11 -1.3419188070660625e-10 -3.092608142213542e-11 2.654099652805647e-10 -2.4649504277401074e-12 4.111220858769486e-11 7.002644356073166e-11 4.350766938137238e-11 3.804160145545604e-11 6.392330324838082e-10
sex 0.0019095014723477261 0.032483727211930914 -0.0006256657228149086 3.879504834786914e-06 1.4860877827376922 -0.09068897016168757 0.0017756870829444818 -1.1203723424758177e-05 -1.9276093410629546e-05 1.6958329565841e-05 4.69630843171436e-06 -2.2942966382327766e-05 -8.393285911608866e-06 -2.0737919507974138e-05 4.066119777026842e-05 1.3555027098360936e-05 5.789821721356212e-06 2.3231238943204268e-05 -1.3623142116255182e-05 -4.1100275461943875e-06 1.4125225937345721e-05 8.312886393903712e-06 -4.356251026809681e-05 6.367051464736022e-06 5.20647912171455e-06 1.4387533214066811e-05 -2.491226199232192e-06 -9.062847529209003e-06 8.205177147195677e-05 0.00022115342130450967 -0.000289233903964035
agesex -0.00012347436950420235 -0.001969931522378198 3.828310404368415e-05 -2.393921535184515e-07 -0.09068897016167299 0.005585511572281707 -0.00011031704177283283 7.017124929748527e-07 1.2600517878770532e-06 -9.585743099295046e-07 -2.545132592376244e-07 1.4278021441420407e-06 4.621625054998162e-07 1.227997736660457e-06 -2.42656444730632e-06 -8.238682043082828e-07 -3.15704430588874e-07 -1.36929323279566e-06 8.370853506470965e-07 3.474669670529094e-07 -8.741654362637641e-07 -5.816557536365471e-07 2.6323215323532953e-06 -3.3564982710610673e-07 -3.6465874662856884e-07 -7.660512429638038e-07 -5.4403638541700604e-08 6.139895833867638e-07 -6.2368047555678625e-06 -1.4304219897865076e-05 1.595914316848731e-05
age2sex 2.554847284237252e-06 3.828494675391177e-05 -7.507650021857935e-07 4.73685253160786e-09 0.0017756870829439015 -0.00011031704177281488 2.197864570003884e-06 -1.4099468998067875e-08 -2.667714581345378e-08 1.7545538974245592e-08 4.373867224292215e-09 -2.814299470062014e-08 -8.420798120259013e-09 -2.3127394599483948e-08 4.68036966158963e-08 1.5645130529394425e-08 6.084093161971519e-09 2.6039680566026327e-08 -1.7090800001936036e-08 -8.5379807579168e-09 1.7706917693383987e-08 1.3473367754191848e-08 -5.1391175805909974e-08 4.746735409710891e-09 8.09876914107158e-09 1.2737575494718889e-08 4.791617171572205e-09 -1.3596282536239989e-08 1.5165989290182314e-07 2.8633879287394453e-07 -2.809760549419561e-07
age3sex -1.6978459762736942e-08 -2.3943539834408216e-07 4.737277536104376e-09 -3.016560799094514e-11 -1.1203723424752695e-05 7.017124929746283e-07 -1.4099468998065693e-08 9.123107039926619e-11 1.7811916391014043e-10 -1.029826174136731e-10 -2.3093344677140683e-11 1.759150593564906e-10 5.257520842311985e-11 1.4137384480825707e-10 -2.9291552885788e-10 -9.644758915274592e-11 -4.027598041721659e-11 -1.5983256847885526e-10 1.1194802084594101e-10 6.386917861785944e-11 -1.1597545314149828e-10 -9.906365099333923e-11 3.250086030812372e-10 -1.4378084407240867e-11 -5.700413842315202e-11 -6.725163358516741e-11 -5.174773827858434e-11 9.554456586668095e-11 -1.1820527588314882e-09 -1.8045201648526056e-09 1.552431282351862e-09
pcs.V3 -1.5586947066488414e-07 1.0149979679360196e-06 -1.6836682009051885e-08 8.543783456478253e-11 -1.9276093410449494e-05 1.2600517878659965e-06 -2.6677145813236056e-08 1.7811916390875948e-10 1.4395832531424727e-06 8.457714424793322e-08 -3.8165761488503726e-08 -1.6944804119250349e-09 -6.012243218428822e-09 3.409343168291065e-08 -2.6774389628857616e-08 1.0461655470500692e-08 1.1309321553716537e-08 -2.275122232958967e-08 -1.3862861022488599e-08 2.694416260870262e-08 2.787401766753092e-09 -1.5562548466506195e-08 -2.2487154574863825e-08 -3.012321688661183e-08 -1.8193458338419474e-08 -2.988304012547943e-08 1.9308197897569285e-08 -2.8976807559885354e-09 2.4785760009588797e-07 1.2039523545682325e-06 7.417494744915843e-07
pcs.V4 8.278702937198777e-07 -7.221161410049947e-07 1.2838150836790334e-08 -6.932607666420067e-11 1.6958329565233813e-05 -9.585743098920567e-07 1.7545538973504908e-08 -1.0298261740895428e-10 8.457714424794028e-08 1.5140856392054247e-06 4.557034386427424e-08 8.926092785570739e-09 7.927338077713662e-09 -3.184129803630356e-08 -9.234373720163927e-09 3.170107750869435e-08 -7.246675223197638e-09 -3.984750744806737e-09 -1.780010848172793e-09 2.3755767463272523e-09 -1.0862562435074869e-08 -9.716497487973397e-10 3.351258401578869e-10 2.6495213692403184e-09 2.107693625434044e-08 1.2491109484300952e-08 -5.572879218893536e-10 -1.6361063670844868e-09 -8.766419866753644e-08 -7.619552358974239e-07 -6.616161943465297e-07
