 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 -1.514110961864002e-08 7.134376369022917e-08 1.3576980012316038e-06 4.340052623159145e-08 -4.33705519128615e-07 -1.1102255605659791e-07 -3.954054751777912e-08 1.5418256408429095e-08 5.961261893247302e-08 9.820979973389595e-08 1.7280851920080994e-06 4.014153948083215e-08 5.661232256655779e-09 -2.418430445024049e-08 -1.0229827256604222e-08 2.77614447411089e-08 1.2976691060022393e-08 2.459370846386068e-08 -6.740971920722385e-09 -2.9062714325339828e-08 -1.7513582246010866e-08 -3.470969062422552e-08 -5.405902248092487e-09 1.0183310823211627e-07 2.1287181325469275e-08 5.6095651430826275e-08 3.77256985968668e-08 -8.664793235483806e-07 -6.294545410825526e-07
PC.PC6 3.8631820789584305e-07 3.6086753484788106e-08 -7.607062280687293e-07 1.2887234688931498e-08 1.4768717146651835e-07 5.045381957664155e-08 8.65532760895873e-09 -1.6637511094764487e-08 4.7291006778328545e-09 -4.6450184936490494e-08 4.014153948083224e-08 1.9128972740565246e-06 9.74454375452444e-08 -2.4339526414656998e-08 -8.992452606528457e-08 1.5489984031231144e-08 -1.9644336132684947e-08 -4.689146436125193e-09 -2.5174600086441728e-08 1.88555435852925e-08 3.5157913357454645e-08 -5.858235131027203e-08 -1.2032736988252768e-07 2.6112112970027447e-09 -2.045046861332275e-08 -1.669264831111358e-08 -3.488509547746003e-08 6.41360642930923e-07 -6.39783485072404e-07
PC.PC7 -1.869931472626949e-07 -4.493309071558099e-08 -1.7788496775093134e-07 -4.363635064039181e-07 5.974968096184533e-08 1.1927554581873348e-07 -4.208493898860333e-09 -1.0644376905279705e-09 2.334270280342961e-08 1.236472859178075e-07 5.661232256655853e-09 9.744543754524431e-08 1.5173037773980279e-06 1.4808775068681292e-07 2.4157304332346453e-08 -3.6001215975127945e-08 -1.715737633175738e-08 -5.560747747685536e-08 7.488124361824462e-09 1.271258588395187e-08 1.4722191894069126e-08 -2.0675538212651645e-09 -2.457247731045233e-08 -4.201931857208574e-08 -7.323998733007991e-09 -3.6530046501662446e-09 1.1350614014545527e-08 1.1451179984941185e-06 4.5604115921477677e-07
PC.PC8 2.6726077980132757e-07 1.2824127766717566e-08 1.752216064213679e-07 4.405623597777586e-08 -8.047278601028725e-08 -1.685441646080921e-08 2.488128929650818e-08 -2.493239547649886e-08 -5.5161715723072944e-08 5.666118302154156e-08 -2.418430445023974e-08 -2.4339526414657048e-08 1.4808775068681342e-07 2.104517456814554e-06 -4.2694794066144584e-08 -9.162085259049932e-08 3.23884981500346e-09 -3.82980057296386e-08 1.5996370113717553e-08 -2.7411197940993458e-08 -2.372235896524753e-10 8.934702797099376e-08 -8.866900974011058e-08 -3.34732814645361e-07 1.432224557693022e-08 -6.331121911419077e-08 -6.152199569162793e-08 8.754211809084172e-09 3.868600425602545e-07
PC.PC9 5.989640093505714e-08 1.7916777748716787e-08 -5.444030404935019e-07 2.334530879074738e-08 2.62500015649827e-07 -9.409670074564527e-08 4.586100873990529e-08 1.4920950443522034e-08 3.70465190700702e-09 9.104017036941673e-09 -1.0229827256604327e-08 -8.992452606528416e-08 2.4157304332346817e-08 -4.269479406614425e-08 2.0825268809336006e-06 7.130680338738021e-08 1.1047431058777333e-07 5.791710666509115e-10 -1.6519038312409588e-07 -8.333736604029203e-09 -3.316622742028967e-08 -6.8547067598546965e-09 5.4388148596601096e-08 8.06969508121947e-10 1.8923197338959262e-08 -5.467155580036786e-08 -3.72754585453995e-07 8.316971819867866e-07 1.7324756919000377e-07
PC.PC10 2.6137506198516137e-07 4.265105327531407e-08 1.4431070574397056e-08 9.935557740823966e-07 -1.3034015765117675e-07 -2.923612408954022e-07 -1.252465924061681e-08 1.8441664854730636e-08 3.111429133579134e-08 -3.0764509227646414e-08 2.7761444741108707e-08 1.5489984031231054e-08 -3.600121597512746e-08 -9.162085259049858e-08 7.130680338738138e-08 2.513211607145107e-06 -1.3003170333427416e-07 4.2657116912358524e-08 5.1308606722958774e-08 5.333919166318088e-08 -4.4805499100032474e-08 -4.1205141355821196e-08 2.398485901949017e-08 2.3541089524450996e-07 2.069052252483837e-08 7.581293313047496e-08 2.527620378146599e-07 5.632428187892202e-08 -3.764122613286041e-07
PC.PC11 7.426949207844165e-07 5.883420447026646e-08 4.915062714633637e-07 -6.679099801419627e-07 1.0911202937610112e-07 2.713311420103075e-07 -1.4678062790831976e-08 7.507872686520036e-09 -1.2417242777407065e-08 -1.60493310129526e-08 1.2976691060022282e-08 -1.9644336132684986e-08 -1.71573763317571e-08 3.2388498150035283e-09 1.1047431058777386e-07 -1.3003170333427395e-07 1.9904615648035494e-06 -7.001081834130991e-08 -1.4346240684325623e-08 5.0040398627065033e-08 -4.703575156526725e-08 1.4710216688897488e-07 7.623719362182474e-08 -7.534957733072123e-08 3.319133041048369e-08 -2.1767167147242435e-09 -1.984857166472382e-07 -2.9368146403859853e-07 1.3702815473480056e-07
PC.PC12 1.570246455989064e-07 -7.190019068747014e-10 -5.780342722735978e-07 -8.08029028467979e-08 2.0650849727695954e-07 -1.0233927627285452e-09 2.0823778698681447e-08 -1.3826720160526526e-08 -2.408128125481824e-08 6.056907622638343e-08 2.4593708463860664e-08 -4.68914643612512e-09 -5.5607477476855395e-08 -3.829800572963879e-08 5.791710666506763e-10 4.26571169123586e-08 -7.001081834130967e-08 2.1796342517308167e-06 -2.6463438106158888e-08 7.182689061167793e-08 5.301889878704704e-08 1.2924299346844735e-07 4.036917929723148e-09 -1.2364354039288832e-09 1.2789082375359855e-07 2.159455998501532e-08 5.060429894952675e-08 6.437725242852927e-07 2.7198494906275173e-07
PC.PC13 -7.316128894334493e-07 -6.06731633643696e-08 -1.9209072667745466e-07 5.009104960226671e-07 1.368989136073396e-07 -2.0146725347888935e-07 -2.174828286232029e-09 -5.289636873350772e-09 -4.07461248443782e-09 -1.7755166242896957e-08 -6.740971920722309e-09 -2.5174600086441738e-08 7.488124361824528e-09 1.5996370113717762e-08 -1.6519038312409562e-07 5.1308606722958846e-08 -1.4346240684325198e-08 -2.6463438106158762e-08 1.9776978772138906e-06 1.215196307500066e-08 -2.3255090451228534e-08 -1.6406025660989512e-08 8.860249314711246e-09 1.3609897413369667e-08 -5.2726543794558756e-08 -3.883190536395059e-08 3.0926566654964266e-07 1.381918952110038e-07 -1.5497602330884465e-07
PC.PC14 -1.377383176536868e-07 1.681947041168231e-08 4.17045879839494e-07 6.321275450433387e-08 -3.2626778266276476e-07 -1.8377307634890155e-07 -2.3173829698521653e-08 -7.850292216332613e-09 3.064662491361557e-08 5.341590129426569e-08 -2.9062714325340122e-08 1.8855543585292507e-08 1.2712585883952276e-08 -2.741119794099294e-08 -8.333736604029112e-09 5.333919166318084e-08 5.0040398627064147e-08 7.182689061167741e-08 1.215196307500043e-08 1.5796341294425617e-06 -2.9027374092488936e-08 -1.7471565817370993e-07 -3.959409409851145e-08 5.91619438543156e-08 -5.912609095417433e-09 -3.6188820087713567e-08 -1.7923577589117513e-07 4.143472746911475e-07 3.6371772557240473e-07
PC.PC15 -5.020249079352214e-07 4.579179577678119e-09 -1.61391520432008e-07 -2.2870748788629002e-07 7.236098754260284e-08 1.828040658515288e-08 3.665267061390243e-08 -2.118437162053354e-08 2.5186942971381656e-08 3.942596873950309e-09 -1.7513582246010952e-08 3.5157913357454705e-08 1.472219189406912e-08 -2.3722358965275294e-10 -3.316622742029016e-08 -4.480549910003235e-08 -4.703575156526732e-08 5.301889878704724e-08 -2.3255090451229262e-08 -2.9027374092489674e-08 1.863525634941156e-06 -6.650613621424914e-08 -9.281523904247872e-08 -8.151679213205837e-08 -2.5428685630603533e-08 5.046794955061746e-08 1.7078092429392423e-07 5.546859430907829e-07 5.824677043427698e-07
PC.PC16 2.893908616758093e-07 -1.1369982131531357e-08 -8.075271848871498e-07 -3.25010797935551e-07 -6.237013591431106e-08 5.267053278325354e-08 3.2655219698591353e-09 4.3088092072547364e-08 -4.5664952677016934e-08 4.3486826728669564e-08 -3.4709690624225475e-08 -5.858235131027206e-08 -2.067553821264858e-09 8.934702797099333e-08 -6.854706759854627e-09 -4.1205141355821216e-08 1.471021668889756e-07 1.292429934684474e-07 -1.640602566098952e-08 -1.7471565817371022e-07 -6.650613621424954e-08 1.9960216159687823e-06 1.130420851990863e-07 -2.6861859024394697e-07 3.962029870492347e-08 8.036752901471493e-10 -6.18883555904374e-08 2.3900659372504606e-08 -1.6043438514722855e-08
PC.PC17 1.370294763642782e-06 3.8319977461707015e-09 1.9264229401228298e-07 -9.371460262061029e-07 5.530459456920943e-08 2.546321056469689e-07 1.0203801015300855e-08 8.860407835818921e-09 -4.981029668629209e-09 -4.87499609642404e-09 -5.405902248092626e-09 -1.2032736988252819e-07 -2.457247731045236e-08 -8.866900974011106e-08 5.438814859660106e-08 2.3984859019490073e-08 7.623719362182493e-08 4.036917929723022e-09 8.860249314711236e-09 -3.9594094098511434e-08 -9.281523904247815e-08 1.1304208519908672e-07 2.453463759543721e-06 9.457326603044183e-08 -5.734877584824505e-09 -2.025067184924847e-09 -6.834854470643653e-08 2.5328751755712345e-08 -6.241842362424044e-07
PC.PC18 1.281391515417305e-07 -7.819061923002659e-09 -3.927046453236219e-07 -2.6021217258334483e-07 -1.6905032068882315e-09 1.9262918833980155e-08 -1.5355827070186033e-08 -1.8521909144554604e-09 5.644555172332063e-08 1.3652951460226961e-09 1.0183310823211608e-07 2.6112112970026615e-09 -4.2019318572085705e-08 -3.3473281464535903e-07 8.069695081220373e-10 2.3541089524451107e-07 -7.534957733072146e-08 -1.2364354039287974e-09 1.3609897413369822e-08 5.916194385431611e-08 -8.151679213205822e-08 -2.686185902439469e-07 9.457326603044225e-08 2.7335069053686572e-06 -4.727720318631336e-08 2.0344692127420385e-07 -2.8517529137632613e-07 3.3143851641884395e-07 -8.59390001532544e-07
PC.PC19 1.8473947468323297e-07 8.150163753491308e-09 -3.245721098340966e-07 2.994231582883219e-08 9.471158269797012e-08 -8.776919008852262e-09 -7.889956744412969e-09 6.656107159556694e-09 1.7865800640961645e-08 -9.014846794043966e-09 2.1287181325469398e-08 -2.0450468613322864e-08 -7.323998733007803e-09 1.4322245576930275e-08 1.892319733895942e-08 2.0690522524838187e-08 3.319133041048379e-08 1.2789082375359953e-07 -5.272654379455819e-08 -5.912609095417511e-09 -2.5428685630603944e-08 3.96202987049232e-08 -5.734877584824836e-09 -4.727720318631427e-08 2.0853990609227534e-06 1.2424336924328194e-07 -7.256005253493356e-08 5.702214051562042e-07 2.5959354778680834e-08
PC.PC20 -8.043986364950868e-07 -3.65227943092841e-08 3.5995180532220686e-07 2.1360688352014931e-07 5.187892202548705e-08 5.493218294928197e-08 -5.188359636982683e-09 1.2244307546479187e-08 -8.482223621471488e-10 -4.297006846974167e-08 5.609565143082624e-08 -1.669264831111377e-08 -3.6530046501664274e-09 -6.331121911419049e-08 -5.4671555800368203e-08 7.581293313047516e-08 -2.1767167147244544e-09 2.1594559985015277e-08 -3.883190536395048e-08 -3.618882008771355e-08 5.046794955061695e-08 8.03675290148242e-10 -2.0250671849247444e-09 2.0344692127420316e-07 1.242433692432825e-07 1.870138077402912e-06 6.211183974959588e-08 -2.901399688947749e-07 8.600536704888836e-08
proband -4.195216885400083e-06 -3.5014632930828555e-07 -1.6479121820377348e-06 -8.950708743639787e-06 6.912540310248596e-06 5.600617035883991e-06 -3.7421053987531535e-08 -1.1434472600075101e-07 -1.915283965717594e-07 -4.52925650718725e-07 3.772569859686446e-08 -3.488509547745795e-08 1.1350614014540235e-08 -6.15219956916331e-08 -3.7275458545399273e-07 2.527620378146619e-07 -1.984857166472369e-07 5.0604298949522594e-08 3.0926566654964065e-07 -1.792357758911769e-07 1.7078092429392095e-07 -6.188835559043422e-08 -6.834854470643374e-08 -2.8517529137632814e-07 -7.256005253493254e-08 6.211183974959302e-08 0.00031251634776772064 -0.00018354059158622935 -0.00016886205547093311
paternal 1.2379690840506855e-05 -1.2742453111189229e-09 -5.879425028815412e-06 5.4759086427722604e-06 -3.976842889502344e-06 -4.885963556522909e-06 7.46640238565158e-07 4.986677852658481e-07 -1.1433046122107692e-06 -2.927570404572707e-07 -8.664793235483819e-07 6.413606429309205e-07 1.145117998494127e-06 8.754211809089173e-09 8.316971819867854e-07 5.632428187891956e-08 -2.9368146403859975e-07 6.437725242852932e-07 1.3819189521100497e-07 4.143472746911479e-07 5.546859430907813e-07 2.3900659372503548e-08 2.532875175571404e-08 3.314385164188426e-07 5.702214051562056e-07 -2.9013996889477037e-07 -0.00018354059158622984 0.0004572672545061941 9.606064098120516e-06
maternal -9.008217333864306e-07 6.285633201424213e-07 1.1179469850547924e-05 5.759074882956486e-06 -6.167411407516571e-06 -4.895723922883169e-06 4.82777631339517e-07 6.625833129031876e-07 -1.092190509877264e-06 -3.32221097802171e-07 -6.294545410825503e-07 -6.397834850723994e-07 4.560411592147829e-07 3.868600425602568e-07 1.7324756919000023e-07 -3.76412261328605e-07 1.370281547347978e-07 2.7198494906275184e-07 -1.5497602330884314e-07 3.637177255724054e-07 5.82467704342775e-07 -1.6043438514727768e-08 -6.241842362424119e-07 -8.593900015325364e-07 2.5959354778677605e-08 8.600536704889037e-08 -0.00016886205547093181 9.606064098119532e-06 0.00041157574831880787
