 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 -7.933313686039496e-05 1.0212686375389604e-06 1.8287494118762433e-05 -3.9922891214662354e-06 1.3289587134543987e-05 2.327468479531698e-05 1.2715070888444489e-05 4.639043917079332e-06 1.695460928988273e-06 -5.098092048737909e-06 1.8191411230386833e-05 -1.326197102314973e-07 -5.512552493569737e-06 2.20879983424602e-06 -1.8940783191303313e-06 2.453619462720583e-06 3.1544343006428723e-06 -1.1406536750536347e-06 -1.6838052983686326e-06 -4.7559196553072675e-06 7.537956472160384e-06 -5.470429973946237e-07 7.273073997073704e-08 1.1042199863397807e-06 4.604406598411836e-07 -3.1982747120553025e-06 -1.7341552641557297e-06 2.93521418169874e-06 -1.995966803248163e-05 1.211618434356436e-06
PC.PC6 3.354477913018325e-05 -1.0812214304604962e-06 3.841953428119157e-06 2.1475907887310775e-05 1.0302994056383681e-05 -1.0311469179295882e-05 8.977029926487127e-07 -3.623874906265104e-07 4.392182577484164e-06 1.7989433779135616e-07 -1.326197102314845e-07 1.6894516035606683e-05 1.2905276912112106e-06 3.459351765553997e-07 -1.0464751508761121e-06 4.9531504589689e-07 1.036547783897703e-06 7.183703504792114e-07 -1.9654571616224134e-06 4.279112753137054e-07 -4.294842422507363e-07 -5.52201604087137e-07 -7.263732260265922e-07 6.050172356916504e-07 2.0521060968977764e-08 -5.253377033238212e-07 -7.48509081947063e-06 2.068227081143903e-05 1.7893443311760974e-05 -2.1821384055278838e-05
PC.PC7 -5.258533785840688e-05 5.14331982837154e-07 -8.919006187289666e-06 1.316424089955643e-05 3.248764079523669e-05 8.34041754916286e-06 -1.3028097194458614e-05 -2.949850528165725e-06 -1.5025423349702307e-05 2.5243094176280642e-06 -5.512552493569733e-06 1.2905276912112135e-06 1.460918403057527e-05 -1.3064061599625415e-06 2.269840989557529e-06 -1.1388894208233314e-06 -2.3154944421239252e-06 -1.362988463622555e-06 1.4442230673474732e-06 2.4604175219921226e-06 -9.295778276322537e-07 2.648014606579997e-06 -1.1020220337829613e-07 -2.2614406200917877e-07 -1.0720356672914375e-06 2.705457704433144e-06 3.920596862565711e-06 1.6103489592411414e-05 -1.4676068516175645e-05 1.8035357503912347e-05
PC.PC8 3.649561489200075e-05 7.43373065177744e-07 -1.186102454632354e-06 -7.830236523210104e-06 2.1576972004817778e-05 2.2433767876175483e-05 5.25881801043282e-06 1.2355609393192418e-06 5.419203364318739e-06 -1.0859293315545961e-06 2.2087998342460164e-06 3.4593517655539803e-07 -1.3064061599625487e-06 1.1970367783274734e-05 -1.457961362913491e-06 -3.5450206145902787e-07 2.513451365728401e-06 -1.4295508719136828e-06 1.2482283191862632e-07 -2.1397290619966807e-06 3.3803249686837267e-06 2.0136338458262094e-06 -2.786794332551559e-07 -1.3493858643735757e-06 -1.761915720107754e-06 7.234379442235191e-07 1.0338218609913494e-06 -2.9367844750188877e-06 -6.4931917787487945e-06 2.4933700491518865e-05
PC.PC9 -2.057876159603343e-05 -2.8388327668210954e-07 -4.850336847079486e-06 6.580712502616629e-06 2.094313612843308e-05 1.1365586777061765e-05 -6.341893503982712e-06 -2.0509453096365983e-06 -6.564447014617861e-06 6.178678622687202e-07 -1.8940783191303374e-06 -1.0464751508761085e-06 2.2698409895575304e-06 -1.4579613629134885e-06 1.3715894163330436e-05 -4.3566276776498897e-07 -2.523843682804036e-06 -1.0438461536330825e-06 -6.111620293861302e-07 -4.958553005437821e-07 1.2597874855642112e-06 -4.2453266371559787e-07 4.817031100091005e-09 9.43784203611511e-07 1.942003700848669e-06 -1.9554878905092863e-06 5.2388945717227e-06 3.1312344095647965e-06 2.238394799893481e-05 -2.6200765102549817e-05
PC.PC10 -1.6342862796524042e-05 1.5645186000541984e-07 8.453293317456207e-06 -3.510518186583088e-06 -4.5209375964927444e-05 -2.9326893372433038e-05 2.725038173128583e-06 9.29014590839133e-07 2.4519272459083596e-06 -9.873773694417974e-07 2.4536194627205868e-06 4.953150458968904e-07 -1.1388894208233325e-06 -3.545020614590303e-07 -4.356627677649942e-07 1.4522651684266042e-05 1.268147982806202e-06 -1.3573981257086676e-06 2.0665606107377332e-07 -1.0824610755225884e-06 3.2617668523250606e-06 1.5862952137630675e-06 1.4887337983023132e-07 1.8686607650510757e-07 -7.837715905996414e-07 1.7978612098367243e-06 2.1852102451169642e-07 1.1785201112402154e-05 -3.5993920194425376e-06 -1.9710231384430173e-05
PC.PC11 -9.42283529466356e-07 -1.2867777520031587e-06 1.6549745800809765e-05 -3.0884203993015928e-06 1.8950220216297268e-05 1.442275885531809e-05 7.963255204504493e-06 6.038308027687643e-07 8.776395317122433e-06 -1.5438645067053194e-06 3.1544343006428655e-06 1.0365477838977054e-06 -2.315494442123927e-06 2.5134513657283944e-06 -2.5238436828040385e-06 1.2681479828062017e-06 1.726421782809682e-05 -1.88230221898419e-07 1.051429315661368e-06 -9.851846108976575e-07 4.301230959571714e-06 2.6270796635124166e-06 -2.460683350111013e-07 -1.0982951478466607e-06 -2.1058088565848027e-06 4.435873536710833e-06 -6.457992245638302e-06 -7.257326612460578e-06 2.0912417471942533e-05 -9.887459567402522e-06
PC.PC12 -1.1011234391937654e-05 -1.7467538701349153e-06 1.1942992500639908e-05 -7.644033935219528e-06 -4.3393716104193084e-05 -3.128347247699643e-05 1.2387087135396128e-06 -9.124740023818979e-07 1.5388292680728894e-06 5.945202718700823e-07 -1.1406536750536338e-06 7.183703504792135e-07 -1.3629884636225469e-06 -1.4295508719136818e-06 -1.0438461536330793e-06 -1.3573981257086807e-06 -1.8823022189841348e-07 1.963870547319751e-05 -9.38309998509768e-07 2.7835411044271466e-06 -4.371007582319676e-06 -3.155583613408747e-07 -1.240799973657448e-06 -1.0959472639919952e-06 2.1953602730941778e-06 -7.140140851704991e-07 -2.100933710170443e-06 2.555409980071089e-05 -2.5730186637646723e-05 -1.6073244791659155e-05
PC.PC13 -5.099092592472882e-06 -3.8847277260418996e-07 -6.837839361814102e-06 -4.725248216819329e-06 -9.739650086723635e-06 -1.0623401174303246e-05 -3.391025989319091e-06 -1.7050233219058649e-06 -6.00997253102953e-07 9.498877763801709e-07 -1.6838052983686322e-06 -1.9654571616224117e-06 1.44422306734747e-06 1.2482283191862748e-07 -6.111620293861321e-07 2.066560610737715e-07 1.051429315661371e-06 -9.383099985097688e-07 1.587614385538263e-05 1.558904652925869e-06 -1.037557078861476e-06 1.2404104595370078e-06 -5.69255036233365e-07 -7.259443079968271e-07 -1.1744679999290181e-06 9.639348229378456e-07 1.8452097643900426e-06 -6.365138211909777e-06 -1.0936600944033291e-05 2.19871987750501e-05
PC.PC14 8.020886344804353e-06 6.272972858346932e-07 1.0395559334228676e-05 1.57118748971356e-05 -1.9927142364516926e-06 -1.6911916043095593e-05 -3.936150336948192e-06 -1.5805872876229198e-06 -1.7757418246599165e-06 1.6887192971457642e-06 -4.755919655307246e-06 4.2791127531371336e-07 2.460417521992133e-06 -2.139729061996674e-06 -4.958553005437786e-07 -1.0824610755225934e-06 -9.851846108976624e-07 2.7835411044271284e-06 1.5589046529258675e-06 1.929378578320485e-05 -1.5199071207068568e-05 -8.213959823755061e-06 2.636387347444191e-07 -1.5479939100854942e-06 3.1212885626046645e-06 -4.752480807222079e-06 6.663225825606867e-07 -6.319686908737881e-06 -2.5357860700249433e-05 3.078649464556632e-05
PC.PC15 -0.00011092602907969511 -9.486364689524147e-07 1.6157294710492396e-06 -8.513743028419284e-06 -2.42038684316185e-05 -1.5757964558295657e-05 2.12253350712214e-06 1.0211746423479321e-06 -6.181705820614143e-06 -3.459780717056584e-06 7.537956472160358e-06 -4.2948424225073265e-07 -9.295778276322411e-07 3.380324968683719e-06 1.259787485564216e-06 3.261766852325055e-06 4.301230959571723e-06 -4.371007582319672e-06 -1.0375570788614725e-06 -1.5199071207068567e-05 4.217475680098159e-05 1.4340349987103453e-05 -5.099311647166562e-08 1.7703898993108161e-06 -6.304616246196053e-06 9.172897388950086e-06 3.8126023417435535e-06 5.389365466687359e-05 -7.896444195982922e-06 -6.262718757236315e-05
PC.PC16 1.1411905759113157e-05 1.7557545705207863e-08 -8.311419096488139e-06 -2.860071614693819e-05 -3.192261379413245e-05 -5.306450538829466e-06 -1.794841548297691e-06 -4.110239872912058e-07 -6.86668301315024e-08 1.5078609666836217e-06 -5.470429973946436e-07 -5.522016040871327e-07 2.6480146065799962e-06 2.013633845826195e-06 -4.245326637155996e-07 1.5862952137630698e-06 2.627079663512424e-06 -3.1555836134086785e-07 1.2404104595370127e-06 -8.213959823755046e-06 1.4340349987103438e-05 2.7756512003531704e-05 -1.997846363737634e-06 -3.04415251067544e-06 -7.79249871101359e-06 1.423461573560026e-05 -5.96567242221326e-06 2.0275324421096356e-05 -2.039931667372987e-05 -3.1000967389844937e-06
PC.PC17 4.398509017293785e-06 5.452791337253407e-07 7.551985033143546e-06 1.5074625939486525e-06 -6.937635887741451e-06 -4.284341181050383e-06 3.467962554200688e-07 -1.0816879076290091e-07 5.331182358056827e-07 -2.9743097972582776e-07 7.273073997074117e-08 -7.263732260265925e-07 -1.1020220337829991e-07 -2.7867943325515476e-07 4.817031100089566e-09 1.488733798302327e-07 -2.4606833501110103e-07 -1.2407999736574459e-06 -5.692550362333664e-07 2.636387347444194e-07 -5.099311647165934e-08 -1.9978463637376347e-06 9.718276683633122e-06 9.891328160022996e-09 -1.0556884793435794e-06 -5.057457339744728e-07 3.0629274924895684e-07 -3.715389624642101e-06 7.081156460113167e-06 -3.6483172455471544e-07
PC.PC18 -2.6391247826915557e-05 -2.1742016591892594e-06 -1.4848385204583606e-06 2.54503362946443e-05 3.483859506153453e-05 3.3560607148383876e-06 -1.8134647238486128e-07 -2.1332667669910902e-07 -1.8908095068319923e-06 -1.7159496495048424e-06 1.1042199863397845e-06 6.050172356916472e-07 -2.2614406200918735e-07 -1.3493858643735838e-06 9.437842036115083e-07 1.8686607650511924e-07 -1.098295147846667e-06 -1.0959472639919778e-06 -7.259443079968267e-07 -1.547993910085499e-06 1.7703898993108246e-06 -3.0441525106754337e-06 9.891328160023669e-09 1.9803858252180838e-05 1.207390795437169e-06 7.195774213790298e-07 -1.4137081105235656e-06 -1.7898945248405624e-05 4.473720442071397e-05 1.2746385578172792e-05
PC.PC19 -1.3184429984598423e-05 2.0902957090362112e-07 1.7656736155727134e-05 1.1104898959880496e-05 1.32679366237433e-05 1.1672330866647656e-05 -1.2305968001347678e-06 -9.356260542337112e-07 -3.0264711555330377e-06 -7.383025182992269e-07 4.6044065984118124e-07 2.0521060968979177e-08 -1.0720356672914424e-06 -1.7619157201077435e-06 1.9420037008486708e-06 -7.83771590599648e-07 -2.1058088565848082e-06 2.1953602730941676e-06 -1.1744679999290202e-06 3.12128856260466e-06 -6.3046162461960665e-06 -7.792498711013593e-06 -1.0556884793435802e-06 1.207390795437177e-06 2.1359126819552455e-05 -7.386133749373146e-06 1.6426361801826314e-06 -2.9028193758357344e-05 1.7546888083319477e-05 1.493713337202177e-05
PC.PC20 2.885547523296369e-05 -2.16315836759346e-06 6.994485178696066e-06 -2.3729976826202804e-05 -2.5550094703655404e-05 -2.139983003919407e-06 -4.905665078669776e-08 7.4042208222906e-08 4.592918520954141e-06 3.0247556789813306e-06 -3.1982747120553143e-06 -5.253377033238159e-07 2.70545770443315e-06 7.234379442235053e-07 -1.9554878905092863e-06 1.797861209836721e-06 4.4358735367108376e-06 -7.140140851704998e-07 9.63934822937845e-07 -4.752480807222061e-06 9.172897388950065e-06 1.423461573560024e-05 -5.057457339744709e-07 7.19577421379033e-07 -7.3861337493731365e-06 3.089858488633114e-05 1.4459074977315044e-06 -1.933991667597564e-06 1.1490105249266386e-05 -6.696220827454259e-06
proband -4.977657438205915e-05 3.835398497400646e-06 0.00036557576409519676 5.055875046443935e-05 -0.00010971270011362397 -3.2557347491346414e-05 7.605379427567571e-07 6.2681837781901765e-06 -1.572572208256153e-05 -6.577792313841618e-06 -1.7341552641557696e-06 -7.485090819470644e-06 3.920596862565697e-06 1.0338218609913371e-06 5.238894571722715e-06 2.1852102451170887e-07 -6.4579922456383354e-06 -2.1009337101704935e-06 1.8452097643900735e-06 6.663225825607239e-07 3.8126023417435527e-06 -5.965672422213269e-06 3.062927492489548e-07 -1.4137081105235967e-06 1.6426361801826302e-06 1.4459074977314936e-06 0.001823711589824272 -0.0010780161458009078 0.00016057437838211885 7.435995277859697e-05
paternal -0.000541745682500253 1.4480195130257278e-05 -0.0005777794917024944 -0.00019162198361119624 1.9542409196738462e-06 6.758610083200847e-05 -1.831931239845847e-05 -9.641765014945236e-06 -1.9501174284019134e-05 7.471761878374094e-06 2.9352141816988496e-06 2.0682270811439045e-05 1.6103489592411637e-05 -2.9367844750188335e-06 3.13123440956476e-06 1.1785201112402087e-05 -7.257326612460468e-06 2.5554099800710898e-05 -6.365138211909754e-06 -6.319686908737809e-06 5.3893654666873515e-05 2.0275324421096566e-05 -3.715389624642106e-06 -1.789894524840574e-05 -2.9028193758357432e-05 -1.933991667597335e-06 -0.0010780161458009056 0.008066388114474021 -0.0036185458867793027 -0.007221422775713098
gpp 0.0006668089932645676 -9.459941812815156e-05 0.0010215988392620868 0.0022618932167031733 0.0010965169279390672 -0.0006904150435884721 4.256228148440513e-05 -9.615418271876206e-06 6.300060705074236e-05 -2.3038341680890225e-06 -1.995966803248097e-05 1.7893443311760903e-05 -1.4676068516175572e-05 -6.493191778749281e-06 2.238394799893504e-05 -3.599392019442559e-06 2.0912417471941466e-05 -2.5730186637646404e-05 -1.0936600944033273e-05 -2.5357860700249067e-05 -7.896444195984022e-06 -2.0399316673731897e-05 7.081156460113337e-06 4.473720442071379e-05 1.754688808332024e-05 1.1490105249264311e-05 0.00016057437838211646 -0.0036185458867792645 0.02755847759647632 -0.019559734357356216
gmp 0.0013340622620468924 9.122211636218948e-05 -0.0006608062196055895 -0.0018774562877007632 -0.0009222289518926537 0.0003316551011071083 3.634054884981131e-07 2.3351961650868536e-05 1.5219912351183517e-06 -1.4272809748444617e-05 1.2116184343558505e-06 -2.1821384055278787e-05 1.8035357503911826e-05 2.4933700491519235e-05 -2.6200765102550058e-05 -1.9710231384430038e-05 -9.887459567401543e-06 -1.6073244791659348e-05 2.1987198775049997e-05 3.078649464556582e-05 -6.262718757236183e-05 -3.1000967389828843e-06 -3.6483172455487707e-07 1.2746385578173214e-05 1.493713337202115e-05 -6.696220827452721e-06 7.435995277859464e-05 -0.007221422775713126 -0.019559734357356154 0.03386145673486813
