 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 1.1424153573717819e-07 5.503693295610021e-08 1.0538441808912353e-06 9.48727739576073e-08 -3.6396871329296894e-07 -1.2773634744005015e-07 -2.378591403916769e-08 2.043283527973725e-08 2.992094419260252e-08 5.794713116582164e-08 1.0618233913989324e-06 2.3586950703297212e-08 -1.7235469889340485e-08 7.536066843077105e-09 7.792992034596832e-09 2.3663955626887948e-08 1.2717015743130315e-08 2.10079049304989e-08 -1.1867887167979314e-08 -1.3850983590502316e-08 -2.237543146331449e-08 -3.851035191743108e-08 1.7547523040898688e-08 6.453469040756757e-08 1.7343611194162108e-08 2.1500324869355407e-08 2.2930540223078343e-08 -5.141339643855055e-07 -4.7303456644733895e-07
PC.PC6 7.886655975187724e-08 2.8906765100399e-08 -4.798823679162628e-07 -7.26335237764089e-08 8.287461572892985e-08 5.8899196667603576e-08 -1.6977226185400418e-09 -3.965159502348604e-08 1.2997945809888679e-08 -3.667425466744938e-08 2.3586950703297166e-08 1.0093356465948534e-06 4.2668097220628376e-08 -6.478635418375143e-09 -8.698583715387678e-08 2.7052857032365216e-08 2.999783972453623e-08 1.3988942188357339e-08 6.188900799779044e-08 2.7895769818487758e-08 5.195903886828202e-08 -6.678317634325102e-08 -1.3102229536127412e-07 9.460253502712626e-09 -1.9957986481595753e-09 -2.9792724157003842e-08 -4.790685002235944e-08 2.96409063175512e-07 -4.61865588053402e-07
PC.PC7 -4.0974031458845665e-07 -3.020798395550835e-08 -4.455628166596289e-08 -2.9619899395848397e-07 -2.9640091579026992e-09 7.163091891028212e-08 -1.4091571154971405e-08 -1.7836056391523405e-09 1.566094959624066e-08 1.0658287810116472e-07 -1.7235469889340078e-08 4.266809722062834e-08 8.422407760412509e-07 1.0077027050037437e-07 2.4061867843910453e-09 -3.9415542537975434e-08 -2.208875228411924e-10 -4.42705289441089e-08 1.7005196425636232e-08 4.474159885756944e-08 2.2647271104650075e-08 1.5168004325643198e-08 -2.7254464045335337e-08 -1.4458083385887125e-08 -3.974252665655097e-09 -1.0476421557450697e-08 -3.05768337034425e-08 7.55696277572438e-07 2.88542813220926e-07
PC.PC8 2.3873937893270096e-07 9.646793326165285e-09 6.25594020766912e-08 4.8501464908848215e-08 -1.6622389751566537e-08 -1.439800575376113e-08 1.6721970885245826e-08 -7.974820061580944e-09 -3.2990444853972234e-08 4.208440378544779e-08 7.536066843076891e-09 -6.4786354183751804e-09 1.00770270500374e-07 1.1958147964252715e-06 -3.5515379115122004e-08 -1.534461413948179e-07 2.640178576995661e-08 -4.27492021549683e-08 1.3851766043412257e-08 -2.3805026537353958e-08 -1.6911804105097617e-09 4.936681614157801e-08 -5.0465338787979297e-08 -2.214816524272878e-07 4.6419307281971574e-09 -4.225291332120374e-08 -1.0824109513894715e-07 7.882092468405113e-08 3.634243204508169e-07
PC.PC9 1.198261487331986e-07 1.9569463197476123e-08 -3.630056632584693e-07 -5.91559581401956e-08 1.712903772883334e-07 -5.724350008385923e-08 1.4785267172837436e-08 -5.13304481466668e-09 2.8651199138318227e-09 1.6981263888374585e-09 7.792992034596781e-09 -8.698583715387656e-08 2.4061867843911545e-09 -3.551537911512162e-08 1.1526898350960254e-06 2.984982611226043e-08 7.613956719852788e-08 -9.194163598487049e-09 -1.5163860122517503e-07 -9.735072497220816e-09 7.680490307267472e-09 -8.641914975317961e-09 1.0788583341929194e-08 1.333874055112858e-08 2.9988793873248e-08 -6.090186599588199e-08 -2.8279264270948444e-07 5.666970832611031e-07 8.95617598162517e-08
PC.PC10 -7.090184307029666e-08 2.8651658081775003e-08 6.641788482221554e-08 7.420504908189223e-07 -1.1757444452361314e-07 -2.229651317158745e-07 -1.1004350673968866e-08 1.4835349265718314e-08 3.223100334218973e-08 -3.3364931411746986e-08 2.3663955626887782e-08 2.705285703236514e-08 -3.941554253797537e-08 -1.5344614139481796e-07 2.9849826112260476e-08 1.3832655507594715e-06 -6.232586499766126e-08 -1.7422811617752622e-08 4.867909072637301e-08 3.894466927231988e-08 -4.058425204516004e-08 -4.274973120458015e-08 1.6369740650768383e-08 1.851302569726759e-07 -6.413731642775585e-09 5.794781770449589e-08 2.0237578286668995e-07 -1.5107447583239972e-08 -2.7617600257649224e-07
PC.PC11 1.386982141553716e-07 4.588927239929754e-08 4.5283996655830007e-07 -4.912069155129722e-07 6.189768623965845e-08 1.80878770532712e-07 6.233037954733556e-10 -8.028696463399539e-09 -3.5786392864269366e-09 -1.2415027851798806e-08 1.271701574313042e-08 2.999783972453626e-08 -2.2088752284114784e-10 2.6401785769957205e-08 7.613956719852813e-08 -6.232586499766081e-08 1.08606848283891e-06 -6.221195669091411e-08 -1.836218438874103e-08 2.3141875058230798e-08 -5.974735181416517e-08 8.752205155184957e-08 6.126118595275947e-09 -6.191875566367669e-08 2.296004855617108e-09 2.8310107236670393e-08 -1.0139176655008782e-07 -2.3020317973315607e-07 1.3335401294606786e-07
PC.PC12 6.007925556436145e-08 2.8840191970628077e-09 -4.6191633108756714e-07 5.7265818737291874e-08 1.6104034231316474e-07 -5.535993771081965e-08 1.503743234492007e-08 -6.140667133030715e-09 -1.5633312824712754e-08 3.456653430167978e-08 2.100790493049879e-08 1.3988942188357405e-08 -4.427052894410906e-08 -4.2749202154968515e-08 -9.194163598486849e-09 -1.7422811617752493e-08 -6.221195669091432e-08 1.3443651842343667e-06 -5.2822614070804806e-08 3.959465119808453e-08 3.4836950563712364e-08 1.0256314854774512e-07 -3.3165683875843114e-08 -4.489807403009188e-09 1.1645988668901328e-07 4.624020229623131e-08 5.537663691163161e-08 3.346297263805858e-07 2.2856816836225623e-07
PC.PC13 -1.6776566263483233e-07 -4.8712912993668074e-08 -2.1027247848939113e-07 4.823631209855959e-07 1.1155025993172424e-07 -2.1072310151345663e-07 -9.67734793822366e-09 2.6460241292356165e-08 -1.0578665511781455e-08 -3.429990124709371e-09 -1.1867887167979381e-08 6.188900799779077e-08 1.7005196425636285e-08 1.385176604341229e-08 -1.5163860122517562e-07 4.867909072637301e-08 -1.8362184388741035e-08 -5.282261407080439e-08 1.0317176605252832e-06 9.58257398177369e-09 -1.3843074017788204e-08 -1.3283811077721036e-08 -9.201039348857947e-09 9.592971274957166e-09 -5.954992059200394e-08 -1.6895774621138662e-08 2.542717343509671e-07 2.7518312116642467e-08 -1.4587919539215569e-07
PC.PC14 -1.4738860274987036e-07 1.316435126024297e-08 2.6325775721222205e-07 8.793286940213923e-08 -2.557066411662763e-07 -1.6457555080794054e-07 -7.819704329577732e-09 4.7850158513625365e-09 1.53755437027821e-08 3.1974154248602206e-08 -1.3850983590502351e-08 2.7895769818487718e-08 4.4741598857569755e-08 -2.3805026537353988e-08 -9.735072497220863e-09 3.89446692723198e-08 2.3141875058230643e-08 3.959465119808442e-08 9.582573981773772e-09 8.892524052935933e-07 -3.492648030251157e-08 -7.186823897667905e-08 -2.4315099441695675e-08 4.850511444890278e-08 -8.313216454928792e-09 -6.903367019045057e-09 -1.2268161546060486e-07 2.485557144322662e-07 1.0809037049009368e-07
PC.PC15 -1.6536838885638444e-07 4.3917588467195056e-10 -6.402297356411036e-08 -4.651110543691819e-08 6.201295987360716e-08 -1.4497194304464118e-08 1.9769926365796082e-08 -6.430075607029351e-09 9.986691655033545e-09 9.156397755211585e-09 -2.237543146331415e-08 5.1959038868281974e-08 2.2647271104650055e-08 -1.691180410509727e-09 7.680490307267232e-09 -4.058425204515986e-08 -5.974735181416509e-08 3.483695056371225e-08 -1.3843074017788472e-08 -3.4926480302511675e-08 1.0558282671600916e-06 -4.952880639780148e-08 -5.123379831793929e-08 -4.590284157839363e-08 7.4178523958956364e-09 -3.440062272489236e-08 4.796393219712361e-08 5.402999921392361e-07 4.6191022276928003e-07
PC.PC16 3.283627304379151e-08 -5.6232881378822285e-09 -5.264153852235962e-07 -2.6953922177805715e-07 -3.087220865998829e-08 3.948365238213063e-08 -6.418261859863393e-09 4.620784623742622e-09 -1.495151398179067e-08 2.6770866515974036e-08 -3.8510351917430936e-08 -6.678317634325085e-08 1.5168004325643347e-08 4.936681614157799e-08 -8.641914975317777e-09 -4.274973120457992e-08 8.752205155184994e-08 1.0256314854774504e-07 -1.3283811077721203e-08 -7.186823897667867e-08 -4.9528806397801186e-08 1.11425783049057e-06 4.18834510585835e-08 -2.1339503918513032e-07 3.4781456151872787e-09 3.731859199852076e-08 -4.0686319207654114e-08 -6.849679952432308e-08 7.304391814735171e-08
PC.PC17 2.1955119844501931e-07 1.7344878574123063e-08 3.95600450757675e-07 -7.388035050719917e-07 6.6570821587846575e-09 2.3170518192197008e-07 3.2293797415629664e-09 -5.1496398723043094e-08 1.2544816286300974e-08 -1.5749179775774797e-08 1.7547523040898628e-08 -1.3102229536127449e-07 -2.725446404533534e-08 -5.046533878797971e-08 1.0788583341929297e-08 1.636974065076839e-08 6.12611859527592e-09 -3.31656838758434e-08 -9.20103934885785e-09 -2.4315099441695635e-08 -5.1233798317939265e-08 4.188345105858341e-08 1.271031008032132e-06 5.6798452354493865e-08 -1.4048043015453827e-08 2.707177001891327e-08 8.179777805149067e-08 -2.0450705797833363e-07 -4.885096226683586e-07
PC.PC18 -4.132136185735377e-08 -6.500565405078175e-09 -3.413831000907e-07 -2.5153639868460866e-07 4.628317842553677e-09 3.686955086808544e-08 -9.310076461662119e-09 -1.1506568529816718e-08 4.396071485895982e-08 -1.5044629674791933e-10 6.453469040756753e-08 9.460253502712641e-09 -1.4458083385887064e-08 -2.2148165242728784e-07 1.3338740551128796e-08 1.8513025697267543e-07 -6.191875566367673e-08 -4.489807403009482e-09 9.592971274957273e-09 4.85051144489029e-08 -4.590284157839386e-08 -2.1339503918513106e-07 5.679845235449365e-08 1.7109077178687978e-06 -1.7026402154605895e-08 1.5833309038511115e-07 -2.193988597320719e-07 3.783755042855838e-07 -5.770389062380453e-07
PC.PC19 9.346753605816935e-08 5.017571659792888e-09 -2.206553482767948e-07 -4.067774733853083e-09 8.749845265367541e-08 1.4178193217523204e-08 9.436525126062792e-10 -3.9250213578467236e-09 5.0839759058763465e-09 -5.174228949930378e-09 1.734361119416207e-08 -1.995798648159529e-09 -3.974252665654989e-09 4.641930728197369e-09 2.998879387324828e-08 -6.413731642775756e-09 2.296004855617178e-09 1.1645988668901336e-07 -5.954992059200395e-08 -8.3132164549287e-09 7.41785239589555e-09 3.4781456151874487e-09 -1.4048043015453795e-08 -1.7026402154606673e-08 1.19129031161018e-06 9.002181558779085e-08 -9.604965084728219e-08 4.890375162954839e-07 -6.202498399137713e-08
PC.PC20 -1.8290287502956643e-07 -3.2358887141014143e-08 2.2234731959847033e-07 9.86518867091129e-08 1.9001002628657755e-08 4.9817696892012804e-08 -1.2308805683293394e-08 1.6899437140147843e-08 -6.993857012186426e-09 -1.784266350705404e-08 2.150032486935544e-08 -2.9792724157003826e-08 -1.0476421557450616e-08 -4.225291332120365e-08 -6.09018659958815e-08 5.794781770449579e-08 2.83101072366699e-08 4.624020229623162e-08 -1.6895774621138503e-08 -6.903367019044967e-09 -3.440062272489228e-08 3.73185919985202e-08 2.707177001891314e-08 1.583330903851116e-07 9.002181558779179e-08 1.0663654546546859e-06 -2.6701581684099716e-08 -1.5609171184485438e-07 6.490008267321443e-08
proband -2.805033290621985e-06 -2.6394339086315223e-07 -5.437987942009557e-07 -7.2807673053142044e-06 5.328743549115989e-06 4.600912737719027e-06 -2.028949519781458e-08 -6.970269125250598e-08 -1.5089688058941322e-07 -2.9787544254786144e-07 2.2930540223078016e-08 -4.790685002236071e-08 -3.057683370344542e-08 -1.0824109513894442e-07 -2.8279264270948513e-07 2.0237578286668905e-07 -1.0139176655008892e-07 5.5376636911635545e-08 2.542717343509678e-07 -1.2268161546060357e-07 4.7963932197123476e-08 -4.068631920765564e-08 8.179777805149077e-08 -2.1939885973207206e-07 -9.604965084727876e-08 -2.6701581684097476e-08 0.0002461693465626847 -0.00014562749912388893 -0.0001353666601101333
paternal 8.672057659660945e-06 3.139655044672193e-08 -1.294434524101951e-06 6.37276864252564e-06 -3.672675808493854e-06 -4.708137611533334e-06 4.801127879631979e-07 2.859159560004592e-07 -7.511078045943549e-07 -1.766186862454928e-07 -5.141339643855051e-07 2.9640906317551315e-07 7.556962775724463e-07 7.882092468405112e-08 5.666970832611051e-07 -1.5107447583240306e-08 -2.3020317973315498e-07 3.3462972638058147e-07 2.751831211664105e-08 2.485557144322641e-07 5.402999921392376e-07 -6.849679952432406e-08 -2.0450705797833368e-07 3.7837550428558364e-07 4.890375162954797e-07 -1.5609171184485806e-07 -0.00014562749912388947 0.0003359880096695125 5.976250742110712e-06
maternal -1.7560421528372777e-06 5.133943708530525e-07 7.880887145240859e-06 4.597257130159276e-06 -5.1753933081886075e-06 -3.935094248679519e-06 3.105478862053389e-07 4.851045234410582e-07 -6.829858057262395e-07 -2.696064349700321e-07 -4.730345664473366e-07 -4.6186558805340043e-07 2.885428132209222e-07 3.634243204508134e-07 8.956175981625158e-08 -2.761760025764911e-07 1.3335401294606874e-07 2.2856816836225192e-07 -1.458791953921568e-07 1.0809037049009207e-07 4.61910222769279e-07 7.304391814735415e-08 -4.885096226683577e-07 -5.770389062380437e-07 -6.202498399137964e-08 6.490008267321335e-08 -0.00013536666011013297 5.976250742110229e-06 0.0003016916122245813
