 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -8.0177847098677e-07 7.640784134058673e-08 6.36639235740576e-06 4.3612801234286995e-06 2.00787573849933e-06 3.9301748280813167e-07 5.3805782945471764e-08 1.1330022514060007e-07 1.317411630336537e-07 3.133112927301119e-07 2.620581758739161e-06 8.071044215454894e-08 1.550181707553075e-07 -9.874250923568664e-08 3.050379121234344e-08 1.4770774573994013e-07 6.748929650588158e-08 2.0857522065072536e-07 3.8847185683628096e-08 8.261928900640143e-08 3.708311069808811e-08 5.043055076788768e-08 -3.85956414831036e-09 -1.2502162939822831e-08 2.199758965579158e-07 -7.810299669560187e-08 8.100079332147659e-08 -2.326222833818484e-06 3.019172824894945e-06 2.0898509183408763e-06 1.4511041977405747e-06 1.229195328941191e-06 -7.23173580149184e-06
PC.PC6 -2.939524326835742e-06 -7.113453086328399e-09 -2.3423797521342827e-06 2.468211436615385e-06 6.014378651100201e-06 2.310356329753666e-06 -3.965963153061082e-08 -6.060759481592888e-07 2.0985160458371448e-07 -2.3185407155634606e-07 8.071044215454905e-08 3.066575165190727e-06 1.4436891317131968e-07 2.555597586173198e-08 -3.1033785219297883e-07 1.6110046961418215e-07 9.387708131137553e-07 8.753146534964079e-08 3.4077020461352984e-07 2.6447836846397946e-07 2.402435734115881e-07 -1.8173191733479948e-07 -3.397454544824127e-07 1.5132281695466628e-07 2.3151689036012846e-07 -2.8637954774083095e-07 5.436440929511647e-07 2.801765124212453e-06 2.8552947034120226e-06 -2.8706315603705826e-06 -2.49177224820913e-06 -3.5497114739002873e-06 -4.102953678178092e-06
PC.PC7 9.262915655948805e-07 -8.192448834712359e-09 3.065005380712026e-07 -3.5002170881419417e-06 -3.460579626320193e-06 -7.814560622032126e-07 -7.233027520498525e-08 -1.187921783975077e-07 1.71971304001416e-08 1.1164744274131434e-07 1.5501817075530846e-07 1.443689131713196e-07 2.4743884914622905e-06 2.7904520461497876e-07 1.3543772416804924e-08 -3.159221295424158e-08 1.75784837350786e-07 -2.583537919514809e-07 6.601583721869152e-08 3.108712401870744e-07 1.4092822344076936e-07 8.163895809670157e-08 -5.1795888165953885e-08 1.3933467937805364e-07 5.780303688892896e-08 -6.881926102858277e-08 5.760094134765245e-07 2.0565629609325717e-06 5.196536632216233e-06 1.1065377883896353e-06 3.0727615235149905e-09 -2.6158270138332992e-06 -4.445481588619747e-06
PC.PC8 -1.6455206249992707e-07 -7.370075163996496e-08 5.044457629060101e-06 7.280471395002063e-06 6.420759720813497e-06 1.7187128105681986e-06 7.637115375195541e-08 -1.8316328452667323e-08 -5.799377482624644e-08 -1.6220391077327502e-08 -9.874250923568668e-08 2.5555975861731767e-08 2.790452046149793e-07 3.2259805144461847e-06 6.61007337413154e-08 -2.4319195805290266e-07 5.368567563310684e-08 2.8728600953486182e-08 6.998486033462126e-08 -2.0240975910353323e-08 4.0626299140279286e-09 6.407677737263893e-08 -8.901456982005326e-08 -6.786910933295384e-08 5.200400282467789e-08 -7.201315119146493e-08 7.832865035345912e-07 -2.3679380056820834e-06 -2.431000787059786e-06 3.5251571032705572e-06 4.2740666953670315e-06 -6.277827271575006e-07 5.347142124154343e-06
PC.PC9 -3.1051884161836556e-06 -1.738855404037534e-07 2.25818887751989e-06 2.266152067076408e-06 2.2380176069276007e-06 4.1723514999713007e-07 2.904529020192908e-08 -2.3112081045636026e-08 -1.7473488001145867e-08 5.0038635446311786e-08 3.050379121234244e-08 -3.103378521929803e-07 1.3543772416804468e-08 6.610073374131536e-08 2.3234209474952347e-06 3.0605623160059714e-07 -2.751182725624977e-08 2.42247910923971e-08 -4.199816908797137e-07 4.457838669442754e-08 5.456739678185119e-08 4.274089397457763e-08 -2.465878209853771e-08 5.482933092329581e-08 4.7233461812720086e-07 -1.1464345952425909e-07 1.7192181705702903e-07 7.911907713983949e-07 -2.577064334008592e-06 -7.230688223873915e-07 9.806923586414208e-07 3.828321749185042e-06 8.370349456758436e-07
PC.PC10 -1.0979067938035622e-06 5.040839832727993e-08 3.228082506251736e-06 7.988702260107612e-06 3.9945834029362666e-06 2.52985354789559e-07 -1.0270034099120616e-08 2.570587858714984e-08 1.5732962816468885e-07 -1.6778338635160872e-08 1.4770774573993984e-07 1.611004696141811e-07 -3.159221295424201e-08 -2.4319195805290335e-07 3.060562316005981e-07 4.4890427840470695e-06 -3.0853284386065346e-07 -2.511692973702188e-07 2.920564311348079e-07 4.7799856788974965e-08 -2.075134693449951e-08 -1.8639562850022602e-08 9.736519855812744e-08 -5.090766367325595e-07 -1.3888968607315794e-07 2.8923519209352707e-08 1.6542961571180099e-07 1.9043668185239526e-06 7.685150250589253e-06 -1.1126984036198538e-06 -4.351490877433795e-06 -5.554334546451462e-06 -5.050844226211758e-06
PC.PC11 -3.5659323759183335e-06 -9.515117055880514e-08 -3.2130571068990565e-07 -1.2288313802530097e-06 2.6797191650089852e-06 1.4180449203578264e-06 2.0792498235734466e-09 -4.5831415495373026e-07 1.6245737769814385e-07 -8.046501259452229e-08 6.748929650588171e-08 9.387708131137558e-07 1.7578483735078586e-07 5.368567563310751e-08 -2.751182725624911e-08 -3.0853284386065314e-07 3.00732277178023e-06 -1.3823720698071103e-07 1.2408035934242552e-07 1.576902325333236e-07 2.382697276310734e-07 -1.9060231097178207e-07 -9.155239607735386e-08 -1.2077228917929732e-07 5.908512047865741e-08 1.5086029348662275e-07 -3.800670949485732e-07 -1.4484551232244905e-06 -1.9582620166464465e-06 6.246932291645473e-06 -4.235569923153161e-06 4.512448924444063e-06 -1.1649587737115468e-06
PC.PC12 -2.2000310489166303e-06 -2.0669336832220683e-07 3.811592551303246e-06 5.258453039056172e-06 4.380145901402534e-06 9.274491475266749e-07 1.1852843447125107e-07 -2.1018517947644718e-07 -1.0946746139604229e-07 -8.24740378556973e-09 2.0857522065072502e-07 8.753146534964117e-08 -2.583537919514816e-07 2.872860095348637e-08 2.4224791092397408e-08 -2.5116929737021733e-07 -1.382372069807105e-07 4.777805593483529e-06 -4.652526811434539e-07 7.144974962031649e-08 1.301857382508499e-07 4.5694691510917366e-07 -3.833317998601313e-07 -4.056067655804118e-08 4.2992108290422465e-07 -6.144709521155292e-10 -4.633947386492587e-07 6.584747598033271e-06 -2.1612099750759586e-06 -7.135548462334805e-06 -7.959904499801051e-07 9.202822663885215e-06 1.920146373620421e-06
PC.PC13 -5.326230585310941e-06 -2.6057083983814713e-07 -3.6905239489770377e-07 -1.1385997647575483e-07 6.475610158437471e-08 -2.1379357178370015e-08 -1.1488375004991435e-07 6.988953141052368e-08 6.200371340565461e-09 1.1237618071959989e-08 3.8847185683627957e-08 3.407702046135306e-07 6.601583721869193e-08 6.998486033462064e-08 -4.19981690879714e-07 2.9205643113480763e-07 1.2408035934242653e-07 -4.652526811434551e-07 2.536425617226886e-06 9.960529887682188e-09 -1.3915775483876934e-07 1.9544438600376354e-07 -1.5461652738958636e-07 -1.5524607768333838e-07 -2.929933905572398e-07 -2.1877620877974813e-07 6.679196320553846e-07 6.364486937078671e-07 2.147475245047657e-06 1.2721372181376341e-06 -2.313854240792551e-06 7.119952079567756e-07 -4.699694247776368e-06
PC.PC14 2.9368486363857064e-06 1.3415896601357313e-07 6.316323465248314e-06 3.2622321072737166e-06 -4.884469128136268e-07 -8.473286980525774e-07 -6.045744818890326e-08 -1.3798218757661714e-07 6.332423246097623e-08 -2.7322246035590084e-09 8.261928900640196e-08 2.6447836846397977e-07 3.1087124018707546e-07 -2.0240975910353588e-08 4.45783866944285e-08 4.779985678897492e-08 1.576902325333243e-07 7.144974962031653e-08 9.96052988768237e-09 2.7050877185810306e-06 2.3927321790262993e-07 -5.40804465063133e-08 -1.2779833199795464e-08 7.486993815275771e-08 1.0003724311679555e-07 -1.7648441131415877e-07 2.46170485967482e-07 2.543404102715596e-06 -2.698736293829688e-06 8.415570636536189e-07 -6.120038550676393e-06 7.332597786055343e-06 -2.1484757718409438e-06
PC.PC15 1.553691406826122e-06 1.1594483015580637e-07 -3.4134199306243627e-07 3.193663789165348e-06 4.232298370960994e-06 1.0330974369989637e-06 9.422782606981729e-08 -7.544185586735096e-08 1.8134569274160085e-08 -5.209464307791171e-08 3.708311069808936e-08 2.4024357341158986e-07 1.4092822344076883e-07 4.062629914029573e-09 5.456739678185168e-08 -2.0751346934498128e-08 2.3826972763107408e-07 1.3018573825085143e-07 -1.391577548387693e-07 2.3927321790263083e-07 2.6106662889168797e-06 4.2511006524509884e-08 5.5101195338011446e-08 -1.6361670344398355e-07 1.2496049658296677e-07 5.241967555057331e-08 1.042385045921805e-06 7.674183011867806e-07 9.061436931393838e-07 2.9685380812888264e-07 1.5847332242231958e-06 2.3326550625981602e-06 -2.373006076992394e-06
PC.PC16 1.629731827634963e-06 -8.999338299053211e-09 -6.630060868238599e-06 1.140815302988974e-06 9.301375466645269e-06 4.195439071260273e-06 -8.07848627830839e-08 -1.6440901902317054e-08 2.558305328500684e-09 1.0196173705322837e-07 5.0430550767888524e-08 -1.817319173347991e-07 8.163895809670124e-08 6.407677737263917e-08 4.27408939745759e-08 -1.863956285001983e-08 -1.90602310971784e-07 4.569469151091741e-07 1.9544438600376372e-07 -5.408044650631305e-08 4.251100652451169e-08 2.99018519415512e-06 -2.3135166362926685e-07 -9.272583245926241e-07 -2.8387843038327584e-07 6.475857465914734e-08 -4.6640384128613234e-07 -2.455196894453713e-06 -4.3643062029978405e-06 2.016623291674476e-06 3.532909135095391e-07 3.537306849078481e-06 3.744618181666685e-06
PC.PC17 -1.380788308393746e-06 -2.0830556868048673e-09 9.157553805942608e-07 1.7501063765933803e-06 3.0523851203459003e-06 1.1366344611470553e-06 -1.9633739987250237e-08 -1.3534370209718658e-07 1.3568735923879256e-07 -7.71987202715978e-08 -3.859564148310427e-09 -3.397454544824132e-07 -5.179588816595389e-08 -8.901456982005401e-08 -2.465878209853716e-08 9.736519855812708e-08 -9.155239607735407e-08 -3.833317998601309e-07 -1.5461652738958628e-07 -1.2779833199794934e-08 5.510119533801048e-08 -2.3135166362926812e-07 1.958845136547919e-06 -3.3218045424356424e-08 -4.3595033751345823e-07 -1.4110137123372935e-08 7.150807211641493e-07 -1.421895989357972e-06 1.472883478082415e-06 -3.1331355223509897e-06 2.560477612272213e-06 -5.115030997077582e-06 -1.7339323259781277e-06
PC.PC18 1.2287023399487147e-06 -3.974527518762574e-08 -4.055525419979217e-06 -8.666020157553603e-06 -7.336315686010068e-06 -1.7880026104378938e-06 1.0549720508646192e-07 -1.0803002809204243e-07 -5.8237558946606216e-08 -3.890816174262144e-07 -1.2502162939822628e-08 1.5132281695466583e-07 1.3933467937805492e-07 -6.786910933295204e-08 5.48293309232963e-08 -5.090766367325596e-07 -1.2077228917929692e-07 -4.056067655804036e-08 -1.552460776833388e-07 7.486993815275728e-08 -1.6361670344398175e-07 -9.272583245926211e-07 -3.321804542435708e-08 5.1433847453762095e-06 6.329716397751378e-07 6.890759332867908e-07 2.2755762157380678e-07 -1.0314732964855914e-06 -2.94647513703886e-06 5.479371544781655e-06 4.029307721519799e-06 4.503933836667845e-06 -2.141023959305288e-06
PC.PC19 1.0135092522302447e-06 -5.100197860123297e-08 8.547663563888972e-06 3.6726598879337508e-06 3.946114565961511e-07 -2.871503729364744e-07 2.4558056550932096e-07 -1.9870982833003635e-07 -2.061407306765021e-07 1.4169280169759443e-07 2.1997589655791493e-07 2.3151689036012717e-07 5.780303688892824e-08 5.200400282467692e-08 4.723346181272021e-07 -1.388896860731593e-07 5.908512047865758e-08 4.299210829042255e-07 -2.929933905572402e-07 1.0003724311679525e-07 1.2496049658296556e-07 -2.838784303832742e-07 -4.3595033751345934e-07 6.329716397751384e-07 4.290571760095846e-06 6.898188338356888e-07 1.6060807672393696e-06 1.1382728752543159e-06 -1.3851340262286174e-06 2.751530781919562e-06 -2.045093812416937e-06 -1.1302167435173182e-06 -2.284123643713583e-06
PC.PC20 3.036754264090258e-06 -7.937297004126013e-08 5.412577056616972e-06 -1.3031677173002458e-06 -2.9307095460050024e-06 -6.773815200568722e-07 -1.3690732349047951e-07 9.679194743866906e-08 -1.0748343951367596e-07 2.058638096899144e-07 -7.810299669559956e-08 -2.863795477408299e-07 -6.881926102858298e-08 -7.201315119146285e-08 -1.1464345952425831e-07 2.8923519209355142e-08 1.508602934866225e-07 -6.144709521139954e-10 -2.1877620877974726e-07 -1.7648441131415694e-07 5.241967555057515e-08 6.475857465914847e-08 -1.4110137123372661e-08 6.890759332867877e-07 6.898188338356886e-07 2.8187418339227545e-06 -4.4504125102647826e-07 -3.742203575024654e-06 -1.2368407927447227e-06 5.37324759480382e-06 9.8594890701932e-07 -3.280925019441724e-07 2.352467725893615e-06
proband -0.00010858549816728422 -3.20395661560686e-06 -7.121533543746664e-05 -0.00029224998484311696 -0.00030474165649839116 -8.588639006973458e-05 3.293929720496649e-07 -7.843065222101039e-07 -3.05989279645354e-07 -5.113897070921964e-07 8.100079332148318e-08 5.436440929511574e-07 5.760094134765106e-07 7.8328650353459e-07 1.719218170570483e-07 1.65429615711826e-07 -3.800670949485647e-07 -4.6339473864922784e-07 6.679196320553602e-07 2.4617048596749554e-07 1.042385045921911e-06 -4.6640384128610857e-07 7.150807211641253e-07 2.2755762157378047e-07 1.6060807672394096e-06 -4.450412510264665e-07 0.0006415453475647298 -0.0003231891714576106 -0.0002985887186929407 -1.262268041562904e-05 2.9882034582226385e-05 -4.049383857117707e-05 -1.6980051361046472e-05
paternal -0.00013198005771267608 -3.2333564010664688e-06 -4.2949556179492495e-05 -1.4785203827837716e-05 -2.2469502166290963e-05 -1.5193176212248137e-05 -2.8376493689107066e-08 -2.15559747547114e-06 -1.1418600906676056e-06 2.074778194536338e-06 -2.3262228338184833e-06 2.8017651242124254e-06 2.0565629609326043e-06 -2.3679380056821287e-06 7.911907713984295e-07 1.9043668185239156e-06 -1.4484551232244645e-06 6.584747598033243e-06 6.364486937078453e-07 2.5434041027155988e-06 7.674183011867276e-07 -2.455196894453756e-06 -1.4218959893579475e-06 -1.0314732964855361e-06 1.1382728752543104e-06 -3.7422035750246778e-06 -0.00032318917145761084 0.0016994769717868343 0.0001255338482591363 -0.0011359931915693765 -0.0010566632155012028 4.246449841191331e-05 9.08221516794318e-05
maternal -9.16901542266402e-05 2.560309131891065e-07 -6.089657147971191e-05 -0.00023194122716586624 -0.00024122676836493405 -6.262590250676521e-05 -3.035022417478479e-07 3.1918852487225608e-06 1.7142489410405341e-06 -4.704137652571475e-06 3.0191728248949546e-06 2.8552947034120146e-06 5.196536632216247e-06 -2.4310007870597464e-06 -2.577064334008529e-06 7.685150250589221e-06 -1.958262016646427e-06 -2.161209975075969e-06 2.147475245047631e-06 -2.698736293829676e-06 9.061436931393999e-07 -4.364306202997815e-06 1.4728834780825132e-06 -2.9464751370388792e-06 -1.385134026228494e-06 -1.2368407927447452e-06 -0.0002985887186929404 0.00012553384825913632 0.0019740168079214883 0.00012388775287178836 -4.560060153642428e-05 -0.0016692063645054813 -0.0010943951532655428
gpp 0.00023880485229268406 5.0583818767923e-06 1.9088433993015673e-05 0.00010104489240230829 0.00016134530475919013 5.582885391774679e-05 1.3647223865481315e-06 1.8447043056839397e-06 -2.130658980290817e-06 -5.110429925616056e-06 2.0898509183408767e-06 -2.8706315603705746e-06 1.106537788389619e-06 3.5251571032706e-06 -7.230688223874647e-07 -1.1126984036198343e-06 6.2469322916454186e-06 -7.13554846233483e-06 1.2721372181376706e-06 8.415570636536021e-07 2.968538081288693e-07 2.016623291674547e-06 -3.1331355223509397e-06 5.479371544781581e-06 2.7515307819194593e-06 5.373247594803737e-06 -1.2622680415627662e-05 -0.0011359931915693815 0.00012388775287178847 0.0035058776359687305 -0.0013000581372479682 -1.2962455655700204e-05 -7.862843198500412e-05
gmp 0.00010664642025562474 4.240286564556619e-06 -6.829094530753579e-05 -0.00022502893835304154 -0.00023926588058684564 -5.9663898423349294e-05 2.09296675732227e-06 3.3737038456785033e-06 -1.133462809105872e-06 8.735243167989776e-07 1.4511041977405842e-06 -2.491772248209081e-06 3.072761523508934e-09 4.274066695367088e-06 9.806923586414356e-07 -4.351490877433764e-06 -4.235569923153111e-06 -7.959904499800244e-07 -2.3138542407925497e-06 -6.1200385506763754e-06 1.5847332242232998e-06 3.5329091350957125e-07 2.5604776122721157e-06 4.029307721519755e-06 -2.045093812416839e-06 9.859489070194814e-07 2.988203458222619e-05 -0.0010566632155011991 -4.560060153642474e-05 -0.0013000581372479745 0.0034098338155550147 -0.00011494339340531286 2.3759310122008173e-05
gpm 0.0002242128624594457 7.27930298483307e-07 0.00025323786793245487 0.00080892606910499 0.0009423082134309266 0.0002821643830649054 1.329850058293444e-06 1.27474474206834e-07 -5.654136329375986e-06 3.924902412046444e-06 1.2291953289411635e-06 -3.5497114739002657e-06 -2.615827013833315e-06 -6.27782727157576e-07 3.828321749184917e-06 -5.554334546451458e-06 4.512448924443989e-06 9.202822663885238e-06 7.119952079567989e-07 7.332597786055316e-06 2.332655062597987e-06 3.5373068490783922e-06 -5.115030997077685e-06 4.503933836667934e-06 -1.130216743517543e-06 -3.280925019442337e-07 -4.049383857117816e-05 4.2464498411913783e-05 -0.0016692063645054826 -1.2962455655699577e-05 -0.00011494339340531391 0.0037630579590162585 -0.0004497457883121841
gmm 0.0001241892487185333 4.718749192600376e-06 9.862102128913725e-05 0.00013957852757240748 -3.317833687001295e-05 -4.9007799307568924e-05 2.231645133881618e-06 -5.619812123195487e-07 -9.80818682348201e-07 2.6584440637651296e-06 -7.231735801491828e-06 -4.1029536781780805e-06 -4.445481588619744e-06 5.347142124154348e-06 8.37034945675824e-07 -5.050844226211723e-06 -1.1649587737115364e-06 1.9201463736203708e-06 -4.699694247776313e-06 -2.148475771840954e-06 -2.373006076992418e-06 3.7446181816666885e-06 -1.7339323259781823e-06 -2.1410239593052983e-06 -2.2841236437136233e-06 2.352467725893642e-06 -1.6980051361046133e-05 9.082215167943043e-05 -0.0010943951532655402 -7.86284319850029e-05 2.375931012200825e-05 -0.0004497457883121886 0.0027202795247327433
