 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 1.2292307737136797e-07 5.565651103715268e-08 1.1810437326117001e-06 2.250170793458144e-08 -3.544988373392319e-07 -7.303260396633847e-08 -2.601327517181742e-08 2.6320023861068708e-08 3.506694542887512e-08 7.23526278475414e-08 1.2358577325605152e-06 2.2980576793158793e-08 -1.411282358865818e-08 2.7081863535216387e-09 7.523725917953712e-09 1.926280491377401e-08 1.5705476929761878e-08 2.137694027803452e-08 -1.1653771622433743e-08 -2.1480694535151278e-08 -2.1018479817108313e-08 -4.411031343293623e-08 1.604432362701794e-08 8.125957761613709e-08 1.8057326721914063e-08 2.96770473944694e-08 1.1411792245518422e-08 -5.25806615849992e-07 -5.590307392517527e-07
PC.PC6 1.1472795880366171e-07 3.4297880330394626e-08 -5.827249646193569e-07 2.1321031758894312e-07 6.77155803102945e-08 -1.101926699966358e-07 -2.5600324215260153e-10 -3.7293373741560165e-08 1.0720368159849423e-08 -4.094043308877984e-08 2.298057679315882e-08 1.135420533276685e-06 3.605361531210833e-08 -1.9322993818127575e-08 -7.618647192198616e-08 1.8130980427556717e-08 3.0194782357709296e-08 1.1257425388673698e-08 7.076308979163208e-08 2.4419875642857428e-08 4.699642463086734e-08 -6.990028217180913e-08 -1.2444027842455835e-07 1.5634785241220278e-08 2.8903570424590087e-11 -3.0513794378986904e-08 -6.116105928742573e-08 3.923848712029272e-07 -5.120176775426829e-07
PC.PC7 -3.737275015973623e-07 -3.413227653192467e-08 -2.3527059242636514e-07 -3.33232440090597e-07 8.731709662532679e-08 9.775688505904279e-08 -1.3529459117745341e-08 -6.089101428246121e-10 2.3402340571604997e-08 1.1901137953855344e-07 -1.4112823588658052e-08 3.605361531210765e-08 9.947481409842302e-07 1.1450179539513313e-07 7.999641974475311e-09 -3.858073736778254e-08 -3.3477899779389012e-09 -4.2411047337013995e-08 1.7711152341305713e-08 4.3785375783631104e-08 2.072643908469465e-08 1.5597181523124953e-08 -2.6269318816425617e-08 -2.2783772972197974e-08 2.0359813594637985e-09 -5.529191788321354e-09 -3.579982309020124e-08 8.624443126429702e-07 2.8665965454638984e-07
PC.PC8 2.2100291677959734e-07 1.2970531228201628e-08 -5.895269713976863e-08 -3.783088316898932e-08 4.799535659314618e-08 5.049982472088572e-08 1.6342832647596355e-08 -7.481382877666597e-09 -3.995471133369954e-08 4.167981679765754e-08 2.708186353523244e-09 -1.932299381812778e-08 1.1450179539513272e-07 1.4253257170261409e-06 -2.831564238930631e-08 -1.2957586499265734e-07 1.729087481331658e-08 -3.835714787082919e-08 9.389870684986642e-09 -3.033687295049699e-08 -3.957037087235316e-09 6.129034022492256e-08 -5.52121446199022e-08 -2.635711738115272e-07 1.3307802701476301e-08 -4.848432135480493e-08 -8.70355116463901e-08 -2.1421108099523915e-09 4.127621603772851e-07
PC.PC9 1.3507824755898326e-07 2.5262379426670126e-08 -4.20625799730362e-07 -1.932600826153583e-07 1.8131056346696697e-07 3.782635226788226e-08 1.861507078454434e-08 -1.5804773297935324e-09 2.886422490520484e-09 3.0535657056346337e-09 7.523725917953638e-09 -7.618647192198657e-08 7.999641974475108e-09 -2.831564238930632e-08 1.305237699344647e-06 4.768263321238483e-08 3.9194752755281017e-08 2.6428770160464066e-09 -1.472668989356447e-07 -1.454884548906118e-08 9.534057510783343e-09 -1.900020107085092e-08 3.1720102622661425e-08 1.3477012330609493e-09 3.3434991268011927e-08 -5.2475954255772694e-08 -3.584419076301566e-07 8.651401322846017e-07 -8.162260746363901e-09
PC.PC10 1.0362054408096293e-09 3.1215949945868854e-08 1.271224715653292e-07 9.56857217328725e-07 -1.4070193066946106e-07 -3.2291674565740274e-07 -9.210004958286692e-09 1.6076352576487323e-08 2.8460937412755806e-08 -3.078207905558619e-08 1.9262804913774107e-08 1.8130980427556783e-08 -3.858073736778229e-08 -1.295758649926582e-07 4.7682633212384713e-08 1.691552208788662e-06 -9.404617800352452e-08 2.4089378478044235e-09 5.389817071256544e-08 4.420411435666897e-08 -4.293722239960287e-08 -4.6337437980565286e-08 2.4269779072608525e-08 1.9540547185471322e-07 -3.364860319476439e-10 6.173686028846345e-08 2.4287221538773065e-07 4.63313397050006e-08 -3.3492669343159803e-07
PC.PC11 2.560904065282525e-07 5.539586810334071e-08 6.085815724578941e-07 -5.474821120554832e-07 2.963489650547435e-08 2.1984180424196266e-07 -9.980683655400626e-10 3.0309786382233885e-09 -1.159614203831768e-08 -1.1692583163799822e-08 1.5705476929761792e-08 3.01947823577094e-08 -3.3477899779390088e-09 1.729087481331607e-08 3.919475275528077e-08 -9.404617800352467e-08 1.2330752564260253e-06 -7.562104153086708e-08 -2.5851693368093358e-08 1.5835045831424976e-08 -6.128993948240224e-08 9.70537780942814e-08 2.3610484123123743e-08 -7.330013790218498e-08 4.878688349479483e-09 3.453607352365027e-08 -1.2068239986477452e-07 -1.8650654876941198e-07 1.0281708592997069e-07
PC.PC12 3.114034688193195e-08 -1.7591465570806278e-09 -5.143276407011796e-07 -2.0743795233424087e-08 1.1967660031016353e-07 -6.035500960850402e-08 1.5371214018708944e-08 -9.260069288218808e-09 -2.3085167331316257e-08 4.5104579906825943e-08 2.137694027803463e-08 1.1257425388673662e-08 -4.241104733701398e-08 -3.835714787082936e-08 2.642877016046514e-09 2.408937847804753e-09 -7.562104153086794e-08 1.5513628776373756e-06 -5.7456744445890605e-08 4.6670650673477705e-08 3.4122090506652613e-08 1.1972728374557163e-07 -3.324222355265005e-08 4.4982467527861875e-09 1.096968837573198e-07 3.9762548194327865e-08 9.915687535921007e-09 4.862963766918941e-07 2.8757491818295014e-07
PC.PC13 -1.8273063741621717e-07 -5.4534506137840404e-08 -2.0902439072571784e-07 4.807987362553546e-07 1.311857727709625e-07 -1.562947745439457e-07 -8.188323947550526e-09 2.5770885531300178e-08 -1.3549880486991975e-08 -5.975834605758735e-09 -1.1653771622433762e-08 7.076308979163182e-08 1.7711152341305776e-08 9.389870684986761e-09 -1.4726689893564436e-07 5.3898170712565466e-08 -2.585169336809338e-08 -5.745674444589063e-08 1.1826420685276493e-06 5.2025070143706124e-09 -2.8943449370800042e-08 -2.4168524176218256e-09 -6.565353161477457e-09 1.0535909328551525e-08 -7.58374269942821e-08 -1.7675040341554466e-08 2.142877643419979e-07 1.4105916642673982e-07 -8.422252107675191e-08
PC.PC14 -1.523156296518992e-07 1.382196439703978e-08 2.4684358163091935e-07 -3.042981960990537e-08 -2.50607407551179e-07 -1.0527765414143646e-07 -9.767190270892876e-09 6.496047097700516e-09 1.6559814906668776e-08 3.909530106100935e-08 -2.1480694535150447e-08 2.441987564285744e-08 4.378537578363071e-08 -3.033687295049699e-08 -1.4548845489061096e-08 4.420411435666911e-08 1.5835045831424245e-08 4.667065067347738e-08 5.202507014370811e-09 1.0462023054941703e-06 -4.1699714564280086e-08 -9.075120468703614e-08 -1.8558742974675202e-08 5.0688839667048686e-08 -8.451326854059443e-09 -3.769829830052561e-09 -1.5137002057110196e-07 4.0422177486530147e-07 1.7336808263866816e-07
PC.PC15 -2.0278699928518212e-07 1.4185908419876893e-09 -1.645381896502396e-07 -1.6490322827103155e-07 8.518926529367154e-08 2.6557560178406633e-08 2.5634783635999477e-08 -9.01216652070068e-09 1.5950094581900508e-08 9.774255749792522e-09 -2.1018479817108773e-08 4.699642463086724e-08 2.0726439084694663e-08 -3.957037087235321e-09 9.534057510783151e-09 -4.293722239960282e-08 -6.128993948240221e-08 3.4122090506652554e-08 -2.8943449370800035e-08 -4.16997145642796e-08 1.242103019669709e-06 -4.893201677011523e-08 -5.4826250929627114e-08 -4.87343284482956e-08 7.484202889868857e-09 -2.3506270621098147e-08 7.57507345370865e-08 5.892354595125646e-07 5.754018156683868e-07
PC.PC16 1.2463603387438173e-07 -1.0124067820349735e-08 -7.020253680981797e-07 -3.247927494906365e-07 -4.081912307327155e-08 3.831341148674006e-08 -6.428397072114152e-09 1.1995163489601463e-08 -2.3449959188295555e-08 3.3107844769830014e-08 -4.411031343293629e-08 -6.990028217180916e-08 1.559718152312493e-08 6.129034022492236e-08 -1.9000201070850967e-08 -4.6337437980564816e-08 9.705377809428074e-08 1.19727283745572e-07 -2.416852417621993e-09 -9.075120468703533e-08 -4.893201677011463e-08 1.3139036213439764e-06 4.1697955680627014e-08 -2.3377240626102265e-07 3.802768001826032e-09 2.9144234983486214e-08 -1.1853853032724775e-07 -6.022628372424432e-08 1.0551367322941111e-07
PC.PC17 4.881793476430991e-07 1.996062378671959e-08 3.4468975978585554e-07 -8.112810520801167e-07 6.872279904689802e-08 2.6377852983162527e-07 3.305052291310638e-09 -3.486265701033769e-08 1.2084343206478241e-08 -1.151287826490466e-08 1.6044323627017937e-08 -1.2444027842455824e-07 -2.626931881642569e-08 -5.5212144619902596e-08 3.1720102622661366e-08 2.4269779072608535e-08 2.36104841231236e-08 -3.324222355265008e-08 -6.565353161477339e-09 -1.8558742974675215e-08 -5.482625092962733e-08 4.169795568062674e-08 1.4537772847058234e-06 6.233703541125054e-08 -2.7268744891013057e-08 1.8804825907149684e-08 -2.3633647295810433e-08 -2.4041416998376106e-07 -4.634354617936179e-07
PC.PC18 -2.2978269620678505e-08 -3.0336619837627385e-09 -5.214440860633082e-07 -2.3398136408820414e-07 1.484278539721224e-08 -3.872840501896389e-09 -1.210612811663502e-08 -6.364330094939375e-09 5.066297274238277e-08 4.847371740358259e-09 8.12595776161364e-08 1.5634785241220476e-08 -2.278377297219777e-08 -2.635711738115266e-07 1.3477012330610901e-09 1.9540547185471173e-07 -7.330013790218528e-08 4.498246752785702e-09 1.0535909328551542e-08 5.0688839667048613e-08 -4.8734328448295586e-08 -2.337724062610236e-07 6.233703541125036e-08 1.978789588795205e-06 -2.5598046556134784e-08 1.7229207745204005e-07 -3.4964699846541816e-07 3.9114695275440583e-07 -5.94743172026923e-07
PC.PC19 9.012338510602547e-08 3.3464898871140287e-09 -3.7036685664470984e-07 1.513494456019802e-07 1.1391652338668273e-07 -3.9882023789669954e-08 8.038698813341525e-10 -1.999495679793193e-09 7.998013830603076e-09 -5.7285043665892945e-09 1.805732672191398e-08 2.8903570424615326e-11 2.0359813594638324e-09 1.3307802701476478e-08 3.34349912680119e-08 -3.3648603194765475e-10 4.8786883494793e-09 1.0969688375731991e-07 -7.583742699428261e-08 -8.451326854059392e-09 7.484202889868456e-09 3.8027680018264014e-09 -2.7268744891013084e-08 -2.559804655613528e-08 1.4265849543917278e-06 1.0294726778480623e-07 -1.7375315167529953e-07 5.78776153921267e-07 1.2055684808204829e-07
PC.PC20 -3.830584569988953e-07 -3.139568687749078e-08 2.7820306981787517e-07 2.2608789522775982e-07 4.28872545506942e-08 2.009123152045855e-09 -1.4523020957445686e-08 1.3967578479226973e-08 -7.471908742754006e-09 -2.4444029854179162e-08 2.9677047394469586e-08 -3.051379437898664e-08 -5.529191788321259e-09 -4.848432135480506e-08 -5.247595425577225e-08 6.173686028846292e-08 3.453607352365019e-08 3.9762548194328064e-08 -1.7675040341554698e-08 -3.7698298300524075e-09 -2.3506270621098336e-08 2.9144234983485642e-08 1.8804825907149766e-08 1.7229207745204098e-07 1.0294726778480658e-07 1.271656602506456e-06 1.1281194338342722e-08 -2.30206003651054e-07 1.3710466678224235e-08
proband -4.0099915419115864e-06 -3.2541026447465863e-07 1.7209598188215716e-06 -7.562828257290267e-06 5.516166583082221e-06 4.375263355861614e-06 -4.022719689329812e-08 -6.462915867394851e-08 -2.0750844031554094e-07 -3.5952429802178114e-07 1.1411792245518368e-08 -6.116105928742921e-08 -3.579982309019699e-08 -8.703551164638793e-08 -3.584419076301572e-07 2.428722153877298e-07 -1.2068239986477264e-07 9.915687535923265e-09 2.1428776434199756e-07 -1.5137002057110117e-07 7.575073453708943e-08 -1.185385303272488e-07 -2.3633647295815733e-08 -3.496469984654175e-07 -1.7375315167529858e-07 1.1281194338343075e-08 0.00031035155467574424 -0.00018305188549538098 -0.0001692661493600172
paternal 9.767575819406803e-06 8.229536778178978e-08 -3.986219491707113e-06 3.965682852019482e-06 -3.545388343858761e-06 -3.401393289136039e-06 5.648428184278813e-07 3.9457200301771207e-07 -9.23549698926448e-07 -2.3679285385884105e-07 -5.25806615849992e-07 3.923848712029292e-07 8.624443126429693e-07 -2.142110809952187e-09 8.651401322846019e-07 4.6331339705002336e-08 -1.865065487694136e-07 4.862963766918913e-07 1.4105916642673934e-07 4.0422177486530004e-07 5.892354595125612e-07 -6.022628372424652e-08 -2.404141699837591e-07 3.91146952754404e-07 5.787761539212662e-07 -2.3020600365105528e-07 -0.00018305188549538038 0.00038202304199731106 2.0337256941889652e-05
maternal -6.239680269407193e-07 4.647652048783947e-07 8.509843837021149e-06 3.7966994003592283e-06 -5.9649178899732725e-06 -3.0503230179392213e-06 2.730789092410504e-07 5.451921547967118e-07 -7.936396666592116e-07 -2.9859423306557494e-07 -5.590307392517528e-07 -5.120176775426803e-07 2.8665965454638476e-07 4.1276216037728356e-07 -8.162260746364035e-09 -3.34926693431597e-07 1.0281708592996996e-07 2.8757491818295046e-07 -8.422252107675195e-08 1.733680826386695e-07 5.754018156683842e-07 1.0551367322941431e-07 -4.634354617936136e-07 -5.94743172026921e-07 1.2055684808204786e-07 1.3710466678225374e-08 -0.00016926614936001795 2.0337256941890387e-05 0.00034019027244851593
