 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.0002521481183469045 1.906940581176375e-06 -1.925262523258197e-06 -8.900603752768303e-06 4.057406495189029e-06 5.3484353296591924e-06 4.0941451605993143e-07 1.6163102952215976e-06 -8.583426911713933e-07 6.564699238810343e-07 1.6823762927468067e-07 4.455005492268259e-07 -1.0338294904366261e-07 2.3016935756643796e-07 -2.0872490450007638e-08 2.3003166626491515e-07 7.572474135254448e-07 1.0649758955681165e-07 -6.957799117556866e-07 -3.7774898138068766e-08 -6.652084264478222e-07 4.1235270835373757e-07 1.3708262131862905e-06 4.674993290030589e-09 1.0721616453089465e-07 -8.000145832910319e-07 -2.1955155591172766e-06 1.23821786022139e-05 -5.193470883545907e-07
AGE 1.9069405811763644e-06 6.223416763555637e-07 5.070901141657265e-07 5.517461855793266e-07 -6.664518601311059e-07 -4.4997907262651155e-07 -1.904526168761209e-08 6.170924911836369e-08 -2.9221134446599852e-08 2.9396630302463593e-08 7.101253327930472e-08 3.118872388267463e-08 -5.13843224154958e-08 1.5340588965726787e-08 6.689793807619093e-09 4.443807507259013e-08 5.861238861144841e-08 3.9884307527265e-09 -5.846258057023159e-08 1.4248379680174929e-08 3.621267707528014e-09 -1.5619368826673922e-08 -5.560237314919262e-10 -1.0552395416658168e-08 1.477954913437132e-08 -3.559237723237666e-08 -3.642445298036299e-07 -6.150603671384041e-08 5.696672698763156e-07
sex -1.925262523258247e-06 5.07090114165726e-07 0.0009649536505728677 7.612792913844359e-05 -0.00025651362432575775 -6.161561157635142e-05 2.474705086738618e-07 2.900693631229906e-07 -2.5485690980754555e-07 1.0667052021949209e-07 1.4034764050532725e-06 -7.556331577500325e-07 -2.8972907241230955e-07 3.3058349476850306e-08 -3.186609467662547e-07 -2.477203863449632e-07 4.4106937383703157e-07 -5.312823318019121e-07 -2.4528616215589254e-07 3.3120508931123054e-07 -1.7878837077428244e-07 -7.548297560074952e-07 -1.4459059271162722e-07 -5.644209209850528e-07 -2.8868213020770287e-07 5.427845354656374e-07 6.728773703212527e-07 -6.574920361662344e-06 1.0577268819317564e-05
age_sex -8.900603752768411e-06 5.517461855793222e-07 7.612792913844234e-05 0.0004888261132685877 -5.814509617567178e-05 -0.000175072266434596 3.6084772381340797e-07 2.3403023292124402e-07 -7.120830210827499e-08 3.8178628498115717e-07 2.36494416157653e-08 1.6978882266680263e-07 -2.6637170298477824e-07 9.773083983041099e-08 4.8376152024724625e-09 8.895650080847759e-07 -6.684785291598837e-07 -1.371209296585106e-07 5.815219712568619e-07 8.497796133887461e-08 -2.2143652724386648e-07 -7.671633958773777e-08 -6.0674770681956e-07 -4.092997920400923e-07 1.3407966996673232e-07 1.5077122087016555e-07 -8.88518430164035e-06 4.066705822556942e-06 5.062537483974148e-06
age2_sex 4.057406495189102e-06 -6.664518601311062e-07 -0.0002565136243257583 -5.8145096175672494e-05 0.00015046707426295838 5.1731895234055225e-05 -9.025012086026774e-09 -1.0780319782771988e-07 2.1353821113147782e-07 -8.299244142243834e-08 -4.561266766606479e-07 1.6491528626219828e-07 1.256086862772782e-07 -8.820618610881653e-08 1.0703552883608907e-07 5.02819986510373e-08 9.185755310326562e-08 1.5229598805370307e-07 1.7236888304258662e-07 -3.0393659082674775e-07 8.352062386656621e-09 -4.4915765735724855e-08 2.288259772052808e-07 1.4614047630782375e-07 7.524200598102293e-08 9.937449094425907e-09 6.242548223868585e-06 -3.700528810484577e-06 -6.702110405624828e-06
age3_sex 5.348435329659258e-06 -4.49979072626509e-07 -6.161561157635092e-05 -0.00017507226643459617 5.17318952340549e-05 9.012423007964181e-05 -7.701810158744189e-08 -6.197098851418879e-08 1.6256392560284308e-07 -1.1248152590113127e-07 -1.10914299126015e-07 -3.755996002637585e-08 9.251885485684544e-08 -5.126998261604159e-09 -5.29871918582898e-08 -2.8234419095298034e-07 2.836023736400679e-07 -2.3099022349274093e-08 -2.596684377196838e-07 -1.4224956915446685e-07 4.2856069113791586e-08 -5.2779911848613975e-08 6.662022957545542e-08 8.198452858020607e-08 -9.172112290266554e-08 5.539876246157336e-08 5.001180709912399e-06 -3.985649413860675e-06 -4.004930398767175e-06
PC.PC1 4.094145160599422e-07 -1.9045261687611903e-08 2.474705086738617e-07 3.6084772381341056e-07 -9.025012086026997e-09 -7.701810158744282e-08 4.793596709383744e-07 -1.8628309354144163e-08 -7.836545488300983e-10 -1.1145302946081691e-08 -4.2005439940651246e-08 6.279531136825429e-09 -3.5281440480579282e-09 2.347410924616629e-08 4.125472351996072e-08 -1.2319274880859e-08 -1.3008027644939454e-08 1.7374108401087434e-08 -5.559364927059212e-09 -2.2523689876691188e-08 3.706555383099887e-08 7.005455555134973e-09 1.0706302533743631e-08 -2.0233794283166908e-08 -8.131061175071248e-09 -6.982028319240598e-09 6.169796252778215e-08 6.34690874665575e-07 3.981238032787461e-07
PC.PC2 1.6163102952215674e-06 6.170924911836349e-08 2.9006936312299217e-07 2.340302329212438e-07 -1.0780319782771951e-07 -6.197098851418827e-08 -1.8628309354144335e-08 9.138688531070847e-07 -4.5021535379189895e-08 4.6477165914781444e-08 1.571784495184886e-08 -1.3061526059453136e-08 -1.5770984257902176e-09 -2.2938195520248416e-08 1.8519928261742002e-08 1.8820606061611192e-08 2.55076676494863e-09 -1.3840566448175898e-08 -1.333930828652546e-08 -8.80484291115216e-09 -2.3442551714434445e-08 4.842402573534491e-08 6.303492268518437e-09 8.591557768407474e-09 7.440725491473408e-09 1.1933962258704324e-08 -1.583796159966982e-07 5.748009603774108e-07 7.533907387098655e-07
PC.PC3 -8.583426911713886e-07 -2.9221134446599978e-08 -2.54856909807547e-07 -7.120830210827902e-08 2.1353821113147845e-07 1.6256392560284493e-07 -7.836545488310849e-10 -4.502153537919048e-08 1.0404919949223202e-06 1.6578758063374626e-08 5.738819204740862e-08 6.7457254436203114e-09 1.4911848492491306e-08 -5.478283135282259e-08 5.377578722944129e-10 3.823311129660952e-08 -8.213043316788634e-09 -1.5212779029580734e-08 -3.7558716260840275e-09 3.143637784471335e-08 1.9816528124407984e-08 -4.639229154727361e-08 -2.4789069317684835e-09 6.38578022288744e-08 1.8936049179121955e-08 5.874021063782167e-09 -1.3113875054375988e-07 -1.1960812692317662e-06 -1.1016589904859018e-06
PC.PC4 6.564699238810195e-07 2.9396630302463395e-08 1.0667052021949174e-07 3.8178628498116e-07 -8.299244142243834e-08 -1.124815259011324e-07 -1.1145302946081911e-08 4.647716591478025e-08 1.6578758063375542e-08 1.3153175779425959e-06 1.0113938024343031e-07 -4.258103993102895e-08 1.1289664537741421e-07 4.745481602319098e-08 8.245373426338943e-09 -2.3130935453058196e-08 -1.3674985902139546e-08 4.418401035305388e-08 -2.0597124144695104e-08 4.1083273498753615e-08 2.1235975735203592e-09 3.741674278691059e-08 -8.012567959178671e-09 1.153643319830691e-08 -1.3160779832361313e-09 -4.008262969221314e-08 -3.433531036437154e-07 -3.129769735374569e-07 -3.506351716488778e-07
PC.PC5 1.6823762927467646e-07 7.101253327930472e-08 1.403476405053273e-06 2.3649441615764174e-08 -4.561266766606466e-07 -1.1091429912601465e-07 -4.2005439940651365e-08 1.5717844951848486e-08 5.738819204740898e-08 1.0113938024342867e-07 1.7214566302407754e-06 3.950795932222303e-08 9.281169405067667e-09 -4.550767282530717e-08 -1.3989266043412444e-08 3.000316428663919e-08 1.363525323046083e-08 2.6492162093360903e-08 -5.1724157952575785e-09 -2.002529693430337e-08 -2.3793378782630125e-08 -3.203404565153791e-08 -2.077175626949083e-09 1.1629271709037638e-07 2.0096028250743834e-08 7.458687527958169e-08 1.830317471234306e-08 -7.796746586242329e-07 -7.122922371801195e-07
PC.PC6 4.4550054922682827e-07 3.118872388267469e-08 -7.556331577500319e-07 1.6978882266680244e-07 1.649152862621974e-07 -3.75599600263759e-08 6.2795311368254324e-09 -1.30615260594532e-08 6.745725443620229e-09 -4.25810399310292e-08 3.9507959322222803e-08 1.8701261131889807e-06 8.192305112021091e-08 -2.9235186156830284e-08 -8.384380547225928e-08 1.590082464544737e-08 6.1563504726759925e-09 -2.6988430708484044e-09 -4.230063500661206e-08 2.2938191411173733e-08 3.0532846588499225e-08 -5.519906479502192e-08 -1.1133716512424888e-07 -4.661031046207889e-10 -1.671258173419507e-08 -1.3774125629986821e-08 -1.8236701966415564e-09 6.173985868767337e-07 -8.074548073512539e-07
