 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 -1.16392713967616e-06 6.001108609387129e-08 3.650096799159082e-06 -2.441903586771567e-07 -1.6058967163229562e-06 -4.418855150789678e-07 8.121345011470666e-08 9.607335036190072e-08 8.978820123040798e-08 1.3287646527606326e-07 2.8921557587888632e-06 8.08240574495959e-08 3.241606769505672e-08 -1.0756499846110104e-07 -2.4467775293370955e-08 1.6764339294056736e-07 7.598697148275923e-08 8.838137108300405e-08 2.412883457417439e-08 -1.1506355760048937e-08 2.9168528509593096e-08 -5.846381116036462e-08 -1.2920202807125674e-08 1.2097110777168473e-07 1.4584110450345367e-07 -6.63676710160076e-08 -6.742642997036577e-07 -4.949360590496708e-07 -2.1471306817717865e-07 2.3169827097537044e-07
PC.PC6 -9.14190419822569e-07 -1.860062066877065e-08 -1.492050168214506e-06 1.8325191269772255e-06 3.353980970918827e-06 1.042131468137907e-06 -4.296931267866711e-08 -2.726501052331089e-07 1.293520021969579e-07 -1.4229831107405748e-07 8.082405744959665e-08 3.5598717671578787e-06 1.66284358507119e-07 4.5080240638958934e-08 -3.017573191723443e-07 1.6336811490143446e-07 6.850351437101369e-07 1.6464194756567467e-07 1.4849799186869942e-07 2.1641659463033776e-07 1.7434602304021288e-07 -1.8361587994915924e-07 -1.5529800828815213e-07 6.765282832855187e-08 4.9273733883034176e-08 -2.0633997831927645e-07 -8.700531969291777e-07 4.013310199975786e-06 -2.849598253471326e-06 -2.12288452288799e-06
PC.PC7 9.534609268009672e-07 -8.159457881337648e-08 1.6230096332403677e-06 1.704521363765879e-06 2.447288260689542e-06 8.558020018523963e-07 -9.15110441743601e-08 -8.872082703911168e-08 2.4913441642971746e-08 9.355091308646955e-08 3.2416067695057405e-08 1.662843585071202e-07 2.8414378229266547e-06 1.9636386177882088e-07 -2.7579415174732406e-09 1.803535404664939e-08 1.7249439992871032e-07 -2.680311207230823e-07 5.8655898625905176e-08 1.1478499073959436e-07 6.407807687843546e-08 5.6721332829449306e-08 1.1817811349288232e-08 -2.4334375399990704e-08 -4.415705168403772e-08 1.9616047154432056e-08 6.571686960430355e-07 1.6712076914444954e-06 5.180295268728135e-07 1.5847614514656914e-06
PC.PC8 1.518666316529386e-06 5.479248769566813e-08 -1.0109241752345164e-08 -1.261548128652644e-06 -9.022429613096604e-08 3.4547654929524e-07 7.395274517778556e-08 -1.9580568211674367e-08 -9.011844552756243e-08 -5.064064500970836e-09 -1.0756499846110167e-07 4.508024063895858e-08 1.963638617788208e-07 3.5778883965703017e-06 -4.3307815860069516e-08 -3.269975103479636e-07 1.3378786512525713e-07 -1.3926125050558957e-07 7.134728984729942e-08 -3.717108828917278e-08 4.121988000110734e-08 1.3548953491729198e-07 -8.685416209539376e-08 -4.48508025602189e-07 8.54743537380364e-08 -1.0508886043296444e-07 3.1346837319451925e-07 -1.8628741155112051e-06 2.9124127915011227e-06 1.682637644961882e-06
PC.PC9 -1.1134368717697347e-06 -4.010349202598046e-08 1.5822881317598422e-06 4.3381765484932223e-07 -6.930558836635701e-07 -5.067707666551752e-07 4.638131781326103e-08 1.9700477347171708e-08 1.793989834086187e-08 2.5021678130417445e-08 -2.4467775293370902e-08 -3.0175731917234403e-07 -2.757941517473191e-09 -4.330781586007059e-08 2.9739198938686595e-06 2.533871315583594e-07 2.7329295500143396e-08 2.3034525312562448e-08 -3.7807347329695127e-07 7.104959542197136e-08 6.28338627325848e-08 -7.407840893731274e-08 1.268579418649249e-07 -1.0784991886595815e-08 2.8520096121332877e-07 -1.1596761113457961e-07 1.66363963115851e-07 6.05410941923983e-07 -2.442727266987343e-06 2.6682529607359725e-06
PC.PC10 -2.695566550397784e-06 -3.4945690405655746e-08 -9.864373943313232e-07 1.4392080227512036e-07 -2.8757833899710494e-06 -1.5565930917611386e-06 -2.1869309927475717e-08 3.0406754125163646e-08 1.5757718018483315e-07 -9.205644478258968e-08 1.6764339294056786e-07 1.6336811490143388e-07 1.8035354046649548e-08 -3.269975103479633e-07 2.53387131558359e-07 4.583209589615877e-06 -2.5011034127041826e-07 -1.8688838603996515e-07 2.3268730726693724e-07 1.0355055614139889e-07 -3.083966753353589e-08 -1.036068694843515e-07 9.151333030845228e-08 9.005140455851027e-08 -2.3505942513380845e-09 7.233727764672967e-08 2.6809146041350287e-07 1.4425268276777985e-06 -1.1729220014750215e-06 -2.4838446759436152e-06
PC.PC11 -1.525191728133057e-06 -2.308253154529299e-08 2.870494577149314e-06 -8.157349686975922e-07 1.166078091004585e-07 4.6068403472188763e-07 -1.482143742996419e-08 -2.721778790923263e-07 1.3127979075987201e-07 -1.0764791002334517e-07 7.598697148276044e-08 6.850351437101363e-07 1.7249439992870971e-07 1.3378786512525708e-07 2.7329295500143806e-08 -2.501103412704189e-07 3.4144138779198313e-06 -1.083787409183494e-07 2.5132858771436453e-07 3.448213901438999e-09 5.7374333381354024e-08 2.5975502230010302e-08 -2.1412689827907378e-08 -1.6500891336562036e-07 1.1283442089674039e-07 8.081742898143135e-08 -2.99934078020216e-07 -2.2133702338025633e-07 3.9686591485683e-06 -3.7745641720143105e-06
PC.PC12 -5.652844163926005e-07 -7.787513343269155e-08 4.2048369374709245e-06 4.03867473687291e-06 2.383715794869133e-06 3.6917613199241013e-07 1.0907203827479909e-07 -1.6735837778704795e-07 -1.5287538383079634e-07 7.616822975934941e-10 8.838137108300342e-08 1.646419475656737e-07 -2.6803112072308353e-07 -1.3926125050558962e-07 2.3034525312562465e-08 -1.86888386039965e-07 -1.0837874091834991e-07 4.917303567538762e-06 -3.3763262372121946e-07 1.9641485241809685e-08 8.668863396869321e-08 5.332992786045504e-07 -2.9442242144743494e-07 -3.752933841281664e-08 3.4146707961593535e-07 -4.466669454240007e-08 1.1403669573656595e-06 4.586573690967871e-06 -2.8509638723987206e-06 -4.384476963221693e-06
PC.PC13 -3.154447061247459e-06 -1.6476774378975253e-07 -1.6236022852497624e-06 -1.6443251333293606e-06 -9.679958737353362e-07 -2.661710285748191e-07 -1.0173624142189075e-07 3.4816969220497565e-08 1.843776480516018e-08 3.336654240426521e-08 2.4128834574175485e-08 1.4849799186869953e-07 5.865589862590561e-08 7.134728984729948e-08 -3.7807347329695154e-07 2.326873072669367e-07 2.513285877143656e-07 -3.3763262372121915e-07 3.0364849845891493e-06 1.518772507773628e-07 5.2053424701622885e-09 1.2815940291707312e-08 -4.348535778160357e-08 -5.4779830164230666e-08 -2.589902440982248e-07 -3.990681334655392e-08 -1.465195045460108e-07 5.765143080968172e-07 3.929015957253183e-06 -3.426065295300397e-06
PC.PC14 5.004060816766778e-07 2.7257635313308737e-08 2.275377974669477e-06 1.9470164605304838e-06 1.8081786568744493e-06 5.858043354224401e-07 -7.473292891958145e-08 -1.2392317500403004e-07 7.987301709180563e-08 1.9677319858168887e-08 -1.1506355760049067e-08 2.1641659463033773e-07 1.1478499073959383e-07 -3.717108828917342e-08 7.104959542197085e-08 1.0355055614139909e-07 3.4482139014384597e-09 1.9641485241809784e-08 1.5187725077736288e-07 3.1249096381512284e-06 6.493780656138181e-08 2.9789250359948888e-08 -5.320308637694119e-08 8.296223069698741e-08 5.0808760354589854e-08 -2.0389972192047855e-07 3.614921977471189e-07 1.7947188829158544e-06 -3.9140814969833763e-07 -3.498378966184113e-06
PC.PC15 -2.9605967973527353e-07 4.481093649046019e-08 -1.005339880302842e-06 1.2108831235545677e-06 2.927711899042609e-06 9.905870037452518e-07 1.0401308136834663e-07 -4.2880841633366277e-08 4.168988752924519e-08 -7.862401218255214e-08 2.9168528509593288e-08 1.7434602304021283e-07 6.407807687843554e-08 4.12198800011069e-08 6.283386273258479e-08 -3.083966753353614e-08 5.737433338135398e-08 8.66886339686929e-08 5.20534247016272e-09 6.493780656138151e-08 3.0632398329793266e-06 1.603463842668739e-07 -4.433656904757141e-09 -1.5904928121101382e-07 8.652179476922145e-08 8.316489436265431e-08 1.3297446465243972e-06 1.5443243839734653e-06 -4.5887998503147444e-08 8.980756773458195e-07
PC.PC16 2.354277531809981e-06 1.391332867058167e-08 -1.7931331011957992e-06 -9.844907695280212e-07 9.481661366022357e-07 6.99018189259421e-07 -1.0350922815343515e-07 -3.370672273387936e-08 -6.030233041606113e-08 1.1995195386622854e-07 -5.846381116036374e-08 -1.836158799491595e-07 5.672133282944988e-08 1.3548953491729166e-07 -7.407840893731261e-08 -1.0360686948435215e-07 2.5975502230010696e-08 5.332992786045505e-07 1.2815940291707742e-08 2.978925035995042e-08 1.60346384266873e-07 3.468810789992772e-06 -1.413502374661705e-07 -9.496970980361491e-07 -2.832446657128588e-07 1.0331405331448658e-07 -5.899839558373906e-07 -4.400337713068683e-07 -7.918123585629027e-07 8.858141118859383e-07
PC.PC17 9.112566741411735e-07 1.7130053820430245e-08 1.2122166319145985e-07 1.6634129890718708e-06 3.5554943701736314e-06 1.373331295592699e-06 1.831483976214263e-08 1.22412558618809e-09 7.157220093724468e-08 -3.6507969745667044e-08 -1.2920202807125556e-08 -1.5529800828815147e-07 1.181781134928869e-08 -8.685416209539352e-08 1.2685794186492494e-07 9.151333030845135e-08 -2.1412689827907074e-08 -2.944224214474355e-07 -4.348535778160408e-08 -5.32030863769411e-08 -4.433656904756054e-09 -1.413502374661701e-07 2.7338166355963183e-06 4.8581769178761996e-08 -2.7900905678887024e-07 -6.573862101998072e-08 -8.746042293294621e-07 -8.856046664085863e-07 -3.263274600236234e-06 4.348998995592024e-06
PC.PC18 1.618965177960016e-06 -2.048203187081158e-08 4.374765738575526e-06 5.706484952756173e-06 3.648593897042748e-06 5.67437505561281e-07 2.216281689292606e-08 -2.64119593184258e-08 3.22054815314688e-08 -2.2799118546220666e-07 1.209711077716838e-07 6.765282832855234e-08 -2.4334375399991257e-08 -4.4850802560218735e-07 -1.0784991886596184e-08 9.00514045585093e-08 -1.650089133656197e-07 -3.7529338412815126e-08 -5.477983016423132e-08 8.296223069698702e-08 -1.5904928121101359e-07 -9.496970980361493e-07 4.858176917876028e-08 5.529238809541184e-06 2.0020964645559105e-07 6.251577295632956e-07 -1.4912686236184817e-06 -6.840264026343851e-07 4.568138425818721e-06 1.094465598078357e-06
PC.PC19 -8.968489804920454e-07 -4.0125735006242085e-09 4.0659870280279585e-06 1.7160173130478436e-06 -1.5994765167462329e-06 -1.0643232645252382e-06 1.206025256498192e-07 2.509986107387841e-09 -3.8281707240138943e-08 -7.843134734574602e-08 1.4584110450345266e-07 4.9273733883034315e-08 -4.415705168403795e-08 8.547435373803647e-08 2.8520096121332846e-07 -2.350594251338155e-09 1.1283442089673888e-07 3.414670796159356e-07 -2.589902440982249e-07 5.080876035459016e-08 8.652179476922264e-08 -2.832446657128603e-07 -2.7900905678887024e-07 2.0020964645559057e-07 4.1814775861571715e-06 3.8196433679206265e-07 -1.44501017360923e-07 1.4231191715542505e-06 -6.844244661265504e-08 -9.805236060848336e-08
PC.PC20 4.0115090089788176e-07 -6.24390205321024e-08 2.5062238828494617e-06 -3.0799244829424944e-06 -5.105554957339724e-06 -1.6231486429522533e-06 -1.7150697883306583e-07 1.137184015822504e-08 -3.175890347465254e-08 1.2103184918497458e-07 -6.636767101600805e-08 -2.063399783192757e-07 1.9616047154432473e-08 -1.0508886043296416e-07 -1.1596761113457916e-07 7.23372776467299e-08 8.081742898143248e-08 -4.4666694542399474e-08 -3.9906813346553715e-08 -2.0389972192047826e-07 8.316489436265405e-08 1.033140533144849e-07 -6.573862101998064e-08 6.251577295632959e-07 3.8196433679206365e-07 3.3799937860407875e-06 4.829939453548872e-07 -2.508838556245928e-06 2.296344702156814e-06 2.0571950496194218e-06
proband -1.843617136443002e-05 -7.118629097139035e-07 3.5706776443976e-05 -3.1832474840805994e-05 -3.300112741057588e-05 -6.9242242887269285e-06 3.982356386832392e-07 1.443575345901352e-06 -1.8152152397634354e-06 -9.262646288479797e-07 -6.74264299703666e-07 -8.700531969291818e-07 6.571686960430339e-07 3.134683731945198e-07 1.663639631158508e-07 2.680914604135017e-07 -2.9993407802021485e-07 1.1403669573656612e-06 -1.4651950454601212e-07 3.614921977471151e-07 1.3297446465243925e-06 -5.899839558373916e-07 -8.746042293294698e-07 -1.4912686236184819e-06 -1.4450101736092255e-07 4.829939453548922e-07 0.0004021013963690088 -0.0002072467025559818 3.5937571892728838e-06 2.0385051005692642e-05
paternal -0.0001342579764991524 -3.5149944941567887e-06 -5.106827781784666e-05 1.4893392281335893e-05 1.975684032468482e-05 -2.6778008640913853e-06 -7.940015666621186e-07 -2.1662386896041824e-06 6.531194216386347e-07 1.617714229358798e-06 -4.949360590496566e-07 4.013310199975809e-06 1.671207691444493e-06 -1.8628741155112346e-06 6.05410941923969e-07 1.4425268276778097e-06 -2.21337023380276e-07 4.58657369096788e-06 5.765143080968113e-07 1.79471888291586e-06 1.5443243839734935e-06 -4.4003377130688446e-07 -8.856046664085675e-07 -6.840264026343529e-07 1.4231191715542524e-06 -2.5088385562459264e-06 -0.00020724670255598107 0.001448885769212585 -0.000816394273844616 -0.001105914628719605
gpp 0.00021827669259474698 4.505286958317724e-06 2.453116686198667e-05 0.00011191206061800154 0.00019444662939380566 7.60494394880706e-05 1.8137070228598877e-06 -3.6951780733198993e-07 -4.109588829575855e-06 -2.2399778756034966e-06 -2.1471306817718217e-07 -2.8495982534713494e-06 5.180295268728274e-07 2.9124127915011443e-06 -2.4427272669873486e-06 -1.172922001475023e-06 3.968659148568308e-06 -2.850963872398729e-06 3.929015957253231e-06 -3.9140814969833043e-07 -4.588799850317062e-08 -7.918123585628992e-07 -3.2632746002362328e-06 4.568138425818691e-06 -6.844244661268457e-08 2.2963447021568016e-06 3.593757189272976e-06 -0.0008163942738446166 0.00260280244833652 -0.0007953847218469212
gmp 6.83704120796152e-05 1.4921365530129355e-06 -5.751123030324146e-06 -0.00017098230425681573 -0.00021979126500762386 -6.386002978243352e-05 1.917325894898477e-06 4.837959918469058e-06 -1.211261822065537e-06 -2.124814437556083e-06 2.3169827097535544e-07 -2.122884522887989e-06 1.5847614514656702e-06 1.6826376449619139e-06 2.6682529607359966e-06 -2.483844675943632e-06 -3.7745641720142813e-06 -4.384476963221692e-06 -3.4260652953004232e-06 -3.498378966184125e-06 8.980756773458063e-07 8.858141118859643e-07 4.348998995591989e-06 1.0944655980783217e-06 -9.805236060846624e-08 2.05719504961942e-06 2.0385051005691436e-05 -0.0011059146287196037 -0.0007953847218469212 0.0029500670611257896
