 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC13 -8.052844144807303e-06 -3.611973384688e-07 1.6512275389072635e-06 3.248126606085541e-07 -1.538422099267999e-06 -9.786467614070166e-07 -6.997994879248772e-08 -1.6376272134467078e-07 7.6380887496182e-08 -8.002852915123692e-08 -5.1841955567251107e-08 -8.702631317907736e-08 -4.842845816446774e-08 1.2456256791806433e-07 -7.815875957033989e-07 2.4280317544645053e-07 2.8219002027161184e-07 -3.147637338976338e-07 5.371296345013763e-06 6.87485919418793e-08 -2.4677779327417403e-08 9.555013331055436e-08 2.7907778407574136e-07 -3.231704525774082e-08 -2.9031347202174355e-07 -1.8732282634551357e-07 1.8708365826754585e-07 2.5795018934102697e-06 3.5149293525544527e-06 -7.545100438791944e-06
PC.PC14 -1.988951648583068e-06 1.2427461837608962e-08 9.823879172817177e-07 -9.990111219155387e-07 -1.4993723034229039e-06 -4.4503634339712143e-07 -9.110144641191047e-08 -2.504398445686222e-07 1.8607979256640172e-07 8.226979601989366e-08 4.751709658182036e-08 5.80372051124227e-07 1.7070483703282326e-08 7.885234392824094e-08 2.41615601787717e-07 2.7896535013004277e-08 4.768473737494674e-07 1.6215988015319775e-07 6.874859194187904e-08 4.678323020195852e-06 2.1114611929228414e-07 -1.7610650588788837e-07 -6.022062295785007e-08 2.0623639960507413e-07 1.6507422463892747e-07 -2.3123599264751904e-07 5.06356981026976e-07 -1.1489558998892668e-06 5.0179771579531375e-06 -3.703337943460967e-06
PC.PC15 -3.4424947472147307e-06 -4.51679252551884e-08 -9.776186189714642e-07 -1.2707933409968339e-06 2.2121462815442502e-07 2.727641101690654e-07 4.945006403961328e-08 -2.394813280027219e-07 1.3305588192807803e-07 -3.384838546439761e-08 1.79130888613409e-08 3.9038360795481237e-07 1.0495249152882372e-07 -4.083576462577833e-08 -2.815438317018926e-08 -6.864365075541453e-08 2.7510424015531487e-07 1.712449763621057e-07 -2.467777932741707e-08 2.111461192922812e-07 4.8727900752557504e-06 5.1241749455348745e-08 -3.343557167396039e-08 -1.7470852486117083e-07 2.750998128600501e-07 1.5181697727500975e-07 1.3544281717460079e-06 3.3595716648697336e-07 4.162844341693578e-06 -2.173708096345641e-06
PC.PC16 1.651384040051904e-06 -1.5281088327273316e-08 -1.9471520969750036e-06 4.7573797512463445e-07 3.0074864734249365e-06 1.3007511860999159e-06 -1.3663089919868627e-07 1.0640926754795516e-07 -3.06086354927149e-08 1.6601461220873855e-07 -7.10276296162878e-08 -1.6756645991069343e-07 -2.2992002691104223e-08 1.244335374637067e-07 1.0256502823744457e-07 -1.5067302762793587e-08 -4.282087431019554e-09 5.162327076118361e-07 9.555013331055657e-08 -1.7610650588788572e-07 5.124174945534762e-08 5.184669021375278e-06 -9.820501098832435e-08 -9.852230419162736e-07 -2.559377493808928e-07 2.490026470745682e-07 -4.4439226631399446e-07 -3.403643121206834e-06 -6.91821182248817e-07 5.7666756405169535e-06
PC.PC17 2.354076979053531e-06 8.750866444185329e-08 -5.134826705246204e-08 -1.752397277818066e-06 -4.8594104494736504e-08 3.6021686880854133e-07 -2.565551671103318e-10 -1.3331459841701176e-07 1.0268314963087928e-07 -6.94079923803692e-08 -6.201187888874624e-09 -2.5275894685297577e-07 -3.805416271792208e-08 -1.3595728925833395e-07 -1.8476750458931015e-07 8.777744901673511e-08 1.6909259661295615e-08 -2.3812941611822616e-07 2.7907778407574157e-07 -6.022062295785023e-08 -3.343557167396038e-08 -9.820501098832336e-08 5.2213943250334105e-06 6.503714257779504e-08 -2.7157176873796914e-07 -4.180829389083559e-08 -9.818868902907658e-07 7.973782880161947e-07 -2.3483267983789554e-06 -1.6214336733989368e-06
PC.PC18 1.4523812283984658e-06 6.138496009074393e-08 -1.8526777041755216e-06 -4.35118015277828e-06 -3.706829154242242e-06 -9.97137837166399e-07 2.6899875186564022e-08 -9.367571121113883e-08 6.22910142766285e-08 -2.212492504834136e-07 1.460663373446729e-07 7.468537398414378e-08 -9.64038142032216e-09 -2.7357926108886234e-07 -7.013467472617259e-09 -3.3262471776085024e-07 -1.745596617735314e-07 -6.768356027362075e-08 -3.231704525774156e-08 2.0623639960507276e-07 -1.7470852486116977e-07 -9.852230419162717e-07 6.503714257779476e-08 7.55685832542221e-06 5.5542748229960315e-08 5.180303209202148e-07 -5.717852318347391e-08 -2.6724602716577366e-06 3.605845314833163e-06 -4.504632768945514e-06
PC.PC19 -9.581562963713196e-07 -6.429401219308703e-08 -2.1987304320745915e-06 1.876598423601928e-07 1.0624461546843209e-07 -1.9926850607847505e-07 1.3917238644621579e-07 -2.3336483627488807e-07 -5.3211163786592675e-08 2.2088436374490754e-07 3.101385322629799e-07 1.774796822853666e-07 -1.241412843637303e-07 -1.1808784036158859e-07 3.937935920069587e-07 1.231716016915991e-07 1.0249972458984198e-07 5.526928221041244e-07 -2.903134720217429e-07 1.650742246389266e-07 2.750998128600506e-07 -2.559377493808911e-07 -2.7157176873796856e-07 5.554274822995944e-08 6.897500928165999e-06 7.177889037057272e-07 1.1441874761502504e-06 -2.514965596853792e-07 -2.1249271806977774e-06 -3.947671689731242e-06
PC.PC20 2.2005536937098964e-06 -5.566306163073866e-08 4.4587596254363325e-07 -2.704248545823187e-07 6.977556484120455e-07 6.356975109667414e-07 -1.87003113485954e-07 1.3623458777456521e-07 -1.0042526555912838e-07 2.2334190723631552e-07 -1.1223914545249205e-09 -3.7982204791290684e-07 -8.861858953229226e-08 -2.6725247599460884e-07 -3.295113483882348e-07 1.219394003631727e-07 -1.3998204980549015e-07 4.785899823690944e-08 -1.873228263455124e-07 -2.3123599264751883e-07 1.5181697727501065e-07 2.490026470745699e-07 -4.1808293890835625e-08 5.180303209202153e-07 7.177889037057277e-07 5.295296103456714e-06 -1.2256180501308062e-06 -1.5228953811277162e-06 1.2072964015733312e-06 1.975770692756222e-06
proband -5.481108396345792e-06 -8.696954680957754e-07 -1.855319436404654e-05 -2.1306173953023737e-05 -9.589858392988625e-06 -2.4623690756497425e-06 4.093521215319268e-07 -1.9534191623910924e-07 -1.695395213160549e-06 -1.470277235651114e-06 -7.780768881435425e-07 1.2725474610225256e-06 1.443836836729947e-06 3.046858786716955e-07 -2.785197275678193e-07 -6.314437177637602e-08 -3.490837728998589e-07 1.8665367054473553e-06 1.870836582675463e-07 5.063569810269765e-07 1.354428171746002e-06 -4.4439226631399436e-07 -9.818868902907624e-07 -5.717852318347713e-08 1.1441874761502485e-06 -1.2256180501308069e-06 0.00048114843490094017 -0.00022958046486486438 1.2438424399621395e-05 -1.2562768504838765e-05
maternal -2.03129868902831e-06 3.43036130389602e-06 2.0076631540043503e-05 -6.6277075449967955e-06 2.748061246045709e-05 2.0581199739141017e-05 2.9218020782985726e-07 4.475973752113899e-06 7.942663271487417e-07 1.0832280178172867e-07 1.8924199050607536e-06 -5.313488940356516e-07 3.2199948277467956e-06 -1.8248054120202356e-06 -5.222377041613759e-06 2.9252535960328293e-06 8.59077439283146e-07 -2.09211590837535e-06 2.5795018934102837e-06 -1.1489558998892628e-06 3.3595716648700153e-07 -3.403643121206848e-06 7.973782880161691e-07 -2.672460271657771e-06 -2.5149655968541764e-07 -1.5228953811277134e-06 -0.00022958046486486677 0.0022592308305421686 -0.0018428977566289763 -0.0013399827901435502
gpm 5.550585598113609e-07 -3.6824938078601573e-06 -4.885748504525338e-05 2.892673731722581e-05 8.463246785624284e-05 2.259852694608461e-05 5.346166963673443e-07 -2.6137487629913933e-06 -6.09993521140011e-06 -2.8653760405857974e-06 1.2190415938810173e-06 -1.5066664850048238e-06 -1.0589607074506484e-06 1.3655329865014633e-06 6.474983501794475e-06 -3.5572777647068067e-06 5.187497365832374e-07 8.830235191632664e-06 3.514929352554423e-06 5.0179771579531316e-06 4.16284434169356e-06 -6.918211822488006e-07 -2.3483267983789617e-06 3.6058453148331443e-06 -2.124927180697753e-06 1.2072964015733437e-06 1.2438424399624403e-05 -0.001842897756628995 0.005588831339166399 -0.0019353091963418866
gmm 1.4570336535895696e-05 -7.552332022182248e-07 7.500570193169162e-05 3.2186450067129696e-05 -0.00012313676167465033 -6.232379569367885e-05 1.2088205724306337e-06 -8.531782629097673e-07 7.974927035452785e-07 1.3951068505823598e-06 -6.677331792531793e-06 -4.2591539475777355e-06 -3.1504006127354915e-06 5.498155134590879e-06 1.5148207311093655e-06 -1.512503388842195e-06 -2.676473577682107e-06 -4.931878377849612e-06 -7.545100438791951e-06 -3.703337943460972e-06 -2.173708096345658e-06 5.766675640516968e-06 -1.6214336733988845e-06 -4.50463276894542e-06 -3.947671689731195e-06 1.9757706927562117e-06 -1.2562768504836793e-05 -0.0013399827901435422 -0.001935309196341911 0.004853562890906718
