 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.0017003418839258867 7.657588310682075e-07 6.8914292889130695e-06 -2.5207521733029295e-05 4.819264043568152e-06 1.4068026768075239e-05 2.6360773143332503e-05 -4.431093883747636e-06 0.00013921144931241418 1.733024203043779e-05 -1.3773266602810412e-05 6.643517602545314e-06 -1.617209871659121e-05 5.391202431442608e-06 -3.503422344969028e-06 -1.2453247163626076e-06 1.7995338286731313e-06 2.9302369019814218e-06 5.909029809967883e-07 -1.514399165516111e-08 -1.879632094418547e-05 2.801416387897768e-07 1.6679709031665246e-07 -2.4203513931482853e-06 -1.5603096892760546e-06 3.514239643950061e-06 -2.0680446690431492e-05 6.39306858143037e-05 -1.562438425189279e-05
AGE 7.657588310682296e-07 1.5344205974561988e-06 1.9446622439674934e-07 1.8345013897307711e-06 -1.196604488483208e-06 -1.0271514636199494e-06 -1.0690525831063808e-07 2.661811045824835e-08 -4.588612864519478e-08 7.249399359883341e-08 1.0618723433975111e-07 5.937035457872644e-08 -5.717663822508688e-08 3.8688008467434687e-08 7.647495321168485e-08 8.221271152332228e-08 7.723744620731921e-08 -2.9765624514077712e-08 -9.42940205810581e-08 -2.2009286335784716e-08 3.094661846755531e-08 2.2150993270905504e-08 8.09569117211357e-09 -1.7456582191231582e-08 5.979375456600467e-08 -8.220244402029375e-08 -7.08728919548904e-07 6.50593485865978e-07 1.1103850681059325e-06
sex 6.89142928891332e-06 1.9446622439675752e-07 0.0016729204155943903 -0.00018841046654981695 -0.0007477136563819346 0.0002807851981940005 1.5763265583958522e-06 1.647127591827412e-07 4.963413132497828e-07 3.326113648553282e-07 1.916802467078415e-06 -8.302343209205493e-07 -1.3459779309921027e-06 3.587769792402778e-07 -1.534552991317613e-06 8.573141878228935e-07 2.4664710626468815e-07 -7.820626197738e-07 -1.06910187549582e-06 4.6521296535806895e-08 -4.874139617697299e-07 -1.654428294749395e-06 3.6396453207995214e-07 -1.3538841256258775e-06 3.2248776395950787e-07 1.1312991857641327e-07 1.138723785402024e-05 -3.6831423321915716e-05 1.0511059121761242e-05
age_sex -2.5207521733029935e-05 1.8345013897307616e-06 -0.00018841046654981508 0.0009803616748496537 0.00025964145293009 -0.0005374427684814807 2.3342172401436448e-07 3.662937888016788e-07 9.526937928797122e-08 7.865245460727966e-07 -4.468003551959451e-07 -7.23967016894386e-08 1.9148029758172848e-08 -1.4690564089047523e-07 -2.755015122279618e-07 5.973543431259633e-07 -7.619099220377551e-07 1.2272093994371397e-07 1.1023121848226796e-06 1.364291504723339e-06 -3.055916165682682e-06 -8.946495402286391e-07 -1.0343152428403708e-06 -4.095251850895164e-08 1.0777722761223249e-07 1.2128066017004202e-06 -4.797798791364852e-06 7.69804174105664e-06 1.0703830877244e-05
age2_sex 4.819264043567814e-06 -1.1966044884832186e-06 -0.0007477136563819359 0.00025964145293009357 0.0006530022021938141 -0.00033430543277818256 -4.4921274729081277e-07 3.555067909708448e-07 1.1644252025708392e-06 -2.0757980158734805e-07 -1.0588977444747607e-06 1.7321130566518556e-07 1.357178762118624e-06 -2.0992070907320098e-07 3.721270185922587e-07 -1.1503126624103498e-06 8.337335373360574e-07 6.083606899915291e-07 7.213715774138133e-07 1.018920654099372e-06 -1.1805609191628806e-06 -1.0843808851935129e-07 -3.4241276705260666e-07 8.418558353192861e-07 -6.210558056290225e-07 7.033107081096434e-07 3.959811394463911e-06 1.291277927224209e-05 -5.236476575183535e-06
age3_sex 1.4068026768075822e-05 -1.0271514636199384e-06 0.0002807851981940002 -0.0005374427684814823 -0.00033430543277818077 0.000442780795075229 2.3499929838980622e-07 -3.2738301993261367e-07 -2.0609000439722796e-07 -1.6088385347787259e-07 4.014978386707225e-07 2.737179118872281e-09 -6.593847580014357e-07 4.796917084341364e-08 8.590516484726657e-08 3.7822005264598643e-07 -1.1132121510388727e-07 -2.4510567889826695e-07 -7.758049694737689e-07 -1.4552540485359347e-06 1.8528548498362717e-06 3.093671896411806e-07 4.101673217605619e-07 -5.740633347643787e-07 2.4077610645394716e-07 -6.283905501128503e-07 4.980031068764656e-06 -1.4191053233595487e-05 -8.501718653305739e-06
PC.PC1 2.63607731433316e-05 -1.0690525831063835e-07 1.5763265583958744e-06 2.3342172401437422e-07 -4.492127472908303e-07 2.3499929838980662e-07 5.834922598788053e-06 1.291976124467736e-06 6.242479406401037e-06 -7.149436196016468e-07 1.814830218206693e-06 5.376866279210342e-08 -2.0671661863632795e-06 9.45748527070143e-07 -1.012993178171777e-06 4.1562983123356155e-07 1.0244707550413685e-06 -4.268376535316702e-08 -2.495914596613523e-07 -7.413307393683993e-07 3.383618242707466e-07 8.29399085069363e-08 -4.1293915868300074e-08 -1.0447301464615218e-07 -4.2008826373174186e-07 3.4908182487579316e-07 -6.19496825330914e-10 8.981001622512585e-08 2.3429689609779775e-07
PC.PC2 -4.431093883747844e-06 2.661811045824843e-08 1.6471275918274625e-07 3.662937888016815e-07 3.555067909708399e-07 -3.2738301993261255e-07 1.2919761244677287e-06 1.725133117898111e-06 2.6304920828981074e-07 -2.8113324708489727e-07 6.767556411287001e-07 -4.088338545502528e-08 -4.3653435684749556e-07 1.8541025135075714e-07 -3.1548610611693167e-07 1.850894655742756e-07 3.4574869653927964e-07 -6.75221002262682e-08 -1.6401603955667017e-07 -1.6663869436662512e-07 1.1341256719803658e-07 1.0306334489422019e-07 -3.255571927459672e-08 -6.752039497899465e-09 -1.2461983463862935e-07 1.4283087029390963e-07 -3.9814583666608576e-09 1.6807721342571623e-07 7.836090642837534e-07
PC.PC3 0.0001392114493124134 -4.588612864519695e-08 4.963413132497799e-07 9.52693792880358e-08 1.1644252025708472e-06 -2.0609000439727296e-07 6.242479406401104e-06 2.630492082898318e-07 1.8300295940173095e-05 1.0140083073088453e-06 5.7834350066931676e-08 5.52094711012087e-07 -2.8254120988540736e-06 1.0360209956741185e-06 -1.188107369202411e-06 2.2728304805410328e-07 9.578476969271298e-07 2.3797263008483698e-07 5.664752588239933e-08 -3.3356992072409174e-07 -1.5629578315687313e-06 1.0963910871276985e-07 -1.264725237134706e-07 -2.6963740776428004e-07 -5.155128205508868e-07 9.420371796509084e-07 -1.7621491593264678e-06 5.758854657574464e-07 -3.4800471486083734e-06
PC.PC4 1.7330242030438096e-05 7.249399359883313e-08 3.3261136485531935e-07 7.865245460728039e-07 -2.0757980158733948e-07 -1.6088385347787968e-07 -7.149436196016357e-07 -2.8113324708489843e-07 1.0140083073088823e-06 2.0866821147863574e-06 -8.094824478495538e-07 3.9478759686382705e-08 4.3928855626936115e-07 -1.1261542603096276e-07 8.842985951423477e-08 -1.6438108612563107e-07 -1.5214096778838616e-07 2.3650289317936269e-07 1.0319185840829232e-07 4.5691500148324507e-07 -7.493899305404697e-07 7.419205592333924e-08 -8.545656698304345e-09 -9.968503517625447e-08 -1.3072467806736532e-08 2.0760753298907657e-07 -9.69155082587886e-07 2.230559553483211e-07 -8.777237855491921e-07
