 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 -1.6302191422799536e-06 9.7046514042799e-08 5.314523291033494e-06 -2.069435067764723e-06 -5.189211338445425e-06 -1.6571608016059354e-06 6.710028551661433e-08 1.2025026088606565e-07 1.5249738221508478e-07 2.446041339242299e-07 3.4754893887565614e-06 9.44525305826389e-08 8.806921066056476e-08 -2.058598784101296e-07 -2.1863428578452196e-08 2.7604052364442565e-07 5.1700639493091953e-08 1.6592448321434627e-07 5.57305342513107e-09 6.561910517801539e-08 2.018436591212513e-08 -8.978578368936753e-08 -3.501802033016304e-08 3.003602747758389e-07 2.2860735580827195e-07 -3.594491846527076e-08 -8.243686105688646e-07 -3.950823157791577e-07 -9.794660048997631e-07 1.1243078403049448e-06
PC.PC6 -1.2463157922010765e-06 -1.5755530319023533e-08 -1.651358175232094e-06 1.1653324875621943e-06 2.195059012729706e-06 5.765140134642645e-07 -5.39015000117005e-08 -3.313888667526773e-07 1.4744018225754572e-07 -1.789990872316192e-07 9.445253058263903e-08 4.0120072663571775e-06 1.7178271689316225e-07 2.0641602056274963e-08 -3.41344235664545e-07 2.508878820523728e-07 8.187066931647022e-07 1.9412667757970508e-07 2.0220324801829382e-07 2.6497827175147245e-07 2.1838460113397765e-07 -2.251057798516141e-07 -2.281121702091749e-07 1.28584646263617e-07 8.441050763845443e-08 -2.2978551407676302e-07 -1.0922594036551198e-06 4.999423631283036e-06 -3.07678050453157e-06 -3.2580589300068225e-06
PC.PC7 1.2397984521361562e-06 -9.596133606831818e-08 2.6850293022870153e-06 3.534592483831701e-06 4.563777500864166e-06 1.624890776450704e-06 -1.1508933672198702e-07 -1.0134534263386425e-07 2.599104972742358e-08 1.5193330173321736e-07 8.80692106605653e-08 1.7178271689316308e-07 3.255603216882479e-06 3.088183559196874e-07 2.3030215288757083e-08 -6.692607647791817e-08 1.9902460231225585e-07 -3.2323954345452636e-07 6.122698407050989e-08 2.2491259377441602e-07 1.0558715769770061e-07 9.135828911754576e-08 -8.811929932599058e-09 -2.276460088074872e-08 -2.280067259497465e-08 -5.551996296717226e-09 5.710594173606676e-07 2.4751221489933195e-06 -1.0834100417685792e-06 3.3298670861018535e-06
PC.PC8 1.8099714986935821e-06 3.8917657049236885e-08 2.7699098801070923e-06 1.0193432352709611e-06 3.978808164262642e-07 3.122214074633646e-07 1.0273520564223444e-07 -3.565665367509831e-08 -1.4311291191258503e-07 9.753147403589496e-09 -2.058598784101291e-07 2.064160205627491e-08 3.0881835591968757e-07 4.459685585543858e-06 -8.291432568640714e-08 -8.469925992320189e-07 2.673755632258699e-07 -2.625999642340191e-07 6.770590001189777e-08 -7.32879348372856e-08 6.959249271828966e-08 2.630370151707953e-07 -1.2974961180826184e-07 -8.873585924231733e-07 8.369088620943796e-08 -1.6113958402031143e-07 6.156891179214592e-08 -2.481250081130548e-06 2.297025475068397e-06 4.515414481298289e-06
PC.PC9 -2.648579824765707e-06 -1.4575325690768368e-07 2.0374142747914664e-06 8.508872673543121e-07 1.204888053147233e-07 -1.669541984038474e-07 5.638519400644468e-08 4.39346266454749e-08 8.885798657220857e-09 4.384776130500183e-08 -2.1863428578452246e-08 -3.41344235664545e-07 2.303021528875735e-08 -8.29143256864066e-08 3.3557197702211754e-06 2.4373755840258647e-07 3.2726496900236705e-08 4.663076652919969e-09 -4.653051956209002e-07 8.831350166586557e-08 6.085307075983657e-08 -8.454498076119922e-08 2.0772114489290738e-07 4.510340873237809e-08 3.5239075120619695e-07 -1.120419631339933e-07 -1.3026172106257885e-07 1.2059416820361547e-06 -4.1467491154275086e-06 4.051199306690137e-06
PC.PC10 -1.933105444153084e-06 6.059964832266282e-08 -6.31911596574122e-07 6.760202336938687e-07 -2.8128931710327045e-06 -1.7791596729238208e-06 -5.728323661913519e-08 5.125176900953806e-08 2.5005255532380587e-07 -1.4893314633856516e-07 2.760405236444257e-07 2.5088788205237256e-07 -6.692607647791773e-08 -8.469925992320201e-07 2.437375584025866e-07 5.487520387757935e-06 -3.479709656160188e-07 -2.0315527244032518e-07 3.0188060042330615e-07 1.483244192161827e-07 -6.89887266474195e-08 -2.673385227168754e-07 1.2891296323048572e-07 5.343697155473614e-07 -4.8998526130870305e-08 1.3303670947345339e-07 9.669056627069036e-07 1.4735416531870104e-06 -2.833548368202988e-07 -5.049647632560321e-06
PC.PC11 -2.307022316785636e-06 -1.1190974048532705e-07 2.7644994639674525e-06 8.139460586555895e-07 4.981979103372445e-06 2.547514787848705e-06 7.882488943640171e-10 -3.2628650636393895e-07 1.334956583224125e-07 -1.2624775553668147e-07 5.1700639493092986e-08 8.187066931647018e-07 1.99024602312254e-07 2.6737556322586944e-07 3.2726496900235726e-08 -3.47970965616018e-07 3.913389019906648e-06 -1.4628095636335467e-07 3.064380733270028e-07 -3.164293934592534e-08 5.353875928882395e-08 6.00454660056837e-08 1.4964072548866774e-09 -2.934251085310616e-07 1.5252911798371905e-07 7.811814177916375e-08 1.783173087249786e-08 -6.523282954118482e-07 7.471378961289358e-06 -6.240292043170756e-06
PC.PC12 -1.8480581973837278e-06 -1.266371502907996e-07 2.2833588988543045e-06 1.8561778013707755e-07 -1.0878241550795206e-06 -6.17606875935531e-07 1.2204392552005308e-07 -2.0471637919263127e-07 -1.3983346360074207e-07 5.590408901547378e-10 1.6592448321434614e-07 1.941266775797053e-07 -3.232395434545266e-07 -2.625999642340184e-07 4.66307665292038e-09 -2.0315527244032595e-07 -1.4628095636335576e-07 5.821036288997203e-06 -4.3069089930312983e-07 2.1806641531621435e-08 1.3084747591747645e-07 6.349483325430384e-07 -3.917459747805741e-07 5.1844036105627446e-08 4.5597222568594565e-07 -3.9092527287736466e-08 1.3829478487230837e-06 6.161499689607184e-06 -5.141635928177246e-06 -4.104575802083948e-06
PC.PC13 -4.147217324777469e-06 -2.2783803927719946e-07 -1.7503605187523399e-06 -2.2952358007335817e-06 -3.0218809093239223e-06 -1.3668635218973204e-06 -1.206003411056425e-07 6.848327990698812e-08 4.2912830745935995e-10 2.8073771706056592e-08 5.573053425131713e-09 2.0220324801829395e-07 6.122698407051011e-08 6.770590001189777e-08 -4.653051956209001e-07 3.018806004233069e-07 3.0643807332700245e-07 -4.3069089930312787e-07 3.49079194243268e-06 1.864979082137699e-07 2.2219836886531474e-08 2.9913164557077535e-09 -7.825388014932412e-08 -8.968101279998971e-08 -3.4941814119677814e-07 -7.076375412015618e-08 -3.0851709884390445e-07 2.2601635700690128e-07 7.624938646536165e-06 -5.8916468349961666e-06
PC.PC14 8.620897436056379e-07 3.1020960254032716e-08 3.5540991344506084e-06 2.54035043485187e-06 1.3076193073143551e-06 3.2315117695286374e-07 -8.803073079441545e-08 -1.4380129572007318e-07 1.0298649003497624e-07 1.2902142860665077e-08 6.561910517801588e-08 2.649782717514724e-07 2.2491259377441504e-07 -7.328793483728585e-08 8.831350166586433e-08 1.4832441921618254e-07 -3.164293934592425e-08 2.1806641531623007e-08 1.8649790821377006e-07 3.5970581355292077e-06 1.1067543390755053e-07 3.647733815464845e-08 -7.491101410390251e-08 2.2949712263669616e-07 7.690843457942957e-08 -2.2597168917357454e-07 1.227784479538756e-07 2.3178139642594745e-06 -4.17892545079372e-07 -3.987731039325747e-06
PC.PC15 8.049910667268346e-09 8.173070421658666e-08 -5.036051902957908e-07 1.969131794523201e-06 3.2102202966676023e-06 1.0890328511240644e-06 1.208980254479364e-07 -3.7649943412822704e-08 2.235656308747489e-08 -7.6229308493696e-08 2.018436591212499e-08 2.183846011339768e-07 1.0558715769770063e-07 6.959249271829068e-08 6.085307075983728e-08 -6.898872664742002e-08 5.353875928882369e-08 1.3084747591747584e-07 2.221983688653045e-08 1.1067543390755076e-07 3.436729849133661e-06 1.8384165941828707e-07 -5.119625114905813e-08 -2.61988344027573e-07 1.090253410325988e-07 4.873141716635362e-08 1.2390047927192633e-06 1.6582233653214081e-06 -1.5092895174070587e-06 2.7459795470942846e-06
PC.PC16 2.2060536092555415e-06 -3.5494135788688206e-08 -3.5518843901750154e-06 -1.680350218887229e-06 2.053166249324066e-06 1.3750657024333159e-06 -1.0846739962639086e-07 -6.300997965836063e-08 -7.918020787296834e-08 1.4037578423923379e-07 -8.97857836893678e-08 -2.251057798516148e-07 9.1358289117546e-08 2.6303701517079565e-07 -8.454498076119886e-08 -2.6733852271687516e-07 6.004546600568204e-08 6.349483325430391e-07 2.9913164557068846e-09 3.6477338154646906e-08 1.838416594182852e-07 4.014400300008145e-06 -1.2418012917154297e-07 -1.366490645015302e-06 -3.299259867424308e-07 6.14163810967312e-08 -8.145115681950104e-07 -1.2604371491699798e-06 6.650833090696602e-07 1.078197863858462e-06
PC.PC17 -5.73032194455024e-07 -4.659929984741969e-08 1.6126467260956657e-06 -3.377962973506807e-07 -1.6951913224649253e-06 -9.253824761450952e-07 3.571259168818758e-08 1.2127056068765546e-09 5.928138428062854e-08 -5.469418960376275e-08 -3.501802033016311e-08 -2.2811217020917506e-07 -8.811929932598699e-09 -1.2974961180826165e-07 2.0772114489290743e-07 1.2891296323048575e-07 1.4964072548867175e-09 -3.917459747805749e-07 -7.825388014932412e-08 -7.491101410390246e-08 -5.119625114905834e-08 -1.2418012917154366e-07 3.2313699904371773e-06 8.558720914782718e-08 -3.6082643858159826e-07 -7.847016402481846e-08 -8.683561127100057e-07 -1.76682766875412e-06 -1.1473631986807216e-07 3.0620833044118993e-06
PC.PC18 -3.3708034907668157e-07 -1.505631483118842e-07 3.585703495837791e-06 5.849190760486712e-06 6.312930407351071e-06 1.7688044366656022e-06 -2.8712143653071165e-10 -3.075416854145329e-08 1.0537730093119702e-07 -2.4170733472069923e-07 3.0036027477583635e-07 1.285846462636169e-07 -2.2764600880747685e-08 -8.87358592423173e-07 4.510340873237822e-08 5.343697155473595e-07 -2.9342510853105963e-07 5.1844036105627254e-08 -8.968101279998973e-08 2.2949712263669622e-07 -2.6198834402757056e-07 -1.3664906450153017e-06 8.558720914782615e-08 7.329927679237746e-06 3.781771176288651e-07 9.786178359759347e-07 -1.643664378518261e-06 9.022756887408274e-07 4.465527068355203e-06 5.0883502716703866e-08
PC.PC19 -9.987259487646371e-07 1.0067057094128049e-10 6.581336833861982e-06 2.66368542262429e-06 -1.6066640351409133e-06 -1.2251864516937372e-06 1.3180572965966506e-07 -2.1566288483605028e-10 -4.255749039116663e-08 -5.392614244157799e-08 2.2860735580827113e-07 8.441050763845418e-08 -2.2800672594975167e-08 8.369088620943749e-08 3.523907512061966e-07 -4.899852613087028e-08 1.525291179837185e-07 4.55972225685944e-07 -3.494181411967783e-07 7.690843457942926e-08 1.0902534103259948e-07 -3.2992598674242865e-07 -3.608264385815985e-07 3.7817711762886356e-07 4.8471319137883376e-06 4.915961433742092e-07 -6.750593980721899e-07 9.823709336318409e-07 1.337629596725104e-06 -9.761031942744978e-07
PC.PC20 6.887298498444245e-07 -1.1133592279880429e-07 3.320034794257599e-06 -2.7092266183029613e-06 -3.4800167019383364e-06 -7.705346473456599e-07 -2.107255682751996e-07 3.020673234650544e-08 -3.81551062389153e-09 1.5444958336019703e-07 -3.594491846527091e-08 -2.297855140767638e-07 -5.551996296717339e-09 -1.6113958402031042e-07 -1.1204196313399338e-07 1.3303670947345312e-07 7.811814177916372e-08 -3.909252728773643e-08 -7.076375412015584e-08 -2.2597168917357427e-07 4.8731417166353345e-08 6.141638109673335e-08 -7.84701640248184e-08 9.786178359759321e-07 4.915961433742087e-07 3.871899743854217e-06 5.150109634902077e-07 -3.6084742480610673e-06 4.057645663734393e-06 1.6617780378031168e-06
proband -9.052931013506551e-06 -7.163397106463425e-07 6.898075783099585e-05 -1.6724051000320755e-05 -2.3917076549023357e-05 -4.657612549246638e-06 7.437686669545447e-07 1.5636484996683372e-06 -2.3061093370113004e-06 -1.1155016288609121e-06 -8.243686105688564e-07 -1.092259403655127e-06 5.710594173606676e-07 6.156891179215017e-08 -1.3026172106257805e-07 9.669056627069007e-07 1.7831730872504476e-08 1.3829478487230805e-06 -3.0851709884390953e-07 1.2277844795386879e-07 1.2390047927192683e-06 -8.145115681949964e-07 -8.683561127100004e-07 -1.6436643785182654e-06 -6.750593980721858e-07 5.150109634902153e-07 0.0005050545023320809 -0.00026760098510907043 2.967317555326368e-05 1.0268818956313049e-05
paternal -0.00013825806911947088 -2.7334014187284714e-06 -0.00011213294475580546 -2.5300494350104267e-05 1.677196594664551e-05 4.752891812043059e-06 -8.424254854749368e-07 -2.63179290182619e-06 1.5540030592303047e-06 1.8836776475319494e-06 -3.9508231577916136e-07 4.999423631283048e-06 2.4751221489932674e-06 -2.481250081130558e-06 1.20594168203614e-06 1.4735416531870322e-06 -6.523282954118194e-07 6.161499689607185e-06 2.2601635700692304e-07 2.3178139642594804e-06 1.6582233653214029e-06 -1.2604371491700124e-06 -1.7668276687541293e-06 9.022756887408176e-07 9.823709336318216e-07 -3.6084742480610707e-06 -0.0002676009851090674 0.0017862705773947734 -0.0011463695021814901 -0.0012235859520187905
gpp 0.00017992987404899874 -1.1625946596822294e-06 9.449137219237897e-05 0.00016326556582857614 0.00016758082325160308 3.721162006825487e-05 3.113799338299166e-06 -1.5916576776030509e-06 -6.549163873731096e-06 -3.8918334068307555e-06 -9.794660048997794e-07 -3.0767805045315923e-06 -1.0834100417685452e-06 2.2970254750683835e-06 -4.146749115427506e-06 -2.833548368203387e-07 7.471378961289375e-06 -5.141635928177213e-06 7.6249386465361586e-06 -4.1789254507939035e-07 -1.5092895174070521e-06 6.650833090697055e-07 -1.1473631986808478e-07 4.465527068355159e-06 1.337629596725103e-06 4.057645663734387e-06 2.9673175553262233e-05 -0.0011463695021814901 0.003982904929485156 -0.0015616828012309882
gmp 0.00011182692749325085 5.134351720126997e-06 1.6502686749355326e-05 -0.00017696094774658993 -0.00021671377216127757 -4.6859338695563586e-05 1.0674927304506813e-06 6.706112714030155e-06 -7.286457438257596e-07 -8.947795335226626e-07 1.1243078403049565e-06 -3.258058930006801e-06 3.3298670861019056e-06 4.515414481298306e-06 4.051199306690165e-06 -5.049647632560302e-06 -6.2402920431708265e-06 -4.104575802083968e-06 -5.891646834996197e-06 -3.987731039325723e-06 2.7459795470942854e-06 1.078197863858456e-06 3.062083304411919e-06 5.088350271678057e-08 -9.761031942744643e-07 1.6617780378031126e-06 1.0268818956309112e-05 -0.0012235859520187834 -0.0015616828012309921 0.0039693085862125615
