 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC9 -4.897908576969561e-06 -2.1864922620925138e-07 2.6998767736038194e-06 -2.6578653455990234e-06 -6.3467455240766126e-06 -2.654197943506722e-06 6.701601685694497e-08 5.248103673720577e-09 -6.631929839846436e-08 2.0946506932049349e-07 8.104379689728946e-08 -8.680598852538896e-07 3.55235511208446e-08 1.0634836216684043e-07 7.669378660906064e-06 1.0248713585676876e-06 3.5382518351053093e-07 -1.6975849360563874e-08 -1.508154302745101e-06 4.255091527962812e-07 5.054220559621723e-08 6.153989106944952e-08 -4.365431767706521e-07 1.9702996087028667e-07 1.143911644044609e-06 -4.0908726434455786e-07 2.06535036560188e-07 3.666279135297569e-06 -4.749941659044442e-06 -7.963859954679191e-06 6.297391706446062e-06 7.996912907132206e-06 -9.46619605237311e-07
PC.PC10 -6.282722162942754e-06 1.0367697883120498e-07 2.965015330513877e-06 8.590668670308914e-06 -3.432498037526539e-06 -3.950635960165965e-06 -1.4431591110181902e-08 1.2996476386190825e-07 4.6027095428077474e-07 -3.0469892992498335e-08 4.1861959587048373e-07 3.2866861162395844e-07 -5.917679780203248e-08 -9.477181268274054e-07 1.0248713585676895e-06 1.3287305315256465e-05 -8.029322934197482e-07 -8.560901491508066e-07 7.036808682441722e-07 1.210755521399397e-07 -5.918864954416281e-08 -1.2027406204730602e-07 2.726318256334041e-07 -1.0548562091457766e-06 -2.9864587372519187e-07 1.993968095002923e-07 2.5235161723721845e-07 7.489069975823777e-06 1.9583479608939476e-05 -5.190226183630536e-06 -1.4083190992624672e-05 -1.339749277551493e-05 -1.323641780342327e-05
PC.PC11 -7.249443540965657e-06 -3.6377896536877614e-09 -8.260100646518761e-07 -1.1337286990395561e-05 -5.765232340830949e-06 -3.035395858541388e-07 1.794038398644515e-08 -1.2753217358609614e-06 4.924264027669596e-07 -2.5484478498047903e-07 1.8361347427659386e-07 2.667623972602406e-06 6.307926730710695e-07 2.2305365324150028e-07 3.538251835105303e-07 -8.029322934197493e-07 9.254628262791456e-06 -5.151910100646129e-07 4.84975494396446e-07 2.0453400876225014e-07 5.947741152728922e-07 -3.9809161900424314e-07 -4.118606171674427e-07 -2.669707191129807e-07 1.7079055606126456e-07 1.6482028029280854e-07 -1.33660341914169e-06 -2.79330708509696e-06 -2.393533964982571e-06 1.7010338396653802e-05 -1.219436291831094e-05 5.789933890249294e-06 -1.9187579641902615e-06
PC.PC12 -5.113301551403205e-06 -5.074572522271507e-07 1.470433187416971e-05 1.9733615538097796e-05 1.7653683289118352e-05 4.5303986784635205e-06 2.9488413360593583e-07 -5.590264519053818e-07 -4.265866316218984e-07 -1.203047729575377e-07 6.401951295770624e-07 3.307310965731651e-07 -8.094610893775443e-07 -8.658284600631311e-09 -1.6975849360563907e-08 -8.560901491508112e-07 -5.151910100646117e-07 1.4241783106698067e-05 -1.0349493771945265e-06 -1.212686651100515e-09 1.5443999163569277e-07 1.353599289842158e-06 -9.57897884454528e-07 8.342806189330456e-08 1.058731747704214e-06 -9.196732456997602e-08 -4.840264267574922e-07 1.664128346893755e-05 -3.466724816263279e-06 -1.3834673734618088e-05 -5.145597783701988e-06 2.412800719695206e-05 2.238216669608228e-06
PC.PC13 -1.5877361711577395e-05 -7.147750631827135e-07 -6.938221540049123e-07 -1.2276137991754674e-06 -2.6621531410938447e-06 -1.256971120370323e-06 -3.1574308685376227e-07 9.271181230903417e-08 1.6404773664144035e-07 1.960671201445296e-08 1.116076253372417e-07 7.258694795542759e-07 7.509335669774239e-08 1.281336992912729e-07 -1.5081543027451038e-06 7.036808682441767e-07 4.849754943964421e-07 -1.0349493771945202e-06 7.907462327377488e-06 1.6905310791272524e-07 -5.2437609717298e-08 1.871488633249634e-07 1.5736066818440414e-07 -4.1994849598670354e-07 -7.873490507465553e-07 -5.426268917082882e-07 -6.884941299342194e-08 2.207305028450751e-06 4.103764248828145e-06 4.717923066998031e-06 -7.93300536896456e-06 7.523044467078439e-06 -1.4862962692630548e-05
PC.PC14 8.515922703274293e-06 2.987651126700929e-07 1.3841667698963468e-05 1.1110039519658032e-05 5.824496456318033e-06 1.0082116376011856e-06 -1.3569150490520825e-07 -3.500026785149415e-07 1.7918374615574504e-07 -6.92135636807606e-08 3.106623851684752e-07 7.589909706933956e-07 7.859361096798766e-07 -7.309872322742263e-08 4.255091527962791e-07 1.2107555213993716e-07 2.045340087622524e-07 -1.2126866510987248e-09 1.6905310791272137e-07 8.510376856075497e-06 5.580617625596897e-07 4.0833234822301234e-08 -8.219442133708699e-08 4.227264301041329e-07 4.761551280247676e-07 -6.958842809171108e-07 1.196528407388902e-06 2.7392045995847147e-06 -6.951736634029322e-06 7.126777763221031e-06 -1.4159644158263159e-05 1.7389657116735224e-05 -7.13265760494787e-06
PC.PC15 2.237407787364803e-06 2.0668729522221723e-07 -1.28468978871824e-06 5.6065297843116955e-06 1.0237913522535994e-05 3.3084335493823875e-06 3.0852104452579463e-07 -1.8743121201129956e-07 6.131354200025867e-08 -1.5777506436165894e-07 1.0229289099673881e-07 7.294468607460456e-07 4.7440043441329067e-07 5.7555561271900274e-08 5.054220559621744e-08 -5.918864954416412e-08 5.947741152728924e-07 1.5443999163569255e-07 -5.243760971730009e-08 5.58061762559688e-07 7.94999998050017e-06 5.151797321641568e-07 1.447362398793411e-07 -2.938004554486912e-07 4.053138520585262e-07 3.189535495492518e-07 3.995188993091086e-06 5.057484107357249e-07 4.079375037694401e-06 4.717167492685301e-06 4.867942070875579e-06 4.0621309362369795e-06 -7.0794470681780315e-06
PC.PC16 3.864813823227485e-06 3.629127753830548e-08 -9.497498499192606e-06 -8.427593946760548e-07 8.537825276194112e-06 4.037378431429599e-06 -2.0614481838330827e-07 1.5844653950748137e-08 -4.216835128939027e-08 2.4543387722775046e-07 1.2923369912342884e-07 -5.691633646662571e-07 2.05804007605195e-07 2.8054254087220777e-07 6.153989106944813e-08 -1.2027406204730417e-07 -3.980916190042444e-07 1.353599289842154e-06 1.87148863324964e-07 4.083323482230064e-08 5.151797321641523e-07 8.963683411702679e-06 -5.65969952138818e-07 -2.7629664278376715e-06 -1.0858552882046792e-06 2.3447217824938092e-07 -1.0813724355248534e-06 -4.763833661064051e-06 -9.412007368406785e-06 -8.242311393640022e-07 4.667570487227973e-06 1.9063569810562582e-06 1.3527261021628271e-05
PC.PC17 -1.2220303392386237e-06 7.149356431038659e-08 3.6742118963698026e-06 7.177330415945913e-06 9.511978209352681e-06 3.0724721378060237e-06 -6.011027050075034e-08 -3.663033400597191e-07 3.8225301919259975e-07 -1.903781355443971e-07 4.426307258440035e-08 -6.917082919307665e-07 -1.6012147515679724e-07 -1.9570697038707213e-07 -4.3654317677065397e-07 2.7263182563340327e-07 -4.1186061716744444e-07 -9.57897884454527e-07 1.5736066818440234e-07 -8.219442133708741e-08 1.447362398793412e-07 -5.659699521388174e-07 6.496818622847218e-06 -1.7783261101824042e-07 -9.754988802292588e-07 -1.1430528000341853e-07 1.5949769687247517e-06 -5.899162756425496e-06 7.943250154682952e-07 -1.6578885204984627e-05 1.7935769732180156e-05 -1.0348385224003904e-05 -4.552629763293993e-06
PC.PC18 5.768991437062451e-06 -5.186126622298557e-09 -7.5117660959877626e-06 -1.1999538134031922e-05 -9.095073440411792e-06 -2.1186462298407105e-06 2.2423862175715418e-07 -2.5486306582782075e-07 -4.825319852867878e-08 -1.088967466637261e-06 -1.7955617006762783e-09 2.436069123964106e-07 3.083828854048866e-07 -4.56895514400827e-07 1.9702996087029043e-07 -1.054856209145779e-06 -2.6697071911297935e-07 8.342806189330413e-08 -4.1994849598670634e-07 4.227264301041298e-07 -2.9380045544869046e-07 -2.762966427837673e-06 -1.7783261101824103e-07 1.540886511222432e-05 1.7628665346313263e-06 1.9748347951411486e-06 -1.4061393702180526e-06 2.746987924118993e-06 -7.3205355443341645e-06 1.376786906083022e-05 2.933213214394305e-06 1.6769019514150463e-05 -1.2448814737011411e-05
PC.PC19 7.05369681475108e-06 -5.14394574091343e-09 1.670754462519587e-05 1.2054248816201207e-05 5.39779099843874e-06 6.078057059643742e-07 6.31639145748262e-07 -5.458354575952762e-07 -5.424174861279852e-07 3.924112880833395e-07 4.838705570107128e-07 4.080352900576445e-07 2.156664777780337e-07 2.980827611698023e-07 1.1439116440446124e-06 -2.986458737251944e-07 1.7079055606126668e-07 1.0587317477042137e-06 -7.873490507465596e-07 4.761551280247714e-07 4.053138520585277e-07 -1.0858552882046752e-06 -9.754988802292564e-07 1.7628665346313244e-06 1.2315159695619365e-05 1.8738616946960772e-06 2.1257565185473028e-06 8.710202062701128e-06 -2.7093369301663077e-06 4.2255823632079274e-06 -8.751018264315932e-06 -5.995168318006434e-06 -6.9230736245011715e-06
PC.PC20 9.665878725667844e-06 -9.060823191537103e-08 9.671986410257392e-06 -1.0423925170955748e-06 -3.427685371060058e-06 -4.974849040559943e-07 -3.429864922133922e-07 1.7108272004412895e-07 -3.092881450912322e-07 5.589890774747804e-07 -1.0992717409690628e-07 -8.226767578714699e-07 -1.8797011394467927e-07 -1.7621724400423086e-07 -4.0908726434455023e-07 1.993968095002942e-07 1.6482028029281135e-07 -9.19673245699754e-08 -5.426268917082917e-07 -6.958842809171111e-07 3.189535495492498e-07 2.3447217824937753e-07 -1.1430528000341886e-07 1.9748347951411528e-06 1.8738616946960804e-06 8.653733500435783e-06 -1.1139611499191678e-06 -8.308772368697756e-06 -4.548038854854778e-06 1.0178397895795271e-05 2.503520841131328e-06 4.562186726088835e-06 4.214111872060409e-06
proband -0.00018759845343266018 -5.045407682621012e-06 -0.00015510445551363995 -0.0004860837481444175 -0.0004526283501638945 -0.00011545249527417256 4.2716042267913404e-07 -1.3661282165260488e-06 -8.070433488886959e-07 -7.414845691998783e-07 2.6339808158158824e-07 1.359010964113646e-06 2.351356205217935e-06 1.4507187775010966e-06 2.065350365601788e-07 2.523516172372558e-07 -1.3366034191416828e-06 -4.840264267574895e-07 -6.884941299334405e-08 1.1965284073889138e-06 3.99518899309105e-06 -1.0813724355248385e-06 1.5949769687247174e-06 -1.4061393702180477e-06 2.1257565185472808e-06 -1.113961149919156e-06 0.0012217816017654213 -0.0006016805086168912 -0.0005615886500906602 -8.374986962680661e-05 7.799362894349262e-05 -7.193430918215425e-05 -5.394198623115006e-05
paternal -0.0004994704394921799 -1.4432299966384507e-05 -0.00017982674667672138 -0.00027204832384286333 -0.00034378340271959575 -0.00012883398148983777 1.11295859844659e-06 -6.374018531852328e-06 -4.0985534005806084e-06 5.6537618045543355e-06 -4.644819444738978e-06 1.0146977586483317e-05 4.012996266958476e-06 -5.380277862586009e-06 3.6662791352975904e-06 7.48906997582378e-06 -2.793307085097071e-06 1.664128346893757e-05 2.2073050284506453e-06 2.7392045995847363e-06 5.057484107357856e-07 -4.763833661064128e-06 -5.8991627564252726e-06 2.7469879241189543e-06 8.710202062701376e-06 -8.30877236869782e-06 -0.0006016805086168892 0.0049133812029576555 0.00016063140425452488 -0.0032425927519358386 -0.0033727002087218963 0.00020338804482295317 0.0002716541208648133
maternal -0.0003250600045944744 -7.818296303373854e-06 -4.845153445911344e-05 -0.00034110158116050244 -0.0003821441558585934 -0.00010040996638882493 -2.1091638102226124e-06 1.283464540931688e-05 2.835090562644801e-06 -1.1505431269124112e-05 8.214407283724737e-06 2.5600643779268685e-06 1.0426568862579453e-05 -8.049603394931839e-06 -4.7499416590444214e-06 1.958347960893947e-05 -2.3935339649825917e-06 -3.466724816263053e-06 4.103764248828138e-06 -6.951736634029258e-06 4.079375037694447e-06 -9.412007368406897e-06 7.943250154681796e-07 -7.3205355443340035e-06 -2.709336930166236e-06 -4.5480388548546825e-06 -0.000561588650090663 0.0001606314042545281 0.005414656572802615 0.00042767449366253903 -0.00017939130673401993 -0.004614138740269201 -0.0031763063271246176
gpp 0.0008264693275740133 1.9969621190923578e-05 0.0001531155540358682 0.0006703072179322481 0.0009883791570237856 0.0003522651153320919 2.5404825230021153e-06 2.270062028283405e-06 -3.3908001785967536e-06 -1.1817127104079807e-05 5.057544497047954e-06 -4.974193730734369e-06 5.5754141513742355e-06 1.1757333340207836e-05 -7.963859954679173e-06 -5.190226183630591e-06 1.7010338396653853e-05 -1.3834673734618036e-05 4.717923066998063e-06 7.126777763220978e-06 4.717167492685271e-06 -8.24231139363888e-07 -1.6578885204984833e-05 1.3767869060830273e-05 4.225582363207696e-06 1.0178397895795413e-05 -8.37498696268128e-05 -0.003242592751935827 0.00042767449366254087 0.009558769953072909 -0.0031711196099425817 -0.00011556148135509837 -0.00033493481616307804
gmp 0.0002742856891328936 9.627739992480335e-06 -9.774297661418014e-05 -0.0005381646128986792 -0.0006647582791331322 -0.00019971678545803687 4.582727253031745e-06 1.3033670803056335e-05 -5.184569715678836e-06 6.653828676531122e-07 5.134446366117954e-07 -1.3284948698419867e-05 1.2148583709255603e-07 6.009063786529681e-06 6.297391706446032e-06 -1.4083190992624648e-05 -1.2194362918310877e-05 -5.145597783702105e-06 -7.933005368964457e-06 -1.4159644158263247e-05 4.8679420708755e-06 4.667570487227932e-06 1.793576973218007e-05 2.933213214394296e-06 -8.751018264316124e-06 2.5035208411311926e-06 7.79936289434951e-05 -0.0033727002087219067 -0.00017939130673401844 -0.0031711196099425748 0.009880869673650488 -0.0002439887359248745 0.00013177819132598238
gpm 0.0005655869230192561 1.151616217588276e-05 0.00043259600899853276 0.0012527764936159738 0.0013740388334502617 0.00038865127236942373 6.2138406882075975e-06 -4.837144171128642e-06 -1.4838914321505734e-05 7.83811812688657e-06 4.66927340423917e-06 -4.566463274487781e-06 -2.8638295880802265e-06 -1.7381881329166223e-07 7.996912907132246e-06 -1.3397492775515016e-05 5.789933890249353e-06 2.4128007196951815e-05 7.523044467078234e-06 1.7389657116735184e-05 4.062130936236948e-06 1.9063569810564323e-06 -1.0348385224003727e-05 1.6769019514150314e-05 -5.995168318006678e-06 4.562186726088646e-06 -7.193430918215379e-05 0.00020338804482295244 -0.004614138740269213 -0.00011556148135510091 -0.00024398873592487125 0.010578962839193132 -0.0012491109006049228
gmm 0.0002884296358351324 1.0794601258497377e-05 0.00017395393056629095 0.0003093345175239352 3.839055731573474e-05 -5.271689486630157e-05 5.649140611570324e-06 -2.0508735873611322e-06 -3.406485239510054e-06 8.265060448131875e-06 -2.2011826134167518e-05 -8.42545825728133e-06 -1.1700109093444017e-05 1.4610217139965067e-05 -9.466196052373678e-07 -1.323641780342326e-05 -1.918757964190271e-06 2.2382166696080763e-06 -1.4862962692630485e-05 -7.132657604947884e-06 -7.0794470681780315e-06 1.3527261021628302e-05 -4.55262976329389e-06 -1.2448814737011533e-05 -6.923073624501088e-06 4.214111872060409e-06 -5.394198623114748e-05 0.00027165412086481005 -0.0031763063271246176 -0.0003349348161630777 0.000131778191325985 -0.0012491109006049301 0.007891907012955616
