 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.8957354070541436e-07 7.193827521022068e-08 1.4102792207074628e-06 3.974612068583074e-08 -4.7448071241684025e-07 -1.2506756944004843e-07 -4.0170947890145583e-08 1.808411457832951e-08 5.329287923909487e-08 9.993347832785705e-08 1.7191269356397764e-06 3.916896391065632e-08 1.2241046625357632e-08 -4.462148841141214e-08 -1.221857918164907e-08 2.93711959233189e-08 1.3392960679061192e-08 2.8310008897402287e-08 -5.163233644509324e-09 -1.8726245751721925e-08 -2.1756184504582274e-08 -3.210440184614209e-08 -3.1058277252937222e-09 1.1565511222283745e-07 2.122176569437611e-08 7.410728439373448e-08 -5.451716193548724e-07
PC.PC6 4.2616868445717883e-07 3.246995524110223e-08 -7.234594098918546e-07 1.74310417040987e-07 1.5623394306176728e-07 -4.0062050415532514e-08 6.173803117408415e-09 -1.2355373476523233e-08 6.202428105449179e-09 -4.286807816775648e-08 3.916896391065592e-08 1.8678954332038537e-06 8.107836117701445e-08 -2.7987273717250793e-08 -8.503051647862116e-08 1.5280004459867425e-08 6.460383943726182e-09 -3.2639428536105986e-09 -4.300119905930285e-08 2.3063021079867676e-08 3.1128393086595085e-08 -5.537564622167106e-08 -1.1258974870007284e-07 -2.715520582106475e-09 -1.7336511167558193e-08 -1.3179733814911526e-08 -7.818994204825257e-08
PC.PC7 -1.3805896859630558e-07 -5.1846639704034584e-08 -2.8231588891576333e-07 -2.834142817384435e-07 1.4333126743658295e-07 1.082012704811066e-07 -5.767863077708163e-09 -4.032331510138207e-09 1.9506927660818912e-08 1.141895185902822e-07 1.2241046625355458e-08 8.107836117701283e-08 1.5146344101488863e-06 1.4703999250837962e-07 2.2070319053649377e-08 -3.574132254299197e-08 -1.0482357265257136e-08 -6.201452610862272e-08 -6.295654838491556e-10 1.886091175256046e-08 1.9974797329163194e-08 1.8480064985877587e-10 -2.6407589981337047e-08 -4.3259138603480834e-08 -3.376614439215639e-09 -1.0686660892353123e-08 6.213107764027054e-07
PC.PC8 2.3292537238844608e-07 1.4534629410182517e-08 1.7314076480422056e-08 9.118573269110976e-08 -7.939543671703721e-08 -1.2215533509159505e-10 2.3024563292480324e-08 -2.390763508849851e-08 -5.344067969857959e-08 4.791189199483021e-08 -4.4621488411411555e-08 -2.7987273717250793e-08 1.4703999250837927e-07 2.1376346551523208e-06 -3.6319261423491655e-08 -1.1079643226843305e-07 1.2058124398008168e-08 -4.814645207715917e-08 8.411313024407437e-09 -3.7564613686822494e-08 -3.97210972178668e-09 9.922909327384248e-08 -8.416018712262437e-08 -3.7408283101695895e-07 1.071320155307997e-08 -6.8929141542753e-08 3.964588932581924e-08
PC.PC9 -4.638633495673264e-08 6.697143445270171e-09 -3.070765484741366e-07 -4.371880445112192e-09 1.1597902950171357e-07 -4.392846244918365e-08 3.9848651397316864e-08 1.7163988302428392e-08 3.262171408485438e-09 8.969096690949796e-09 -1.221857918164907e-08 -8.50305164786211e-08 2.207031905364958e-08 -3.63192614234905e-08 2.0196138811455486e-06 7.313082801536373e-08 1.017276587250524e-07 -1.1578706461821505e-10 -1.6315039579788646e-07 2.3553676672451482e-09 -3.2298798688469986e-08 -1.6522471563886435e-08 5.1411187475792925e-08 2.704611769198746e-09 1.426206949684763e-08 -4.609839880681211e-08 -7.18854824912093e-08
PC.PC10 2.30141272531825e-07 4.493343381871234e-08 -2.393771860388557e-07 8.942881990280828e-07 4.437358100141233e-08 -2.8608305753355876e-07 -1.1947411132832742e-08 1.9509438863829293e-08 3.7243858286682265e-08 -2.346565315830914e-08 2.9371195923319006e-08 1.528000445986766e-08 -3.5741322542991945e-08 -1.1079643226843367e-07 7.313082801536305e-08 2.519211872173821e-06 -1.4269009171764914e-07 6.24561847841465e-08 6.038243675662397e-08 5.3526601461651566e-08 -4.569970543934904e-08 -5.332470679247972e-08 2.3989302202351173e-08 2.731567582333971e-07 2.553883082185241e-08 8.431828166821322e-08 1.5148598825126178e-07
PC.PC11 7.612440991958275e-07 5.85961127904256e-08 4.3849161635279964e-07 -6.672405559839092e-07 9.075213345516731e-08 2.8233276740656575e-07 -1.2796750705837513e-08 2.6928819998667537e-09 -8.579932428045486e-09 -1.3785267659254946e-08 1.3392960679061255e-08 6.460383943726194e-09 -1.0482357265256706e-08 1.2058124398008647e-08 1.017276587250524e-07 -1.4269009171764994e-07 1.95669546277344e-06 -7.475969594687579e-08 1.0358323997505097e-08 2.9368437328083266e-08 -4.750922810995558e-08 1.448464559033159e-07 6.589025955603448e-08 -8.74551671378005e-08 4.337862554960883e-08 -1.3752058574867611e-08 -1.4877847703351558e-07
PC.PC12 8.488309494431814e-08 3.750193256014408e-09 -5.256624762152456e-07 -1.4730099329532222e-07 1.6293891462687485e-07 -1.360143043002561e-08 1.6012539025129507e-08 -1.5314817584826232e-08 -1.2428770192696931e-08 4.493852932065273e-08 2.8310008897402614e-08 -3.2639428536105845e-09 -6.201452610862249e-08 -4.814645207715956e-08 -1.157870646183818e-10 6.245618478414621e-08 -7.475969594687564e-08 2.13911651450182e-06 -2.4644504549542718e-08 6.24849725986304e-08 4.637420119809017e-08 1.2569252871905648e-07 -1.2572741980709856e-10 2.5419722691207068e-08 1.1485267155582014e-07 1.2953715976028048e-08 3.877295386263726e-07
PC.PC13 -7.022853618821872e-07 -5.815757012052178e-08 -2.3661292316390833e-07 5.819978458714947e-07 1.707039155108271e-07 -2.5978358896957475e-07 -5.676821527840251e-09 -1.3219083177492339e-08 -3.7378657208915725e-09 -2.0616172677567852e-08 -5.163233644509473e-09 -4.300119905930324e-08 -6.295654838494667e-10 8.411313024407263e-09 -1.6315039579788704e-07 6.038243675662394e-08 1.0358323997505324e-08 -2.464450454954242e-08 1.910398848008211e-06 1.7880424883708185e-08 -1.7486153505325448e-08 -1.1915524828625751e-08 2.097730086998736e-08 1.6074250529003385e-08 -5.144355839698924e-08 -3.8505506447678316e-08 2.472254617382046e-07
PC.PC14 -4.901895434087363e-08 1.3845586566801921e-08 3.287759077395672e-07 7.718938328576577e-08 -2.950616456217748e-07 -1.3532544838545517e-07 -2.3430985804939084e-08 -9.952611988899246e-09 3.3447569883154907e-08 4.165176896590347e-08 -1.872624575172109e-08 2.3063021079867596e-08 1.8860911752561097e-08 -3.756461368682239e-08 2.355367667244295e-09 5.35266014616517e-08 2.9368437328082882e-08 6.24849725986304e-08 1.788042488370817e-08 1.5729984282079132e-06 -2.307118918338302e-08 -1.5791485138477288e-07 -3.472363151029684e-08 7.962306124581338e-08 3.3044594010407357e-09 -4.466955252627892e-08 8.653644116302091e-08
PC.PC15 -6.792356179276171e-07 2.7903731698576344e-09 -1.8767126468424112e-07 -2.3442861352626645e-07 2.3369582716282426e-08 5.399018890011315e-08 3.5679733195076105e-08 -2.5328639068780083e-08 2.299234287109484e-08 3.058713258480684e-09 -2.1756184504582393e-08 3.112839308659498e-08 1.9974797329163267e-08 -3.972109721786596e-09 -3.2298798688469516e-08 -4.569970543934932e-08 -4.7509228109955245e-08 4.637420119808968e-08 -1.7486153505325587e-08 -2.307118918338183e-08 1.8151245516874424e-06 -4.087096251682044e-08 -8.990488300981643e-08 -8.039029862916275e-08 -1.8293071562934232e-08 6.41935216636297e-08 6.256135326908903e-07
PC.PC16 4.1174224256327965e-07 -1.5543706075608837e-08 -7.528140733824042e-07 -7.640679740803615e-08 -4.5571745176678395e-08 -5.300461677794442e-08 7.009420395839289e-09 4.8487681450054557e-08 -4.646093536085132e-08 3.740103787082148e-08 -3.2104401846142305e-08 -5.537564622167116e-08 1.8480064985846022e-10 9.922909327384225e-08 -1.65224715638863e-08 -5.332470679247955e-08 1.4484645590331636e-07 1.2569252871905637e-07 -1.191552482862634e-08 -1.5791485138477222e-07 -4.0870962516821444e-08 1.943337969456459e-06 1.0397814110784011e-07 -2.781409381568897e-07 3.442055600175858e-08 -1.0412103618602447e-08 -5.511241483651811e-08
PC.PC17 1.3699015873105243e-06 2.878025331144504e-10 -1.2898492158742451e-07 -5.992203761654731e-07 2.1901570093235482e-07 6.067371119376819e-08 1.1286485011490586e-08 7.3600510942371485e-09 -4.073861882045449e-09 -8.538832715045751e-09 -3.105827725293732e-09 -1.125897487000726e-07 -2.640758998133711e-08 -8.416018712262439e-08 5.1411187475792495e-08 2.3989302202351424e-08 6.589025955603409e-08 -1.2572741980702553e-10 2.097730086998747e-08 -3.472363151029685e-08 -8.990488300981699e-08 1.0397814110784011e-07 2.38766895723386e-06 1.0125337488387035e-07 -6.46550486349588e-09 1.3456529866910476e-10 -3.1762005061802026e-07
PC.PC18 -8.900254147991957e-09 -9.362852216893556e-09 -5.366582254751184e-07 -4.032480689470027e-07 1.3651335720503165e-07 7.800215117672178e-08 -2.0077516017774024e-08 9.497592745816319e-09 6.287581355451681e-08 1.1141169295508032e-08 1.1565511222283757e-07 -2.715520582106353e-09 -4.325913860348061e-08 -3.7408283101696186e-07 2.704611769198819e-09 2.731567582333959e-07 -8.745516713780001e-08 2.5419722691207e-08 1.607425052900339e-08 7.962306124581365e-08 -8.039029862916255e-08 -2.7814093815689066e-07 1.0125337488387044e-07 2.770616754042819e-06 -5.308783445084399e-08 2.0886665613020565e-07 -4.7884415586561e-07
PC.PC19 9.165399324994399e-08 1.4751089291022746e-08 -2.8250629388588964e-07 1.2784558169274138e-07 8.125886122596105e-08 -8.583578366198196e-08 -9.017770338702073e-09 6.5571618191042126e-09 2.0670953149455074e-08 -8.548024270580001e-10 2.1221765694376035e-08 -1.7336511167558077e-08 -3.376614439215455e-09 1.0713201553080254e-08 1.4262069496847517e-08 2.5538830821852223e-08 4.3378625549608786e-08 1.1485267155581947e-07 -5.1443558396989485e-08 3.30445940104037e-09 -1.8293071562933947e-08 3.442055600175845e-08 -6.465504863495827e-09 -5.308783445084402e-08 2.0643058323261812e-06 1.3027969120365178e-07 1.9645428099921565e-07
PC.PC20 -7.901361645098501e-07 -3.576058175740482e-08 5.356686301919076e-07 1.5293004422929077e-07 8.239913879948492e-09 5.3046495625356285e-08 -6.573427608497779e-09 1.2252960468114912e-08 5.135881761157484e-09 -4.0266506660558684e-08 7.410728439373454e-08 -1.3179733814911395e-08 -1.0686660892352194e-08 -6.892914154275329e-08 -4.6098398806811854e-08 8.431828166821331e-08 -1.3752058574867737e-08 1.2953715976027962e-08 -3.850550644767861e-08 -4.466955252627853e-08 6.419352166362956e-08 -1.0412103618603136e-08 1.345652986688688e-10 2.0886665613020552e-07 1.3027969120365268e-07 1.8300392373466063e-06 6.059250881137461e-08
proband 2.245116974153091e-06 -1.7021437754959781e-07 2.2369763695258945e-06 -5.432899445431724e-06 2.3034912778748652e-06 1.9830699389123516e-06 4.511889908762159e-07 3.440033042239907e-07 -9.9892482797009e-07 -5.941293020269136e-07 -5.451716193548727e-07 -7.81899420482539e-08 6.213107764027074e-07 3.964588932581889e-08 -7.18854824912089e-08 1.514859882512611e-07 -1.487784770335152e-07 3.877295386263707e-07 2.4722546173820623e-07 8.65364411630201e-08 6.256135326908905e-07 -5.511241483651808e-08 -3.1762005061802206e-07 -4.788441558656103e-07 1.964542809992142e-07 6.059250881137476e-08 0.00016206453994419101
