 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 1.5455795192239414e-07 1.345349519037156e-07 3.9455793256464795e-06 -4.956983690349463e-09 -2.2248271888706637e-06 -8.145577031714293e-07 5.69618518643125e-08 1.0069555935808676e-07 8.480488977759159e-08 1.1271985327049272e-07 2.178149929987213e-06 9.614602170198405e-08 1.4123246031124268e-08 -3.454954401269989e-08 5.574333183621988e-09 1.587133289478824e-07 9.252392744854651e-08 9.372805195447582e-08 -5.219814338380721e-09 -1.0915339519992043e-08 1.64144404992799e-08 -5.987082145257936e-08 9.181972398875557e-09 8.12521465497738e-08 1.1977460348833762e-07 -9.233277325994301e-08 -4.76853895930689e-07 -8.606939889669395e-07 1.8591901394593723e-07 6.306299935114673e-07
PC.PC6 -1.024177431054918e-06 2.9155757138618485e-08 -2.2959236534839112e-06 3.158213657085597e-07 3.3079062690426484e-06 1.5361793808848275e-06 -4.5443389767021944e-08 -3.7645449216192507e-07 1.4120712263622126e-07 -1.6162263591167304e-07 9.614602170198401e-08 2.5745912854412723e-06 1.417654346631954e-07 7.252046961279886e-08 -3.0407263799288623e-07 2.0791238906393595e-07 6.55638737426315e-07 1.39132639093739e-07 2.7487228184434514e-07 2.492827418099609e-07 1.9799479928115473e-07 -1.7995659801888166e-07 -3.074751454751307e-07 8.994027773075417e-08 7.955845580138548e-08 -1.987194439308962e-07 -5.03086388261432e-07 2.67945511876957e-06 -1.0514598927254e-06 -2.2443899567134174e-06
PC.PC7 7.255549675211346e-07 -4.79280475225477e-08 1.921147621782992e-06 2.7118493591199725e-06 4.200589526548962e-06 1.5791296240683722e-06 -8.868402436497213e-08 -1.015945140381342e-07 1.6791371421789337e-08 1.3087392821087601e-07 1.4123246031123932e-08 1.4176543466319534e-07 1.9928810478250003e-06 1.7501671473983818e-07 -2.2793099815893868e-08 -3.966577161514944e-08 1.522535285964792e-07 -2.0450348679554854e-07 7.737075656681588e-08 1.4703312069423482e-07 6.153184635277679e-08 7.397498513584149e-08 -1.7403827035363592e-08 4.90394596892114e-09 -4.594294062442577e-08 -2.1532182240916865e-08 4.941112266816559e-07 1.2734934907310727e-06 1.1650705353542154e-07 1.574688244747104e-06
PC.PC8 1.075340285575791e-06 6.396855692422696e-09 -4.132848980370913e-08 -5.791457806167346e-07 5.565359144109541e-07 5.125597562488237e-07 7.60214119499414e-08 -2.712432805256721e-08 -8.333380839718798e-08 4.2672859542349524e-08 -3.4549544012700295e-08 7.252046961279894e-08 1.7501671473983786e-07 2.495835906904969e-06 -6.237638256665697e-08 -4.686034045245432e-07 1.6239282074497662e-07 -1.229574458337695e-07 8.81283298309929e-08 -2.1472571055981597e-08 3.709498378653757e-08 1.0878144823155325e-07 -8.688236557919937e-08 -3.3816865373818096e-07 3.666424945574885e-08 -7.969334199742316e-08 1.9178242172089408e-07 -1.958931240455071e-06 2.5819783491326955e-06 2.999843203406426e-06
PC.PC9 -2.167016935397007e-06 -1.0655370269664502e-07 1.0267715744903422e-06 1.84817195118222e-06 2.242730152321236e-06 4.774063382745006e-07 2.378951565627313e-08 -7.088724343413177e-08 3.151794392500247e-08 -1.4851078630616858e-08 5.574333183621468e-09 -3.040726379928856e-07 -2.279309981589369e-08 -6.237638256665702e-08 1.9307371104936954e-06 1.1716999883583417e-07 -4.157018315943707e-08 8.683444826025021e-09 -3.145817167393914e-07 4.803163321014676e-09 1.1737773154115445e-07 -6.79234462279384e-08 1.6076273473726334e-07 4.443401252667087e-08 2.834987725704102e-07 -1.0885326752518328e-07 2.2473650577809012e-07 4.1733978170009036e-07 -2.185734404483059e-06 1.991184182094383e-06
PC.PC10 -1.965338384096206e-06 1.332280854870832e-09 -4.4778378465064134e-07 8.016526752170149e-07 -1.851106898987464e-06 -1.104511066478034e-06 -3.4874874121770885e-08 4.205409318802185e-10 1.413135289558929e-07 -1.1509817992556071e-07 1.587133289478822e-07 2.0791238906393677e-07 -3.966577161514886e-08 -4.686034045245427e-07 1.1716999883583425e-07 3.152087092334707e-06 -1.2049731545373903e-07 -2.0741776485993448e-07 2.1031661505905638e-07 7.827180431976664e-08 -3.532968594427511e-08 -1.0718363183004835e-07 5.6266441096015275e-08 1.1198296747293828e-07 -8.468499203608664e-08 5.645216248635379e-08 2.6474885934234147e-07 6.198660150333503e-07 -3.7944549641955844e-07 -2.1203323735364517e-06
PC.PC11 -2.525824481964602e-06 -7.10131470319853e-08 8.845111591780587e-07 2.3010271237967465e-07 4.163599774131567e-06 2.1421066449401453e-06 5.352931581455931e-09 -3.139620943047322e-07 1.1394238149104655e-07 -1.0471023780938547e-07 9.252392744854573e-08 6.556387374263155e-07 1.5225352859647892e-07 1.6239282074497712e-07 -4.157018315943711e-08 -1.2049731545373938e-07 2.4668935028385008e-06 -6.595302706268907e-08 1.9568716344884327e-07 4.9408155207162965e-08 4.6507081253640426e-08 -4.2587251943869116e-09 -4.778863165076121e-08 -1.4547334234045708e-07 8.081054445575962e-08 1.438555419203007e-07 1.0190053873393777e-07 -7.651868592884974e-07 3.821192263717022e-06 -3.0323010114201454e-06
PC.PC12 -1.799629740955981e-06 -7.732243821887561e-08 8.796931535066264e-07 -1.5961066319326054e-06 -3.6231263420016904e-06 -1.4722315192785707e-06 7.986218392039155e-08 -1.1659205937390377e-07 -7.727549425691841e-08 1.5032649299097148e-08 9.372805195447616e-08 1.391326390937386e-07 -2.045034867955492e-07 -1.2295744583376948e-07 8.68344482602452e-09 -2.074177648599346e-07 -6.595302706268939e-08 3.6523596428760247e-06 -3.397175280328392e-07 4.2288712085894974e-08 8.564032944054391e-08 3.757779641531205e-07 -3.06045050177604e-07 -4.576920993919359e-08 3.949808468828091e-07 3.4998063128662674e-08 1.0300228713360944e-06 4.363322378983877e-06 -4.661875368903641e-06 -2.8598077534759247e-06
PC.PC13 -2.1111600424895413e-06 -1.475441902938963e-07 -8.998419256366421e-07 -1.712891830406762e-06 -2.16390550730615e-06 -8.703507608894694e-07 -1.0169606404074126e-07 1.1924949970805162e-07 -2.91730686983655e-08 4.622438869468589e-08 -5.219814338380848e-09 2.748722818443449e-07 7.73707565668156e-08 8.8128329830993e-08 -3.1458171673939103e-07 2.1031661505905685e-07 1.956871634488438e-07 -3.3971752803283953e-07 2.119138297707952e-06 1.0367142725538414e-07 -4.330684519140527e-08 4.4499765413409534e-08 -1.9605374035241753e-07 -5.9259744677852126e-08 -2.4823881864689977e-07 -5.472191871000199e-08 5.413787414086088e-07 -3.3806967437525523e-07 2.475481017492942e-06 -1.108917613966623e-06
PC.PC14 8.353397717216162e-07 7.393107960224007e-08 2.6943251399469053e-06 1.5740943342455446e-06 5.053364185997232e-07 -3.5170530593178684e-09 -5.823486272624338e-08 -1.0329037544697009e-07 6.250990359589918e-08 3.315603032018496e-08 -1.0915339519992202e-08 2.492827418099609e-07 1.4703312069423485e-07 -2.1472571055981713e-08 4.80316332101478e-09 7.827180431976647e-08 4.94081552071637e-08 4.228871208589516e-08 1.036714272553841e-07 2.2365427849223565e-06 3.670849252658296e-08 1.0479481160314586e-08 -3.401429117980299e-08 5.4276080991102903e-08 3.307578397967007e-08 -1.6389710475246366e-07 2.94018971453008e-07 2.1007928104714385e-06 -1.2972808683572841e-06 -3.3676272285633254e-06
PC.PC15 1.747053357219202e-08 5.3467182121794295e-08 -8.127915780454866e-07 1.2679809712738215e-06 2.3253325568895023e-06 6.717195746149878e-07 9.102815710396584e-08 -2.0367052247626604e-08 1.8023835623951025e-08 -5.456645693784019e-08 1.641444049928e-08 1.979947992811549e-07 6.153184635277679e-08 3.7094983786537384e-08 1.1737773154115427e-07 -3.532968594427545e-08 4.6507081253640214e-08 8.564032944054391e-08 -4.330684519140547e-08 3.670849252658295e-08 2.259707461258278e-06 8.867892077665336e-08 -1.7782052589176468e-10 -1.488092546715481e-07 4.8782936327826493e-08 -3.621539072770576e-08 9.419635008234557e-07 1.5232576555164304e-06 -1.0441945790566979e-06 1.2891092946083004e-06
PC.PC16 1.6155842981187037e-06 1.4880007623817821e-08 -3.653552842406576e-06 -1.200348031722494e-06 3.0186743653617314e-06 1.756409183177544e-06 -1.0050845448577388e-07 -6.039988629331091e-08 -9.339681581118829e-09 1.0975351003731412e-07 -5.987082145257831e-08 -1.7995659801888203e-07 7.397498513583985e-08 1.0878144823155296e-07 -6.792344622793925e-08 -1.0718363183004789e-07 -4.258725194388813e-09 3.7577796415312256e-07 4.449976541340991e-08 1.0479481160314373e-08 8.867892077665384e-08 2.5450198410648625e-06 -1.3208452257703844e-07 -7.973104219935478e-07 -2.1360451499915315e-07 1.8624507144490276e-07 -6.765705553766518e-07 -8.48123926957731e-07 3.071249319770183e-07 4.4669677613191257e-07
PC.PC17 -3.8740886994325163e-07 2.122000893668969e-08 2.834630111008147e-07 6.746246580110562e-07 1.9001784932684557e-06 7.648806919598323e-07 2.1458198153937504e-08 -1.0318634510385369e-07 6.410238455375442e-08 -4.437693263771528e-08 9.18197239887548e-09 -3.074751454751295e-07 -1.740382703536323e-08 -8.688236557919905e-08 1.6076273473726334e-07 5.6266441096015295e-08 -4.778863165076037e-08 -3.060450501776043e-07 -1.9605374035241804e-07 -3.40142911798027e-08 -1.7782052589157298e-10 -1.3208452257703783e-07 1.7174576094330426e-06 4.659450961513978e-08 -2.5370361566511784e-07 -1.2068093380490073e-08 -6.199062964410199e-07 -4.249543090623444e-07 -1.3024915214811057e-06 1.4480502603203849e-06
PC.PC18 3.869576861768379e-08 -9.989912832411233e-08 1.6138958849614927e-06 3.037563324756124e-06 3.209932709692457e-06 9.219901969069395e-07 3.05609985996973e-08 -5.286915383843313e-08 2.0583854159040783e-08 -2.1814810025157789e-07 8.125214654977284e-08 8.994027773075462e-08 4.903945968922058e-09 -3.381686537381807e-07 4.443401252667096e-08 1.1198296747293771e-07 -1.4547334234045612e-07 -4.576920993919384e-08 -5.9259744677852086e-08 5.4276080991102685e-08 -1.488092546715481e-07 -7.973104219935469e-07 4.659450961513975e-08 4.269640136634467e-06 2.575045485448765e-07 5.652268100782072e-07 -9.998248736047257e-07 -9.522378608178887e-07 4.867763480804204e-06 1.23258009541396e-06
PC.PC19 -1.3535368453789193e-06 -6.702073755821865e-08 4.237658754235647e-06 2.696372874510566e-06 6.664927451367167e-07 -1.6800966310944283e-07 1.1004167995547803e-07 -3.712421721824619e-08 -5.0644487086805485e-08 -6.025980429345282e-08 1.1977460348833693e-07 7.955845580138667e-08 -4.594294062442455e-08 3.666424945574911e-08 2.8349877257041026e-07 -8.468499203608729e-08 8.081054445576125e-08 3.949808468828097e-07 -2.4823881864690014e-07 3.307578397966982e-08 4.8782936327826864e-08 -2.13604514999153e-07 -2.5370361566511794e-07 2.5750454854487666e-07 2.9869421541273404e-06 2.921896566748694e-07 -2.199737062909867e-07 6.556387394583208e-07 1.094502838345056e-06 -9.627959938163112e-07
PC.PC20 5.16279027980547e-07 -1.3610064561124398e-07 1.7596801732923378e-06 -1.4018456323591011e-06 -1.1246608874462696e-06 2.816162328595929e-09 -1.4575311624998403e-07 7.219276841165778e-08 -5.3083037747685976e-08 1.0002081826507786e-07 -9.233277325994309e-08 -1.9871944393089565e-07 -2.153218224091676e-08 -7.969334199742283e-08 -1.0885326752518321e-07 5.645216248635383e-08 1.438555419203004e-07 3.499806312866348e-08 -5.472191871000177e-08 -1.638971047524634e-07 -3.6215390727705734e-08 1.8624507144490403e-07 -1.206809338049042e-08 5.652268100782067e-07 2.921896566748702e-07 2.3945348292248188e-06 8.8392825414328e-08 -1.9864009719831863e-06 3.189166920051258e-06 1.392471145797335e-07
proband -1.533675471424275e-05 -4.5527985401016385e-07 5.7668451789779305e-05 -2.3735895177024435e-05 -5.4433516210163406e-05 -2.0238406806512564e-05 4.657137085532875e-07 1.1098337696523017e-06 -1.6948246502882262e-06 -8.601922396065493e-07 -4.76853895930689e-07 -5.030863882614297e-07 4.941112266816663e-07 1.917824217208962e-07 2.2473650577809782e-07 2.6474885934234126e-07 1.0190053873394783e-07 1.030022871336095e-06 5.413787414086029e-07 2.9401897145301393e-07 9.419635008234635e-07 -6.765705553766605e-07 -6.199062964410245e-07 -9.998248736047231e-07 -2.1997370629095664e-07 8.839282541432835e-08 0.00037031222527391766 -0.00019957015381493598 3.497549206120501e-05 -8.169962249768934e-06
paternal -9.235351022048063e-05 -1.939537116572943e-06 -6.04793128727056e-05 -2.3967132129812963e-05 -9.248152937442677e-06 -4.526784930795942e-06 -7.338430107133448e-07 -2.4574807641837654e-06 3.3572333004452614e-07 1.6164251876874993e-06 -8.606939889669262e-07 2.6794551187695442e-06 1.2734934907310378e-06 -1.958931240455067e-06 4.173397817000741e-07 6.198660150333552e-07 -7.651868592885075e-07 4.3633223789838464e-06 -3.3806967437523363e-07 2.1007928104714202e-06 1.5232576555164226e-06 -8.481239269577652e-07 -4.249543090623318e-07 -9.522378608178897e-07 6.556387394582747e-07 -1.9864009719831808e-06 -0.00019957015381493574 0.001273733000286951 -0.0008144817295030496 -0.0008355272754862268
gpp 0.0001321896788869593 5.026745442975606e-07 -1.3644930855544758e-05 5.070917542364103e-05 0.0001337704760000541 5.330453459339285e-05 1.8904002019103918e-06 -2.4033760678454536e-07 -3.4567083503460573e-06 -2.564203336923533e-06 1.8591901394591447e-07 -1.0514598927254056e-06 1.1650705353543629e-07 2.581978349132711e-06 -2.1857344044830586e-06 -3.794454964195584e-07 3.821192263716975e-06 -4.661875368903624e-06 2.475481017492928e-06 -1.29728086835729e-06 -1.0441945790567032e-06 3.0712493197706416e-07 -1.3024915214810902e-06 4.867763480804202e-06 1.0945028383450636e-06 3.1891669200512465e-06 3.497549206120487e-05 -0.0008144817295030493 0.0027254172531376232 -0.001102671834689132
gmp 7.747231214358864e-05 3.579478515390696e-06 5.3481544918807524e-05 -5.709281883698574e-05 -0.00013433499981147434 -4.661142379721434e-05 1.073668337050381e-06 4.520243061821038e-06 -1.2134918529930798e-07 -1.509075225081873e-06 6.306299935114759e-07 -2.2443899567133763e-06 1.5746882447471475e-06 2.9998432034063935e-06 1.9911841820944045e-06 -2.1203323735364525e-06 -3.0323010114201035e-06 -2.8598077534759027e-06 -1.1089176139666316e-06 -3.3676272285632907e-06 1.2891092946083053e-06 4.4669677613190797e-07 1.4480502603203508e-06 1.2325800954139644e-06 -9.62795993816261e-07 1.3924711457973875e-07 -8.169962249769487e-06 -0.0008355272754862268 -0.0011026718346891311 0.0027626143126861036
