 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC5 -1.1174435045714621e-06 4.523594937798449e-08 1.7425038175919702e-06 -1.7114490103709276e-07 -1.0857698610155715e-06 -3.3502823537860663e-07 4.460249209964309e-08 6.673559637909706e-08 7.320236601309567e-08 1.790927516463994e-07 2.174130986233403e-06 8.20771935300613e-08 5.944520765434421e-08 -2.0495078891459555e-08 1.805603587239824e-08 -3.664693218866433e-08 1.284863849668375e-07 1.29261740992986e-07 -3.817312274691104e-08 4.999384894892196e-09 1.8859579976853935e-08 -6.148420305416849e-08 4.426446789151906e-09 8.126177888872718e-08 1.7999423973750636e-07 -2.442780512824862e-08 -4.0655610226105487e-07 7.729090621904334e-07 1.0747958423668227e-06 -3.5936938038376974e-06
PC.PC6 -3.7793232033411874e-06 -7.409555079204039e-08 7.203245200217241e-07 5.229547718363474e-07 -7.541008087128288e-07 -5.753247072588198e-07 -5.003251997574468e-09 -4.9545074638582e-07 1.7562693840390615e-07 -2.076475878090376e-07 8.207719353006152e-08 2.5870114695329747e-06 1.2235514219960723e-07 2.995161062705034e-08 -7.271569658450964e-08 8.887221800126858e-08 7.744873162608625e-07 5.42550515569089e-08 1.1035354849941303e-07 2.835421968662517e-07 2.0396859710486997e-07 -1.1238885739141735e-07 -1.8182932172961293e-07 5.7601282940268323e-08 1.4284383300359275e-07 -1.7656631314727083e-07 6.45759955401639e-07 -9.727885764871463e-08 -1.0715284338441432e-07 -3.2419401251808377e-06
PC.PC7 -1.4552902385451098e-06 -9.536769100998771e-08 6.218660797121549e-07 -1.27595486027901e-06 -1.4672614611996802e-06 -3.299291589723018e-07 -6.834981975494815e-08 -8.795279214048369e-08 9.639358667020296e-08 1.5268118889581943e-07 5.9445207654344364e-08 1.2235514219960747e-07 2.0306699465652445e-06 1.9476091584189475e-07 8.538343109727125e-09 1.8390286663323703e-08 1.7465924631359904e-07 -1.2862234855008134e-07 1.578618420890213e-08 3.8411312557568655e-08 3.6338833188206573e-08 -6.450489766736803e-09 -1.0437847350222266e-08 2.7065908547619935e-08 -6.079913349197939e-08 -3.523032757414553e-08 8.135117815551386e-07 1.8787114731448605e-06 -3.7238214620770005e-07 -2.2232534781530508e-06
PC.PC8 5.241505062439267e-07 7.270609683757669e-09 -1.2640988948960447e-06 2.2515518467457153e-06 3.682301109984564e-06 1.1353120715032138e-06 6.82674969884345e-08 -5.974461809168081e-08 -3.272771775680955e-08 8.164015641200074e-08 -2.0495078891460647e-08 2.9951610627050375e-08 1.9476091584189505e-07 2.5890467178189776e-06 1.0246882271448708e-07 1.6356083076019315e-07 -1.5177260470013293e-08 -4.221170369214716e-09 5.7814314919101764e-08 2.8898495358704448e-08 -2.6566849248943146e-08 2.7740035178345454e-08 -3.6239044277794353e-08 -8.533886430382642e-08 -7.663485579612791e-08 -1.2060083099129108e-07 1.865943659557964e-07 -8.134529843198004e-07 5.520363975103346e-07 2.793575441362613e-06
PC.PC9 -4.1278981092606655e-07 -2.137983628321179e-08 -1.5214436807624995e-06 -8.689157696795691e-07 -3.245863087542364e-07 -1.1426919810856348e-07 9.795983786098802e-09 -4.107980320328913e-08 1.2946743995082613e-08 4.739419744059294e-08 1.8056035872398726e-08 -7.271569658450942e-08 8.53834310972753e-09 1.0246882271448656e-07 2.1108658417675356e-06 2.5343638858594976e-07 1.3542282811988374e-07 5.1529939601714957e-08 -3.107013155148356e-07 6.857549026636545e-08 5.7443548620250374e-08 2.525625629320103e-08 -4.312144150723039e-08 -3.764599854287656e-08 2.455634658393222e-07 -1.328643620621801e-07 1.846489959651598e-08 -3.493784795004707e-06 3.8305511196509275e-06 1.7112864974093097e-06
PC.PC10 4.7343291907179896e-08 8.37156550656651e-08 1.752185953337895e-06 6.899832751924635e-07 -4.131708980489502e-06 -2.168661949992178e-06 3.508503325923569e-08 -2.5929027419412667e-08 5.05683731049164e-08 -7.459781841794695e-09 -3.6646932188664024e-08 8.88722180012688e-08 1.8390286663323617e-08 1.635608307601928e-07 2.5343638858594965e-07 3.4090634656837187e-06 -1.8141222122430228e-07 -9.775868364944487e-08 1.521395917975689e-07 1.3084849171514316e-08 -4.009299019970309e-08 -1.112000769073477e-09 5.444311360557047e-08 -2.8146108514306815e-07 3.6803370115637144e-08 3.1154236456116414e-08 1.8601331626013975e-07 1.473817418495169e-06 -1.975424457189683e-06 -7.18045762103942e-07
PC.PC11 -3.7600217258449636e-06 -8.418325033577143e-08 1.8688954056403787e-06 5.156885696324232e-07 1.771062956609935e-06 7.947677364253734e-07 1.5294880268999344e-08 -3.803293415818244e-07 1.506562824400658e-07 -1.3290959809897947e-07 1.2848638496683863e-07 7.744873162608617e-07 1.7465924631359846e-07 -1.5177260470012535e-08 1.3542282811988258e-07 -1.8141222122430218e-07 2.6221949605046453e-06 -1.0222735745687682e-07 1.2154596275639803e-07 2.3244320366215361e-07 1.3161264961028568e-07 -4.3584153775426596e-08 -6.866171917994135e-09 -1.013374427309634e-07 3.402332539465124e-08 1.4737677294690378e-08 -6.134102386355042e-08 -1.4092130853639166e-07 1.4336028755454753e-06 -1.7866409633991198e-06
PC.PC12 -1.4333658211371388e-07 -7.017598639953114e-08 5.301137882802233e-07 2.112642605811647e-07 4.4503642419520644e-07 -2.992795240014742e-08 7.127911365663098e-08 -1.7307087428537334e-07 -8.749806434975198e-08 2.368274105537106e-08 1.2926174099298606e-07 5.4255051556908636e-08 -1.286223485500816e-07 -4.221170369214547e-09 5.15299396017148e-08 -9.775868364944492e-08 -1.0222735745687753e-07 3.5842173184758714e-06 -2.73139959219654e-07 9.742723747154839e-08 9.96552739796633e-08 3.374694217611237e-07 -2.0166260134019567e-07 -6.244443918602572e-08 3.4540391451115285e-07 6.992988382976269e-08 1.100318593846416e-06 -1.4444708523931574e-06 5.050331693928134e-06 -2.1166808026340038e-06
PC.PC13 -3.4249345688874166e-06 -1.8257369419115774e-07 6.768060573725813e-07 6.316679399805633e-07 -1.5976674993006133e-07 -2.969344213801794e-07 -4.048736705182612e-08 -4.145550077084878e-08 1.704474174529619e-08 -3.260809039987766e-08 -3.817312274691157e-08 1.1035354849941293e-07 1.5786184208901928e-08 5.7814314919101467e-08 -3.107013155148353e-07 1.521395917975691e-07 1.215459627563974e-07 -2.7313995921965426e-07 2.0954260052963147e-06 2.144035543750576e-08 -8.272621436747756e-08 9.66094413980238e-08 4.097711413986834e-08 -2.390119428660113e-08 -2.3951533541427956e-07 -8.23663350185487e-08 2.2904957167361876e-07 1.5326607017967605e-06 6.31036017375342e-07 -2.6278289298823346e-06
PC.PC14 -1.2048470946189683e-06 -9.153697205896152e-09 3.756609430935422e-07 -6.494689410677366e-07 -5.70589520581776e-07 -1.349447206284005e-07 -4.840403454061176e-08 -1.1319536335167753e-07 8.656107463426058e-08 5.227589352947624e-08 4.999384894891933e-09 2.8354219686625147e-07 3.8411312557568436e-08 2.889849535870438e-08 6.857549026636502e-08 1.3084849171514733e-08 2.3244320366215256e-07 9.742723747154892e-08 2.1440355437505785e-08 2.0072049180675287e-06 7.001020566479066e-08 -7.199289349181104e-08 -1.82913086750377e-08 6.435468132691662e-08 7.396008018499225e-08 -4.7980959445100397e-08 3.999163793125245e-07 -7.996685009825469e-07 2.7159558993863797e-06 -1.4881435175369812e-06
PC.PC15 -1.876633284492721e-06 -3.8707446943151805e-08 -6.179488907143723e-07 -7.721079199973957e-07 -1.9979721688207628e-07 -7.262923020306602e-08 2.787466528773183e-08 -1.1195309264170614e-07 5.01813235380088e-08 -1.3363608060085735e-08 1.8859579976853865e-08 2.0396859710487074e-07 3.633883318820653e-08 -2.6566849248943275e-08 5.7443548620249765e-08 -4.0092990199702785e-08 1.3161264961028687e-07 9.965527397966381e-08 -8.272621436747727e-08 7.001020566479152e-08 2.15981948738171e-06 2.2499198354705484e-08 -9.03325366160667e-09 -7.951987303082282e-08 1.7531941021063792e-07 1.5918644330577545e-08 6.721650535111835e-07 -2.62752712583659e-07 3.035488223626519e-06 -9.162266265842686e-07
PC.PC16 5.883681543759949e-07 -3.544060252548626e-08 -1.4444226288266476e-06 9.765000364310936e-07 3.171747967711772e-06 1.2368420578445011e-06 -7.791610364872064e-08 1.9454623544187623e-08 -1.0839420445943742e-08 8.910244873861887e-08 -6.148420305416776e-08 -1.1238885739141747e-07 -6.450489766736399e-09 2.7740035178344557e-08 2.52562562932007e-08 -1.1120007690720345e-09 -4.3584153775427165e-08 3.3746942176112425e-07 9.660944139802344e-08 -7.199289349181161e-08 2.2499198354706183e-08 2.24710384061967e-06 -9.398434629325187e-08 -4.356819798354839e-07 -1.2470153100098499e-07 1.8501297421996345e-07 -6.077182626433355e-07 -1.2635845926821595e-06 1.1922722414738212e-07 2.3094431473312862e-06
PC.PC17 1.3400624063614354e-06 9.574103677506921e-08 -1.2654427718293095e-07 -1.3286932534887197e-06 2.2036752684576643e-07 4.594163355641783e-07 -5.91020210729017e-09 -7.746124918393664e-08 6.306774020093047e-08 -4.6338349201414274e-08 4.426446789152026e-09 -1.818293217296133e-07 -1.0437847350222046e-08 -3.6239044277794704e-08 -4.3121441507230154e-08 5.4443113605570866e-08 -6.866171917993805e-09 -2.0166260134019623e-07 4.097711413986796e-08 -1.829130867503776e-08 -9.033253661606581e-09 -9.398434629325169e-08 1.9664253980873375e-06 4.184729891760764e-08 -1.9291923717772032e-07 -1.592417787661585e-09 -7.079641714114856e-07 6.574186883999973e-07 -1.540575686917838e-06 -5.97974347988697e-07
PC.PC18 8.649021076751577e-07 6.50692841581305e-08 -1.4300739249082316e-06 -4.56850946127673e-06 -4.703786781950941e-06 -1.3127806289603964e-06 8.325867166977824e-09 -3.239511618227451e-08 2.455259477147281e-08 -1.0686259814019052e-07 8.126177888872714e-08 5.7601282940269865e-08 2.7065908547621133e-08 -8.533886430382797e-08 -3.764599854287585e-08 -2.8146108514306614e-07 -1.0133744273096068e-07 -6.244443918602605e-08 -2.3901194286601313e-08 6.435468132691674e-08 -7.951987303082237e-08 -4.356819798354832e-07 4.184729891760787e-08 3.276686412405367e-06 -1.1476912857864872e-08 2.21862662346758e-07 -5.79362911569133e-08 -2.067881350004023e-06 3.0137625845982793e-06 -1.9423458411501863e-06
PC.PC19 -1.370938013929789e-06 -7.505995076559224e-08 -8.951738390112657e-07 -7.398729214440832e-07 -1.5933086843812076e-06 -7.502005127846312e-07 9.38147007033759e-08 -1.4809308351719274e-07 -3.372793895017432e-08 1.3257713682971615e-07 1.7999423973750715e-07 1.42843833003593e-07 -6.079913349197965e-08 -7.663485579612805e-08 2.4556346583932236e-07 3.6803370115637356e-08 3.4023325394651775e-08 3.4540391451115386e-07 -2.395153354142799e-07 7.396008018499223e-08 1.7531941021063736e-07 -1.2470153100098485e-07 -1.929192371777213e-07 -1.1476912857865914e-08 3.250363986108977e-06 3.9079457434582565e-07 8.723734678190953e-07 3.444259798294542e-07 -1.1968688454034995e-06 -2.402565952551158e-06
PC.PC20 1.12349456701249e-06 -3.17871153423459e-08 5.871734549074617e-07 -6.253308959958322e-07 -6.015489941129962e-07 -7.897806594716804e-08 -1.1079798039522918e-07 6.193196757866178e-08 -3.931144764035861e-08 1.3322925777889504e-07 -2.4427805128248616e-08 -1.7656631314727004e-07 -3.523032757414533e-08 -1.20600830991291e-07 -1.328643620621794e-07 3.11542364561172e-08 1.4737677294690196e-08 6.992988382976292e-08 -8.236633501854938e-08 -4.7980959445100555e-08 1.5918644330577627e-08 1.8501297421996363e-07 -1.592417787662013e-09 2.2186266234675652e-07 3.907945743458268e-07 2.3713694340336147e-06 -8.000280063800784e-07 1.1380424543920908e-08 -5.147284305614574e-07 4.81569759618572e-07
proband 3.1730856078982434e-06 -4.2646924914114804e-07 -1.182725707881082e-05 -1.9964783319189186e-05 8.537004126223582e-07 4.028864566163509e-06 3.157992537313309e-07 4.5078329446610666e-08 -1.1156051656607297e-06 -9.466662936001409e-07 -4.0655610226105445e-07 6.457599554016463e-07 8.135117815551376e-07 1.8659436595578227e-07 1.8464899596512714e-08 1.860133162601486e-07 -6.134102386353467e-08 1.1003185938464225e-06 2.2904957167361543e-07 3.9991637931252614e-07 6.721650535111889e-07 -6.077182626433358e-07 -7.07964171411487e-07 -5.793629115691723e-08 8.723734678191025e-07 -8.000280063800757e-07 0.00032331226853505224 -0.00016582112476805396 2.064682105676928e-06 1.1749495727726605e-05
maternal 3.1601718497524795e-07 1.7085155806642075e-06 2.63584788984389e-05 7.226763734294159e-07 6.061728748695104e-06 7.642855267027892e-06 8.021073187230291e-08 2.0244129922095692e-06 7.620453369525452e-07 -1.5100086646171576e-07 7.729090621904232e-07 -9.727885764873821e-08 1.8787114731448802e-06 -8.134529843197344e-07 -3.493784795004702e-06 1.4738174184951658e-06 -1.4092130853640304e-07 -1.4444708523931773e-06 1.5326607017967643e-06 -7.996685009825508e-07 -2.6275271258368065e-07 -1.2635845926821655e-06 6.574186884000086e-07 -2.0678813500040336e-06 3.4442597982942747e-07 1.1380424543908733e-08 -0.00016582112476805548 0.001126263281839045 -0.0008643353478328319 -0.0006864965903820999
gpm 2.692221447205016e-06 -1.092471632539446e-06 -3.0278693683938464e-05 2.2787892494639354e-05 5.317928986565814e-05 1.1170555712103006e-05 1.8448377485269555e-07 -1.4827938196729083e-06 -3.1882686289854578e-06 -9.048566181553242e-07 1.074795842366817e-06 -1.0715284338437849e-07 -3.7238214620772144e-07 5.52036397510259e-07 3.830551119650911e-06 -1.9754244571896742e-06 1.433602875545467e-06 5.050331693928138e-06 6.31036017375348e-07 2.7159558993863895e-06 3.0354882236265326e-06 1.1922722414740984e-07 -1.540575686917831e-06 3.0137625845982997e-06 -1.1968688454034514e-06 -5.147284305614284e-07 2.0646821056780775e-06 -0.0008643353478328287 0.0026945928282193893 -0.0009550455088231199
gmm 3.252467173726898e-07 -1.3930476113653355e-06 2.7821279382505686e-05 2.2919515197243288e-05 -4.884486378469104e-05 -2.5498885932645874e-05 4.928028052457128e-07 4.247183388830263e-08 4.142547162151317e-07 6.584708953511257e-07 -3.593693803837675e-06 -3.2419401251808475e-06 -2.223253478153067e-06 2.793575441362587e-06 1.7112864974093162e-06 -7.180457621039692e-07 -1.7866409633991304e-06 -2.116680802633984e-06 -2.6278289298823443e-06 -1.4881435175369877e-06 -9.162266265842566e-07 2.309443147331267e-06 -5.979743479887168e-07 -1.9423458411501707e-06 -2.4025659525511663e-06 4.8156975961857e-07 1.1749495727727973e-05 -0.0006864965903821051 -0.0009550455088231127 0.0023383393818895855
