 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 1.9448693104719549e-07 8.419211742174785e-08 1.6242794579545413e-06 4.800703509419747e-08 -5.157628842150491e-07 -1.2722400814054715e-07 -5.018574846580716e-08 1.7175440156304672e-08 7.009486857065621e-08 1.2111186001768367e-07 2.10449086683552e-06 4.8595902283597353e-08 1.2654308395481562e-08 -6.207124257606792e-08 -1.9465377155099677e-08 3.5668183110175826e-08 1.6025031464956667e-08 3.088807555262697e-08 -4.890818047015309e-09 -2.5647951254988797e-08 -2.713746283117901e-08 -3.572706071214686e-08 -2.3120483142563854e-09 1.409670497544483e-07 2.1772631077169824e-08 9.103123363009706e-08 2.553146013207475e-08 -9.665679134950153e-07 -8.341477390350443e-07
PC.PC6 5.644782847672958e-07 3.704172663799773e-08 -8.853613718414196e-07 2.263292619382994e-07 1.8538878930312175e-07 -5.0642668105625894e-08 8.52492709462369e-09 -1.2382392662233114e-08 6.9573013721997335e-09 -5.135375778435369e-08 4.859590228359716e-08 2.318035790257975e-06 1.0169572211905453e-07 -3.7128043121950044e-08 -1.005682386769774e-07 1.553420430491137e-08 1.8625547440826092e-09 -3.3394177731396627e-09 -6.520301703335301e-08 2.6261208579013104e-08 3.451698480189178e-08 -6.318691331021214e-08 -1.3092185269473794e-07 -1.7519836964901262e-09 -2.111348355309016e-08 -1.4809207814996184e-08 5.309685057786076e-10 7.63877402668771e-07 -9.848336200903215e-07
PC.PC7 -7.708615683464873e-08 -6.299132734858244e-08 -3.8281475505681507e-07 -3.5335944853973346e-07 1.6587442788353025e-07 1.3020727452138235e-07 -2.818021332039626e-09 -1.965202240274692e-09 1.8049895300220143e-08 1.3160942899356344e-07 1.265430839548263e-08 1.0169572211905414e-07 1.875279349468725e-06 1.7881482728844117e-07 3.0437409529780335e-08 -3.875354784883651e-08 -1.3084540186923547e-08 -7.601799328999052e-08 -1.2872285964678553e-09 1.7909653315459873e-08 2.3972984056646292e-08 -3.1532907484894923e-09 -3.069001263301397e-08 -5.5203850969566164e-08 -4.617314070161988e-09 -1.4297242045143711e-08 6.6915356410812e-09 1.473590496223923e-06 5.515371499941118e-07
PC.PC8 2.522611491429334e-07 1.7437550852710086e-08 2.8379438588691904e-09 1.1875179162152036e-07 -9.894930663645714e-08 8.289512261003094e-10 2.93146738903208e-08 -2.9131795787471056e-08 -6.80149065178405e-08 5.637398556492658e-08 -6.207124257606767e-08 -3.7128043121949633e-08 1.7881482728844123e-07 2.633326019250456e-06 -4.260257617900828e-08 -1.1810924691482874e-07 1.056657177407305e-08 -5.860541390976009e-08 1.1409517863945665e-08 -4.482168831116861e-08 -3.403639036616244e-09 1.2301921532217339e-07 -1.0171780728726183e-07 -4.6127418234234634e-07 1.2170076846559613e-08 -8.665185280558524e-08 -1.5003877868395917e-07 -6.744892751943173e-08 6.559408640876584e-07
PC.PC9 -2.469130408913946e-08 6.312293135886805e-09 -3.8065663198017756e-07 7.244454410501647e-09 1.280769361018725e-07 -6.125029561574318e-08 5.128904159426892e-08 2.3537602638701946e-08 4.937765277110415e-10 1.0245739700458e-08 -1.9465377155099853e-08 -1.0056823867697755e-07 3.043740952978073e-08 -4.260257617900647e-08 2.4935745019919377e-06 9.479581111344561e-08 1.2494513335085218e-07 1.301172490420265e-09 -1.937209847990007e-07 3.741002152794502e-09 -4.2314610773606844e-08 -1.9041104732987745e-08 5.961490488247366e-08 2.9640774738843724e-09 1.677858234465868e-08 -5.4158946543043236e-08 -4.958274935963635e-07 1.0456152209438926e-06 1.0564745962558676e-07
PC.PC10 2.9949519738965913e-07 5.3601687686280846e-08 -2.730128619218421e-07 1.0658955806547136e-06 2.6918447020320168e-08 -3.5042446764737515e-07 -1.4447954642078876e-08 2.2776112451713778e-08 4.587898409184544e-08 -2.5768024251707008e-08 3.5668183110175495e-08 1.5534204304911487e-08 -3.8753547848836924e-08 -1.1810924691482775e-07 9.4795811113445e-08 3.111643356490852e-06 -1.7972958513582844e-07 8.361187204260497e-08 7.113871347833382e-08 6.584822568432195e-08 -5.247837240146109e-08 -6.339106164771643e-08 2.9771126625479247e-08 3.283650128318748e-07 3.762731151954878e-08 1.0147053167479166e-07 3.279674085590155e-07 1.2007466969974189e-08 -4.049641008443574e-07
PC.PC11 9.433952880181952e-07 6.978060558309758e-08 5.081308030622536e-07 -8.106428919870042e-07 1.1765939300541548e-07 3.4322629623288445e-07 -1.6933679025079595e-08 2.899684137873639e-09 -9.88456168487384e-09 -1.649496897455114e-08 1.6025031464956458e-08 1.8625547440822682e-09 -1.3084540186923441e-08 1.0566571774072464e-08 1.2494513335085253e-07 -1.7972958513582707e-07 2.416744428216123e-06 -9.100148662904115e-08 1.4216182716877964e-08 3.840529177756081e-08 -5.270588711152935e-08 1.7563823588006176e-07 8.27985204733369e-08 -1.0600003365625064e-07 5.5427882790166405e-08 -1.9792244714829942e-08 -1.228709320549068e-07 -1.6397698877315799e-07 9.502550007240111e-09
PC.PC12 1.6435888770920476e-07 6.5688377140716925e-09 -5.782969042631238e-07 -8.421670600116734e-08 1.8659548284482472e-07 -5.1462901835191665e-08 2.1988488901926395e-08 -1.969071457616819e-08 -2.033939109427396e-08 5.4147438629450574e-08 3.088807555262699e-08 -3.339417773139519e-09 -7.601799328999032e-08 -5.860541390976004e-08 1.30117249042015e-09 8.361187204260472e-08 -9.100148662904055e-08 2.6418909733306108e-06 -2.7999538407988726e-08 7.598457228556993e-08 5.990103364140166e-08 1.5414731271492358e-07 -9.549281130460889e-10 2.868397105792582e-08 1.3716147329411095e-07 1.2657572854501363e-08 4.979090747879889e-10 8.94848463113756e-07 3.182249079205768e-07
PC.PC13 -8.989712990130374e-07 -6.971414319079375e-08 -2.8434640574886184e-07 6.810690968585504e-07 2.0129682382332513e-07 -3.037232520179875e-07 -6.162852932312763e-09 -2.057258641343141e-08 -2.4405536380739206e-09 -2.5781058518412916e-08 -4.8908180470151656e-09 -6.520301703335306e-08 -1.2872285964679356e-09 1.1409517863945433e-08 -1.9372098479900132e-07 7.113871347833364e-08 1.4216182716877143e-08 -2.7999538407987796e-08 2.367035878890128e-06 2.2756258758176824e-08 -2.111347530733295e-08 -1.4964279890363365e-08 2.5487450726480425e-08 2.0660099898444108e-08 -5.6753353631768664e-08 -4.896492107895709e-08 2.952569478066318e-07 2.744932030680335e-07 -2.50343422072308e-07
PC.PC14 -5.052473634047286e-08 1.6806014237269307e-08 3.9947027206581853e-07 7.22017128581923e-08 -3.5399966043995866e-07 -1.558611838784483e-07 -2.8468289612733126e-08 -1.1886113536848166e-08 3.8654727175595714e-08 4.9482432875524606e-08 -2.5647951254990014e-08 2.6261208579012945e-08 1.7909653315459592e-08 -4.4821688311168375e-08 3.741002152795161e-09 6.584822568432237e-08 3.8405291777560776e-08 7.598457228557095e-08 2.27562587581767e-08 1.940318272516349e-06 -2.4916634748247584e-08 -1.9848161104279905e-07 -4.26214568314068e-08 9.485920991828346e-08 4.483156234313079e-09 -5.8007587355356946e-08 -2.251429885560157e-07 4.925433354950643e-07 4.0153672312880513e-07
PC.PC15 -8.151145668852494e-07 5.583190374001758e-09 -2.703942526075482e-07 -2.8757397400079647e-07 4.298323415266228e-08 6.64098903277849e-08 4.57059452757729e-08 -3.011365385758848e-08 2.443569436854909e-08 1.8465611498287348e-09 -2.7137462831178702e-08 3.451698480189153e-08 2.397298405664646e-08 -3.4036390366158473e-09 -4.231461077360695e-08 -5.247837240146103e-08 -5.27058871115294e-08 5.990103364140163e-08 -2.1113475307332767e-08 -2.4916634748248358e-08 2.238567158531233e-06 -4.698250469386722e-08 -1.1111706153877557e-07 -1.0057748960384737e-07 -2.695117742831506e-08 8.859058513554655e-08 2.338142118373247e-07 6.093981898371103e-07 7.543978090859541e-07
PC.PC16 5.097753025267809e-07 -1.9292034877016636e-08 -8.698084976811047e-07 -7.121962302735056e-08 -6.122164695682432e-08 -6.420167891308995e-08 9.845741753946914e-09 6.036562389856721e-08 -5.851264085188801e-08 4.618465680445079e-08 -3.572706071214646e-08 -6.318691331021205e-08 -3.1532907484887876e-09 1.230192153221734e-07 -1.9041104732987526e-08 -6.339106164771691e-08 1.7563823588006277e-07 1.5414731271492308e-07 -1.496427989036269e-08 -1.9848161104280164e-07 -4.6982504693868954e-08 2.396302525329096e-06 1.2719105543160135e-07 -3.3474652534069735e-07 4.3927218734398295e-08 -1.4544742307699038e-08 -4.761971857355046e-08 5.464132370110298e-09 -6.752742587133995e-08
PC.PC17 1.7035048548732593e-06 -6.103694124552056e-11 -2.062602004667547e-07 -7.40562172230108e-07 2.7781187512689956e-07 8.863662406763892e-08 1.2847320141735502e-08 1.1399696323316746e-08 -2.4054548644069676e-09 -7.112990040284546e-09 -2.312048314256555e-09 -1.3092185269473738e-07 -3.069001263301397e-08 -1.0171780728726116e-07 5.961490488247413e-08 2.9771126625479482e-08 8.279852047333724e-08 -9.549281130461375e-10 2.5487450726480445e-08 -4.2621456831406944e-08 -1.1111706153877573e-07 1.2719105543160143e-07 2.944398344721531e-06 1.2531918645102953e-07 -8.011171132812048e-09 -1.6840478873238276e-09 -1.4059276469815254e-07 5.230202303210556e-09 -6.825040696767279e-07
PC.PC18 3.441484865476884e-09 -1.250086057325114e-08 -6.578062125899969e-07 -4.782126226778907e-07 1.6900191986148713e-07 9.872506540856265e-08 -2.5324336777044696e-08 1.3034768572549639e-08 7.869833371274192e-08 9.07019626594558e-09 1.4096704975444657e-07 -1.7519836964903063e-09 -5.520385096956629e-08 -4.6127418234234613e-07 2.964077473884662e-09 3.2836501283187765e-07 -1.0600003365625108e-07 2.8683971057925478e-08 2.0660099898444174e-08 9.485920991828407e-08 -1.0057748960384705e-07 -3.3474652534069677e-07 1.2531918645102937e-07 3.383839290697376e-06 -6.461002059749507e-08 2.492760901094478e-07 -4.333136745817934e-07 4.912148741890515e-07 -9.177497124325714e-07
PC.PC19 1.6407817853364627e-07 1.8907075808367894e-08 -4.012190132910117e-07 1.4334319947843393e-07 1.0924416775569547e-07 -9.730299903417891e-08 -1.0599805918897479e-08 7.606120079404436e-09 2.2244638265555297e-08 -3.5266403266662183e-09 2.177263107717005e-08 -2.1113483553090075e-08 -4.617314070162201e-09 1.2170076846559554e-08 1.677858234465857e-08 3.7627311519549046e-08 5.542788279016611e-08 1.371614732941113e-07 -5.675335363176877e-08 4.4831562343126286e-09 -2.6951177428315485e-08 4.392721873439814e-08 -8.011171132812056e-09 -6.461002059749471e-08 2.5376305973329983e-06 1.572752753900232e-07 -3.016374766677347e-08 6.193751047742284e-07 1.0919012597246593e-07
PC.PC20 -1.0146278001171737e-06 -4.151284490816834e-08 6.756131491761187e-07 2.1650906537817678e-07 1.7371713000052046e-08 6.287481582975459e-08 -6.547374608506447e-09 1.4308133843718669e-08 7.676832094969184e-09 -5.045385508746881e-08 9.10312336300971e-08 -1.4809207814996355e-08 -1.4297242045143843e-08 -8.665185280558485e-08 -5.415894654304297e-08 1.014705316747922e-07 -1.9792244714829515e-08 1.2657572854501133e-08 -4.8964921078957003e-08 -5.800758735535717e-08 8.859058513554689e-08 -1.4544742307698277e-08 -1.684047887323576e-09 2.492760901094468e-07 1.5727527539002297e-07 2.251182755834845e-06 1.6644683711049029e-07 -3.873019399184781e-07 8.324960893699477e-08
proband -2.785612800044291e-06 -4.0853989199897325e-07 8.130886379934359e-07 -1.0041586265935136e-05 7.554764912359365e-06 5.867259373809369e-06 7.798787896121888e-08 -1.8170947567569698e-07 -1.340664283098075e-07 -4.238595208989402e-07 2.5531460132080865e-08 5.309685057790961e-10 6.6915356410798684e-09 -1.5003877868395764e-07 -4.958274935963619e-07 3.2796740855901486e-07 -1.2287093205490632e-07 4.979090747908075e-10 2.9525694780662953e-07 -2.2514298855601456e-07 2.3381421183731992e-07 -4.761971857354771e-08 -1.4059276469814908e-07 -4.33313674581795e-07 -3.0163747666770545e-08 1.664468371104871e-07 0.00033351503218995295 -0.00019477812450066528 -0.0001795871088775924
paternal 1.5144429064653128e-05 -9.822790087507559e-08 -7.960431399152361e-06 4.488671128842251e-06 -4.2853800574171735e-06 -4.6494996461254124e-06 7.734412631091591e-07 6.958821526182347e-07 -1.4537469206870544e-06 -3.8543397965712526e-07 -9.665679134950213e-07 7.638774026687726e-07 1.4735904962239324e-06 -6.744892751943097e-08 1.0456152209438934e-06 1.2007466969975115e-08 -1.639769887731584e-07 8.948484631137547e-07 2.74493203068033e-07 4.925433354950622e-07 6.093981898371113e-07 5.464132370108958e-09 5.23020230320964e-09 4.912148741890516e-07 6.193751047742247e-07 -3.8730193991847745e-07 -0.00019477812450066558 0.0005177635924024914 9.724452831784938e-06
maternal -5.020366527093153e-07 6.786459873246052e-07 1.3053806260360423e-05 6.140907904952055e-06 -8.166952565540894e-06 -4.863072857522288e-06 4.990989864740994e-07 9.14070614845931e-07 -1.3579404320741284e-06 -4.081226806331518e-07 -8.341477390350502e-07 -9.84833620090321e-07 5.51537149994109e-07 6.559408640876525e-07 1.05647459625585e-07 -4.0496410084435817e-07 9.502550007240887e-09 3.1822490792057326e-07 -2.503434220723075e-07 4.0153672312880254e-07 7.543978090859613e-07 -6.752742587134107e-08 -6.825040696767315e-07 -9.177497124325683e-07 1.0919012597246584e-07 8.32496089369969e-08 -0.00017958710887759237 9.724452831784857e-06 0.0004693591825893567
