 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 -1.0580839189947753e-07 5.937191795578492e-08 7.244448660949584e-07 -1.266371508574136e-07 -8.113229167134803e-08 2.316521306638527e-08 -5.1164693850848156e-08 1.4492939330207281e-08 9.21624651491717e-08 1.3537448026956003e-07 2.2993539765875117e-06 5.047514135348669e-08 4.181131349015405e-08 -6.798839480425658e-08 -2.972301052352889e-08 2.631803229479826e-08 2.2064409792017965e-08 2.6624644530420787e-08 4.657921281419473e-09 -3.403556587060079e-08 -7.753321545081762e-09 -1.3739726633980626e-08 -5.270145472052846e-09 1.289616799967524e-07 1.341218803568575e-08 7.889355121017181e-08 -9.027413737876637e-09 -1.1092047033274434e-06 -6.64784727733916e-07
PC.PC6 7.143328506997363e-07 2.2821729934738312e-08 -5.35559405848696e-07 -3.7188272949816805e-08 9.264007517262784e-08 5.209053081613151e-08 1.2636280223721844e-08 6.7016141091377456e-09 -1.903869449428409e-09 -4.9073247468723523e-08 5.047514135348617e-08 2.775748651991268e-06 1.4422258939336602e-07 -2.9367453009879878e-08 -1.2362505602438652e-07 2.389074650913516e-09 -2.6654949673101858e-08 -2.427378628484764e-08 -1.5414561296478395e-07 2.6936144316221106e-08 2.420212738098467e-08 -3.666931673233647e-08 -9.179140412012489e-08 -1.722615185312127e-08 -3.8542221994178905e-08 -1.83500696870729e-08 2.142394717699877e-08 8.554343167704689e-07 -7.579361766718761e-07
PC.PC7 3.7642942509118354e-07 -5.5111653991781504e-08 -2.711390155244196e-07 -3.846585018852706e-07 1.7760366226765563e-07 1.3947994358009325e-07 1.1539524834546075e-08 -2.5982027980669383e-10 3.1557160039164746e-08 1.118126728255612e-07 4.18113134901538e-08 1.4422258939336424e-07 2.165356073774276e-06 1.7944740669728265e-07 3.3524102003524454e-08 -1.2838927531638168e-08 -5.485106375845624e-09 -4.874822421588529e-08 -1.9204198803337067e-08 -3.854530755036433e-08 5.5707248861106506e-09 -1.7444165130533293e-08 -1.550083049562112e-08 -7.412391061041198e-08 -6.557613455796615e-09 -5.663233375474411e-09 1.5350726771441476e-07 1.3129570911815133e-06 6.035090895378903e-07
PC.PC8 2.31594889515906e-07 1.007639918322489e-08 1.4901940077351934e-07 7.938110262069026e-08 -6.146908851760004e-08 -3.853575455324248e-08 3.652957174994578e-08 -5.622137826204167e-08 -8.789004487498251e-08 7.909633636401463e-08 -6.798839480425663e-08 -2.936745300988007e-08 1.794474066972826e-07 2.922600218449893e-06 -2.3455807785895426e-08 8.754888697042977e-09 -2.7380729841749313e-08 -7.1701228231744915e-09 2.2228188875975626e-08 -2.8213760240938495e-08 5.984263768212793e-09 1.3824850160736095e-07 -9.339926078024047e-08 -4.4676904005316813e-07 1.958373760330837e-08 -8.629443955249473e-08 8.424845110755792e-08 -8.367306337742772e-08 1.4127531474041646e-07
PC.PC9 3.139489122063008e-08 1.34611507094445e-08 -4.1555422432869247e-07 2.669754109258581e-07 1.8549863307218402e-07 -7.946861444823168e-08 6.468351415329141e-08 3.1139288126433734e-08 6.7469226795607006e-09 2.6162095303821093e-08 -2.9723010523528897e-08 -1.2362505602438694e-07 3.3524102003524096e-08 -2.345580778589646e-08 2.84244928206404e-06 1.4986343839710365e-07 1.7838543669875074e-07 -1.2963440968443158e-09 -1.9904872720390528e-07 1.6567189464421994e-08 -7.903672662264921e-08 5.931561425930055e-09 -6.0201186040078944e-09 9.16544606411551e-09 8.476576844564204e-09 -6.824798117181191e-08 -2.474938400091765e-07 7.714086811139179e-07 1.0418302382243387e-07
PC.PC10 5.449644473699635e-07 4.934719190371477e-08 -2.8058725099207636e-07 1.1504031456485986e-06 -6.137573164655326e-08 -4.045614296015271e-07 -6.3625440823708454e-09 9.546796826989713e-09 2.2023401020838708e-08 -1.7575551484871077e-08 2.631803229479784e-08 2.389074650913486e-09 -1.283892753163778e-08 8.75488869704344e-09 1.4986343839710334e-07 3.5283295260310534e-06 -2.0837709224964192e-07 1.3219135638822018e-07 4.9999863135094394e-08 5.702192846939259e-08 -3.0267151077691795e-08 -4.5739890056366915e-08 3.1185112282658574e-08 2.75161789413174e-07 4.6384304142293294e-08 9.753974733932673e-08 7.870934173265429e-09 1.8510103093189455e-07 -1.7565626565310404e-08
PC.PC11 9.231417857253285e-07 6.739142285776453e-08 1.667775120559332e-07 -6.555255910036553e-07 1.5776635799785893e-07 2.976747922691689e-07 -2.8683697722475727e-08 -2.9455940029784213e-08 -1.0035834403715162e-09 -3.677138575275881e-08 2.206440979201855e-08 -2.6654949673101977e-08 -5.4851063758456925e-09 -2.7380729841748717e-08 1.7838543669875158e-07 -2.083770922496434e-07 2.764142476951272e-06 -5.606018005339012e-08 2.373231877028619e-08 7.657262523164326e-08 3.69288191302321e-10 1.5068009325817116e-07 6.654435903721018e-08 -8.03600498352699e-08 4.9747318164148524e-08 -2.913285166907263e-08 -2.520293808192357e-07 -2.1568263402287916e-07 1.871081928344824e-07
PC.PC12 1.3452585662706258e-08 -3.553217733405708e-09 -1.4475676388427984e-07 -2.362902092959338e-07 7.728518526073102e-08 6.838756132930702e-08 1.6328085913987867e-08 -2.4526630485593232e-08 -2.9183457447602776e-08 6.606110716698598e-08 2.6624644530421002e-08 -2.4273786284847635e-08 -4.8748224215884875e-08 -7.170122823173718e-09 -1.2963440968442203e-09 1.3219135638822002e-07 -5.606018005339076e-08 2.736636195798919e-06 3.5088331795604e-08 9.010144257127077e-08 5.1293919331408635e-08 1.0607327832618335e-07 4.287836874984035e-08 9.841500146375007e-09 1.0703248848449572e-07 -2.07071103391046e-08 4.577573017230679e-08 7.51125836980399e-07 2.4916666385430077e-07
PC.PC13 -1.3528576254323296e-06 -5.8295280644865714e-08 -1.0721338746413983e-07 4.3944474390311423e-07 3.9334011316795636e-08 -2.1146096161343458e-07 2.0378076239615107e-10 -5.234632334399887e-08 1.0968122893156249e-08 -2.8651188212578168e-08 4.657921281419765e-09 -1.5414561296478414e-07 -1.920419880333698e-08 2.2228188875975857e-08 -1.9904872720390567e-07 4.9999863135094665e-08 2.3732318770286213e-08 3.508833179560397e-08 2.7787205479461014e-06 2.090319240309848e-08 -7.56958086045741e-09 -1.708857391422145e-08 4.4050305879878683e-08 1.621361065566351e-08 -5.4493958879264504e-09 -5.930180316613644e-08 2.634447884750599e-07 2.115270455649679e-07 -1.940187460984542e-07
PC.PC14 -1.3765275042926715e-07 1.3656127928715521e-08 4.672544690185401e-07 9.153727711918203e-09 -2.6718285534271935e-07 -8.174001958519462e-08 -3.835086844409135e-08 -3.0620360641161326e-08 4.540841885629496e-08 6.226902493357779e-08 -3.403556587060003e-08 2.693614431622097e-08 -3.854530755036414e-08 -2.8213760240938896e-08 1.656718946442187e-08 5.702192846939236e-08 7.657262523164285e-08 9.010144257127114e-08 2.0903192403098645e-08 2.1897738255177095e-06 -1.0585756082712643e-08 -2.4145498216903755e-07 -4.407194209101887e-08 6.915035458281967e-08 1.3434383706570947e-08 -8.161227021397069e-08 -9.737391872453489e-08 3.2093343704215485e-07 3.993063912851981e-07
PC.PC15 -7.353778846968792e-07 2.3785216553876576e-09 -2.378811404982167e-07 -5.212705270475262e-07 8.046384953551606e-08 1.338949424964042e-07 5.2509896914062177e-08 -3.388543712316149e-08 4.4937634451923885e-08 -6.4342531152252e-09 -7.753321545082634e-09 2.4202127380984922e-08 5.570724886111169e-09 5.984263768213157e-09 -7.903672662264935e-08 -3.026715107769218e-08 3.6928819130207614e-10 5.129391933140908e-08 -7.569580860457578e-09 -1.0585756082712383e-08 2.5134182226565058e-06 -3.817640513717937e-08 -9.367463234555274e-08 -9.223484537184708e-08 -5.449583366223601e-08 1.5916406428320602e-07 3.0153181448119136e-07 7.007080650142224e-07 5.806850361926138e-07
PC.PC16 3.290076058884499e-07 -7.669925081130474e-09 -5.248922490880518e-07 -1.0446720876827052e-07 -1.6597492152026543e-07 -2.6812642369273435e-08 1.200256707059612e-08 6.062902107248494e-08 -6.557084072701197e-08 4.690138034558827e-08 -1.3739726633981008e-08 -3.666931673233636e-08 -1.7444165130533108e-08 1.3824850160736153e-07 5.931561425929864e-09 -4.573989005636666e-08 1.506800932581692e-07 1.0607327832618301e-07 -1.7088573914221723e-08 -2.414549821690378e-07 -3.8176405137179815e-08 2.664313315987028e-06 1.1024078096505601e-07 -3.0131977067784956e-07 4.163816747422804e-08 -1.7960560777023732e-08 -7.209626998428357e-08 1.5116370241236573e-07 -2.558860550315922e-07
PC.PC17 1.926908587871785e-06 1.4305906996639469e-08 -2.245340814496737e-07 -8.489499195253023e-07 1.2639028880341816e-07 2.2110627564555686e-07 1.0413336561020765e-08 1.4995369526736886e-08 3.050034859146727e-09 -3.795261220982911e-09 -5.270145472052736e-09 -9.179140412012474e-08 -1.5500830495621298e-08 -9.339926078024111e-08 -6.020118604007665e-09 3.1185112282658845e-08 6.654435903720998e-08 4.2878368749839675e-08 4.405030587987854e-08 -4.4071942091018846e-08 -9.367463234555302e-08 1.1024078096505613e-07 3.1785725429506484e-06 1.0282333076373418e-07 -1.8810362435167465e-09 -1.4541794583638647e-08 -1.0973573455766993e-07 -9.675880834048246e-08 -6.383579955369318e-07
PC.PC18 2.6481781677386193e-07 -1.6107926908109577e-09 -2.7465579272418515e-07 -7.935056171718554e-09 -1.3315374910654362e-08 -8.872086255073013e-08 -1.536360879970162e-08 1.1588550931003975e-08 6.511777092381414e-08 -8.094588518343559e-09 1.28961679996753e-07 -1.7226151853121423e-08 -7.412391061041226e-08 -4.467690400531689e-07 9.165446064115439e-09 2.751617894131756e-07 -8.03600498352696e-08 9.841500146374694e-09 1.6213610655663727e-08 6.915035458282016e-08 -9.223484537184712e-08 -3.0131977067784814e-07 1.0282333076373382e-07 3.486216195155195e-06 -7.228645318012938e-08 2.2978778194922093e-07 -3.442492253525034e-07 1.11888203604938e-07 -9.245287224366374e-07
PC.PC19 2.257893436247481e-07 1.5384047115597507e-08 -4.3706136397491506e-07 1.333031436239751e-07 -3.898259363441989e-08 -1.0716701395347413e-07 -9.646538642443109e-09 1.0097095328679957e-08 2.229484796555403e-08 -1.1659661787377147e-08 1.34121880356858e-08 -3.854222199417884e-08 -6.557613455796775e-09 1.9583737603308528e-08 8.47657684456408e-09 4.638430414229346e-08 4.974731816414831e-08 1.0703248848449563e-07 -5.449395887927e-09 1.3434383706570873e-08 -5.449583366223447e-08 4.163816747422812e-08 -1.881036243516398e-09 -7.228645318012848e-08 2.7859474236360727e-06 1.5464445978286045e-07 -3.311064902253619e-08 6.185617500875328e-07 1.340773518223187e-08
PC.PC20 -1.1383276289794153e-06 -3.648013356590052e-08 4.085650660814156e-07 2.5074537127240705e-07 -2.226188956013638e-08 -1.4421388857736241e-08 -3.0986278289910602e-09 1.8886274216317027e-08 -8.023594337147597e-09 -5.212313302039842e-08 7.889355121017204e-08 -1.8350069687072613e-08 -5.6632333754735025e-09 -8.629443955249485e-08 -6.824798117181145e-08 9.75397473393269e-08 -2.9132851669072813e-08 -2.0707110339105293e-08 -5.930180316613703e-08 -8.161227021397135e-08 1.591640642832066e-07 -1.796056077702432e-08 -1.454179458363869e-08 2.297877819492199e-07 1.5464445978285688e-07 2.479535586144457e-06 5.107287886637855e-08 -3.129819414983883e-07 1.8776987422274008e-07
proband -2.8462661361288525e-06 -2.1750789177792294e-07 -5.063074103814395e-06 -4.835496867345924e-06 5.796796676240432e-06 3.541218203102408e-06 -1.6382992545700492e-08 -9.85392162173246e-08 -2.045495302350258e-07 -3.595639767498835e-07 -9.027413737875887e-09 2.1423947176998602e-08 1.5350726771441087e-07 8.42484511075583e-08 -2.4749384000917756e-07 7.870934173264909e-09 -2.520293808192339e-07 4.577573017230852e-08 2.6344478847505894e-07 -9.737391872453516e-08 3.0153181448119057e-07 -7.209626998428185e-08 -1.0973573455766786e-07 -3.4424922535249855e-07 -3.311064902253714e-08 5.107287886637797e-08 0.0002175461796423277 -0.00012332074525016185 -0.0001113380165849982
paternal 1.0675161097615974e-05 -2.401995883274632e-07 -4.807540163998341e-06 3.5818418093288653e-07 -2.7900622940827305e-06 -2.647140310960665e-06 7.369962819817462e-07 6.534462607065259e-07 -1.4693864304863006e-06 -5.079156470283584e-07 -1.109204703327443e-06 8.554343167704681e-07 1.3129570911815216e-06 -8.367306337742678e-08 7.714086811139186e-07 1.8510103093189616e-07 -2.1568263402288184e-07 7.511258369803933e-07 2.1152704556496954e-07 3.2093343704215607e-07 7.007080650142247e-07 1.5116370241236467e-07 -9.675880834048299e-08 1.1188820360493483e-07 6.185617500875307e-07 -3.129819414983858e-07 -0.00012332074525016155 0.0004591967968488238 -8.438543576070643e-06
maternal -4.861106114340137e-07 4.0437024866323735e-07 1.1334965199916491e-05 3.1916281194326476e-06 -5.0572741354200035e-06 -2.855813390572526e-06 5.72624624642703e-07 8.775112613221463e-07 -1.467732216967909e-06 -3.784815258242885e-07 -6.647847277339198e-07 -7.579361766718784e-07 6.035090895378948e-07 1.412753147404164e-07 1.0418302382243317e-07 -1.7565626565311582e-08 1.8710819283448235e-07 2.4916666385429977e-07 -1.9401874609845293e-07 3.9930639128519555e-07 5.806850361926093e-07 -2.5588605503159627e-07 -6.383579955369346e-07 -9.245287224366372e-07 1.3407735182233148e-08 1.8776987422274064e-07 -0.00011133801658499779 -8.438543576070751e-06 0.0004169713065938318
