 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC5 -1.2652514586409186e-06 6.591426998716562e-08 1.5407520062470682e-06 -4.7235370983354524e-07 -6.938587488896977e-07 -4.319493215879632e-08 2.17195539882995e-08 6.46979217061271e-08 1.4006327183657622e-07 2.889119107269466e-07 3.2074439288589546e-06 1.074956634494106e-07 1.3242509189821106e-07 -1.3460397917766472e-07 -5.268969981172498e-09 1.1942492995939276e-08 1.3413331574626838e-07 1.845165157600859e-07 -4.501775879762721e-08 4.299182750814885e-08 9.415467402877209e-09 -5.581558662049863e-08 -2.9132438387880858e-08 1.4641476943425356e-07 2.443348494808984e-07 3.510526209314862e-08 -6.443129387830668e-07 6.11838341863984e-07 6.88492456051513e-07 -3.2140468285082936e-06
PC.PC6 -3.739465785669722e-06 -8.419544086210144e-08 6.3572694313453e-07 6.157840986044875e-07 -7.030635219474324e-07 -5.594165310403982e-07 -4.410478274706391e-09 -5.452955507035539e-07 2.0278353569343216e-07 -2.4728602801758406e-07 1.0749566344941036e-07 3.974028705515198e-06 1.9454769884020877e-07 2.0772824370224102e-08 -1.212337118309075e-07 1.1130271277988257e-07 9.179649204252187e-07 5.9515914167536315e-08 -2.793640933643979e-08 3.3280655338931494e-07 2.0828087640881782e-07 -8.447846514219731e-08 -1.3493875376926144e-07 8.100976089595144e-08 1.5310182854822066e-07 -1.9242106217179288e-07 7.836641371573162e-07 -4.091488579773461e-07 -3.4222283237295687e-07 -4.28854376007907e-06
PC.PC7 -1.3446070056999051e-06 -1.3900519659634938e-07 -2.239367267483868e-07 -1.3606577748740877e-06 -8.048785819170107e-07 -2.3292100161934455e-08 -6.037063111131133e-08 -1.0579282195518365e-07 1.0961644280795477e-07 1.448183713546351e-07 1.3242509189820936e-07 1.945476988402083e-07 3.1208721159583507e-06 2.856072450284161e-07 1.836309829793415e-08 -5.349460501501494e-09 2.1513784037937876e-07 -1.7711026871714401e-07 -2.0901689006224055e-08 3.562655818553009e-08 6.007418447185699e-08 -1.9048455603527207e-08 -1.608240017483074e-08 1.5554379157352103e-08 -8.259259010902815e-08 -6.18095605206456e-08 9.361805626272163e-07 2.55089466571608e-06 -6.032079263214669e-07 -3.006791812033794e-06
PC.PC8 5.685544476285976e-07 -3.57732742815586e-09 -1.3564161140404059e-06 3.3067154812341993e-06 5.046370122021332e-06 1.6212874378317456e-06 9.55131954928333e-08 -1.0638419568111132e-07 -6.05951746967806e-08 7.813564483271584e-08 -1.3460397917766456e-07 2.0772824370224344e-08 2.856072450284157e-07 4.028381215845118e-06 7.901483503642804e-08 4.442100762550651e-08 2.644205043581939e-08 -6.230307024753809e-08 6.852424188196522e-08 2.7115729339309635e-08 -3.891718469269446e-08 6.936354831643142e-08 -1.0572556545726245e-07 -2.4475249807805263e-07 -9.469485517926917e-08 -1.8436768223676057e-07 1.1569227158770868e-07 2.61755775913633e-07 4.517091776817322e-07 2.922423876390915e-06
PC.PC9 -1.14824278967911e-06 -7.22494472207895e-08 -1.0717151001362304e-06 -9.357065019803458e-07 -1.1555595450165727e-06 -4.874575105039106e-07 3.4181480826636315e-08 4.966914198956894e-08 -1.2009940962399588e-08 9.232952467215026e-08 -5.268969981172565e-09 -1.2123371183090657e-07 1.8363098297934282e-08 7.901483503642741e-08 3.406297207867216e-06 3.044509887857723e-07 2.8566606414126774e-07 2.7581206220857667e-08 -4.0090450560181853e-07 1.2203363020041676e-07 -2.4715483645493685e-08 4.044735177030952e-08 3.317383066376573e-08 -6.649705564603243e-08 2.5098341537628326e-07 -1.5069198979106238e-07 -2.543317798934549e-07 -4.413097056932646e-06 5.0656244156909514e-06 1.9031063723561588e-06
PC.PC10 9.481138391939166e-07 1.9740744958842016e-07 2.8159924834868074e-06 1.1825413716340422e-06 -5.853420968290316e-06 -3.286145625953052e-06 1.840441566074267e-08 -1.6526875035995211e-09 1.1568334259279127e-07 -2.9588962701960574e-09 1.1942492995939541e-08 1.1130271277988171e-07 -5.34946050150137e-09 4.442100762550712e-08 3.044509887857724e-07 5.077386960387297e-06 -2.804438770729854e-07 -8.873892155693519e-08 1.8567317553721675e-07 1.0075457328096762e-08 -5.430237868103522e-08 -2.7912988468225195e-08 7.604853418824435e-08 -2.2586927838980456e-07 1.3211746846528485e-07 1.0605751449752298e-07 1.1440591473646467e-07 1.5357877032377693e-06 -2.8833138901116963e-06 -3.7625519098810086e-07
PC.PC11 -4.038800047841013e-06 -1.4080733899621727e-07 1.958263870901506e-06 2.766714857962197e-07 2.570716764796744e-06 1.3041590118114497e-06 1.2329484704429396e-08 -4.38623301106162e-07 1.8523071716887656e-07 -1.492073394295724e-07 1.3413331574626758e-07 9.179649204252167e-07 2.1513784037937836e-07 2.644205043581801e-08 2.8566606414126805e-07 -2.804438770729825e-07 3.9616203146614405e-06 -1.0762836818479517e-07 2.0874389286374105e-07 2.678201631827592e-07 1.586582834568335e-07 3.0820956600239404e-08 7.73858579196034e-08 -1.3890177062230626e-07 1.0954914434259489e-07 -5.983715876632402e-08 1.2778665617521387e-07 5.4562584576067766e-08 1.2387833013408028e-06 -2.52095598048457e-06
PC.PC12 -4.33063664025278e-07 -7.566837224479856e-08 6.166085480156424e-07 -8.854099651030767e-07 -5.686797187242612e-07 -2.837042437252491e-07 8.29245389375081e-08 -2.1324985127562658e-07 -6.428519691994296e-08 -2.3082318759393304e-08 1.84516515760086e-07 5.95159141675362e-08 -1.7711026871714364e-07 -6.23030702475382e-08 2.7581206220858137e-08 -8.873892155693504e-08 -1.076283681847941e-07 4.999416950264303e-06 -2.888081365490613e-07 1.1582991842889911e-07 1.4521306782521523e-07 4.261432467902497e-07 -2.3783852019653022e-07 1.059399898165333e-08 3.569194599550418e-07 9.384510880117194e-09 1.6994279746505476e-06 -1.322691554217922e-06 5.544942810251188e-06 -3.621213872158095e-06
PC.PC13 -5.108183597107926e-06 -2.5016157169465526e-07 1.375202474875723e-06 5.386048109328091e-07 -1.440284211901225e-06 -1.0824948379027538e-06 -3.630827149624113e-08 -1.0464434413537838e-07 3.1276590447259956e-08 -4.843410519172239e-08 -4.501775879762671e-08 -2.7936409336440396e-08 -2.0901689006223827e-08 6.852424188196497e-08 -4.0090450560181874e-07 1.856731755372161e-07 2.0874389286374034e-07 -2.88808136549062e-07 3.3533072456913623e-06 5.432226113430032e-08 -4.2297878153920035e-08 8.326383058185763e-08 8.22907056494954e-08 -1.5948242338044727e-08 -2.2072126138040456e-07 -8.702307851920493e-08 1.7256203112123886e-07 1.4133706801784964e-06 2.1719384855177697e-06 -4.110184545693064e-06
PC.PC14 -1.5883039677556057e-06 -2.737842780272651e-08 1.048201319143219e-06 -7.583555325947273e-07 -1.336166902156302e-06 -4.0929041262601515e-07 -5.842785768984647e-08 -1.4972497347192158e-07 1.2597578929122734e-07 5.2416979890475866e-08 4.299182750814869e-08 3.3280655338931394e-07 3.56265581855302e-08 2.7115729339309523e-08 1.2203363020041575e-07 1.0075457328096807e-08 2.6782016318275883e-07 1.1582991842889817e-07 5.432226113430002e-08 2.9748551412741616e-06 1.365738800551005e-07 -1.3728904211485513e-07 -3.1027327040001547e-08 1.7171063860073433e-07 1.059448083565124e-07 -1.1214578457373692e-07 4.250367347796839e-07 -1.3705628146101916e-06 4.7438433938378684e-06 -2.1723786984321195e-06
PC.PC15 -2.4544119745719795e-06 -1.8542945615572014e-08 -3.719022076131511e-07 -8.090336462950723e-07 -4.2450028978765934e-07 -7.919282438176004e-08 2.9365916507009192e-08 -1.4578003673886456e-07 6.063478383082834e-08 -2.2161133138886426e-08 9.415467402877234e-09 2.082808764088176e-07 6.007418447185731e-08 -3.8917184692694163e-08 -2.4715483645493794e-08 -5.4302378681035024e-08 1.586582834568339e-07 1.452130678252156e-07 -4.229787815392028e-08 1.365738800550988e-07 3.1408239591047355e-06 2.8689819584346195e-08 -6.085061913512453e-08 -1.3449422440920504e-07 1.9155090024022564e-07 1.0357464818573857e-07 7.234089434258348e-07 8.205811824768942e-07 3.4645484923672525e-06 -2.965448247512556e-06
PC.PC16 1.3493049491668924e-06 -3.245980230021215e-08 -2.101305562961551e-06 1.1446329220151395e-06 3.800765827797853e-06 1.4432866691896926e-06 -8.57746159645754e-08 7.542713357289974e-08 -2.631837812660006e-08 9.737238049564506e-08 -5.581558662049843e-08 -8.447846514219702e-08 -1.904845560352703e-08 6.936354831643241e-08 4.044735177030999e-08 -2.7912988468224497e-08 3.082095660023991e-08 4.261432467902488e-07 8.326383058185837e-08 -1.37289042114856e-07 2.8689819584345994e-08 3.3809853837052976e-06 -1.679661656513701e-08 -6.560804733097121e-07 -1.3104875211650202e-07 1.276085523725758e-07 -4.804561180563244e-07 -1.940607006524315e-06 4.811777998333797e-07 2.9642355673501265e-06
PC.PC17 1.2051684957717068e-06 8.216982308993206e-09 1.1203969443133753e-06 -9.802174255161757e-07 -1.4922587339326906e-06 -6.729752105840555e-07 1.0829926165232229e-08 -1.7452610557613276e-08 4.4593204415734127e-08 -3.1042500204090195e-08 -2.9132438387880742e-08 -1.3493875376926142e-07 -1.60824001748306e-08 -1.0572556545726207e-07 3.3173830663765565e-08 7.604853418824453e-08 7.738585791960322e-08 -2.378385201965306e-07 8.229070564949501e-08 -3.1027327040001567e-08 -6.085061913512447e-08 -1.679661656513672e-08 3.4780189008280238e-06 7.265485554952155e-08 -2.1132377278746656e-07 -3.0507260392201024e-08 -8.720769654603935e-07 7.055382184466258e-07 -1.3164170031442296e-06 -1.3794315298560937e-06
PC.PC18 5.059374181945286e-07 2.4380162244332893e-08 -2.344126600343167e-06 -5.763175953514838e-06 -4.0421243109430874e-06 -8.406163231746783e-07 8.843362284479153e-09 -5.344250596348147e-08 3.8707738140803466e-08 -1.040917521770455e-07 1.464147694342535e-07 8.100976089595169e-08 1.5554379157352195e-08 -2.447524980780524e-07 -6.649705564603355e-08 -2.258692783898043e-07 -1.3890177062230586e-07 1.059399898165344e-08 -1.5948242338045505e-08 1.7171063860073517e-07 -1.3449422440920504e-07 -6.560804733097115e-07 7.265485554952125e-08 5.137842993915107e-06 -3.9765596947918314e-08 3.360738229661944e-07 1.5847352039010425e-07 -2.0540096765985835e-06 2.9346035377074595e-06 -3.0654084436433407e-06
PC.PC19 -1.229960128076891e-06 -2.7117717368355806e-08 -8.06915656715344e-07 -1.760756252035e-07 -1.0403686794082748e-06 -6.855515308137915e-07 7.458361582266591e-08 -1.4656395319834613e-07 -3.566542657030134e-09 1.6956292520695782e-07 2.443348494808983e-07 1.531018285482197e-07 -8.259259010902754e-08 -9.469485517926909e-08 2.5098341537628347e-07 1.3211746846528472e-07 1.0954914434259503e-07 3.569194599550413e-07 -2.2072126138040435e-07 1.0594480835651222e-07 1.9155090024022521e-07 -1.310487521165013e-07 -2.1132377278746682e-07 -3.97655969479179e-08 4.568074819761108e-06 4.810246795812598e-07 6.819242664970875e-07 1.784467498167236e-07 -3.7184748017998577e-07 -4.238326865576171e-06
PC.PC20 1.1514367915530768e-06 -2.1655619715722584e-08 5.127843820773299e-07 -4.260901516644512e-07 3.6591964729843933e-07 4.698331109642065e-07 -1.3441589555538727e-07 6.746775415851334e-08 -4.782872121836495e-09 1.619730367038533e-07 3.510526209314889e-08 -1.924210621717933e-07 -6.180956052064574e-08 -1.8436768223675993e-07 -1.5069198979106175e-07 1.060575144975235e-07 -5.983715876632483e-08 9.38451088011649e-09 -8.702307851920486e-08 -1.1214578457373716e-07 1.035746481857385e-07 1.2760855237257782e-07 -3.0507260392201176e-08 3.360738229661943e-07 4.810246795812588e-07 3.462265101743228e-06 -9.064158989828577e-07 -4.179024537412194e-07 1.8239940307252844e-07 5.009552711161271e-07
proband 1.5054366532591678e-06 -1.0086126037535538e-06 -1.81231000830819e-05 -2.761821383510663e-05 2.4884966381152764e-06 5.906841881079051e-06 6.456565897256066e-07 -1.911984528025642e-07 -1.0577660262200141e-06 -1.235570429929586e-06 -6.443129387830658e-07 7.836641371573188e-07 9.36180562627207e-07 1.1569227158770876e-07 -2.5433177989345165e-07 1.1440591473646606e-07 1.277866561752215e-07 1.6994279746505529e-06 1.725620311212402e-07 4.250367347796848e-07 7.234089434258381e-07 -4.804561180563174e-07 -8.720769654603973e-07 1.5847352039010716e-07 6.819242664970845e-07 -9.064158989828554e-07 0.00039844814587996824 -0.0001904356846941293 8.423824588337497e-06 -1.1567698556585183e-05
maternal 1.3557087690789949e-06 2.0334492662567713e-06 2.6366799375247502e-05 4.505201494308651e-06 3.315853235248554e-05 1.990190018571715e-05 3.572394975497674e-07 2.652326998118025e-06 6.727892439572931e-07 2.427590703366102e-07 6.118383418639518e-07 -4.091488579773569e-07 2.550894665716069e-06 2.6175577591368164e-07 -4.413097056932663e-06 1.53578770323778e-06 5.45625845760531e-08 -1.3226915542179733e-06 1.41337068017848e-06 -1.3705628146102322e-06 8.205811824768396e-07 -1.9406070065243074e-06 7.055382184466285e-07 -2.0540096765986152e-06 1.784467498167421e-07 -4.1790245374121053e-07 -0.0001904356846941292 0.0014563481066303156 -0.0011389429181617337 -0.0008720896310812888
gpm 1.2703697994916084e-06 -2.1534253533275336e-06 -4.850436424260032e-05 2.4681782271354718e-05 5.2465629628662975e-05 3.337112707521437e-06 5.621226048223272e-07 -1.9770913247619485e-06 -3.687129412919481e-06 -2.4268507588371094e-06 6.884924560515526e-07 -3.4222283237291484e-07 -6.032079263213976e-07 4.517091776816959e-07 5.065624415690901e-06 -2.8833138901116616e-06 1.238783301340828e-06 5.544942810251232e-06 2.1719384855178176e-06 4.743843393837896e-06 3.4645484923673554e-06 4.81177799833336e-07 -1.3164170031442323e-06 2.934603537707462e-06 -3.718474801799797e-07 1.8239940307251102e-07 8.423824588337892e-06 -0.001138942918161714 0.0035780370373481108 -0.0013493968858734986
gmm 1.0385518092702565e-05 1.6843689526411629e-07 4.7196544050243035e-05 1.9612289184617938e-05 -9.084460549736388e-05 -3.758772106659027e-05 3.511819702845155e-08 -6.900320284850013e-08 1.9527738055299164e-07 1.159084616178747e-06 -3.214046828508281e-06 -4.288543760079097e-06 -3.00679181203384e-06 2.922423876390873e-06 1.903106372356234e-06 -3.7625519098815285e-07 -2.5209559804845817e-06 -3.6212138721580564e-06 -4.110184545693079e-06 -2.1723786984320768e-06 -2.9654482475125674e-06 2.964235567350144e-06 -1.3794315298560841e-06 -3.0654084436432996e-06 -4.2383268655762036e-06 5.009552711161232e-07 -1.1567698556585711e-05 -0.0008720896310813077 -0.0013493968858734654 0.0032756078547220703
