 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 -1.4872704638431883e-06 1.7507499019568098e-07 6.435297645396243e-06 -3.060649650424793e-06 -6.860999910262625e-06 -2.1501899820738063e-06 9.509383997162096e-08 1.823932605208881e-07 2.0415110234583374e-07 2.954214810488953e-07 4.923271370608248e-06 1.450616358186715e-07 8.027196885294039e-08 -3.036926832293413e-07 -3.684992482140194e-08 4.4273125679526224e-07 9.245396059292291e-08 2.1169594193332667e-07 1.4739034576560118e-08 7.139263240116956e-08 1.3557388844999851e-08 -1.4323446983029383e-07 -2.6964670665071603e-08 3.8584518229504346e-07 2.635425797736911e-07 -8.405202253878895e-08 -9.85200147332774e-07 -5.068125753388108e-07 -1.7325083270153569e-06 1.1890913959234006e-06
PC.PC6 -2.306527990726177e-06 -2.6924387669964562e-08 -1.9021571896394887e-06 1.209963340100161e-06 2.047178962084656e-06 4.1756826499716986e-07 -8.470164352249581e-08 -5.138902148654563e-07 2.1957821489576746e-07 -2.611052570628152e-07 1.4506163581867257e-07 5.671911430503813e-06 2.3897138196613357e-07 4.815280257033687e-08 -5.312746005069137e-07 3.663109590004218e-07 1.20199763699973e-06 3.0682038073193953e-07 3.43363005344754e-07 4.186428466178315e-07 3.517954604152303e-07 -3.4894721825765184e-07 -4.0593839071958353e-07 1.8285708210621538e-07 1.2495989956431525e-07 -3.3950893223734286e-07 -1.4495882920944937e-06 6.907564299913084e-06 -3.6853225489632282e-06 -5.245834184922497e-06
PC.PC7 1.9798743940059732e-06 -1.2871090288938235e-07 3.5719810322141914e-06 5.23896946271054e-06 6.87409536787876e-06 2.459048589552661e-06 -1.6599840572604937e-07 -1.4954872123450465e-07 2.7858973346309566e-08 2.0308301838034967e-07 8.027196885293817e-08 2.3897138196613076e-07 4.615230414732358e-06 4.2297960431487723e-07 4.540594350267337e-09 -8.866322780652976e-08 2.9781754669381003e-07 -4.812638358636448e-07 9.81492008929602e-08 3.2433691350420603e-07 1.6203671632022786e-07 1.331805324291539e-07 -2.025945410861972e-08 -5.461131264054034e-08 -6.422308761766241e-08 -3.436305404311952e-08 1.0342780727396305e-06 3.3549363751574594e-06 -1.205775551034976e-06 4.423162241396457e-06
PC.PC8 2.643385503555839e-06 5.452242184029842e-08 3.123603308066232e-06 1.039094482565122e-06 3.594398804038759e-07 4.142791347161788e-07 1.5503788187600564e-07 -5.4773057776180784e-08 -2.1973951618219218e-07 6.33532756002097e-09 -3.0369268322934167e-07 4.8152802570338105e-08 4.229796043148772e-07 6.269673934768853e-06 -1.4402247639368474e-07 -1.274070828975259e-06 3.896908264360695e-07 -3.943337245977027e-07 1.133889239804343e-07 -1.1821604077055571e-07 1.002569818887834e-07 3.852291098797131e-07 -1.821131175381179e-07 -1.3268974576411651e-06 8.308431506311752e-08 -2.4513172438172056e-07 1.615510442485699e-07 -3.67601402629173e-06 3.2768680186881365e-06 6.8129532958879534e-06
PC.PC9 -4.1859825147309785e-06 -2.3833338267381037e-07 2.2735773015355496e-06 1.224424501005084e-06 4.771071923884367e-07 -1.1843959635071792e-07 7.093660323732987e-08 3.533055965755331e-08 1.2017874403326927e-08 4.516026417530306e-08 -3.68499248214019e-08 -5.312746005069137e-07 4.540594350267126e-09 -1.4402247639368376e-07 4.689330789592067e-06 3.485525151623198e-07 5.685977881072216e-08 4.244906600847226e-09 -6.96748116598451e-07 1.1901144124031711e-07 1.1139430564672799e-07 -1.2234561748767812e-07 3.191184746954338e-07 8.692532352016776e-08 5.198284742969161e-07 -1.7585278388966283e-07 -1.3891882797194786e-08 1.5519948183284808e-06 -5.854974779401642e-06 5.471514323074565e-06
PC.PC10 -2.8581629329321773e-06 9.854088172976597e-08 -3.2640581084436926e-07 6.041211624772424e-07 -4.708401176543418e-06 -2.7388113025521876e-06 -8.907402099132997e-08 8.215191702553834e-08 3.7778594635929047e-07 -2.0094655617590713e-07 4.4273125679526224e-07 3.6631095900042266e-07 -8.866322780652882e-08 -1.2740708289752569e-06 3.4855251516231846e-07 7.70197094735311e-06 -4.754430651810327e-07 -2.9164510032684053e-07 4.2553772224274824e-07 2.223518923945484e-07 -9.751337817155852e-08 -3.925178009779691e-07 1.6137368147635704e-07 7.978579498092212e-07 -4.3680087530083544e-08 2.111762901533156e-07 1.284802816125834e-06 2.1068380428293097e-06 -1.5608009538171233e-07 -7.196167074645312e-06
PC.PC11 -3.561678323532921e-06 -1.621335125074094e-07 3.688615012097381e-06 1.2244221864770448e-06 7.3058496106115135e-06 3.694921790680887e-06 1.0037135855816243e-08 -4.874772218303157e-07 1.912520004591539e-07 -1.853695776326178e-07 9.245396059292367e-08 1.2019976369997303e-06 2.978175466938115e-07 3.8969082643606915e-07 5.685977881072213e-08 -4.7544306518103294e-07 5.541216700664795e-06 -2.065190850909404e-07 4.7271733419142275e-07 -5.266905106403458e-08 6.091487829694517e-08 9.954209449302183e-08 -6.815387499145107e-09 -4.236633808904406e-07 2.1581440704481963e-07 1.2120325915356005e-07 9.825369655715652e-09 -1.1529618872779028e-06 1.0875766907532159e-05 -8.767452347353301e-06
PC.PC12 -2.9624550227114006e-06 -1.9627523201193083e-07 2.185949572306484e-06 -8.507839168527888e-09 -1.3954132840355709e-06 -8.636517972937781e-07 1.7979729929572292e-07 -2.9487960856511853e-07 -2.0587023929829906e-07 -1.1059661976022637e-08 2.1169594193332683e-07 3.0682038073194027e-07 -4.812638358636449e-07 -3.943337245977059e-07 4.244906600847532e-09 -2.916451003268385e-07 -2.0651908509094044e-07 8.304211605954676e-06 -6.058536614468238e-07 2.3374901740987503e-08 1.6650291086719e-07 9.064144938717482e-07 -5.733225380390529e-07 1.1013421469270711e-07 6.821851018346373e-07 -2.7915675482936e-08 2.0263555049116223e-06 9.145396857552949e-06 -8.093751136031788e-06 -5.971669588748748e-06
PC.PC13 -5.681351269031573e-06 -3.2613811615652844e-07 -1.989277489679532e-06 -3.253982548332939e-06 -4.604720574496656e-06 -2.043032725955799e-06 -1.808184319473323e-07 1.294906454226829e-07 -7.929602384200638e-09 5.391365164662358e-08 1.4739034576560644e-08 3.4336300534475545e-07 9.814920089296167e-08 1.1338892398043446e-07 -6.967481165984545e-07 4.255377222427476e-07 4.7271733419142244e-07 -6.058536614468229e-07 4.9242143865518095e-06 2.8146058292465486e-07 4.0546540511981665e-08 -1.0951296312500256e-08 -1.2041282947288743e-07 -1.2442500490970014e-07 -5.173841616822634e-07 -1.1545153642413013e-07 -2.2182457976687774e-07 -1.3797083415405255e-07 1.043150748778012e-05 -7.073514575924052e-06
PC.PC14 1.4330223230201563e-06 6.164783310607137e-08 4.774120777784424e-06 3.5518138549457907e-06 1.8891834400335907e-06 4.665236407907457e-07 -1.207130500728421e-07 -1.9597429221285568e-07 1.4175950264211774e-07 4.771404840344928e-09 7.139263240116814e-08 4.186428466178311e-07 3.2433691350420544e-07 -1.1821604077055558e-07 1.1901144124031724e-07 2.223518923945472e-07 -5.2669051064035055e-08 2.3374901740988023e-08 2.8146058292465264e-07 5.107008260558996e-06 1.3748510563273406e-07 6.413167168530216e-08 -1.0510159300443963e-07 3.255653628990552e-07 1.0139077348243445e-07 -3.4088046667734166e-07 1.6936257114280498e-07 3.4909827871885386e-06 -6.703275157846854e-07 -6.070026812053742e-06
PC.PC15 -8.610691800326003e-08 1.1119944002246029e-07 -9.501854678325137e-07 2.851789750612737e-06 4.809189455593984e-06 1.6169748144394535e-06 1.7917903811113316e-07 -5.2427597708860676e-08 2.1041543275447257e-08 -1.1185385537078554e-07 1.3557388845001277e-08 3.5179546041523044e-07 1.6203671632022794e-07 1.0025698188878354e-07 1.1139430564672709e-07 -9.751337817155878e-08 6.09148782969444e-08 1.665029108671899e-07 4.054654051198277e-08 1.3748510563273695e-07 4.88692141005454e-06 2.8463289465735494e-07 -7.232974431642002e-08 -3.6795010524159065e-07 1.3983737153152988e-07 2.9745707394488254e-08 1.8051671534834208e-06 2.3449425434774768e-06 -2.3162082118597666e-06 4.233034088297157e-06
PC.PC16 2.8400477240062352e-06 -6.573543462968289e-08 -5.1203090278848154e-06 -2.583139348635046e-06 2.771590841320437e-06 1.930017267871532e-06 -1.634325867597225e-07 -9.897032951240775e-08 -1.0667981297258646e-07 2.1177824173182676e-07 -1.4323446983029825e-07 -3.489472182576503e-07 1.3318053242915134e-07 3.8522910987971165e-07 -1.2234561748767873e-07 -3.925178009779696e-07 9.954209449302241e-08 9.064144938717462e-07 -1.0951296312499257e-08 6.413167168530101e-08 2.8463289465735124e-07 5.679363958773596e-06 -1.7005304475909996e-07 -1.9682254785937705e-06 -4.85460297250458e-07 1.6461988445674317e-07 -1.1134946870132888e-06 -1.9648460940418866e-06 1.256604865860388e-06 1.2670347869895044e-06
PC.PC17 -9.58610904136413e-07 -4.828823784657071e-08 2.351145594605859e-06 -9.413673750664292e-07 -2.8834503037008857e-06 -1.4314488338862827e-06 4.817483775750232e-08 -2.1667440588607873e-08 9.188233644147455e-08 -6.695360159219701e-08 -2.6964670665071825e-08 -4.0593839071958337e-07 -2.025945410861915e-08 -1.8211311753811591e-07 3.1911847469543553e-07 1.6137368147635654e-07 -6.815387499144964e-09 -5.73322538039054e-07 -1.2041282947288766e-07 -1.0510159300443918e-07 -7.232974431642006e-08 -1.7005304475909943e-07 4.526289137932562e-06 1.1856608248756485e-07 -4.900331007244611e-07 -1.0269296213819012e-07 -1.3048067887137092e-06 -2.3315304579278194e-06 -4.5282762846021093e-07 4.4514560801133165e-06
PC.PC18 -3.524608835265334e-07 -2.1879083632224292e-07 4.2092307494640384e-06 8.957436181398689e-06 1.0483185773659139e-05 3.1072331626677714e-06 5.1523027842096905e-09 -5.130948618181658e-08 1.526253637975041e-07 -4.105053751970559e-07 3.858451822950418e-07 1.8285708210621244e-07 -5.461131264053902e-08 -1.3268974576411668e-06 8.692532352016725e-08 7.97857949809222e-07 -4.236633808904435e-07 1.1013421469270653e-07 -1.2442500490970252e-07 3.255653628990553e-07 -3.6795010524158737e-07 -1.9682254785937696e-06 1.1856608248756423e-07 1.0441676774489467e-05 5.287277827568884e-07 1.3937665748702014e-06 -2.2505480670585023e-06 1.4575918513286926e-06 6.482261740270852e-06 -2.91557528147117e-07
PC.PC19 -1.3794021057663592e-06 -1.3891034235497651e-08 8.595374198480117e-06 4.325112543431956e-06 -1.029125285574865e-06 -1.2850917034951901e-06 1.9784941335889337e-07 -1.7807976266704035e-08 -8.074572240513703e-08 -1.2520433083548603e-07 2.6354257977368866e-07 1.2495989956431601e-07 -6.422308761766204e-08 8.308431506311753e-08 5.198284742969155e-07 -4.368008753008304e-08 2.1581440704481812e-07 6.821851018346388e-07 -5.173841616822625e-07 1.0139077348243372e-07 1.398373715315318e-07 -4.854602972504561e-07 -4.900331007244619e-07 5.287277827568885e-07 6.778393782659441e-06 6.81679846143759e-07 -8.456699138096908e-07 1.705629658849823e-06 1.1388103874326734e-06 -1.6783491499096723e-06
PC.PC20 1.2129719504563618e-06 -1.7505882710566645e-07 4.212268191838777e-06 -3.008337215542869e-06 -3.394586564713896e-06 -5.114209965508413e-07 -3.071241569833916e-07 5.984255857704943e-08 -1.7958398299374325e-08 1.895761398217542e-07 -8.405202253878996e-08 -3.395089322373433e-07 -3.436305404312002e-08 -2.451317243817204e-07 -1.7585278388966267e-07 2.1117629015331651e-07 1.2120325915356304e-07 -2.791567548293557e-08 -1.1545153642413018e-07 -3.408804666773421e-07 2.974570739448849e-08 1.6461988445674074e-07 -1.0269296213818989e-07 1.3937665748702005e-06 6.816798461437624e-07 5.4559048682802426e-06 5.645634023147999e-07 -4.826741822253e-06 5.610836271118989e-06 1.7855801429711538e-06
proband -1.0924218822211242e-05 -9.658320385268391e-07 0.00011298810812676704 -4.601108200236615e-06 -1.781375652693158e-05 -1.897146154983742e-06 1.0988981585361986e-06 2.40798573754619e-06 -3.1457463808099087e-06 -1.3867898745233877e-06 -9.852001473327678e-07 -1.4495882920944818e-06 1.0342780727396491e-06 1.6155104424856697e-07 -1.3891882797189565e-08 1.2848028161258511e-06 9.825369655710089e-09 2.0263555049116596e-06 -2.2182457976689998e-07 1.6936257114281583e-07 1.805167153483431e-06 -1.1134946870132621e-06 -1.304806788713721e-06 -2.2505480670584993e-06 -8.456699138096697e-07 5.645634023147913e-07 0.0007184880317774896 -0.0003796804313305362 4.541718151994902e-05 2.874060946249233e-06
paternal -0.00019739398461777474 -3.889695342310433e-06 -0.00016176120971853576 -4.037010242823946e-05 2.23180081657936e-05 7.165566284351328e-06 -1.1593445233594498e-06 -4.15053644490414e-06 1.85783020502049e-06 2.791207942532559e-06 -5.06812575338784e-07 6.907564299913092e-06 3.3549363751574344e-06 -3.676014026291755e-06 1.5519948183284889e-06 2.1068380428292787e-06 -1.1529618872778515e-06 9.145396857552859e-06 -1.3797083415404498e-07 3.490982787188543e-06 2.3449425434774556e-06 -1.9648460940419564e-06 -2.3315304579277902e-06 1.4575918513287614e-06 1.705629658849793e-06 -4.82674182225302e-06 -0.0003796804313305413 0.0026470632444372524 -0.0017185549611250968 -0.001795972705794832
gpp 0.0002432045758645297 -2.7936245634050364e-06 9.982726429227263e-05 0.00018398623649806638 0.00019842650639589923 4.2750305872328214e-05 4.64007507158047e-06 -2.298898739431743e-06 -9.351088752942374e-06 -5.762226649614173e-06 -1.7325083270153592e-06 -3.685322548963226e-06 -1.2057755510349737e-06 3.2768680186881373e-06 -5.854974779401668e-06 -1.560800953816861e-07 1.0875766907532139e-05 -8.093751136031771e-06 1.0431507487780234e-05 -6.703275157846905e-07 -2.316208211859734e-06 1.2566048658604209e-06 -4.528276284602393e-07 6.48226174027078e-06 1.1388103874326647e-06 5.610836271119003e-06 4.541718151995297e-05 -0.0017185549611251003 0.005945484873471572 -0.0023698972097636467
gmp 0.0001817498313172326 8.820200187128022e-06 4.55480235357897e-05 -0.0002058910389983017 -0.00027148495644419956 -5.908098212097028e-05 1.270056172942276e-06 1.0008804118481751e-05 -7.646355063816795e-07 -1.8122789657825371e-06 1.1890913959233718e-06 -5.2458341849225215e-06 4.4231622413964775e-06 6.812953295887996e-06 5.471514323074573e-06 -7.1961670746452956e-06 -8.767452347353359e-06 -5.9716695887486434e-06 -7.073514575924149e-06 -6.070026812053752e-06 4.233034088297152e-06 1.2670347869895612e-06 4.451456080113316e-06 -2.91557528147186e-07 -1.6783491499096323e-06 1.785580142971177e-06 2.874060946252838e-06 -0.0017959727057948315 -0.0023698972097636536 0.005906929127573006
