 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC5 -1.843611296074469e-06 6.240592305029776e-08 2.0376665945699593e-06 -3.007969851861877e-07 -8.740499248154276e-07 -2.351236620158856e-07 3.5336083497471466e-08 7.324953366701057e-08 1.5191368589607093e-07 3.009284614595981e-07 3.5703554317482447e-06 1.2688227016797572e-07 1.299072089429607e-07 -7.957060251832241e-08 1.8123935622144884e-09 -2.067409377480841e-08 1.7854152193566086e-07 1.9923368990305892e-07 -4.0203502326629696e-08 1.6459246087601644e-08 2.1715366076189678e-08 -6.163683316932783e-08 -1.8253166349508583e-08 1.1022308556410636e-07 2.596005662215093e-07 8.016738930512186e-09 -8.0664183840799e-07 1.3367126997997711e-06 2.8538796243770037e-07 -3.977814135493404e-06
PC.PC6 -4.567747318630466e-06 -9.895449199001855e-08 5.153273424155765e-07 6.941637133291574e-07 -3.184459486264984e-07 -3.587769289295239e-07 -3.986451383949267e-09 -6.581511562099307e-07 2.497418998472948e-07 -2.952895179787941e-07 1.2688227016797578e-07 4.694836666038386e-06 2.8028466636884304e-07 5.8127189181422254e-08 -1.3461734634787302e-07 1.4789240127417478e-07 1.1009548771018695e-06 5.7441691327960354e-08 -3.149919164790591e-08 4.116114203880026e-07 2.751406840550723e-07 -1.1249466935675981e-07 -1.5890087996478078e-07 6.660915150879141e-08 1.5672950921091895e-07 -2.583903691368852e-07 9.710682821107303e-07 -1.6736766452745323e-07 -1.333750737468947e-06 -3.94311706370861e-06
PC.PC7 -1.7509671049088364e-06 -1.488127172684093e-07 2.8207337983663987e-07 -1.805585095952693e-06 -1.4847694690106346e-06 -2.3736847408956684e-07 -7.101896524663253e-08 -1.1419611940969469e-07 1.4675660546787074e-07 1.8764614535964504e-07 1.2990720894295918e-07 2.8028466636884325e-07 3.464768853620673e-06 3.1040107163098014e-07 1.963564185654021e-08 1.6333269295460525e-08 2.5936193413610754e-07 -1.8912199690138128e-07 -2.0313248801893596e-08 1.1432256625965977e-08 5.8088703570813934e-08 -2.6924833481905543e-08 -9.615065639654956e-09 5.370930262563097e-09 -9.970807086747924e-08 -5.229588731337938e-08 1.2041498816593038e-06 2.575433971640489e-06 -1.1682481629610903e-06 -2.4276080009475834e-06
PC.PC8 7.188033999395228e-07 1.388422591236742e-08 -1.5286991542748499e-06 2.641841821831415e-06 4.5684294185795585e-06 1.4518032060013893e-06 1.0254347344429079e-07 -1.2457808124187094e-07 -7.340397133908182e-08 1.126156616183042e-07 -7.957060251832261e-08 5.812718918142316e-08 3.1040107163098057e-07 4.352525505872377e-06 9.860659054807705e-08 1.5650601362115447e-07 9.265682403780457e-09 -4.400147663907635e-09 1.0393658256928853e-07 5.7918969569353006e-08 -4.018084442961312e-08 7.917040130805234e-08 -9.972165964350183e-08 -1.4894547881931668e-07 -9.268994521816418e-08 -2.0147745333607978e-07 3.1419924356977974e-07 -1.1117110304369827e-06 1.2078914820519726e-06 3.561210837508454e-06
PC.PC9 -3.5802449429430384e-07 -1.6380765801104228e-08 -1.5140623623972062e-06 -7.742295408609015e-07 -9.564521444634514e-07 -5.371601913192014e-07 3.985329077778111e-08 2.0889762775906116e-08 2.0646258443350516e-09 1.0072635914851269e-07 1.8123935622148463e-09 -1.346173463478726e-07 1.9635641856539922e-08 9.860659054807756e-08 3.923125006559708e-06 3.720498826079441e-07 3.740529014348359e-07 3.7697646140369636e-08 -5.137341122150097e-07 1.4601980707424976e-07 -1.2843131031455014e-08 5.891338685411486e-08 -5.7098114934597416e-08 -5.229796767331429e-08 3.016367409558596e-07 -2.0690745832850096e-07 -9.267572929823695e-08 -4.399730823403275e-06 5.119805904914045e-06 1.6364872572643803e-06
PC.PC10 3.0854980917610274e-07 1.4348168687680463e-07 1.959697291887261e-06 1.6041552819994994e-06 -4.725681012717363e-06 -2.7142214334035074e-06 3.557271575448276e-08 -3.373860868163057e-08 9.021814806479245e-08 -1.5073101071837332e-08 -2.067409377480807e-08 1.478924012741751e-07 1.633326929546021e-08 1.565060136211553e-07 3.720498826079443e-07 5.600818798978409e-06 -2.521045619394024e-07 -1.0650906790020402e-07 1.9896257452683993e-07 1.4791535939707123e-08 -4.93611481371735e-08 1.8965446545143928e-08 7.128794400784145e-08 -3.567339085429118e-07 1.0740584413415552e-07 7.436778252902456e-08 -2.707844198292872e-08 1.98608681529657e-06 -3.1904603440186647e-06 -5.415971682718515e-07
PC.PC11 -4.675596864992692e-06 -9.222858179850847e-08 2.8170123875028704e-06 4.4681648260638154e-07 1.3240463140511147e-06 6.092762896769621e-07 4.569878682563785e-10 -5.513815133924783e-07 2.2917876278422847e-07 -1.9511233549758917e-07 1.7854152193566062e-07 1.1009548771018706e-06 2.5936193413610707e-07 9.265682403780149e-09 3.740529014348366e-07 -2.521045619394038e-07 4.570599979891782e-06 -1.1335455298742281e-07 2.2624145957520778e-07 3.6249338711539936e-07 2.1615517805873385e-07 -8.156999620012827e-09 4.120304382051038e-08 -1.2290008451328683e-07 9.66998995683931e-08 -7.041601537225352e-08 -1.938856348802713e-07 4.7115400722961513e-07 3.0978361614449556e-07 -1.996488065679896e-06
PC.PC12 -5.515871628236899e-07 -8.880764541459178e-08 1.1819019831177352e-06 -5.374511896719502e-07 -5.557219563460636e-07 -2.4515217107367184e-07 9.401753146987822e-08 -2.3965866812581256e-07 -1.2255943283547707e-07 2.5447497845287182e-08 1.9923368990305944e-07 5.744169132796032e-08 -1.8912199690138142e-07 -4.400147663908002e-09 3.7697646140368637e-08 -1.0650906790020387e-07 -1.1335455298742282e-07 5.531423065823501e-06 -2.7688488322984933e-07 1.4510206652254084e-07 1.5077006929981965e-07 4.176760669278097e-07 -2.1879140046729454e-07 -6.264161956823224e-08 4.2931891491004327e-07 4.060303911118676e-08 1.5940132311431752e-06 -2.0750530267441425e-06 7.100303866471672e-06 -3.4953860744390855e-06
PC.PC13 -6.206929082525242e-06 -2.901564241779051e-07 1.1090924281600149e-06 3.0488699359595467e-07 -7.834688787259226e-07 -5.644415356791321e-07 -4.8884789951144116e-08 -1.2526598639021e-07 5.486409955125969e-08 -6.595662836452287e-08 -4.020350232662948e-08 -3.149919164790583e-08 -2.0313248801893232e-08 1.0393658256928853e-07 -5.13734112215008e-07 1.9896257452683938e-07 2.2624145957520805e-07 -2.7688488322984917e-07 3.925776070893192e-06 6.111478232433915e-08 -4.145710669112649e-08 8.169746199293486e-08 1.3655748622021005e-07 -3.104497882883307e-08 -2.415270529326344e-07 -1.2661390135096197e-07 9.539995247203295e-08 1.6542106616981718e-06 2.4364859841654927e-06 -4.8864345779688455e-06
PC.PC14 -1.7275371654540035e-06 -3.3018274183280108e-09 9.09904846822198e-07 -8.301553377004699e-07 -1.139333133024745e-06 -3.1342921502500307e-07 -7.181826404817759e-08 -1.8500702450102038e-07 1.4222261263013236e-07 7.088435687432603e-08 1.6459246087600502e-08 4.1161142038800264e-07 1.1432256625965737e-08 5.791896956935295e-08 1.4601980707425003e-07 1.4791535939706897e-08 3.6249338711539936e-07 1.4510206652254413e-07 6.111478232433861e-08 3.382544780181454e-06 1.496937222703091e-07 -1.6514318890595765e-07 -3.464865607143773e-08 1.2778100292836884e-07 1.1701567619934486e-07 -1.4804653555251722e-07 4.848814854247047e-07 -1.055637018271594e-06 3.90161181835142e-06 -2.0192962502203963e-06
PC.PC15 -2.7779715354505916e-06 -4.2687344460777414e-08 -7.816322804128524e-07 -1.1297823996465563e-06 6.367444699719234e-08 1.8128027851120362e-07 3.957890005168411e-08 -1.765714074334044e-07 9.99375365204029e-08 -3.1795270349541474e-08 2.1715366076189737e-08 2.751406840550729e-07 5.808870357081395e-08 -4.0180844429613117e-08 -1.2843131031455551e-08 -4.9361148137173964e-08 2.161551780587343e-07 1.5077006929981941e-07 -4.145710669112493e-08 1.4969372227031152e-07 3.6159411250211127e-06 2.046446559699828e-08 -2.7494667267964923e-08 -1.404109029963439e-07 2.1748261971277802e-07 1.1457038159401196e-07 1.0616335030109905e-06 2.54234141241251e-07 3.4214278630531496e-06 -1.9690327498217725e-06
PC.PC16 1.4013243677154695e-06 -1.185385083936413e-08 -1.8049236893020906e-06 8.763449974992328e-07 3.397427749419858e-06 1.3984829783573064e-06 -1.0556605433125126e-07 7.727518766075493e-08 -2.4870360180691824e-08 1.2326510687576372e-07 -6.163683316932751e-08 -1.1249466935676038e-07 -2.6924833481905222e-08 7.917040130805251e-08 5.891338685411457e-08 1.8965446545143855e-08 -8.156999620013704e-09 4.176760669278096e-07 8.169746199293579e-08 -1.6514318890596164e-07 2.0464465596999343e-08 3.81840504590699e-06 -8.107662908992299e-08 -6.937334753382239e-07 -1.618234622436262e-07 1.9674681779782968e-07 -5.074859941218616e-07 -2.3593156402226274e-06 -1.0446092429974569e-07 4.023378406070881e-06
PC.PC17 2.0390622051031785e-06 7.22289965035982e-08 1.0093529512726112e-08 -1.466308239404969e-06 -1.1242539049864934e-07 2.8276994199679603e-07 2.664633017078879e-09 -5.8679449609709985e-08 6.822563962438283e-08 -4.637137014622347e-08 -1.8253166349508758e-08 -1.5890087996478144e-07 -9.615065639654777e-09 -9.972165964350085e-08 -5.70981149345978e-08 7.128794400784184e-08 4.120304382050996e-08 -2.1879140046729499e-07 1.3655748622020986e-07 -3.464865607143777e-08 -2.7494667267965e-08 -8.107662908992308e-08 3.7639369894179116e-06 5.168926677447804e-08 -2.2928689748898768e-07 -3.892761301677699e-08 -9.859236786445386e-07 9.463274550537572e-07 -2.019034333616252e-06 -1.2065948247817592e-06
PC.PC18 1.0656070007333186e-06 5.7726818620159844e-08 -1.5113659692639439e-06 -4.731620121273051e-06 -4.942920500302573e-06 -1.533945990127655e-06 1.9364441989273412e-08 -6.081418028738591e-08 3.5070534039079004e-08 -1.5839332485594817e-07 1.102230855641052e-07 6.660915150879238e-08 5.3709302625625895e-09 -1.489454788193151e-07 -5.2297967673314605e-08 -3.5673390854290956e-07 -1.2290008451328575e-07 -6.264161956823149e-08 -3.104497882883321e-08 1.2778100292836905e-07 -1.4041090299634451e-07 -6.937334753382209e-07 5.168926677447695e-08 5.500078704634409e-06 -2.4697404263341275e-08 3.404656689210666e-07 -1.4574631120894678e-07 -2.3572585593114764e-06 2.949561230692137e-06 -2.6887397620451386e-06
PC.PC19 -1.115478774361858e-06 -4.2431343956647664e-08 -9.61947182914141e-07 -1.6302383403174743e-07 -1.3471138975630792e-06 -8.5331994904617e-07 1.0070586507540448e-07 -1.799069974538742e-07 -2.4890771152307956e-08 1.7753388191691565e-07 2.596005662215095e-07 1.56729509210919e-07 -9.97080708674784e-08 -9.268994521816434e-08 3.016367409558595e-07 1.0740584413415515e-07 9.669989956839344e-08 4.2931891491004136e-07 -2.4152705293263443e-07 1.1701567619934543e-07 2.1748261971277779e-07 -1.6182346224362617e-07 -2.2928689748898627e-07 -2.4697404263341404e-08 5.179949895921231e-06 5.325269050857988e-07 1.0732445960379119e-06 -1.3965418576738138e-07 -8.512638768653792e-07 -3.7756958977718287e-06
PC.PC20 1.3642810297688066e-06 -3.613998427062714e-08 9.914271900682148e-07 -1.8306164733287478e-07 -3.3764144184165914e-07 5.332391079772564e-08 -1.4626367188116948e-07 8.527796086065218e-08 -5.6422285490642996e-08 1.8097218744211804e-07 8.016738930511977e-09 -2.583903691368861e-07 -5.229588731337938e-08 -2.0147745333608004e-07 -2.0690745832849982e-07 7.436778252902493e-08 -7.041601537225359e-08 4.060303911118607e-08 -1.2661390135096208e-07 -1.4804653555251817e-07 1.1457038159401149e-07 1.967468177978295e-07 -3.892761301677687e-08 3.4046566892106536e-07 5.32526905085799e-07 3.9399640098403615e-06 -1.0371217454985106e-06 -5.822588170758989e-07 5.947332593958968e-07 7.694882726081884e-07
proband -1.90142475145186e-06 -6.813433475930349e-07 -1.841333697169451e-05 -2.52085992147664e-05 -4.9718882723238415e-06 1.5114817219363032e-06 3.5095680519606416e-07 -3.5685758991235934e-08 -1.4531882801436783e-06 -1.283301044980519e-06 -8.066418384079973e-07 9.710682821107348e-07 1.2041498816593157e-06 3.141992435697874e-07 -9.26757292982361e-08 -2.7078441982929194e-08 -1.9388563488026958e-07 1.594013231143176e-06 9.539995247203404e-08 4.848814854247081e-07 1.061633503010992e-06 -5.07485994121862e-07 -9.859236786445386e-07 -1.4574631120894395e-07 1.0732445960379104e-06 -1.0371217454985132e-06 0.0004191293726457293 -0.0002019519053558525 1.6264058405997265e-05 -1.2304612933312777e-05
maternal -3.1864096312299437e-07 2.2587727210462526e-06 2.529483843855551e-05 -2.098996002637425e-06 2.327434839846905e-05 1.7103146689352697e-05 2.1982609931551087e-07 3.0070114287684127e-06 6.734340116292861e-07 1.1795600604669234e-07 1.3367126997997698e-06 -1.6736766452747015e-07 2.5754339716404798e-06 -1.1117110304369575e-06 -4.399730823403281e-06 1.9860868152965573e-06 4.711540072296179e-07 -2.0750530267441514e-06 1.6542106616981519e-06 -1.0556370182716046e-06 2.542341412412525e-07 -2.359315640222628e-06 9.463274550537494e-07 -2.3572585593114404e-06 -1.3965418576740462e-07 -5.822588170758921e-07 -0.00020195190535585245 0.001627241809258525 -0.0013225066559480977 -0.0009413761594591143
gpm 8.439582933004598e-06 -2.201585112007517e-06 -5.2463666916407396e-05 2.637202680924422e-05 8.34159399266768e-05 2.4930821684003272e-05 3.1478076497916144e-07 -1.5629925670803004e-06 -4.369361718501658e-06 -2.4352108881664607e-06 2.853879624377045e-07 -1.3337507374689146e-06 -1.1682481629610735e-06 1.2078914820519413e-06 5.1198059049140315e-06 -3.1904603440187e-06 3.0978361614449773e-07 7.100303866471653e-06 2.436485984165518e-06 3.901611818351432e-06 3.4214278630531296e-06 -1.0446092429975869e-07 -2.0190343336162287e-06 2.949561230692054e-06 -8.512638768653775e-07 5.947332593958696e-07 1.62640584059965e-05 -0.0013225066559480908 0.003972374272842127 -0.0013825525895734669
gmm 6.778744202668654e-06 -3.8108706140077085e-07 5.7802741607866554e-05 2.907703398041669e-05 -0.00010129376542692831 -5.220816153442391e-05 8.014954513678176e-07 -8.785269961642463e-07 5.264384705152509e-07 1.4244501593791606e-06 -3.977814135493398e-06 -3.943117063708627e-06 -2.4276080009476012e-06 3.561210837508427e-06 1.6364872572644119e-06 -5.415971682717968e-07 -1.9964880656799033e-06 -3.495386074439042e-06 -4.8864345779688396e-06 -2.0192962502203853e-06 -1.969032749821754e-06 4.023378406070889e-06 -1.2065948247817732e-06 -2.688739762045122e-06 -3.775695897771778e-06 7.694882726082086e-07 -1.2304612933311905e-05 -0.0009413761594591236 -0.0013825525895734504 0.0034701486530793763
