 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC14 1.6927392906055774e-06 1.202682607272046e-07 3.7471306060450574e-06 2.2101508542658043e-06 1.067730632020424e-06 3.149679982101256e-07 -1.267065813494146e-07 -2.1979784291105334e-07 1.5700558107258414e-07 4.177190330529687e-08 4.074096664045026e-09 5.442952365321059e-07 2.554885082391391e-07 -7.11371115892429e-08 1.785285946247431e-07 2.0250059484624285e-07 -2.0264282984205042e-08 7.3470560479837556e-09 3.1599204227793153e-07 6.331326888408677e-06 1.1561765344447572e-07 1.2568815037061852e-07 -1.0526893137985862e-07 2.3307892559403838e-07 1.4875861834132136e-07 -5.066962035454358e-07 7.634762269540353e-07 2.86612934866338e-06 -3.9848641837638295e-07 -7.0323424128310085e-06
PC.PC15 -8.677680983076474e-07 6.487812697917927e-08 -1.5207205242743722e-06 1.8608924358691844e-06 4.625477388632195e-06 1.5780279250158615e-06 2.299373588299353e-07 -5.162286930164695e-08 7.643454243278537e-08 -1.3832315017078413e-07 8.072761440175225e-09 4.82452079793e-07 1.911817718766598e-07 9.579098825672555e-08 1.5477328251424137e-07 -8.642966768619194e-08 1.0266865775203265e-07 1.3164415842145562e-07 6.636816202314888e-08 1.1561765344448072e-07 6.13485251622386e-06 3.6808395353360936e-07 -7.381460794476324e-09 -3.0525119559470814e-07 1.452478418316598e-07 8.312508767629357e-08 2.7680944808157407e-06 3.327830991445512e-06 -2.579689912943777e-07 2.5064433043579225e-06
PC.PC16 4.203849648649993e-06 5.891140626668427e-08 -3.8449697061611155e-06 -2.7671112148529355e-06 9.702348846190267e-07 1.1776054581431889e-06 -2.2117403532392958e-07 -9.261806845433807e-08 -9.119983452872084e-08 2.540860744039089e-07 -1.352861068134326e-07 -4.568359246782688e-07 1.3428366837039832e-07 3.356586070403257e-07 -1.340581600185176e-07 -2.5285773533429303e-07 2.3259762161536526e-08 9.949846558640875e-07 -7.383409102175164e-08 1.2568815037061884e-07 3.6808395353360587e-07 6.930210518802433e-06 -2.6170936104377344e-07 -2.0463265212620057e-06 -6.08168403301302e-07 3.5983217110919785e-07 -9.94354965867379e-07 -9.254882819531094e-07 -3.0631586451731335e-06 3.1377179731593205e-06
PC.PC17 1.1577932342126025e-06 7.784370472793187e-08 1.156153869472911e-08 6.059671191808683e-07 2.8590770635837817e-06 1.1188043196927477e-06 4.263773679446495e-08 -1.1481729402700948e-07 1.572271866117658e-07 -8.763723060572727e-08 1.706057613886672e-08 -4.5994743120654135e-07 -1.3207162366382416e-08 -1.6688434887033918e-07 2.2770425611681663e-07 1.6127906671101534e-07 -8.591144268169399e-08 -6.299292963145594e-07 -8.506607957145864e-08 -1.0526893137985823e-07 -7.381460794475974e-09 -2.6170936104377344e-07 5.360297847419817e-06 6.349465110015953e-08 -5.309473505867647e-07 -1.4068165227992387e-07 -1.284361932204146e-06 -2.3411309661203894e-06 -7.268659094368084e-06 1.022185807098804e-05
PC.PC18 3.9786969078677035e-07 -2.0546944836772504e-07 5.8105338229837565e-06 9.757061737290313e-06 9.183624793332106e-06 2.442128122775152e-06 5.5578285279578945e-08 -9.805474530589196e-08 1.0426105138182392e-07 -5.531143646032624e-07 2.1901247066620736e-07 1.0499038167143233e-07 -4.562995290004076e-08 -1.052577896498664e-06 1.1003803378075459e-07 3.142818964559373e-07 -2.9155274831799147e-07 -9.060074004253917e-09 -1.549000485153222e-07 2.3307892559403806e-07 -3.052511955947103e-07 -2.046326521262006e-06 6.349465110015912e-08 1.1417229471533102e-05 5.783691998714413e-07 1.3795869097925257e-06 -2.931414899694863e-06 2.516463579854081e-07 1.1238505295867844e-05 -1.563298508634629e-06
PC.PC19 -9.301468402956074e-07 -4.0489701654289146e-08 9.265448003810058e-06 7.287052447197898e-06 2.200952466568055e-06 -2.4732145605961773e-07 2.5383564233461186e-07 -4.0317011984531286e-08 -1.208610782308337e-07 -1.6937165503717335e-07 2.419752471118669e-07 6.132889354403362e-08 -7.59564620544669e-08 1.6754887321445665e-07 6.294107895506763e-07 -5.7795608182139034e-08 2.018321785651448e-07 8.504344104790618e-07 -5.602562257879746e-07 1.4875861834132241e-07 1.4524784183165825e-07 -6.081684033013042e-07 -5.309473505867645e-07 5.783691998714425e-07 8.115144878297702e-06 7.450402106434145e-07 -7.903491148339255e-07 3.911243247523947e-06 1.7004156836587217e-06 -4.187641740444712e-06
PC.PC20 1.2150910222735123e-06 -2.2900466703997047e-07 4.435842790692116e-06 -1.1154021416268615e-06 -1.5027437037435182e-06 4.6146624434649526e-08 -3.548215590749835e-07 7.75239378548449e-08 -1.1022050473545571e-07 2.2058778769010118e-07 -1.6242849949034156e-07 -4.898461696076478e-07 -5.209920999675945e-08 -2.053534662121661e-07 -3.1117192000981534e-07 1.8076315324321007e-07 1.5497855172471357e-07 -9.717934493111627e-10 -1.4698715672687683e-07 -5.06696203545438e-07 8.312508767629572e-08 3.5983217110920446e-07 -1.4068165227992366e-07 1.3795869097925219e-06 7.45040210643411e-07 6.653731598023065e-06 3.926367894999809e-07 -4.49286130668943e-06 6.117681197246311e-06 4.760195447588697e-07
proband -3.209621847415714e-05 -8.1886550085323e-07 7.77585616352208e-05 -6.356892208412996e-05 -0.00010113422360442443 -3.180110783056979e-05 8.381538733558211e-07 2.330456559734923e-06 -3.381804044073607e-06 -1.3154803527449954e-06 -9.361521137574786e-07 -1.0936632293661636e-06 1.4406120752867735e-06 3.008764560872242e-08 4.1629004304806703e-07 6.374143341030554e-07 -3.6353181147295353e-07 2.4272726200401166e-06 7.302211335797726e-08 7.634762269540336e-07 2.76809448081578e-06 -9.943549658673678e-07 -1.2843619322041459e-06 -2.9314148996948698e-06 -7.903491148339435e-07 3.9263678949997655e-07 0.0007084277027999788 -0.00036864655994519365 2.8733443932741642e-05 1.469643899589201e-06
paternal -0.0002943610882547456 -8.205253317618347e-06 -0.00010394845021455624 -6.190632441049871e-05 -7.675374293567355e-05 -3.677642186040217e-05 -1.1051777313711368e-06 -4.9852504963498716e-06 9.289969989017559e-07 3.350221498378087e-06 -1.1382074381868259e-06 7.4775832414734405e-06 2.690525580939652e-06 -3.663726465993686e-06 1.9042984762792129e-06 2.6973080241160663e-06 -1.0645278133393645e-06 1.0530544463747636e-05 -7.032678785234665e-08 2.8661293486633917e-06 3.3278309914454686e-06 -9.25488281953124e-07 -2.34113096612038e-06 2.516463579854361e-07 3.911243247523999e-06 -4.492861306689402e-06 -0.00036864655994519344 0.003225146145069214 -0.0020107658583015274 -0.0023175063008850794
gpp 0.0004303419681016363 5.745830703781748e-06 -3.931885279763047e-06 0.00026120942203106237 0.0005195589826434864 0.00020490474578754912 4.312823343924742e-06 -2.8931105986476626e-06 -8.112769972103857e-06 -5.195345485829716e-06 1.0289630346973964e-07 -7.405328456577946e-07 1.4999130174045352e-06 7.0190682397638195e-06 -8.663140413683003e-06 -2.029830384812516e-06 8.433080096373345e-06 -7.975979861252495e-06 6.994137152880998e-06 -3.9848641837640185e-07 -2.579689912945196e-07 -3.0631586451731314e-06 -7.268659094368085e-06 1.1238505295867852e-05 1.7004156836587732e-06 6.117681197246283e-06 2.873344393274165e-05 -0.0020107658583015213 0.006493990012415379 -0.0023471088240729276
gmp 0.00017967635814954217 7.891615334687232e-06 7.141029661918574e-05 -0.00021537986764556805 -0.00037749329653791896 -0.00013036116086263244 2.113522110445699e-06 1.22447838744828e-05 -1.917853711425208e-06 -4.091825074920475e-06 -1.1260056717274535e-06 -8.21158041378735e-06 3.895544834626157e-06 3.896198157479084e-06 7.486606978245217e-06 -6.2385124256583065e-06 -6.965870582200215e-06 -8.459715140584481e-06 -4.836021717250435e-06 -7.032342412830989e-06 2.506443304358165e-06 3.1377179731593323e-06 1.0221858070988022e-05 -1.563298508634668e-06 -4.1876417404448004e-06 4.760195447588489e-07 1.4696438995884408e-06 -0.002317506300885079 -0.0023471088240729237 0.006933471709782855
