 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC6 4.474583108190339e-07 2.5731954644200648e-08 -6.205552649093372e-07 4.5920473156656175e-08 1.1022927855010952e-07 -2.4829023491668654e-09 7.440870678677699e-09 -1.104745280919025e-08 3.1335552864649473e-09 -4.5694023456466693e-08 3.708938519630156e-08 2.0320508127897577e-06 1.0247145449878808e-07 -2.1632683290537655e-08 -9.672378344715556e-08 1.1989673965336013e-08 5.543108414006134e-10 -4.0900915824480645e-09 -5.475068621091454e-08 2.7935990139660794e-08 3.5923761929214715e-08 -5.090524040832546e-08 -1.0158802701650474e-07 -7.574708348094717e-09 -2.47411346604167e-08 -1.779218353478739e-08 -2.3668624496935216e-08
PC.PC7 -1.1095156843920544e-08 -4.999578412759885e-08 -2.977815705098278e-07 -4.367225583267985e-07 1.8140423423908736e-07 1.6251574001202766e-07 -5.984551775448151e-10 -1.4834108875172707e-09 3.530966828963232e-08 1.1474435476173132e-07 1.93224987909772e-08 1.0247145449878755e-07 1.5998045601944577e-06 1.474024513567282e-07 2.2787632740271846e-08 -2.6464093524789345e-08 -6.37499644663851e-09 -5.115943402418383e-08 -1.1726326458827018e-09 -2.2288873217287858e-09 1.0665725631566964e-08 -6.683886528854594e-09 -1.6558967465786027e-08 -5.112066259514878e-08 -7.3354291455059975e-09 -5.238295337836838e-09 6.314970969255582e-07
PC.PC8 1.9084750639208395e-07 7.850087091343529e-09 9.192204510995978e-08 -7.453376832454324e-09 -2.745184577441041e-08 1.3861936545438664e-08 2.3627096925185327e-08 -3.053809623892839e-08 -6.088517811253894e-08 6.011911475660664e-08 -2.880579945015492e-08 -2.1632683290537715e-08 1.474024513567284e-07 2.1901531176455355e-06 -3.3715011537043004e-08 -6.43475923624681e-08 -2.3856182784689343e-09 -2.9671883162628217e-08 1.6827390459042787e-08 -2.6351041549700678e-08 9.847441135901313e-10 1.0010959528856938e-07 -7.584695196042288e-08 -3.463622692161054e-07 1.50273510805535e-08 -6.579408620937473e-08 7.188883039556038e-08
PC.PC9 3.371526002375882e-08 1.8994976737046137e-08 -4.790643333191401e-07 3.6745687762666063e-08 2.2516438159350987e-07 -3.037808152281628e-08 4.508261465721586e-08 1.4713318002406576e-08 9.865601001967627e-09 1.5364748859675332e-08 -1.0577690551570795e-08 -9.672378344715514e-08 2.278763274027187e-08 -3.371501153704296e-08 2.1489022529285514e-06 9.004051078926731e-08 1.237838604785858e-07 -1.683631105767476e-10 -1.7079719706449538e-07 4.622783278416335e-09 -3.883138609554729e-08 -1.2644520914989394e-08 2.0026802936924293e-08 1.2501018029761198e-09 1.1334145686912376e-08 -5.538842221575044e-08 -1.914307885889209e-08
PC.PC10 3.026002534821282e-07 4.0244829384074665e-08 -4.785787202747375e-08 9.771259454403397e-07 -1.0831525997732804e-07 -3.2105172060592017e-07 -9.923750633172015e-09 1.4692654407982091e-08 2.3310901389293194e-08 -2.619343695159969e-08 2.2844049336357278e-08 1.1989673965336193e-08 -2.64640935247896e-08 -6.434759236246945e-08 9.004051078926771e-08 2.620550882778297e-06 -1.4037443846399746e-07 5.9163833469391814e-08 5.0500404617520085e-08 5.1475493058736895e-08 -3.778376449970397e-08 -4.107823879357454e-08 2.5819709789135746e-08 2.3345871635185458e-07 2.4453603958496227e-08 7.642707828437915e-08 9.64688747086526e-08
PC.PC11 6.680745478394797e-07 6.041538783481183e-08 3.0141814974162226e-07 -6.050674362653055e-07 1.1173670883438362e-07 2.508345671523684e-07 -1.738303154454988e-08 -1.2020159933896989e-08 -6.08836536843253e-09 -2.4258937700824458e-08 1.7289290573956374e-08 5.543108414003739e-10 -6.374996446638531e-09 -2.3856182784688193e-09 1.2378386047858628e-07 -1.403744384639983e-07 2.0731585095560353e-06 -6.206761520842532e-08 1.0258967685010312e-08 5.548955082435303e-08 -2.913829177250809e-08 1.349161532607176e-07 5.1182144560827047e-08 -7.29883216579086e-08 3.8052696641867736e-08 -1.1306140308508365e-08 -2.3425362198123674e-07
PC.PC12 7.095433520038868e-08 -3.3173841053467065e-09 -4.879495547579293e-07 -1.9012695731898408e-07 2.462318177892374e-07 9.235794260982645e-08 1.62755072081552e-08 -1.838518941125824e-08 -2.865115741261341e-08 6.092304561283183e-08 2.806629109448339e-08 -4.0900915824480744e-09 -5.115943402418378e-08 -2.9671883162628164e-08 -1.6836311057671392e-10 5.9163833469391926e-08 -6.206761520842559e-08 2.2112726739624266e-06 -3.6918824114013284e-09 7.12524646328286e-08 4.655738554512054e-08 1.1825519224326485e-07 9.962373548659419e-09 2.3196393091325743e-09 1.1511333563259776e-07 7.942441517564108e-09 3.8110174196545954e-07
PC.PC13 -8.422304341300214e-07 -5.9313973229033314e-08 -1.3481685255611567e-07 4.0345490200766165e-07 6.935774689413635e-08 -1.7254876283299462e-07 -2.801262235914024e-09 -1.693894303840649e-08 9.113086393673948e-10 -2.019500517084932e-08 -4.0322328066470595e-09 -5.475068621091461e-08 -1.1726326458826617e-09 1.682739045904268e-08 -1.70797197064495e-07 5.050040461751971e-08 1.0258967685009787e-08 -3.6918824114017697e-09 2.065164385091359e-06 1.938210686724129e-08 -1.1949859365942323e-08 -1.972985914879601e-08 3.019624007180246e-08 9.96586396501123e-09 -3.5303935651220634e-08 -3.864524695963188e-08 2.2080873192215482e-07
PC.PC14 -1.6690026496614158e-07 1.3360695265277886e-08 3.7487637415721816e-07 -2.194910963883017e-08 -2.703132315864188e-07 -9.348622386242695e-08 -2.5961252223631757e-08 -1.6658782403023687e-08 3.370348638453168e-08 5.123961611829645e-08 -2.607612557613571e-08 2.7935990139660774e-08 -2.2288873217289574e-09 -2.6351041549700112e-08 4.6227832784167e-09 5.147549305873689e-08 5.548955082435261e-08 7.125246463282943e-08 1.9382106867241355e-08 1.6513292149295427e-06 -2.4377883043181664e-08 -1.7486367609988854e-07 -3.544227120340489e-08 5.817380314657753e-08 1.5142285873818478e-09 -4.861777019471459e-08 1.399336597089879e-07
PC.PC15 -5.127717627840087e-07 -2.609874102968341e-10 -1.8541376845408057e-07 -4.058172272058928e-07 1.015429146881891e-07 1.2196672255552388e-07 3.9408209317948e-08 -2.487891687541323e-08 3.69640910108898e-08 2.2560297025533515e-09 -1.2295575158934547e-08 3.592376192921474e-08 1.0665725631566883e-08 9.847441135896485e-10 -3.883138609554788e-08 -3.7783764499703845e-08 -2.9138291772508404e-08 4.655738554512049e-08 -1.1949859365942426e-08 -2.4377883043181873e-08 1.9190233070288247e-06 -4.642074853907523e-08 -7.626683259613785e-08 -7.34948864126827e-08 -2.760419162913618e-08 7.563430452163085e-08 6.345959659779068e-07
PC.PC16 2.808111512681807e-07 -8.067933805277571e-09 -5.966896590223817e-07 -2.0468807918660333e-07 -1.1711840764110844e-07 9.707578963727594e-09 3.5671611867948245e-09 4.2667744902458085e-08 -4.799504670845327e-08 4.0597216741798115e-08 -2.6922174378553093e-08 -5.090524040832556e-08 -6.683886528854544e-09 1.0010959528856958e-07 -1.2644520914989477e-08 -4.107823879357498e-08 1.3491615326071893e-07 1.1825519224326515e-07 -1.9729859148795724e-08 -1.748636760998884e-07 -4.642074853907377e-08 2.03900740569608e-06 8.656122726086991e-08 -2.6216136010236184e-07 3.1343932273461315e-08 -1.4354333826641654e-09 -8.570273687398045e-08
PC.PC17 1.380797120862351e-06 1.2470353760879693e-08 -2.7005831620804472e-08 -8.700232375893359e-07 1.1047946333275213e-07 2.3685098621762376e-07 9.100817149872265e-09 6.0757073129543336e-09 1.2811871260187589e-09 -4.676701918287993e-09 -1.0540265307545293e-09 -1.015880270165048e-07 -1.6558967465786133e-08 -7.584695196042292e-08 2.002680293692487e-08 2.5819709789135455e-08 5.118214456082692e-08 9.962373548659303e-09 3.019624007180225e-08 -3.5442271203404835e-08 -7.626683259613802e-08 8.65612272608697e-08 2.4374656844605115e-06 8.197267212688205e-08 -6.928963448555581e-09 -4.451570782906487e-09 -3.5117635351384984e-07
PC.PC18 1.5630540575287127e-07 -2.926875775212229e-10 -2.48306352284922e-07 5.628533315510733e-08 -9.387319339563723e-08 -1.5780430742183512e-07 -1.3498431682698844e-08 4.071973382396931e-09 5.2878020533222214e-08 -1.8710371248999605e-09 1.0021290689202107e-07 -7.574708348094583e-09 -5.1120662595148625e-08 -3.4636226921610485e-07 1.2501018029761607e-09 2.3345871635185336e-07 -7.298832165790881e-08 2.3196393091322392e-09 9.965863965011173e-09 5.817380314657831e-08 -7.349488641268276e-08 -2.6216136010236173e-07 8.197267212688177e-08 2.772352303019395e-06 -5.193245375746996e-08 1.9999895082004443e-07 -5.487771851974502e-07
PC.PC19 1.6184821938739466e-07 1.19422127615317e-08 -3.56254406111947e-07 1.5861450502483111e-07 5.668615735971992e-08 -1.0138801429390912e-07 -8.909408574041721e-09 4.541193767932337e-09 1.8172170450941994e-08 -8.349432837901563e-09 1.9329165739111454e-08 -2.474113466041668e-08 -7.335429145505867e-09 1.5027351080553415e-08 1.1334145686912276e-08 2.4453603958496323e-08 3.805269664186797e-08 1.1511333563259869e-07 -3.530393565122046e-08 1.514228587382098e-09 -2.760419162913802e-08 3.1343932273460985e-08 -6.928963448555295e-09 -5.193245375746953e-08 2.1488932209109766e-06 1.2623890233251577e-07 1.2261575351926486e-07
PC.PC20 -8.603084097983628e-07 -3.347511016205207e-08 3.6253406411549625e-07 3.429873656858153e-07 -1.6492174702869828e-08 -5.089979572204717e-08 -5.1909987347396265e-09 1.1034573327703083e-08 -7.445435165751117e-09 -4.309577636266064e-08 5.7879099175224786e-08 -1.779218353478737e-08 -5.238295337836866e-09 -6.579408620937495e-08 -5.5388422215750854e-08 7.642707828437898e-08 -1.130614030850789e-08 7.942441517564065e-09 -3.864524695963208e-08 -4.8617770194714384e-08 7.563430452162979e-08 -1.4354333826662619e-09 -4.451570782906461e-09 1.9999895082004486e-07 1.2623890233251553e-07 1.924413815836421e-06 -1.531161553531369e-08
proband -2.0199942895408785e-07 -1.4395426576522987e-07 -8.256770712864006e-07 -4.642084301014721e-06 3.0656899001223204e-06 2.2717421757339278e-06 3.56440317971972e-07 3.567830938044321e-07 -1.024511229594308e-06 -5.93721112586639e-07 -5.387667361826195e-07 -2.3668624496936417e-08 6.314970969255585e-07 7.188883039555992e-08 -1.914307885889292e-08 9.64688747086511e-08 -2.342536219812376e-07 3.811017419654569e-07 2.2080873192215596e-07 1.399336597089882e-07 6.345959659779088e-07 -8.570273687398086e-08 -3.511763535138487e-07 -5.487771851974524e-07 1.2261575351926563e-07 -1.5311615535313366e-08 0.00015584378135182525
