 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 -1.3583954078487296e-05 1.1172691692708453e-07 1.7956116530948946e-06 -3.9057433881469185e-07 -1.0202607870745151e-06 3.237855954542197e-07 1.818625500549863e-06 6.805169542007651e-07 5.102242660654677e-08 -8.121200338911334e-07 3.883675708783243e-06 -7.937211123253296e-09 -9.668176252447996e-07 4.364034576184217e-07 -2.0679892083115005e-07 3.452970908862261e-07 3.0440001384939786e-07 -3.735372481287538e-07 -2.9273305964135866e-07 -1.1447323774187755e-06 1.7156867248455554e-06 1.872227883461853e-08 -6.456869623739508e-08 3.360168916117037e-07 -2.0072604060730102e-08 -4.645808541536953e-07 -1.199024591414323e-06
PC.PC6 6.486800072196382e-06 6.027401754409461e-08 -7.30026379138141e-07 -6.698085764137936e-08 1.3504015935169908e-07 1.5953734016790228e-08 5.4160719810996557e-08 -3.9660881669925973e-08 5.447792015201235e-07 3.730876826208181e-08 -7.937211123254012e-09 2.7743986646910343e-06 1.620926277598485e-07 6.232471136568851e-09 -1.0765772322414213e-07 5.57201629090972e-09 -1.41032671451269e-07 -2.3489065104259784e-08 -1.5388704075818763e-07 -4.276658513710285e-08 3.352357181835513e-08 1.4976733933818166e-08 -1.719990783111735e-07 2.0739742413435956e-09 -4.9225491245790016e-08 5.1782756564704534e-08 -1.835933846836096e-07
PC.PC7 -1.637557362423138e-05 -6.214537839465339e-08 -1.2441038666817691e-06 -3.1445225862764325e-08 1.3264801726839783e-06 -5.914964071445553e-07 -2.071005727649428e-06 -4.396486331005334e-07 -2.823046080852239e-06 4.412445389566684e-07 -9.668176252447992e-07 1.6209262775984651e-07 2.9351932104358438e-06 -2.4137200856447247e-07 3.6328157151190864e-07 -2.1639183063227165e-07 -3.062165964873013e-07 2.7352771200336077e-08 1.7508835131266163e-07 4.816792438155671e-07 -3.01725502794687e-07 2.8138347089796126e-07 2.5862385164862285e-08 -9.676529742269252e-08 -7.70917396029163e-08 4.679840482202318e-07 1.4101056355696346e-06
PC.PC8 5.428723925975537e-06 3.7728890265970514e-08 3.3932178882369684e-07 -1.5720728861276401e-07 -2.0153358041624061e-07 5.3611770476391536e-08 9.469007720659957e-07 1.8481443121896792e-07 1.0410414155154008e-06 -1.1176391502011484e-07 4.3640345761842056e-07 6.2324711365687735e-09 -2.4137200856447205e-07 2.8070255946872777e-06 -2.5592413076839365e-07 2.9778284201188303e-08 2.356768471916604e-07 -1.8304423297221285e-07 -2.2120050183817103e-08 -4.3801637183537245e-07 5.500918866362954e-07 3.8063815791120166e-07 -1.3002744138566825e-07 -4.3653322240827056e-07 -1.9545938956907023e-07 8.091157983172726e-08 2.0362148141282985e-07
PC.PC9 -3.6351697127745627e-06 7.599539019431568e-08 -1.457963624737608e-06 -2.811980619261143e-07 3.440857875832535e-07 1.0679791288632115e-07 -1.0143038932793676e-06 -3.1570050643819083e-07 -1.1927879922076354e-06 8.761549878355709e-08 -2.0679892083115013e-07 -1.0765772322414229e-07 3.632815715119074e-07 -2.559241307683951e-07 3.5700922524297208e-06 -9.02844529447498e-08 -2.3380350222535136e-07 -1.6218158526776476e-07 -2.9560750117749647e-07 -2.6912416094766885e-07 5.362678116334651e-07 -6.632814628337254e-08 -6.647827686224108e-08 1.0808871453475e-07 1.7907916188774353e-07 -5.569234349796515e-07 -2.82262831966596e-07
PC.PC10 -1.2894014798223939e-06 8.334794869477508e-08 8.828217311680497e-07 6.069789657826877e-07 -1.161808349477388e-06 3.7422076597685053e-07 4.165270346666122e-07 1.8621391247672743e-07 2.2333317065961652e-07 -1.6568316632393302e-07 3.4529709088622763e-07 5.572016290909845e-09 -2.1639183063227197e-07 2.977828420118945e-08 -9.028445294475084e-08 3.246668620075865e-06 1.1078457137054932e-07 -2.3770347984569418e-08 -1.7858680984219451e-09 -2.3778462486663357e-07 5.18823660954564e-07 3.497085818696839e-07 -2.1951587182720764e-08 3.996055504721709e-07 -1.654063280725429e-07 4.5124718342017415e-07 3.857045955534341e-07
PC.PC11 1.8565574858815182e-06 7.850020607665376e-08 2.1411407914890188e-07 -7.510711245207652e-07 8.449452147776917e-07 -1.2873129715873393e-07 1.0260798197070758e-06 3.4680648745901116e-07 9.57917062661214e-07 -1.5257561181843793e-07 3.0440001384939717e-07 -1.4103267145126913e-07 -3.0621659648730005e-07 2.356768471916604e-07 -2.3380350222535151e-07 1.1078457137054911e-07 3.348706274830971e-06 -9.60631801672081e-08 1.2237838848363154e-08 -3.442530980428553e-08 1.6849917466305776e-07 8.450193307585712e-07 -6.552538842229238e-09 -1.192188146176078e-07 -4.391468223233755e-07 8.91429923015122e-07 -6.314830200597927e-07
PC.PC12 2.8171409534967517e-06 -3.0635900250530904e-08 -7.137492880287688e-07 1.1116561307628161e-07 5.840430980876288e-07 -2.218014031634933e-07 -4.282047662036986e-08 -6.771612792939825e-08 2.3636432411643314e-07 2.3623108142338272e-07 -3.7353724812875384e-07 -2.3489065104260108e-08 2.7352771200336795e-08 -1.830442329722133e-07 -1.6218158526776537e-07 -2.377034798456911e-08 -9.606318016720744e-08 2.9462718557275193e-06 1.1091439657034687e-07 7.201609269975012e-07 -1.024521673254397e-06 -3.127921829933663e-07 7.264952041913331e-08 -1.425045596202487e-07 2.9744181961698523e-07 -5.235764732745799e-08 1.0828028464318711e-07
PC.PC13 6.311092821715989e-07 -9.357149267822429e-08 -1.0923059955132718e-06 1.11195826841069e-06 7.290177149804466e-07 -7.891876283695354e-07 -2.497720679417828e-07 -1.6407901135146498e-07 5.6261451355512504e-08 1.0324126140636845e-07 -2.927330596413589e-07 -1.5388704075818797e-07 1.7508835131266275e-07 -2.212005018381704e-08 -2.9560750117749626e-07 -1.785868098421024e-09 1.223783884836382e-08 1.1091439657034589e-07 3.032875013475011e-06 2.098046275280269e-07 -4.068267060767179e-07 1.5388472886422853e-07 4.354709237222648e-08 -3.917308514040786e-08 -1.2373881129469724e-07 2.8022365640110174e-07 5.42372846712545e-07
PC.PC14 -1.22685303658359e-07 -2.4386249680853236e-08 1.078178621938337e-07 1.3396643008959567e-06 9.996376974527664e-07 -1.420143986142012e-06 -7.427155792181124e-07 -1.6798936178844375e-07 -3.315627384556241e-07 4.5800687854271043e-07 -1.1447323774187774e-06 -4.276658513710324e-08 4.816792438155656e-07 -4.380163718353729e-07 -2.6912416094766996e-07 -2.3778462486663305e-07 -3.4425309804286584e-08 7.201609269975016e-07 2.0980462752802773e-07 4.103680296029622e-06 -3.6449770625600182e-06 -1.9205053023948423e-06 9.769299121694283e-09 -3.1163108124370826e-07 6.031610291976529e-07 -7.090933683187262e-07 2.697333913292713e-07
PC.PC15 -1.8829253445527395e-05 2.872081757156755e-08 -4.859645860855178e-07 -3.0817965124572783e-06 -1.1786622559924836e-06 1.8764324897324226e-06 3.3827921540514835e-07 1.1201474176032801e-07 -1.5592911656547839e-06 -7.489824618260454e-07 1.7156867248455558e-06 3.352357181835591e-08 -3.0172550279468544e-07 5.500918866362951e-07 5.362678116334686e-07 5.188236609545623e-07 1.6849917466305827e-07 -1.0245216732543988e-06 -4.06826706076721e-07 -3.6449770625600153e-06 9.395378606640257e-06 2.9204122045486497e-06 -1.3751576139610612e-07 5.781755916183528e-07 -1.2611084113278714e-06 1.4643703153334135e-06 1.027812510171381e-06
PC.PC16 2.7152464355383916e-07 2.224769063767459e-08 -1.6499204557805197e-06 -8.940340038280589e-07 -1.0966232472958331e-07 3.0988555619665135e-07 8.286532478073599e-08 1.03293585694307e-07 1.0912087427865262e-07 7.429740172196936e-08 1.8722278834616933e-08 1.4976733933817898e-08 2.813834708979635e-07 3.806381579112015e-07 -6.632814628337087e-08 3.4970858186968294e-07 8.450193307585744e-07 -3.1279218299336743e-07 1.538847288642263e-07 -1.9205053023948356e-06 2.9204122045486493e-06 5.683408996832633e-06 6.993245322366557e-08 -8.993342284914185e-08 -1.3978305256334964e-06 2.8550343267688548e-06 4.5234792580538946e-07
PC.PC17 1.6174734306097552e-07 1.0116955914234206e-08 3.71718719450825e-07 -1.0153953196829357e-06 -3.49431929703373e-07 3.931634241198336e-07 -4.088864436574464e-08 -3.110326528064052e-08 -1.322806570090174e-07 -9.937555439195452e-09 -6.456869623739506e-08 -1.71999078311174e-07 2.5862385164862348e-08 -1.3002744138566857e-07 -6.647827686224115e-08 -2.1951587182720737e-08 -6.552538842229091e-09 7.264952041913298e-08 4.3547092372226566e-08 9.769299121694096e-09 -1.3751576139610586e-07 6.993245322366683e-08 3.4187521390607233e-06 5.948487099844343e-08 4.874469050378018e-08 6.928386819516805e-08 -1.2055380365976032e-07
PC.PC18 -2.4521323264317004e-06 -1.5652417196077762e-08 -1.3358868409081757e-06 -2.1757728257762662e-08 8.337166630732035e-07 -5.890172942122454e-07 -1.0423907319251336e-07 -5.415685014060414e-09 -2.758830948581275e-07 -1.013629816888294e-07 3.3601689161170344e-07 2.073974241343805e-09 -9.676529742269276e-08 -4.36533222408271e-07 1.0808871453474981e-07 3.996055504721731e-07 -1.1921881461760803e-07 -1.4250455962024867e-07 -3.917308514040808e-08 -3.1163108124370853e-07 5.781755916183517e-07 -8.993342284914179e-08 5.948487099844329e-08 3.600897207329764e-06 -1.006722441736871e-07 1.697687917962085e-07 -7.802144135264026e-07
PC.PC19 -1.5785265528907826e-06 6.017833635377235e-08 3.325581685567816e-07 1.1083004642527984e-07 -6.266615769839581e-07 2.3979175245027155e-07 -4.204779791409925e-07 -1.2442902268293e-07 -5.176156265658907e-07 -1.3559931164735719e-08 -2.007260406073004e-08 -4.922549124578969e-08 -7.709173960291815e-08 -1.954593895690702e-07 1.7907916188774197e-07 -1.6540632807254246e-07 -4.391468223233757e-07 2.9744181961698635e-07 -1.2373881129469634e-07 6.031610291976529e-07 -1.2611084113278759e-06 -1.3978305256334977e-06 4.874469050378048e-08 -1.0067224417368738e-07 3.648108041461325e-06 -1.5993719805151969e-06 -6.272152322862629e-07
PC.PC20 3.600162229760771e-06 -8.352975413190945e-08 6.157750496708929e-08 1.205773374566182e-06 7.257750350304369e-07 -6.294444821482491e-07 3.49086210655519e-07 1.4181541694237561e-07 9.495409644268035e-07 2.0968386811513355e-07 -4.6458085415369807e-07 5.1782756564703846e-08 4.6798404822023667e-07 8.091157983172689e-08 -5.569234349796483e-07 4.512471834201728e-07 8.914299230151235e-07 -5.235764732745874e-08 2.802236564011007e-07 -7.090933683187244e-07 1.4643703153334173e-06 2.8550343267688586e-06 6.928386819516752e-08 1.6976879179620771e-07 -1.599371980515197e-06 6.306201463798587e-06 9.122434425935631e-07
proband -5.992541506259619e-06 -1.7372071877183088e-07 3.374871329448706e-06 7.866070581566759e-07 6.299103722878299e-06 -1.9141096172409835e-06 9.857415025235587e-08 2.8566189103676484e-07 -2.6476235430210566e-06 -1.1693928584783234e-06 -1.1990245914143234e-06 -1.8359338468360957e-07 1.410105635569633e-06 2.036214814128269e-07 -2.822628319665946e-07 3.857045955534338e-07 -6.314830200597965e-07 1.0828028464318712e-07 5.423728467125444e-07 2.6973339132927203e-07 1.0278125101713761e-06 4.523479258053848e-07 -1.20553803659759e-07 -7.802144135263996e-07 -6.272152322862568e-07 9.122434425935555e-07 0.00026976783403095657
