 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -3.4391937998989816e-06 2.05437732806171e-08 1.2354903122454588e-05 9.270764488801713e-06 5.569267505129679e-06 1.2437013471403506e-06 6.745495227587841e-08 2.0071311622217828e-07 2.752763566341238e-07 6.820240110423252e-07 5.704893915919977e-06 6.649959833079078e-08 3.3335410062061617e-07 -2.779143912252884e-07 3.539817784349033e-08 2.9099115319296394e-07 1.0524156204130783e-07 4.254708849295872e-07 8.226609505124855e-08 1.8997276837723e-07 8.56937772586888e-08 6.818712989436072e-08 -1.6329572208784748e-08 -1.1330661592112066e-08 4.257878151197642e-07 -2.375515382746339e-08 -1.189719651245977e-07 -3.2983372769673226e-06 5.187329968955357e-06 3.6698929899362464e-06 7.948158459764909e-08 1.6149841166259285e-06 -1.2632039363174094e-05
PC.PC6 -8.475720044046956e-06 -2.2276411423919058e-07 -3.6850615481432264e-06 9.948587520817966e-07 3.1730758220119905e-06 8.860115318416885e-07 -9.09683436761426e-08 -9.176963063289407e-07 3.7236637778987975e-07 -3.773338726673562e-07 6.649959833079075e-08 6.83311400538762e-06 2.634350662095914e-07 3.1710556120219415e-08 -5.910790849752713e-07 2.228025971984926e-07 1.7684679997202348e-06 1.8766874750284174e-07 4.330884184326459e-07 4.868618726036796e-07 4.6957044754916775e-07 -3.621512585211972e-07 -3.643937353876106e-07 1.915739411149309e-07 3.0378196942707627e-07 -5.151522978007495e-07 1.080665623599838e-06 6.1077667838811215e-06 1.8864043494956223e-06 -4.52398246748234e-06 -6.530772407504723e-06 -3.127222640762548e-06 -8.086865327108554e-06
PC.PC7 2.2429560152314456e-06 -8.951339300523122e-08 -1.7252636392526693e-07 -5.565687315561933e-06 -5.240324575850899e-06 -1.205663063328919e-06 -1.1604117497557019e-07 -1.4030451814618808e-07 5.572475145543915e-08 1.5338313581050312e-07 3.3335410062061686e-07 2.634350662095909e-07 5.60658860926053e-06 5.620906450728141e-07 4.4659370762764745e-08 -2.8589441586723255e-08 3.974044127690197e-07 -5.634272393555952e-07 5.569436281279419e-08 4.994822419338585e-07 2.8506722095906944e-07 9.522697301647184e-08 -7.566013470272788e-08 2.3123839110308424e-07 1.2830205270121298e-07 -6.769669317346335e-08 1.6816445459568233e-06 3.5278128122449507e-06 7.002447144697204e-06 2.6797711244744795e-06 -4.090982745992882e-08 -1.1564918213817926e-06 -8.022631269584978e-06
PC.PC8 1.7148657414557936e-07 -3.886418027114369e-08 9.936839203318586e-06 1.1710569706828469e-05 8.985913253609491e-06 2.1876594280726445e-06 1.0828583282983386e-07 -1.4883378288321801e-08 -9.186976263013146e-08 -1.0499096569723804e-07 -2.7791439122528845e-07 3.171055612021929e-08 5.620906450728148e-07 7.174671820266538e-06 6.957584817958126e-08 -5.116342295343916e-07 1.1537076368496765e-07 9.969866398617275e-09 1.0606032255466235e-07 -4.40536736048358e-08 2.3076604088211816e-08 1.5001822061338996e-07 -1.592068888261532e-07 -1.6825907721526065e-07 1.9944680992842143e-07 -1.4287608605532823e-07 1.2380950131118982e-06 -3.2938228658363404e-06 -5.0777850510919945e-06 7.142861812563553e-06 4.4406339873016725e-06 1.5663117293756246e-06 7.560860837074149e-06
PC.PC9 -3.3210892490247682e-06 -1.3874104600462572e-07 2.7716075559738552e-06 -2.6715838364787517e-06 -5.548831509279076e-06 -2.1958600550211996e-06 6.49066483339469e-08 8.426430271600046e-08 -5.558435805797992e-08 1.7749111725403446e-07 3.539817784349021e-08 -5.910790849752687e-07 4.465937076276468e-08 6.957584817958033e-08 5.539894543600167e-06 7.124552374284451e-07 1.4317823989020217e-07 4.15299974640615e-08 -9.446767575545115e-07 2.5952583206565126e-07 1.498673203411817e-08 2.362512838425322e-08 -1.3121920920736128e-07 1.3214782378466758e-08 7.578800077259499e-07 -2.138653221286555e-07 2.5197385838226805e-07 2.918822421954193e-06 -5.066692274435486e-06 -6.983739987569551e-06 5.733652638594242e-06 7.4204081313732655e-06 8.286328121023991e-07
PC.PC10 -3.840132717842765e-06 2.8281751003234383e-08 3.597781065438434e-06 1.2703749301346107e-05 5.9447570195300456e-06 -2.8589379504485475e-08 -2.248189969115393e-08 1.1901677569230886e-07 3.1324663036055994e-07 -8.784381754636765e-10 2.9099115319296473e-07 2.2280259719849172e-07 -2.8589441586723583e-08 -5.116342295343908e-07 7.12455237428443e-07 9.64972989146077e-06 -6.326821914144545e-07 -5.584799283998641e-07 5.118103807919965e-07 7.419662406114745e-08 -3.5752311076311837e-08 -6.68062686823155e-09 2.0603088802290006e-07 -9.329186821372473e-07 -1.433702526452418e-07 1.0671960042161447e-07 1.8764259659319446e-07 4.6003334661286955e-06 1.3365640647216627e-05 -1.9637279223782928e-06 -9.961688418227975e-06 -9.670798451358528e-06 -8.828690017799291e-06
PC.PC11 -4.5802076540309e-06 -2.2792508952874286e-08 -1.353143298214792e-06 -9.621559416090582e-06 -5.77933029012351e-06 -7.372455645792383e-07 -2.2730608301983883e-09 -7.975272066364986e-07 3.1914817338899606e-07 -1.7733704518620841e-07 1.0524156204130688e-07 1.7684679997202323e-06 3.974044127690201e-07 1.1537076368496744e-07 1.4317823989020162e-07 -6.32682191414456e-07 6.515288357726447e-06 -3.8617133788221404e-07 4.0950905388408315e-07 1.7550768862299884e-07 4.163244630833014e-07 -2.291882231668126e-07 -1.817335541000242e-07 -1.6719329076325226e-07 1.8442677474801934e-07 1.0525997825592794e-07 -9.929433513624453e-07 -1.4795929181754903e-06 -1.8035701981050868e-06 1.1238996405021024e-05 -8.302624154147543e-06 4.253468442620663e-06 -2.075701990969674e-06
PC.PC12 -2.7429737294521726e-06 -3.7605229429559813e-07 1.4676254382784892e-05 2.0112541038121724e-05 1.725781469163131e-05 4.287156988935094e-06 2.2708607210963946e-07 -4.089807735470661e-07 -3.1695585313568075e-07 -6.74622425342357e-08 4.254708849295871e-07 1.8766874750284264e-07 -5.634272393555955e-07 9.969866398615844e-09 4.1529997464062165e-08 -5.584799283998647e-07 -3.861713378822119e-07 1.0153518784990802e-05 -7.18866056838001e-07 3.2107475452823185e-08 1.5846506391866065e-07 1.0078008662183167e-06 -6.92999098619437e-07 1.858795469881615e-08 7.18955726453341e-07 -1.0341914925096009e-07 -6.353211207158325e-07 1.1452767901705054e-05 -3.0508372111164773e-06 -8.564610759171172e-06 -3.71569704226564e-06 1.8158222460705972e-05 7.401628160464317e-07
PC.PC13 -1.2519154113729914e-05 -5.740280446441545e-07 -2.563108028735006e-07 3.9913126477001296e-07 4.5329964188529966e-07 1.2454373534995666e-08 -2.175421993586613e-07 8.577498657221888e-09 1.3146280599885127e-07 -7.371583140667549e-09 8.226609505124755e-08 4.330884184326463e-07 5.5694362812794345e-08 1.0606032255466188e-07 -9.446767575545131e-07 5.118103807919962e-07 4.095090538840812e-07 -7.188660568380014e-07 5.7342943472472085e-06 1.7044183416799108e-07 -3.397349162638933e-08 1.1034662765354763e-07 3.045759822049788e-08 -2.9571631404079737e-07 -5.191413711963746e-07 -3.2714913094651615e-07 -2.8957576384891803e-07 1.3596660011708574e-06 1.4180201487129492e-06 5.8523284973264094e-06 -7.602520364022044e-06 6.0464235200417325e-06 -8.985236177540108e-06
PC.PC14 5.6309891116654096e-06 1.9911201939666223e-07 1.1117264398455582e-05 8.755602108729872e-06 4.796621667158273e-06 8.964178212947492e-07 -1.0655979942077168e-07 -2.5843846752140265e-07 1.4086318489692757e-07 -2.2696528099420234e-08 1.899727683772297e-07 4.868618726036792e-07 4.994822419338609e-07 -4.405367360483559e-08 2.595258320656513e-07 7.419662406114668e-08 1.755076886229991e-07 3.210747545282441e-08 1.7044183416799077e-07 5.906381074685069e-06 3.970065290522908e-07 -3.895435748570089e-08 -6.46158848107182e-08 2.7093388122544994e-07 3.2690626627854685e-07 -4.366050756672996e-07 9.946283707988272e-07 2.691924895804356e-06 -6.248857316653763e-06 3.6676749716870454e-06 -1.0195162176778849e-05 1.4037469552334589e-05 -3.5863145062203355e-06
PC.PC15 1.7391738648816565e-06 1.5137788004941676e-07 -9.81155765500904e-07 5.2387467867643215e-06 9.168983968281162e-06 2.9365036155290486e-06 2.183500726387665e-07 -1.4393277906838882e-07 5.796696217017012e-08 -1.189005984692397e-07 8.569377725868907e-08 4.695704475491675e-07 2.8506722095907007e-07 2.3076604088212183e-08 1.498673203411868e-08 -3.575231107631193e-08 4.163244630833023e-07 1.5846506391866253e-07 -3.3973491626390966e-08 3.970065290522924e-07 5.6275883899409005e-06 2.9606626956215813e-07 6.808428303813195e-08 -2.2246505214175777e-07 3.4095673676221347e-07 2.498138938519814e-07 3.0856179630708774e-06 8.071122020410519e-08 2.3095773897020174e-06 3.851886219978702e-06 2.307558751066364e-06 3.869636209664659e-06 -5.581353192183257e-06
PC.PC16 2.916075381222851e-06 8.857483702184395e-09 -7.38996755527003e-06 -1.6823903015711517e-07 7.803935363339473e-06 3.6548745222119133e-06 -1.6089884773782667e-07 3.720451901201586e-08 -3.866539797413443e-08 1.855173446223219e-07 6.818712989435994e-08 -3.6215125852119537e-07 9.522697301647052e-08 1.5001822061338928e-07 2.36251283842549e-08 -6.680626868230948e-09 -2.2918822316681172e-07 1.0078008662183163e-06 1.1034662765354962e-07 -3.895435748570777e-08 2.960662695621586e-07 6.358704173904562e-06 -3.7160697195817346e-07 -1.9230607126948136e-06 -6.90012445515302e-07 9.780374432936613e-08 -9.851368400039098e-07 -2.893385350097378e-06 -6.659002481277604e-06 -4.1705652347108075e-07 2.378400313643137e-06 1.1422899918932137e-06 9.97089080731744e-06
PC.PC17 -3.116182660153553e-08 2.0923714465513602e-08 3.4767210952843346e-06 6.811374148170159e-06 8.323254786537315e-06 2.6021544846968895e-06 -3.045648395206814e-08 -1.1633702410524963e-07 2.2987180432550797e-07 -1.1263740238858024e-07 -1.6329572208786085e-08 -3.6439373538761185e-07 -7.566013470272713e-08 -1.5920688882615374e-07 -1.3121920920736128e-07 2.0603088802289802e-07 -1.8173355410002303e-07 -6.92999098619441e-07 3.0457598220496975e-08 -6.461588481071852e-08 6.808428303813117e-08 -3.7160697195817537e-07 4.740914996644022e-06 -8.754273108281167e-08 -6.862320110669414e-07 -9.127684412946803e-08 6.056250839543996e-07 -4.103696334519324e-06 1.120113220562112e-06 -9.476150528942588e-06 1.062980338868015e-05 -7.334349884004513e-06 -3.1135104972371533e-06
PC.PC18 4.726291819724393e-06 7.393098670342337e-08 -6.161810728711987e-06 -1.5671602615091213e-05 -1.698713100478413e-05 -5.201268079555829e-06 1.6889875457636594e-07 -1.789150000578183e-07 -8.028230817705079e-08 -7.475605754861882e-07 -1.1330661592111308e-08 1.915739411149311e-07 2.3123839110308548e-07 -1.6825907721526277e-07 1.3214782378466225e-08 -9.329186821372475e-07 -1.6719329076325406e-07 1.8587954698817957e-08 -2.95716314040798e-07 2.70933881225453e-07 -2.2246505214175626e-07 -1.923060712694809e-06 -8.754273108281135e-08 1.0902831181175243e-05 1.059507470163387e-06 1.297746394845271e-06 -8.611500883090644e-07 1.2886260164018085e-06 -5.476563271888289e-06 6.299428910697943e-06 6.819203057530801e-06 1.254745049005707e-05 -8.545996226357307e-06
PC.PC19 4.27142283207222e-06 1.0375648043640547e-07 1.2064466582117282e-05 -1.2505763633716893e-06 -1.095671092141372e-05 -4.717436543845712e-06 4.236724225291415e-07 -3.447710591257765e-07 -3.4617014251320955e-07 3.0565981597491186e-07 4.2578781511976587e-07 3.0378196942707754e-07 1.283020527012133e-07 1.9944680992842235e-07 7.578800077259488e-07 -1.4337025264523935e-07 1.8442677474801891e-07 7.189557264533424e-07 -5.191413711963735e-07 3.2690626627854923e-07 3.4095673676221384e-07 -6.900124455153021e-07 -6.862320110669393e-07 1.0595074701633856e-06 8.809756493482955e-06 1.2874313436890141e-06 2.2860108400689745e-06 5.154316936724014e-06 -2.2543693748472867e-06 7.892925100116941e-07 -2.7501023008736192e-06 7.494385189789797e-08 -7.965524315582519e-06
PC.PC20 5.979261559783644e-06 -4.390072751955102e-09 7.380066908186998e-06 -6.88382677468786e-06 -1.2095751015201327e-05 -3.6723930370761557e-06 -2.4109017623824686e-07 7.003138400301261e-08 -1.8201647773997427e-07 4.23060922565473e-07 -2.3755153827464864e-08 -5.151522978007497e-07 -6.769669317346382e-08 -1.4287608605533027e-07 -2.1386532212865509e-07 1.0671960042161313e-07 1.0525997825592639e-07 -1.0341914925096123e-07 -3.2714913094651584e-07 -4.3660507566729956e-07 2.498138938519834e-07 9.7803744329374e-08 -9.127684412946899e-08 1.2977463948452712e-06 1.2874313436890084e-06 6.21007954034128e-06 -3.4071871364910987e-07 -6.363059858825212e-06 -2.423639167574307e-06 5.656429873484103e-06 4.752844574034356e-06 3.3365050489932726e-06 1.2684838163335698e-06
proband -0.00015000113466997624 -4.501714030777122e-06 -0.00011343477892029481 -0.0003420311470183342 -0.0002829492204357038 -6.276443682144739e-05 2.343488195861442e-07 -1.0073333186093231e-06 -4.863970083540616e-07 -8.602108883635544e-07 -1.189719651246187e-07 1.0806656235998404e-06 1.6816445459568269e-06 1.2380950131118995e-06 2.519738583822672e-07 1.876425965932011e-07 -9.92943351362457e-07 -6.353211207158691e-07 -2.895757638489627e-07 9.9462837079881e-07 3.0856179630708905e-06 -9.851368400039759e-07 6.056250839544103e-07 -8.611500883090104e-07 2.2860108400690172e-06 -3.407187136490884e-07 0.001014150215462313 -0.0004979064644437801 -0.00045835791146857775 -6.150154033312756e-05 5.0897333189273e-05 -6.523947314186945e-05 -5.795364101175129e-05
paternal -0.00036185033559908394 -1.0721931595586898e-05 -0.00012113283895325244 -0.00014242624638032445 -0.0001681127496341679 -6.679077084783012e-05 1.1921491857608658e-07 -4.556207779013466e-06 -2.1452738247476374e-06 3.8438905616345925e-06 -3.298337276967339e-06 6.107766783881121e-06 3.5278128122449063e-06 -3.293822865836375e-06 2.918822421954171e-06 4.60033346612876e-06 -1.4795929181755378e-06 1.1452767901705044e-05 1.3596660011708138e-06 2.691924895804361e-06 8.071122020405358e-08 -2.893385350097569e-06 -4.103696334519139e-06 1.2886260164018044e-06 5.154316936723797e-06 -6.363059858825228e-06 -0.0004979064644437787 0.0033137479567291713 0.00014792031671055677 -0.0021139377247289563 -0.002276291061330592 0.0001477930864135709 0.0001704222530707042
maternal -0.00022969488697135797 -6.64050337914019e-06 -2.4216717301942066e-05 -0.0001909591470432933 -0.00018629109801235726 -3.987852175321885e-05 -1.1866735883959495e-06 8.558650935383616e-06 1.4652014190504026e-06 -6.955319838088196e-06 5.187329968955308e-06 1.8864043494955685e-06 7.002447144697171e-06 -5.077785051091994e-06 -5.066692274435526e-06 1.336564064721667e-05 -1.8035701981051236e-06 -3.0508372111165124e-06 1.4180201487129316e-06 -6.2488573166537826e-06 2.309577389701955e-06 -6.6590024812776634e-06 1.1201132205620752e-06 -5.4765632718882916e-06 -2.2543693748474404e-06 -2.423639167574228e-06 -0.00045835791146857683 0.00014792031671055734 0.0036741155821875065 0.00029387241263512516 -0.00012826461275867822 -0.003093676750813168 -0.002087559556253491
gpp 0.0006526405293684204 2.1552923830217396e-05 4.272283862498755e-05 0.00018770969546239147 0.00028967945644065257 0.00010718905037013027 1.708084562703536e-06 2.978023808578002e-06 -2.406743822934942e-06 -8.212155029637482e-06 3.6698929899362387e-06 -4.523982467482323e-06 2.679771124474566e-06 7.142861812563574e-06 -6.983739987569596e-06 -1.963727922378345e-06 1.123899640502107e-05 -8.564610759171195e-06 5.852328497326607e-06 3.6676749716870564e-06 3.8518862199787606e-06 -4.170565234706455e-07 -9.476150528942891e-06 6.299428910697835e-06 7.892925100116047e-07 5.65642987348407e-06 -6.150154033312981e-05 -0.002113937724728947 0.0002938724126351284 0.006249077970288029 -0.001992280453781987 -2.3084378467430523e-05 -0.0002632507489639384
gmp 0.00015558404483636493 1.117101885136938e-06 -4.212175685800866e-05 -0.0001914062141646263 -0.00018323512704474898 -3.6243754500319446e-05 4.489745926555983e-06 8.62400242839545e-06 -4.675045735965997e-06 -2.8057270560322682e-08 7.948158459768849e-08 -6.530772407504712e-06 -4.090982745995248e-08 4.440633987301651e-06 5.733652638594313e-06 -9.961688418227992e-06 -8.30262415414755e-06 -3.7156970422655414e-06 -7.602520364022136e-06 -1.0195162176778864e-05 2.307558751066391e-06 2.3784003136430815e-06 1.0629803388680171e-05 6.8192030575309036e-06 -2.7501023008732143e-06 4.752844574034381e-06 5.089733318927256e-05 -0.002276291061330591 -0.0001282646127586801 -0.0019922804537819846 0.006540209703081009 -0.0001779740252909505 0.00016261557956653613
gpm 0.0004647300894647125 1.1781245573860224e-05 0.00032061376202325854 0.0008804468482185144 0.0009308979347395604 0.0002555768604286915 3.835889967697641e-06 -1.9983242793562914e-06 -9.646921841666682e-06 2.093457327173865e-06 1.6149841166260323e-06 -3.127222640762465e-06 -1.1564918213817253e-06 1.5663117293756043e-06 7.4204081313732934e-06 -9.670798451358574e-06 4.253468442620737e-06 1.8158222460706026e-05 6.046423520041785e-06 1.4037469552334617e-05 3.869636209664712e-06 1.1422899918933225e-06 -7.334349884004477e-06 1.2547450490056959e-05 7.494385189808586e-08 3.336505048993003e-06 -6.523947314187039e-05 0.0001477930864135733 -0.003093676750813152 -2.3084378467429103e-05 -0.00017797402529095495 0.007105891705000767 -0.0009064318953722764
gmm 0.00021348385600230687 8.555338530906036e-06 0.00011852056417017645 0.00023783291163981257 1.8063351512661856e-05 -4.682742566727978e-05 3.922048390179432e-06 -2.0629735938073272e-06 -2.056939982554574e-06 6.979952351668417e-06 -1.2632039363174079e-05 -8.086865327108549e-06 -8.022631269584988e-06 7.560860837074183e-06 8.28632812102459e-07 -8.82869001779937e-06 -2.075701990969648e-06 7.401628160465085e-07 -8.985236177540068e-06 -3.5863145062202813e-06 -5.581353192183228e-06 9.970890807317565e-06 -3.1135104972371758e-06 -8.545996226357256e-06 -7.965524315582485e-06 1.2684838163336215e-06 -5.795364101175061e-05 0.00017042225307070267 -0.0020875595562535117 -0.00026325074896393804 0.00016261557956653622 -0.0009064318953722413 0.005360566733002957
