 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0005451916821997315 -1.2341113070435958e-07 -2.3578732589364684e-05 1.165990322494692e-06 -2.7627681284474375e-07 1.3915017347038044e-06 2.6895016022464632e-06 9.753792019405723e-07 -4.255439696847604e-08 1.966669207217966e-06 -5.310039691149102e-07 1.4530613872393039e-06 -7.742572816757279e-07 -8.61592633812395e-07 -1.3245017321005535e-06 -1.9694601098360567e-06 4.357915937010513e-07 -2.5371321090939297e-06 -5.874903280777106e-07 1.0451649204218984e-06 -1.1713192306021312e-06 -5.387157259329312e-06
PC1 -1.2341113070436013e-07 1.892078430993165e-06 -1.5339197955806184e-06 -2.586865105212095e-07 -1.0544400570391342e-07 -2.122873367580138e-07 1.2418059118923305e-07 5.7584039761678473e-08 1.1241040520159087e-08 2.0942419673049658e-08 1.279587709525063e-07 2.5496998993238248e-08 5.954789029599981e-07 -1.2056717809619738e-07 -2.7448787606727023e-07 -6.820176410890499e-07 -6.462962636961915e-07 2.9290239636794645e-07 3.81401070990824e-08 1.6761362735228715e-07 3.4903672145605335e-08 -4.61233749466903e-07
PC2 -2.3578732589364674e-05 -1.5339197955806184e-06 4.6170108859545097e-05 9.337993414469977e-07 1.4033403165413946e-06 -6.453660581235991e-07 -4.376554667206463e-07 -6.991163473534171e-07 1.1662976178042983e-06 -2.3029763933568713e-07 1.808428356595308e-08 -2.3005857285849668e-07 -1.2676494567545014e-06 8.201982366157242e-07 -1.2105572346152318e-06 6.587318297215493e-08 1.3682992762685143e-07 6.464902567665159e-07 1.5615266339988487e-07 -6.622049052939665e-07 -3.517064829556608e-07 2.346984014991046e-06
PC3 1.1659903224946926e-06 -2.586865105212094e-07 9.337993414469973e-07 3.836114653475855e-06 2.0904852754638955e-07 1.1821914670909327e-06 6.133113374592342e-08 5.30741868252508e-07 -1.9032843861998345e-07 -9.57950588832334e-07 -9.770401334541982e-08 4.782998551187906e-07 4.9466714606778375e-08 -7.516508243794622e-07 9.455396547494513e-08 -2.9346688378064184e-08 2.3718874394538683e-07 -4.926163576161762e-07 -5.306216327723102e-07 4.572509621140143e-07 1.0005438408871203e-07 -1.9644143008056787e-06
PC4 -2.762768128447451e-07 -1.0544400570391348e-07 1.4033403165413952e-06 2.0904852754638968e-07 7.21798071005788e-06 1.752153010071967e-06 -3.447071184499172e-07 2.817170678389197e-07 -1.3268910984113182e-06 3.6235685735003023e-07 3.021453614067208e-07 2.897940304639648e-07 -9.555036426553484e-07 -6.046601141974461e-07 1.3127464696350582e-08 -3.8077675852719666e-08 4.2130982828427706e-08 1.0067461770854382e-07 -4.7232266328894455e-07 -1.8070364677576467e-07 1.0430811581346642e-07 -2.0596710175416057e-06
PC5 1.391501734703804e-06 -2.122873367580138e-07 -6.453660581235994e-07 1.1821914670909325e-06 1.7521530100719662e-06 1.4922455917237262e-05 3.809817486087301e-07 1.1725119343475352e-06 -9.543031811907238e-07 -6.151903770893362e-07 -5.933171050059188e-07 -9.561974284675777e-07 4.007902027146132e-07 -1.433329877478277e-06 5.572707942269296e-07 1.404515762972881e-07 -4.776228190438643e-08 7.683851680775933e-07 -2.297847287664706e-07 2.8289792998836847e-07 -5.850115838325687e-08 -2.7039653026166057e-06
PC6 2.6895016022464624e-06 1.24180591189233e-07 -4.376554667206465e-07 6.133113374592335e-08 -3.4470711844991695e-07 3.809817486087304e-07 1.4500381066165239e-05 -1.39319110000054e-07 1.718700724695049e-07 2.5892481736714637e-07 -2.1734767033581317e-08 -3.538583933810549e-07 -1.7567329483610481e-07 -1.9712618645240294e-07 -2.1500324346954916e-07 -1.477341908247516e-07 -6.697090471491058e-08 3.1701594337998715e-07 -3.919710305446922e-07 -2.9658603171603685e-07 -4.5062302492335634e-07 -3.3430889519938734e-06
PC7 9.753792019405709e-07 5.758403976167847e-08 -6.991163473534161e-07 5.307418682525078e-07 2.817170678389196e-07 1.1725119343475347e-06 -1.3931911000005414e-07 1.2299390848309074e-05 1.0111579834000019e-06 -2.1263062232627373e-07 -6.980141433597888e-08 1.3655227526578255e-06 4.0199911990576405e-07 2.6037032175247527e-07 -4.69061338148873e-07 -4.859486738758983e-07 -1.7471587231586173e-08 -5.37152333340806e-07 7.871619222311128e-08 1.2031407885603505e-07 -4.577072288599864e-07 -3.304680117040948e-07
PC8 -4.25543969684752e-08 1.124104052015908e-08 1.166297617804298e-06 -1.9032843861998345e-07 -1.3268910984113176e-06 -9.54303181190724e-07 1.7187007246950487e-07 1.0111579834000012e-06 1.3955242119746182e-05 4.794020564628714e-07 4.99646835500893e-07 -8.695616966371318e-07 2.3561708818424776e-07 -1.6048445079531853e-07 -4.938096254159989e-07 -4.731320926973058e-07 4.1897569605770773e-07 7.83682288747562e-08 -8.821893452391337e-07 -1.5072426538686022e-07 1.2703494903110514e-07 1.4116441800673236e-06
PC9 1.9666692072179636e-06 2.0942419673049684e-08 -2.3029763933568665e-07 -9.579505888323338e-07 3.6235685735003044e-07 -6.151903770893363e-07 2.589248173671465e-07 -2.1263062232627373e-07 4.794020564628711e-07 1.1666383975831636e-05 -2.89061766788465e-07 3.2382920924605343e-08 -4.53872461635341e-07 9.216230535415354e-08 -8.765803718079234e-07 3.9142309630249876e-07 2.6665908569832694e-07 5.537546762797511e-07 -5.01438516262653e-07 -2.0076688030351435e-07 -7.436956131438338e-07 -2.2009708591283027e-06
PC10 -5.310039691149127e-07 1.2795877095250615e-07 1.808428356595343e-08 -9.770401334541994e-08 3.021453614067206e-07 -5.933171050059183e-07 -2.1734767033581674e-08 -6.980141433597904e-08 4.996468355008932e-07 -2.8906176678846493e-07 1.2345754796143533e-05 -5.491938603316437e-07 1.0670838144400428e-08 -2.810501611712173e-07 -1.6427703763296198e-07 1.9631358713441024e-07 -3.8496716612497646e-07 1.5728047299604688e-07 3.059629586916008e-07 4.978114508290844e-07 2.002578716339084e-07 4.20441141392946e-06
PC11 1.453061387239302e-06 2.5496998993238417e-08 -2.3005857285849644e-07 4.78299855118791e-07 2.8979403046396495e-07 -9.56197428467577e-07 -3.5385839338105436e-07 1.3655227526578255e-06 -8.69561696637132e-07 3.2382920924605324e-08 -5.491938603316436e-07 1.1612801609842561e-05 -9.652959567036337e-08 -2.6154756393679606e-07 -5.943949970703636e-07 4.096629435623742e-07 2.2476725737123593e-07 4.4479341643222927e-07 -9.698594165943966e-08 6.496489859153608e-07 1.4983272252720287e-07 -1.6764234353712492e-06
PC12 -7.742572816757259e-07 5.954789029599982e-07 -1.2676494567545018e-06 4.9466714606778316e-08 -9.555036426553488e-07 4.00790202714613e-07 -1.7567329483610447e-07 4.019991199057642e-07 2.3561708818424805e-07 -4.5387246163534084e-07 1.0670838144400458e-08 -9.652959567036352e-08 1.0579846934158816e-05 2.0041908113638956e-07 5.176074602855774e-08 -3.801300879100528e-07 2.490669010493859e-07 -1.275542895953671e-07 -1.4616795815152845e-07 -1.5730291799425133e-07 -6.091531315502885e-07 5.666534282905924e-07
