 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0008858925396149048 2.2570372749598013e-07 -1.930028842097549e-05 1.8839000806682384e-06 1.7551469661001943e-06 -1.845114427327501e-07 2.1536335007884415e-06 2.391389514397354e-06 -7.987255565577226e-07 2.3512451026740743e-06 -1.5250738795662928e-06 -1.231976656267836e-07 -2.884122808126214e-07 -2.117543099968166e-06 -1.2068222100607498e-06 -1.6913632227396432e-06 1.466972666638919e-06 -5.930807564035526e-07 -5.681951404029923e-07 2.311106159675432e-07 -2.959306595337143e-07 -8.631441525472592e-06 5.757623331936424e-05 6.45209350748974e-05 -8.053298414142815e-05 -2.6321699534635317e-05 -1.3740470695212982e-05 -0.00012129305499687543
PC1 2.2570372749597933e-07 2.869320610180942e-06 -1.3966991872643651e-06 -3.645164204976815e-07 -1.0971642966151406e-08 -2.7384805722545717e-07 4.721795075400906e-08 1.083696483311112e-07 6.334327644412579e-08 -3.866438929075456e-08 1.3078146015157764e-07 -1.363997274756913e-08 5.03172301906346e-07 -1.3663700144350045e-07 -2.398355301958101e-07 -6.151575301924101e-07 -5.207242328268179e-07 1.7368292144792673e-07 2.5832883327767925e-08 1.5057738061580353e-07 9.373243085761277e-09 -3.4410439913421733e-07 -3.893266887296008e-06 3.7315621592372366e-06 1.20087751858675e-06 3.4004984727286693e-06 4.729956410290453e-07 -7.969198915547827e-06
PC2 -1.9300288420975476e-05 -1.3966991872643645e-06 4.115061391249519e-05 7.339470686890824e-07 1.1110143578597104e-06 -5.696111938568351e-07 -5.39864712428167e-07 -1.8927169257762112e-07 8.467593536197014e-07 -2.9159487774473285e-07 3.0030155511502376e-08 7.622595962930237e-08 -6.678857054903776e-07 7.051412074221566e-07 -8.191633967459877e-07 1.1491300380383169e-07 2.247405469895426e-07 7.574376782623234e-07 1.75042348531505e-07 -1.591560279752128e-07 -1.6728901463671936e-07 4.9810392089918436e-06 4.150026993343506e-06 -3.675897535977193e-06 -8.48990406098524e-06 -8.973084206173212e-06 2.1845334316842826e-06 3.281897343624733e-06
PC3 1.8839000806682401e-06 -3.645164204976815e-07 7.339470686890826e-07 5.363516153176895e-06 9.202795449956432e-08 1.055557016317418e-06 4.131934500539103e-09 3.63198932556343e-07 -2.3156833475215564e-07 -8.116249610443591e-07 -8.64864753640036e-08 3.6109332270195303e-07 7.566412160176499e-08 -6.158311364406827e-07 1.238651598017928e-07 -3.398721875061502e-08 2.165149484905428e-07 -2.3496974547354083e-07 -4.6029067906769395e-07 2.849457462766514e-07 9.855166047485668e-08 4.141994848269084e-07 1.7371503686471923e-06 -2.6555549873862368e-06 4.887577306456545e-07 -8.362350474711444e-06 -3.244031527943097e-06 -1.0807140144595839e-06
PC4 1.7551469661001937e-06 -1.0971642966151469e-08 1.1110143578597106e-06 9.20279544995643e-08 9.567972360488034e-06 1.2104678843570844e-06 -4.2992576931681837e-07 1.405325279081857e-07 -1.0486720560315946e-06 3.919635674292951e-07 3.60840781046667e-07 2.4217602799536944e-07 -9.856332274628665e-07 -5.615576342855983e-07 1.1344427204565354e-07 4.870483310762845e-08 -1.403058681872724e-08 -1.360993677851159e-07 -2.927782645887139e-07 -6.573561298958627e-08 7.248683475905819e-08 1.2162220668006245e-06 -4.977019719871575e-06 -4.63846787093578e-06 4.073144168230596e-06 -2.113150644943873e-06 3.0016610127312626e-06 1.7157475323808688e-06
PC5 -1.8451144273274972e-07 -2.738480572254572e-07 -5.696111938568353e-07 1.0555570163174182e-06 1.210467884357085e-06 1.514249029165891e-05 3.9980616993511374e-07 7.555965310979611e-07 -3.521845367419822e-07 -4.620949658692465e-07 -2.159385451561681e-07 -5.050935513162719e-07 5.694499615773892e-07 -8.618585932967583e-07 3.635273633944837e-07 3.622469525588543e-08 -8.325690096475824e-08 5.958169053239977e-07 -3.822458661769325e-08 6.18775582558775e-08 -1.9309453000521596e-07 -1.6281870776923111e-06 3.4502430616718287e-06 5.838426031145141e-07 4.395394285828417e-06 -7.511700946630997e-06 -2.3667846678344777e-06 -3.96392504325709e-06
PC6 2.1536335007884424e-06 4.7217950754008894e-08 -5.398647124281674e-07 4.13193450053933e-09 -4.299257693168184e-07 3.998061699351139e-07 1.3926119282346059e-05 6.154912430625467e-08 2.6146400262355063e-07 6.482562517450508e-08 9.581567810095078e-08 -3.3319749809930013e-07 1.4926387988293215e-07 -1.0094093576479791e-07 -1.624680868887065e-07 -7.790161010855634e-08 -6.410242240591552e-08 3.1087949153028804e-07 -3.4982988831391117e-07 -2.2363277831667369e-07 -5.502877509059207e-07 -2.194488360423602e-06 4.445157335030737e-06 -1.3308751852397572e-06 -1.5158039131648174e-05 4.605751739058677e-06 1.5356044682207487e-06 -1.2419096296366683e-06
PC7 2.391389514397351e-06 1.083696483311113e-07 -1.8927169257762085e-07 3.6319893255634306e-07 1.4053252790818625e-07 7.555965310979615e-07 6.154912430625424e-08 1.1940359039445363e-05 6.727430650514636e-07 -1.8558500358204945e-07 -1.839073033713099e-07 9.03057648341193e-07 2.90016248342725e-07 1.270787278766825e-07 -1.8902920883650285e-07 -4.4114852810540145e-07 1.5044434790815806e-07 -2.0526669697346221e-07 8.435410809137676e-08 -3.648476766785565e-08 -3.697443995857034e-07 -4.403982542854584e-06 4.9576293959337435e-06 1.3366447710844275e-06 -1.028537313448251e-05 4.302888974534469e-06 1.1984114016252515e-05 -6.141970248536586e-06
PC8 -7.987255565577241e-07 6.334327644412576e-08 8.467593536197014e-07 -2.3156833475215546e-07 -1.0486720560315948e-06 -3.521845367419822e-07 2.6146400262355e-07 6.727430650514636e-07 1.2976549642201864e-05 2.2876877926680383e-07 2.180790174883811e-07 -6.482552080754796e-07 5.121855673677477e-07 -5.6349168865349655e-08 -4.4125026854001376e-07 -3.8788829924002117e-07 2.69529497422001e-07 8.445799096852407e-08 -5.994974748830057e-07 -2.1987864368963692e-07 4.9373632542056185e-08 -1.8718899076298794e-07 4.8916510822900515e-06 1.2624783773737232e-06 -1.3938016451599489e-06 -3.4704966315357765e-06 -3.7759418038726776e-06 1.455251478674781e-06
PC9 2.351245102674072e-06 -3.866438929075478e-08 -2.915948777447331e-07 -8.11624961044359e-07 3.919635674292947e-07 -4.620949658692465e-07 6.482562517450516e-08 -1.8558500358204974e-07 2.2876877926680383e-07 1.1444477093130275e-05 -2.2502210654698212e-07 -1.2140391424492954e-08 -3.1643782954434107e-07 2.8321432726797922e-08 -6.15261162502266e-07 3.76662903767268e-07 3.8298164414317836e-07 3.401432273027945e-07 -5.713505465853906e-07 -2.337356750968764e-07 -5.687881712802477e-07 2.272443528994216e-07 -8.383121353965329e-07 -1.4880018071478588e-07 8.84750512069753e-06 -7.845416412136576e-06 8.800028978930869e-07 -5.07200291859382e-06
