 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.000750428899708925 6.34044557405675e-08 -2.3185665948618427e-05 1.831171759033608e-06 8.419709478625406e-07 2.965226105355734e-07 2.5795019936059826e-06 2.688459022307398e-06 -2.3210485173787111e-07 2.49127758797636e-06 -1.3775515428640536e-06 7.489811346634699e-07 -4.1444495472550984e-07 -1.9246515097399694e-06 -1.5727744904953241e-06 -2.0254893134129963e-06 1.2803837053669812e-06 -1.3224723638743405e-06 -6.235650932626781e-07 6.213459978312507e-07 -6.86218973387757e-07 -1.1409856899948651e-05 5.089405556477298e-05 4.934060505973946e-05 -7.074393370674584e-05 -1.9660367223103293e-05 1.913810404820995e-06 -9.812138864775367e-05
PC1 6.340445574056666e-08 2.4953295823812157e-06 -1.6197045810437083e-06 -3.586546086023567e-07 -5.983206608122402e-08 -3.0522908103950497e-07 7.342425422824153e-08 1.0341983938506914e-07 2.2675198025629582e-08 -1.5613049273222638e-08 1.454862637633358e-07 -7.2293946696638515e-09 5.910139327587601e-07 -1.3346991313572365e-07 -2.685805034952999e-07 -7.112145281826345e-07 -6.183596493935816e-07 2.350965130554695e-07 3.1505793690136864e-08 1.6582026892297605e-07 8.643635510684306e-09 1.3953217799223366e-09 -3.7064749232655412e-06 2.8413824585880002e-06 8.626806235557995e-07 3.7259356182278472e-06 6.288824191170191e-07 -6.714012748818787e-06
PC2 -2.318566594861844e-05 -1.6197045810437083e-06 4.7780014010484436e-05 9.033666945876154e-07 1.3773802003814106e-06 -5.521823607760712e-07 -4.5519142660442733e-07 -5.660287334227778e-07 1.11967193165309e-06 -3.2361409101417937e-07 -1.6981242524400962e-08 2.8932393895319804e-08 -9.851036678074024e-07 9.227712639039419e-07 -1.0149094216428146e-06 6.968070011602088e-08 1.3540053186236988e-07 7.448929148708566e-07 1.5130847396910137e-07 -4.3686238080780173e-07 -2.4242029480603775e-07 4.2456347206038415e-06 4.92886050882859e-06 -3.3814760914933462e-06 -9.100866636507714e-06 -1.0453033305262502e-05 2.2382439058685975e-06 5.721399603874267e-06
PC3 1.8311717590336082e-06 -3.5865460860235693e-07 9.033666945876159e-07 4.874359991366718e-06 1.6620361848290393e-07 1.2477272932172237e-06 4.1882976463994654e-08 4.671112565162938e-07 -2.2621208028389936e-07 -9.41828101347254e-07 -9.062900294827684e-08 4.518988960559706e-07 6.565489166320353e-08 -7.741710843988053e-07 1.3662444092512428e-07 -4.050794338433207e-08 2.784071934814503e-07 -3.522700322630002e-07 -5.218718205100447e-07 3.885565621145648e-07 1.0814000417143648e-07 4.3865087584631527e-07 1.914098611435489e-06 -2.7902994641672318e-06 7.4475611655849e-07 -8.085360094070716e-06 -3.4484354822562665e-06 -3.0022229042340617e-07
PC4 8.419709478625413e-07 -5.983206608122402e-08 1.3773802003814108e-06 1.662036184829037e-07 9.091809824990527e-06 1.6378418825243412e-06 -4.241506768028667e-07 2.384862959249324e-07 -1.335874908195488e-06 4.980507915521952e-07 3.384364478603828e-07 2.5903436475829175e-07 -1.0687336002484044e-06 -6.371858635388125e-07 8.182882935626935e-08 1.6539056390579895e-09 6.12599252784844e-08 -7.246572264946677e-08 -4.7439951466681176e-07 -1.3663811039926106e-07 8.483832490359515e-08 1.3113089382104403e-06 -4.341857891376431e-06 -3.025469872873776e-06 3.2174110472820156e-06 -2.2429360066309596e-06 2.496537779804663e-06 -5.011553085891569e-07
PC5 2.965226105355733e-07 -3.052290810395049e-07 -5.521823607760711e-07 1.2477272932172232e-06 1.637841882524342e-06 1.6566567908732248e-05 3.933174588686993e-07 9.697772973826469e-07 -7.499419754011377e-07 -5.53072706871591e-07 -4.1564619256402256e-07 -8.611047531342446e-07 6.016456008901689e-07 -1.2231106425177426e-06 5.372972421407833e-07 1.0724345443833585e-07 -9.794406421182596e-08 7.75751885749932e-07 -1.6865053684837312e-07 1.8206962594989404e-07 -1.4564447225550627e-07 -1.9239183541835726e-06 4.224993836541114e-06 8.79676258214038e-07 4.21202592368543e-06 -8.120967933544483e-06 -2.6869084317320265e-06 -5.460880325282622e-06
PC6 2.579501993605979e-06 7.342425422824158e-08 -4.551914266044269e-07 4.1882976463994475e-08 -4.2415067680286665e-07 3.933174588686994e-07 1.566192937406432e-05 -3.460002685705322e-08 2.8929612818938033e-07 1.8054856411989994e-07 9.048074949720204e-08 -3.408147826963597e-07 -2.8695328314186088e-08 -1.8046717476419357e-07 -2.052504664120345e-07 -1.3256685834142602e-07 -6.784940399107718e-08 3.214413828498671e-07 -4.467306096393924e-07 -2.793662806853259e-07 -5.370204690800646e-07 -2.565054465479341e-06 5.5246786702167444e-06 -1.9932127581916837e-06 -1.7923832133641613e-05 5.334020292291944e-06 1.2843333134359161e-06 -6.961932250948087e-07
PC7 2.688459022307395e-06 1.0341983938506902e-07 -5.660287334227777e-07 4.671112565162937e-07 2.384862959249326e-07 9.69777297382647e-07 -3.460002685705303e-08 1.3392592602969871e-05 9.908903089906793e-07 -2.914898124641313e-07 -1.4817362442045048e-07 1.293588445170263e-06 4.119583485467644e-07 2.6983193414933535e-07 -3.80086658781847e-07 -5.660272119273083e-07 1.5136593261645406e-07 -4.1403121687996916e-07 6.306726855637986e-08 4.174530117265317e-08 -4.7220077017728653e-07 -4.4534974630519015e-06 5.766371222940284e-06 1.4703512815965671e-06 -1.3179516916036668e-05 4.7347829948672354e-06 1.51746622083867e-05 -7.461171162316383e-06
PC8 -2.3210485173787302e-07 2.2675198025629632e-08 1.1196719316530901e-06 -2.262120802838993e-07 -1.3358749081954887e-06 -7.499419754011372e-07 2.8929612818938033e-07 9.90890308990679e-07 1.4760834877582485e-05 3.3237795194388745e-07 4.0373224175468773e-07 -7.996443636682587e-07 4.0346151475430637e-07 -1.436958255688275e-07 -5.235784519731512e-07 -4.4995130566749923e-07 3.93216842436172e-07 1.1882224241163164e-07 -7.656916800513604e-07 -2.5674882694441394e-07 1.4063519168788786e-07 -4.560198261167648e-07 6.000213625871242e-06 1.8685221343576264e-06 -3.091054452908955e-06 -4.133513616239446e-06 -4.672352461972654e-06 2.4522839318022715e-06
PC9 2.4912775879763608e-06 -1.561304927322257e-08 -3.236140910141793e-07 -9.418281013472546e-07 4.980507915521948e-07 -5.530727068715916e-07 1.8054856411990015e-07 -2.9148981246413136e-07 3.3237795194388735e-07 1.2691121877737434e-05 -2.2175196694627908e-07 -7.903088626232218e-09 -4.4568724693271073e-07 1.1973416087140969e-07 -7.97591716195306e-07 4.854237034800476e-07 3.654328105229233e-07 4.2283806357430216e-07 -5.185717505132666e-07 -2.7921876047233414e-07 -7.593888873451506e-07 -8.680872278351165e-07 2.7381838567548486e-07 2.517081156578541e-07 9.950838053071476e-06 -9.91403619634199e-06 2.1134042731955914e-06 -6.074076628234232e-06
