 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007346693626329674 1.2340561698812529e-07 -2.3940697307873713e-05 1.6425754213251345e-06 6.28596721258221e-07 6.463444061702564e-07 2.8541852859644567e-06 2.4790292746650123e-06 -3.1104499458332594e-07 2.419421133971673e-06 -1.2730159608122256e-06 7.960512292223099e-07 -4.691946176980645e-07 -1.8930413868307141e-06 -1.9611670220455886e-06 -1.961533986584218e-06 1.3793063180815592e-06 -1.3232907686696224e-06 -5.876029770787659e-07 4.5738917351481224e-07 -8.041455256316888e-07 -1.1115447358649561e-05 5.066020684887708e-05 4.959820361368652e-05 -7.730015450757402e-05 -1.654593529112059e-05 9.249606288647783e-06 -0.00010057800079325508
PC1 1.2340561698812468e-07 2.4818818041475967e-06 -1.605240942054979e-06 -3.6623640354712516e-07 -5.2721324399647095e-08 -3.0418347271139657e-07 1.0056712189459871e-07 8.686766427191397e-08 5.8121688957615364e-08 1.26254470974934e-08 1.29411249225917e-07 6.196558513554658e-09 5.97400081920389e-07 -1.4652452500316713e-07 -2.7734110274918867e-07 -7.289978425054842e-07 -6.413398525700693e-07 2.4030503290526794e-07 4.2688971480191964e-08 1.7924917740286512e-07 2.9593742925571444e-08 1.5716557884608337e-07 -3.6897245150099286e-06 2.6458488288923274e-06 8.473116616682723e-07 3.6739015212212298e-06 9.199720287874016e-07 -7.173747512128503e-06
PC2 -2.3940697307873716e-05 -1.605240942054979e-06 4.872861157808403e-05 8.856418817826283e-07 1.4423099036171952e-06 -6.000979420031627e-07 -5.699189505369734e-07 -5.266671371678926e-07 1.077893114015999e-06 -3.745223084209766e-07 1.2458705035405234e-08 -2.5600195450276243e-08 -1.0735671142205309e-06 9.663428646114884e-07 -1.2276087034654129e-06 2.1667602344950827e-07 1.8779948187210835e-07 7.344381409346602e-07 1.2819907443422188e-07 -4.612820982214181e-07 -2.80854744772068e-07 4.185859273222204e-06 4.7649862989324056e-06 -3.2139511653761583e-06 -9.224871439137509e-06 -9.358419910167143e-06 2.472011677563747e-06 4.9492552732867436e-06
PC3 1.642575421325134e-06 -3.6623640354712505e-07 8.856418817826279e-07 4.845931140065859e-06 1.72371705196275e-07 1.307819024067917e-06 5.2631026602033476e-08 5.038860741497373e-07 -1.984683235285559e-07 -9.875204820042121e-07 -9.691697343715124e-08 4.2517004525872933e-07 1.2037545135672736e-07 -7.669687286844824e-07 1.767410571392671e-07 -3.2125114253953337e-08 2.7967750416851305e-07 -3.866973932629611e-07 -5.226940527842562e-07 4.213216467490113e-07 1.0851480569811125e-07 2.460472485891563e-07 1.7191535085115767e-06 -3.0436015183898924e-06 6.354652803508576e-07 -7.4788377543114886e-06 -3.4126080182612985e-06 -3.1011791464593274e-07
PC4 6.285967212582201e-07 -5.2721324399647075e-08 1.4423099036171954e-06 1.7237170519627494e-07 9.108868916633674e-06 1.6729986782102175e-06 -4.4897952965941057e-07 2.2597125176393257e-07 -1.3031487454472338e-06 4.802008822287117e-07 3.296250800724152e-07 3.181569334784716e-07 -1.0868836507338864e-06 -6.528020618081593e-07 7.914270399736873e-08 -3.135189394869535e-08 5.731268844046937e-08 -5.0038931997376574e-08 -4.831165548818795e-07 -1.319896344676138e-07 1.108670027105595e-07 1.169692193265078e-06 -4.536500669517569e-06 -3.0620238952636704e-06 2.597532907007776e-06 -2.272164640808468e-06 2.9192099026549806e-06 -1.4171567186534968e-06
PC5 6.463444061702541e-07 -3.041834727113964e-07 -6.000979420031623e-07 1.3078190240679168e-06 1.6729986782102168e-06 1.68111068813905e-05 4.0045977987036137e-07 1.1013298010871952e-06 -7.43481142385495e-07 -5.553776369037485e-07 -4.0488135946140957e-07 -9.354768195003024e-07 5.673840299181074e-07 -1.2496281658282022e-06 5.281746147182645e-07 1.1706310127431414e-07 -1.0377847191644017e-07 7.607801814356437e-07 -1.0004189170793895e-07 1.73778866512729e-07 -1.4024165039817155e-07 -1.848488261971913e-06 4.3788395443221205e-06 1.477820602200733e-06 4.107840896824037e-06 -8.620429047074583e-06 -2.9992725327286166e-06 -6.301692647534436e-06
PC6 2.8541852859644546e-06 1.0056712189459867e-07 -5.69918950536973e-07 5.263102660203355e-08 -4.489795296594102e-07 4.0045977987036147e-07 1.5880742709487736e-05 2.441714709746573e-09 2.733915872834097e-07 1.942704377269435e-07 1.0841823256885923e-07 -3.6986975792466673e-07 -7.269002863983604e-08 -1.9849416175490957e-07 -2.1772877621998124e-07 -1.4789226567703827e-07 -1.2420065661952494e-07 3.2029334820029633e-07 -3.9645036009123134e-07 -2.5356870162336973e-07 -5.725699495253798e-07 -2.433671271781536e-06 5.480438444047416e-06 -2.039984088539694e-06 -1.79857864464444e-05 5.374115226511887e-06 8.38212536127516e-07 6.269708112415094e-08
PC7 2.4790292746650123e-06 8.686766427191391e-08 -5.266671371678931e-07 5.038860741497375e-07 2.2597125176393255e-07 1.101329801087195e-06 2.441714709746088e-09 1.3569227543076576e-05 9.563071703892921e-07 -3.0244739706515795e-07 -1.5008633709885297e-07 1.2614885373966127e-06 3.5568046194063316e-07 2.867860636584492e-07 -3.9580829165368925e-07 -5.497243909126305e-07 1.5289414045528952e-07 -4.3441886648553804e-07 1.0558894009252824e-07 2.3820743864757985e-08 -4.5345475245635367e-07 -4.72752473099161e-06 5.544044329660072e-06 1.6417966982745797e-06 -1.3580496916837206e-05 5.328465201399939e-06 1.5868740353064327e-05 -7.4948189457691205e-06
PC8 -3.110449945833233e-07 5.812168895761539e-08 1.0778931140159984e-06 -1.984683235285559e-07 -1.3031487454472338e-06 -7.434811423854948e-07 2.733915872834098e-07 9.563071703892917e-07 1.5008680709320516e-05 3.250270739312914e-07 3.741394075023399e-07 -7.82878286540017e-07 4.600804195318539e-07 -9.838455144830501e-08 -5.451016748931515e-07 -5.188712809704479e-07 3.942184830048087e-07 1.717050574070527e-07 -7.861391705521125e-07 -1.9894563185989943e-07 1.3611994524075624e-07 -4.164094171153665e-07 6.034172106741622e-06 1.6130601084765174e-06 -3.982576231336891e-06 -3.879862198705097e-06 -4.0164704394696235e-06 2.6442909251045474e-06
PC9 2.4194211339716687e-06 1.2625447097493407e-08 -3.7452230842097644e-07 -9.875204820042132e-07 4.802008822287119e-07 -5.55377636903749e-07 1.9427043772694324e-07 -3.0244739706515816e-07 3.250270739312912e-07 1.2909303620002295e-05 -2.671022616782792e-07 2.835280597365338e-08 -4.0575046492176717e-07 7.29160715896637e-08 -8.026537055407635e-07 4.5885693866978646e-07 3.5070111759326713e-07 4.6788209446521734e-07 -4.909837200536553e-07 -2.575591529124546e-07 -7.354664906981415e-07 -7.975320245656168e-07 -5.7844136562403303e-08 5.807060759808563e-07 1.0140007379842778e-05 -1.0415959434375952e-05 1.792050569231616e-06 -6.39999072457819e-06
PC10 -1.2730159608122227e-06 1.2941124922591687e-07 1.2458705035405884e-08 -9.691697343715116e-08 3.296250800724156e-07 -4.048813594614099e-07 1.0841823256885938e-07 -1.5008633709885316e-07 3.7413940750234004e-07 -2.67102261678279e-07 1.2980619717577217e-05 -5.529878019625583e-07 -5.021093016976311e-08 -3.641364468028936e-07 -6.542759417741133e-08 2.613384711199388e-07 -3.8583574001998794e-07 8.310635932639913e-08 2.2217587652615685e-07 5.174616568887665e-07 1.2474155953639056e-07 2.4432263541105775e-06 5.093779237028203e-06 -5.817157658445585e-07 1.3244086520181115e-06 -1.0140677156785107e-06 -5.961341197611464e-06 3.656599543673461e-06
