 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006135114578574183 2.2304010844907536e-07 -2.4230054451337265e-05 1.256264389444966e-06 4.7977465853498687e-08 1.2564077047148168e-06 3.106099054947933e-06 1.6590924814376849e-06 -2.5285434340248186e-07 2.2739353677640983e-06 -9.525124267536633e-07 1.2717789767690655e-06 -5.757774123017553e-07 -1.312546607832271e-06 -1.6804678921687004e-06 -1.919726118678781e-06 6.694733907752521e-07 -1.7982984396261468e-06 -4.837829863882497e-07 6.838582849757594e-07 -7.827199501645975e-07 -9.111288406118347e-06 4.3953173742346333e-05 3.8722003628426335e-05 -6.484238212918738e-05 -1.4367253679321942e-05 1.673695707427262e-05 -8.437749661343647e-05
PC1 2.2304010844907724e-07 2.116208351700962e-06 -1.57763637614764e-06 -3.2042403335306056e-07 -8.224780409264572e-08 -2.497009193198247e-07 9.93638863783252e-08 9.038601674023789e-08 4.8282991999379383e-08 2.2061458199502605e-08 1.1899548654460911e-07 6.482096422636918e-09 5.779978317411245e-07 -1.3129595631343185e-07 -2.8919568027436103e-07 -7.331700467540074e-07 -6.360819050377468e-07 2.649930590595744e-07 3.766480975090665e-08 1.5212240010505574e-07 3.1785579487948065e-08 3.100064008446046e-07 -3.4084454647784983e-06 2.0436722032147204e-06 2.1573355492606733e-07 3.668261035305102e-06 1.1860349686823362e-06 -6.0788736063891165e-06
PC2 -2.4230054451337262e-05 -1.577636376147639e-06 4.7330284601194434e-05 9.523751704292344e-07 1.4727886095306231e-06 -6.054443492319301e-07 -4.772937251298467e-07 -6.012325455411079e-07 1.193577497274891e-06 -3.239048664624095e-07 -4.178280635943138e-08 -1.058077512795498e-07 -1.2040084591901738e-06 8.776238573490092e-07 -1.1452470215299083e-06 6.487047320767953e-08 1.2347782927886342e-07 7.058131416666825e-07 1.9089915623819477e-07 -5.380121069287113e-07 -2.816583185529472e-07 3.3537496092652416e-06 4.280661603287796e-06 -2.743328646748277e-06 -6.059022704175793e-06 -1.0722830814417702e-05 1.2386960068446594e-06 6.274508520406823e-06
PC3 1.2562643894449661e-06 -3.2042403335306056e-07 9.523751704292345e-07 4.192441216008945e-06 2.0734796816141894e-07 1.289380143023906e-06 6.713593623641341e-08 4.7339275206635774e-07 -1.9130646366755918e-07 -9.656195065342315e-07 -8.548469177517293e-08 4.5868485046834865e-07 1.1229740054649773e-07 -7.690973536229865e-07 1.452043533624111e-07 -2.9587923535736056e-08 2.3358139835371508e-07 -4.2533408767674006e-07 -5.313787356962561e-07 4.245046005433982e-07 1.1661577406120228e-07 4.638595395967024e-07 1.5001352413342467e-06 -3.109544425578469e-06 8.749525161082107e-07 -6.795262207779204e-06 -3.315383699166446e-06 1.5201600936406102e-07
PC4 4.797746585349915e-08 -8.224780409264558e-08 1.4727886095306223e-06 2.0734796816141904e-07 8.004008794421783e-06 1.7470945738599757e-06 -3.7362393294120777e-07 2.3713138369899792e-07 -1.299996208700319e-06 4.295037294074847e-07 3.0534893760146007e-07 3.193597505862543e-07 -1.0224990801748325e-06 -6.3557877233951e-07 2.3921108928216934e-08 -6.863377250668414e-08 7.616401030742705e-08 3.036924891877581e-08 -5.127256841163358e-07 -1.831791934856483e-07 1.2329028501524169e-07 1.0193289023385688e-06 -3.938941764190866e-06 -1.9187447346687204e-06 1.3078635488325507e-06 -2.3512258170601855e-06 2.1800189337233795e-06 -2.7557780206168033e-06
PC5 1.2564077047148157e-06 -2.497009193198246e-07 -6.054443492319291e-07 1.2893801430239066e-06 1.7470945738599763e-06 1.5777975360285564e-05 3.8686508800165774e-07 1.1400652807660637e-06 -8.501485742437463e-07 -5.48514417433252e-07 -4.93205314278952e-07 -9.303676743035657e-07 5.144826231371525e-07 -1.3704620477631938e-06 5.68282914381096e-07 1.1565203933791239e-07 -6.812804446663956e-08 7.777903565836891e-07 -1.7880919086950446e-07 2.3696108647663713e-07 -1.129224177019814e-07 -2.1198770364221167e-06 4.748070223812092e-06 1.7996507030279884e-06 2.6458295473446076e-06 -8.068495557839628e-06 -3.7568077853568537e-06 -6.617596105571953e-06
PC6 3.1060990549479327e-06 9.936388637832515e-08 -4.77293725129846e-07 6.71359362364135e-08 -3.736239329412077e-07 3.868650880016578e-07 1.5116775838454691e-05 -2.3461898800826657e-08 2.495904426272387e-07 2.347383982406355e-07 4.1086314390015343e-08 -3.4417525508907123e-07 -1.1619869023361402e-07 -1.5387907566161223e-07 -2.613286296205072e-07 -1.9360727129792309e-07 -8.183706613091918e-08 3.401018869269559e-07 -4.2982573437231806e-07 -2.624041612020345e-07 -5.191283729544507e-07 -2.6852739772782773e-06 5.6489623285604344e-06 -1.600577443782181e-06 -1.852673813986481e-05 5.786174655913319e-06 4.882476053361094e-07 5.877439736440376e-07
PC7 1.6590924814376836e-06 9.038601674023769e-08 -6.012325455411075e-07 4.733927520663577e-07 2.3713138369899808e-07 1.1400652807660644e-06 -2.346189880082673e-08 1.2894106198360316e-05 9.543158257404299e-07 -2.2131735192518735e-07 -1.5509415704949268e-07 1.386559301777322e-06 3.45556663500193e-07 3.0356584255209715e-07 -4.6665714525285955e-07 -5.574461196818684e-07 6.548745314144262e-08 -4.879109741867542e-07 8.866062023910442e-08 7.773160780399579e-08 -4.287857467860899e-07 -3.83984761758894e-06 5.4317956892040724e-06 1.4994673484240606e-06 -1.3512609457000766e-05 4.5773901849647235e-06 1.6254934169372724e-05 -7.462310490640839e-06
PC8 -2.5285434340248176e-07 4.828299199937927e-08 1.193577497274891e-06 -1.913064636675589e-07 -1.2999962087003188e-06 -8.501485742437463e-07 2.495904426272385e-07 9.543158257404299e-07 1.4407781545179759e-05 3.8706340826011646e-07 4.6579789718255926e-07 -8.371118718638366e-07 3.2033444980311546e-07 -1.159310683752255e-07 -5.202228990248854e-07 -4.487828603305481e-07 3.508293547303978e-07 1.4198822198029235e-07 -8.145048025013251e-07 -1.9848875341512873e-07 1.2514798969099618e-07 -3.178688591722659e-07 5.941960753339601e-06 1.912575581163886e-06 -4.5643170454171895e-06 -3.585504854835199e-06 -3.4253507737481074e-06 2.674781126245011e-06
PC9 2.2739353677640974e-06 2.2061458199502536e-08 -3.239048664624099e-07 -9.656195065342312e-07 4.295037294074845e-07 -5.485144174332523e-07 2.3473839824063572e-07 -2.213173519251873e-07 3.8706340826011614e-07 1.2271983353912658e-05 -2.703200509419034e-07 1.6366879542532744e-08 -4.192487808869025e-07 1.0909327484063298e-07 -7.91178117968733e-07 4.3324953289062485e-07 2.960374901802983e-07 5.29185364780957e-07 -4.341436181692428e-07 -2.6160153857449346e-07 -7.690857465075853e-07 -1.182915731934053e-06 -5.872394175548924e-09 3.8390272723823594e-07 9.050381443398165e-06 -1.0240080777184661e-05 2.470193432138732e-06 -6.2182996585504194e-06
