 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0015874638950249275 -6.159798158182466e-06 -6.532243230427077e-05 2.3088332832020978e-06 6.031507715213335e-07 4.534060572424501e-06 1.0513520944512169e-05 2.4093965012533222e-06 1.000857838111037e-05 -2.8825724412741435e-06 9.882665893332068e-07 2.370626985450912e-06 2.5496522332073966e-06 -7.932623665233866e-06 -1.0688162820547133e-05 -5.501752403544594e-06 1.1975973784088978e-05 -3.858013548724281e-07 3.560806776296173e-06 6.421798830119034e-06 -4.117416346637385e-06 1.9523005577483658e-05 -0.00011537332602281829 2.391802945197637e-05
PC1 -6.159798158182174e-06 6.005698510656805e-06 -3.7857659461914982e-06 -2.83740230999059e-07 -4.766006728938994e-07 -2.752329280374156e-07 -1.7182666064670517e-08 -3.7435932987302185e-07 2.702415287119164e-07 1.1755114993674434e-07 8.396032374840579e-07 -1.0805282381886401e-07 1.5957276552620905e-06 -5.394424393621746e-07 -7.003004500973705e-07 -1.9120912769493655e-06 -2.2670115601314096e-06 8.303190139260244e-07 -2.874674642096036e-07 6.147703079067151e-07 1.2479379119784174e-06 -2.46035938748345e-06 -6.596965147956777e-06 3.2805664719020105e-06
PC2 -6.532243230427088e-05 -3.7857659461914754e-06 0.00012693902679340673 3.7554088303405675e-06 3.8077403799193395e-06 -1.739449527282729e-06 -9.392764714395439e-07 1.7873536921872702e-07 1.8937805172679736e-06 1.108721771301638e-06 -5.628329749223885e-07 -2.1868256519714796e-07 -1.7805612818278612e-06 3.2252028204288567e-06 3.7441641632255316e-06 -6.354315794802512e-07 -1.8178494831903415e-06 3.20037425233466e-06 2.1459214695516704e-06 -3.3180314525199258e-06 -2.1755627098601426e-06 -2.4780658707986207e-05 5.389867087192795e-06 2.1416008433061872e-05
PC3 2.308833283202087e-06 -2.837402309990591e-07 3.7554088303405713e-06 1.3230335777546052e-05 2.2092277003883052e-07 4.597626829664269e-06 -2.823058341840538e-07 3.5104485812809094e-06 1.378671791153726e-06 -1.8895501953768504e-06 -2.4437744801749115e-07 -5.072611266504618e-07 1.0227316032068767e-06 -3.328419909265236e-06 3.7188890784052713e-07 -1.112537866204617e-06 1.2917208276959724e-06 -1.8576938768225383e-06 -1.4141868291163172e-06 1.7287140730279478e-06 1.3657969985145097e-06 -5.69005912187078e-06 -1.8872250856067536e-07 -9.942211760522123e-06
PC4 6.031507715213492e-07 -4.766006728938987e-07 3.8077403799193395e-06 2.2092277003883012e-07 2.059816663476493e-05 4.340537496745122e-06 -1.5421065114962912e-06 1.215858004138956e-06 -3.326863293933233e-06 6.448750269435641e-07 8.821264509099909e-07 2.031857331196057e-06 -4.153362830132972e-06 -1.6756920100615381e-06 8.868311890740375e-07 1.1012282142976605e-06 -3.323913486864285e-07 1.36182113878771e-07 -6.737294100329975e-07 -6.810843703968023e-07 -3.844073366803853e-07 -2.4103208374370844e-06 -1.272309915977469e-05 3.4966721925033996e-06
PC5 4.534060572424481e-06 -2.7523292803741614e-07 -1.739449527282727e-06 4.597626829664268e-06 4.340537496745121e-06 4.614551967055331e-05 1.680221697845975e-06 7.647007453117386e-06 -1.2515357370219053e-06 -2.943386757208885e-06 1.814205522148158e-07 -1.4484750322215676e-06 8.955341783790042e-07 -4.873705809467864e-06 1.9260438070138118e-07 4.160486831057954e-07 2.624202290648092e-07 2.093013622051559e-06 1.1151648408261693e-07 1.5638021901133363e-06 -6.649564861761987e-07 1.1840589858740672e-05 1.1714436275032875e-05 -1.933320821021081e-05
PC6 1.051352094451216e-05 -1.7182666064672112e-08 -9.392764714395352e-07 -2.8230583418405313e-07 -1.5421065114962896e-06 1.6802216978459753e-06 4.214932701952613e-05 -5.376017970986925e-07 -6.153605858847997e-07 8.886015946584776e-07 -1.568455790742662e-06 -2.8785415249211333e-07 -9.304137797115627e-07 9.120587198618598e-07 4.7988765703083306e-08 1.6198054439151622e-06 -5.128137025671685e-07 9.311752182868143e-07 -1.5751720113949727e-06 -3.5120873748740007e-06 -1.1926988766732262e-06 -1.358014917192429e-06 -3.5898163173023503e-07 -2.7833143666788162e-05
PC7 2.4093965012532955e-06 -3.7435932987302275e-07 1.7873536921872835e-07 3.510448581280908e-06 1.2158580041389555e-06 7.647007453117384e-06 -5.376017970986931e-07 3.6969605606956684e-05 3.5915247328953098e-06 -1.9826795909888753e-06 -8.128296483662751e-07 3.276030769644955e-06 3.2131985847088187e-06 4.980053280688695e-07 -4.7128778863095755e-07 -8.091713594750338e-07 1.4690092930739102e-06 -1.4602586759373166e-06 8.967593020895269e-07 -2.8483540826986233e-07 -1.2222994872707137e-06 -2.1014561189263234e-05 2.5858982855881113e-05 1.767075076452176e-05
PC8 1.0008578381110354e-05 2.7024152871191446e-07 1.8937805172679755e-06 1.3786717911537264e-06 -3.3268632939332325e-06 -1.2515357370219048e-06 -6.153605858847991e-07 3.591524732895307e-06 4.307922102569385e-05 -1.0107985113962783e-07 3.4343909498001062e-06 -3.61921520283649e-06 4.6653846904503785e-07 -1.6191730988847773e-06 -5.947220256312234e-07 -1.476788120622823e-06 1.19092244002002e-06 -1.9123018992363765e-06 -4.6293185497734895e-06 7.756625200827378e-07 1.1653494800424978e-06 -1.269640057357987e-05 2.1499673429074666e-05 2.564924574551794e-05
PC9 -2.882572441274156e-06 1.175511499367451e-07 1.1087217713016369e-06 -1.889550195376849e-06 6.448750269435637e-07 -2.9433867572088853e-06 8.886015946584776e-07 -1.9826795909888753e-06 -1.0107985113962636e-07 3.264804368493138e-05 -2.791597018942954e-06 1.5624398433346005e-06 -1.2531917547319354e-06 5.658355460694441e-07 -2.024546435789198e-06 1.5797109051247982e-06 8.441488992018029e-08 2.177410449862451e-06 -1.499252965324789e-06 -2.1243146245172316e-06 -2.8712107095474725e-06 -1.60412051306398e-05 -5.798628830756317e-06 2.212967492255914e-06
PC10 9.882665893332162e-07 8.396032374840575e-07 -5.628329749223939e-07 -2.4437744801749195e-07 8.821264509099913e-07 1.8142055221481797e-07 -1.5684557907426624e-06 -8.12829648366274e-07 3.4343909498001054e-06 -2.7915970189429553e-06 3.754953923720707e-05 -1.4366631952445014e-07 5.214361331586893e-07 -1.834931669593158e-06 -1.0390247565390758e-06 5.55605431705583e-07 -2.4033513600045103e-06 5.422168454878677e-07 1.7730175044382383e-07 1.8324990609813686e-06 1.4866638951457251e-06 7.590405119136799e-06 6.186242874260798e-06 -8.155850313487754e-06
PC11 2.3706269854509097e-06 -1.0805282381886417e-07 -2.1868256519714762e-07 -5.07261126650462e-07 2.0318573311960567e-06 -1.448475032221568e-06 -2.878541524921136e-07 3.2760307696449544e-06 -3.6192152028364885e-06 1.5624398433346e-06 -1.4366631952445022e-07 3.163643327868826e-05 3.0029895140101374e-07 3.1202102241738646e-07 -1.6678904594359187e-06 2.885997785885744e-06 1.7922926365218904e-06 8.660415703056136e-07 4.559919293856069e-07 5.781177501282617e-07 -5.411980046649703e-07 -2.170940927995305e-05 9.184370312357771e-06 4.80055990553436e-07
PC12 2.549652233207486e-06 1.5957276552620899e-06 -1.7805612818278659e-06 1.022731603206877e-06 -4.153362830132973e-06 8.955341783790053e-07 -9.304137797115615e-07 3.213198584708819e-06 4.665384690450389e-07 -1.2531917547319365e-06 5.214361331586893e-07 3.0029895140101336e-07 2.9965554666993188e-05 2.5219227629493696e-07 -8.786782160469729e-07 -1.956069967076373e-06 1.0760916547497084e-06 -1.5835442291906056e-07 -1.840203906809677e-07 7.362821826809699e-07 1.0052536218185258e-06 -8.909666308282683e-06 1.6484579712084553e-05 5.308908012024245e-06
PC13 -7.932623665233865e-06 -5.394424393621739e-07 3.2252028204288597e-06 -3.328419909265236e-06 -1.6756920100615381e-06 -4.873705809467866e-06 9.120587198618594e-07 4.980053280688699e-07 -1.619173098884776e-06 5.658355460694447e-07 -1.8349316695931568e-06 3.1202102241738725e-07 2.521922762949372e-07 3.25672122026254e-05 -2.568346859763931e-07 4.180809269861615e-06 3.390660687454644e-07 5.07245251449447e-07 -4.5992979396116037e-07 -1.4481677631827815e-06 5.158843533858051e-07 -1.6172306878312594e-05 2.4818137141710863e-06 4.4725587353431475e-06
PC14 -1.068816282054713e-05 -7.003004500973689e-07 3.7441641632255346e-06 3.718889078405272e-07 8.86831189074038e-07 1.9260438070138206e-07 4.798876570308355e-08 -4.712877886309583e-07 -5.947220256312261e-07 -2.024546435789197e-06 -1.0390247565390765e-06 -1.6678904594359174e-06 -8.786782160469732e-07 -2.5683468597639283e-07 3.1977286203411504e-05 -8.965114554070552e-07 -2.2622513848052304e-06 -2.2727616312435588e-07 2.3198026912825586e-07 -1.2308111320702507e-07 -1.0565361973238047e-06 -2.337942867240508e-05 9.009828847321606e-06 -7.901907770974656e-06
PC15 -5.501752403544561e-06 -1.9120912769493655e-06 -6.354315794802479e-07 -1.1125378662046157e-06 1.1012282142976605e-06 4.160486831057966e-07 1.6198054439151614e-06 -8.091713594750357e-07 -1.4767881206228245e-06 1.5797109051247997e-06 5.55605431705582e-07 2.885997785885744e-06 -1.9560699670763746e-06 4.180809269861613e-06 -8.965114554070558e-07 3.0783916776117904e-05 2.1718337202185883e-06 -8.927800714335997e-07 -7.306446583109108e-07 -3.0719749646907226e-06 -2.3816390679448586e-06 -2.0532848482144065e-05 2.5867712975492645e-05 -1.3450157044099744e-06
PC16 1.1975973784088787e-05 -2.2670115601314105e-06 -1.8178494831903302e-06 1.2917208276959728e-06 -3.3239134868642893e-07 2.624202290648073e-07 -5.128137025671693e-07 1.4690092930739097e-06 1.1909224400200196e-06 8.441488992017977e-08 -2.4033513600045108e-06 1.79229263652189e-06 1.0760916547497073e-06 3.390660687454659e-07 -2.2622513848052295e-06 2.1718337202185896e-06 3.065280431977674e-05 -1.451430346965166e-06 -1.8214744269840758e-07 -1.8229646868780716e-06 -2.64749212736496e-07 -3.4387003442239968e-06 2.437581211217078e-06 6.737238015430302e-06
PC17 -3.8580135487242934e-07 8.303190139260244e-07 3.2003742523346577e-06 -1.857693876822537e-06 1.3618211387877144e-07 2.0930136220515595e-06 9.311752182868145e-07 -1.4602586759373173e-06 -1.912301899236375e-06 2.17741044986245e-06 5.422168454878667e-07 8.660415703056136e-07 -1.583544229190614e-07 5.072452514494467e-07 -2.2727616312435572e-07 -8.927800714335995e-07 -1.4514303469651652e-06 2.9278504170065512e-05 1.077355778828059e-06 -1.8444246094425452e-07 -1.4525515216075349e-06 -2.7182340368216866e-06 7.782887473787034e-06 5.50832774179477e-07
PC18 3.5608067762961594e-06 -2.8746746420960405e-07 2.1459214695516733e-06 -1.4141868291163183e-06 -6.737294100329979e-07 1.1151648408261638e-07 -1.5751720113949727e-06 8.967593020895275e-07 -4.6293185497734895e-06 -1.4992529653247882e-06 1.773017504438232e-07 4.5599192938560757e-07 -1.8402039068096667e-07 -4.599297939611597e-07 2.319802691282563e-07 -7.3064465831091e-07 -1.821474426984073e-07 1.0773557788280596e-06 2.851742130529724e-05 1.84071847845685e-07 4.391548654668452e-07 9.340822157256807e-06 6.451276119251372e-06 -1.0775764096129779e-05
PC19 6.4217988301190635e-06 6.147703079067155e-07 -3.3180314525199253e-06 1.7287140730279461e-06 -6.81084370396804e-07 1.5638021901133363e-06 -3.512087374873998e-06 -2.8483540826986334e-07 7.756625200827367e-07 -2.124314624517231e-06 1.8324990609813677e-06 5.781177501282608e-07 7.362821826809711e-07 -1.44816776318278e-06 -1.2308111320702462e-07 -3.0719749646907242e-06 -1.8229646868780729e-06 -1.8444246094425397e-07 1.8407184784568594e-07 3.082212568104748e-05 2.841487077060901e-06 6.782979310901854e-06 1.1465569250584172e-05 3.94739896482391e-06
