 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0005962847634777411 -3.3809146375141813e-09 -2.370406097787811e-05 1.2357262261394914e-06 -1.0784669234738921e-07 1.396827854337814e-06 3.003564301704171e-06 1.523759535432859e-06 3.38338929562481e-07 2.2389390890721423e-06 -8.249702664990636e-07 1.3418041247357855e-06 -3.3717368521995436e-07 -1.179496631788806e-06 -1.3789777608366749e-06 -2.187366945204904e-06 8.762997786790539e-07 -2.0812734214444686e-06 -8.686479401146068e-07 7.800441268798282e-07 -1.2489495822968974e-06 -9.050535024429613e-06 3.904951684265312e-05 3.08782715047685e-05 -6.235225467864281e-05 -1.2238639880584761e-05 1.8812538215857182e-05 -7.549152154718231e-05
PC1 -3.380914637512059e-09 2.0558298206243506e-06 -1.6087520332158444e-06 -2.785403187749454e-07 -9.330156151464136e-08 -2.512745790502665e-07 1.1410948675368423e-07 6.689071740599444e-08 1.4985053472821775e-09 -2.011125096953977e-10 1.2660106702327656e-07 1.4912097530795826e-08 5.853339745703222e-07 -1.3641662205350292e-07 -2.7949923362032877e-07 -7.257431472339586e-07 -6.444806507398326e-07 2.9100635869704854e-07 4.986263055666319e-08 1.5748661263704102e-07 2.5316277508284294e-08 4.2417800197646803e-07 -3.3962741270017714e-06 1.7935431530068089e-06 4.2163462614549193e-07 3.6083799928237864e-06 1.0270988283583897e-06 -5.418627700329997e-06
PC2 -2.370406097787811e-05 -1.608752033215844e-06 4.750791181849562e-05 9.9541620205541e-07 1.4104846785154382e-06 -5.216951074520894e-07 -5.338066656385696e-07 -7.746725312863591e-07 1.273948498342433e-06 -2.1159061814782347e-07 4.3973863673353354e-08 -1.462787625299872e-07 -1.238545960435245e-06 8.454644218853061e-07 -1.1428676220510837e-06 1.726483331786451e-08 2.1695308871508684e-07 7.41083915966437e-07 1.194794381212934e-07 -6.19001604901093e-07 -2.4705229693366313e-07 4.2953286141621535e-06 3.965235285528078e-06 -4.28498926107476e-06 -6.8291185257452625e-06 -1.0280683452861303e-05 1.9545870399714007e-06 7.681560850738142e-06
PC3 1.2357262261394925e-06 -2.785403187749454e-07 9.954162020554099e-07 4.164623143421223e-06 2.0509957307446615e-07 1.2738081251119273e-06 5.09938707224963e-08 4.795496952187573e-07 -1.647183559256321e-07 -9.447900461963666e-07 -1.0339882346851235e-07 4.5853320639848856e-07 6.03395211881331e-08 -7.846687486536621e-07 1.333810008652715e-07 -4.441735064669765e-09 2.3327435548882313e-07 -4.6554495544816254e-07 -5.355590048992327e-07 4.495811062519095e-07 1.0164868835098408e-07 6.824956285754946e-07 1.7404302424487825e-06 -2.8464742762601052e-06 1.0932975988025842e-06 -6.924773898627671e-06 -3.436983186251683e-06 5.435138162733123e-08
PC4 -1.0784669234738855e-07 -9.330156151464134e-08 1.4104846785154378e-06 2.050995730744661e-07 7.75115289730183e-06 1.7385785388566125e-06 -3.8345890013218616e-07 2.948394257413814e-07 -1.3562614945504536e-06 4.2644519270575774e-07 3.0050353343676463e-07 2.926124496722879e-07 -1.0155032835262925e-06 -5.999778107146643e-07 5.607587287967069e-08 -3.469859370002229e-08 9.180905387521815e-08 3.507478601347808e-08 -5.412091024391537e-07 -1.9710061709219898e-07 9.270740869370931e-08 8.189359297141783e-07 -3.4833056237378427e-06 -8.678344774094812e-07 1.485575629648326e-06 -2.39936069467892e-06 1.2661415447159397e-06 -2.882915219623534e-06
PC5 1.3968278543378155e-06 -2.5127457905026626e-07 -5.2169510745209e-07 1.2738081251119269e-06 1.738578538856612e-06 1.568052051730721e-05 3.3043031348627875e-07 1.0607171222448975e-06 -9.395392578278641e-07 -5.712891837453051e-07 -5.196432388578466e-07 -1.02405859025588e-06 5.307203165152112e-07 -1.391042283641531e-06 6.01365349652981e-07 1.232103317072012e-07 -1.2497284810937138e-07 8.486042184270022e-07 -2.1786675856662997e-07 2.5218353313852406e-07 -5.7622398245136476e-08 -2.1179752976129066e-06 5.128886925248309e-06 1.6968204335968293e-06 2.592642176981665e-06 -8.219753462118569e-06 -4.082895012536859e-06 -6.72692570296314e-06
PC6 3.003564301704169e-06 1.1410948675368431e-07 -5.338066656385693e-07 5.099387072249634e-08 -3.8345890013218606e-07 3.304303134862782e-07 1.5079475215818774e-05 -9.36537000340481e-08 2.1923179647701416e-07 1.700200199099072e-07 8.528994938569807e-09 -3.047817397666794e-07 -1.2994303562924813e-07 -2.1922761116871554e-07 -2.627697461747374e-07 -2.065029709752938e-07 -5.951618787317511e-08 3.5161421573119696e-07 -3.667464369921395e-07 -3.251025922960853e-07 -4.902102179850131e-07 -3.0411326105080808e-06 6.465655936075148e-06 -1.7006461115894965e-06 -1.9103255121724263e-05 5.577398807190495e-06 7.620548623257591e-07 4.225875198785886e-07
PC7 1.5237595354328607e-06 6.689071740599437e-08 -7.746725312863588e-07 4.795496952187573e-07 2.948394257413812e-07 1.0607171222448968e-06 -9.365370003404815e-08 1.2925160945374091e-05 1.0599197800299392e-06 -2.9264075814774166e-07 -1.724030884627513e-07 1.444447030543421e-06 4.1606133371220775e-07 3.212747296752389e-07 -4.912460558349579e-07 -5.397783111482495e-07 5.4906565957835835e-08 -5.668226962011762e-07 8.290290294066754e-08 1.021579270662642e-07 -4.552124486389083e-07 -4.134489228160551e-06 6.360818123110957e-06 2.6179143701570647e-06 -1.458670706097498e-05 4.441168947000963e-06 1.591063241125723e-05 -8.415742966758262e-06
PC8 3.3833892956248173e-07 1.498505347282186e-09 1.2739484983424317e-06 -1.6471835592563183e-07 -1.3562614945504534e-06 -9.395392578278643e-07 2.1923179647701414e-07 1.059919780029939e-06 1.4442985200420475e-05 4.35139543646982e-07 5.680151577056285e-07 -8.691813814160932e-07 2.781596430190405e-07 -2.0169159239465198e-07 -5.305114085708749e-07 -4.907322449639965e-07 3.989666733553973e-07 9.222958878588185e-08 -8.393329364364896e-07 -1.8691113246193095e-07 1.5098902096292936e-07 -3.1244414768490387e-07 6.270070897413505e-06 2.593807840858257e-06 -4.372797767636383e-06 -3.830272628579279e-06 -4.1641086904521975e-06 2.1493266828801214e-06
PC9 2.238939089072139e-06 -2.01112509695209e-10 -2.1159061814782384e-07 -9.44790046196367e-07 4.264451927057574e-07 -5.712891837453057e-07 1.700200199099072e-07 -2.9264075814774166e-07 4.351395436469819e-07 1.2131875043691904e-05 -2.0916620019864237e-07 3.5047981663995726e-08 -4.435130766030293e-07 1.4018690719126715e-07 -8.51362972746276e-07 4.4255836867588906e-07 2.984556840158647e-07 5.261328555853415e-07 -4.592931589507508e-07 -2.3275028117902328e-07 -7.660083280963379e-07 -1.2456489831372919e-06 5.308959620861132e-07 3.2892917225033766e-07 9.57961390923305e-06 -1.0927626253475812e-05 2.318452044710765e-06 -6.246423375419883e-06
