 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0020748610475936667 0.000788594423651212 -2.3939049788429e-05 2.3027946825045051e-07 -0.0019808440057318597 0.00020481828863507074 -6.609312945176668e-06 6.672092867873576e-08 -1.921135869526882e-06 2.120725500695769e-06 1.6910220317660936e-07 5.89500453299863e-07 8.383624151514999e-07 -7.518672434736758e-07 1.6402553823551704e-06 5.047787363111846e-07 -2.5451198142269443e-07 -1.5757188920209113e-07 -1.9502713250313086e-08 -1.1237874161301517e-06 -2.3020370066990537e-07 8.697018575732878e-07 1.0286758436256307e-06 4.4261301366963957e-07 -1.4421787176338501e-06 -5.003205773875671e-07 -1.2272771380810189e-06 -1.90488741257917e-06 -7.95303864261846e-06 1.7701096227436442e-05 4.693516035151475e-06 -9.488817971752907e-06
age 0.0007885944236519468 0.0016068785691182945 -4.4200607304881755e-05 3.803411972061105e-07 0.01747430751164036 -0.0015526052583589324 4.2674515991506025e-05 -3.669259772293148e-07 -1.4620022490180057e-06 7.32534630609603e-07 -7.349753885232254e-07 1.173353281613359e-06 -1.921637880197021e-07 -2.7767018096384646e-07 6.5113417402262e-07 8.976991501342695e-07 7.276370805095251e-08 -1.2202430594624914e-06 4.774558074920743e-07 3.831511081231423e-07 -5.193654255825989e-07 -4.068605472103776e-08 7.490925647955264e-07 4.977744704643262e-07 -1.4002553484944495e-06 -2.8674542546120433e-07 -1.133720081838413e-06 9.068295128891015e-08 5.311678081022477e-07 -2.508410365478033e-05 1.92317041333477e-05 1.4296375127753423e-05
age2 -2.3939049788464047e-05 -4.4200607304914315e-05 1.2313787706600371e-06 -1.0721080494074852e-08 -0.0004738169828149978 4.2661100960133215e-05 -1.1876090743892484e-06 1.0332121854340143e-08 4.071596722295841e-08 -1.6762476424411018e-08 1.783757415693263e-08 -3.2541759480577305e-08 3.944483291020958e-09 6.584238959183729e-09 -1.8534956002420757e-08 -2.2530300271177565e-08 -2.399259636168341e-09 2.8813671232192212e-08 -1.4498216910699035e-08 -9.681405562512118e-09 1.2503006257582855e-08 -3.415340323717048e-09 -2.1284355982745868e-08 -7.232148068267448e-09 4.0402215422348606e-08 6.04377548871574e-09 3.42774604657072e-08 -5.6674446007926504e-12 -4.892667957775598e-09 6.293173704508414e-07 -4.730859720082231e-07 -3.907329689862432e-07
age3 2.302794682506869e-07 3.8034119720633106e-07 -1.0721080494073345e-08 9.445513943795542e-11 4.02749735709056e-06 -3.667173121021074e-07 1.0329724959528869e-08 -9.09388972703809e-11 -3.473665571370772e-10 1.3232383744063924e-10 -1.3576420228966894e-10 2.816796561685043e-10 -2.564304873739019e-11 -5.843668132804344e-11 1.6183043316858914e-10 1.8620136143235445e-10 2.409373926192922e-11 -2.0488670245390316e-10 1.2727413584525188e-10 7.038131173525229e-11 -9.940493625894644e-11 5.6701641284212337e-11 1.858356997201253e-10 1.843928549941653e-11 -3.6085645901916395e-10 -4.049401689271191e-11 -3.132635693451119e-10 -2.5173122877955028e-11 -4.1925056985588e-11 -4.845762075427105e-09 3.732434406305029e-09 3.1317190346480756e-09
sex -0.001980844005698566 0.0174743075116525 -0.0004738169828154208 4.027497357094977e-06 0.4962700560673153 -0.04390425086934248 0.0012056426622438284 -1.0385162332312341e-05 -3.1477211852270083e-06 1.2821552146437573e-06 7.87097401415187e-06 6.269409804172729e-06 -2.387014170711098e-05 1.8606555559822387e-05 -1.323365167654182e-05 6.710436989534018e-06 -9.827506522054092e-06 -8.798617864820057e-06 6.232876569614224e-06 2.2099127513224588e-05 1.0099004714181935e-06 1.1830177621486346e-06 -4.323109293593835e-06 -1.0666698496987209e-05 4.156868036491064e-06 7.664949262160193e-06 1.2472564781575987e-07 1.9592962304795563e-05 5.8308887901192184e-05 -0.00036828999964018324 5.271324243233131e-05 0.0005725685855925294
agesex 0.00020481828863443184 -0.0015526052583495268 4.2661100959890435e-05 -3.667173121001896e-07 -0.04390425086934085 0.003944816451336599 -0.00010976323307585653 9.561091874960162e-07 2.994262569081498e-07 -1.2451366895557674e-07 -6.74371691880705e-07 -5.00593946426169e-07 2.0245883598643525e-06 -1.842293768583589e-06 1.492322362053022e-06 -5.125525457444493e-07 7.838193256389557e-07 6.452603045562733e-07 -6.135050771452608e-07 -2.0379307673119477e-06 -1.6655678364957245e-07 -1.4045254171695605e-07 2.637083074567278e-07 1.3247145230452833e-06 -4.557386695791323e-07 -7.961106690994096e-07 2.6953966357360745e-08 -1.8556566298639168e-06 -5.133053625053671e-06 3.2352520572555756e-05 -8.18218479594024e-06 -5.022509592658232e-05
age2sex -6.609312945046838e-06 4.2674515991675967e-05 -1.1876090743939565e-06 1.0329724959569624e-08 0.0012056426622437414 -0.00010976323307585278 3.093362991557705e-06 -2.726440380897603e-08 -7.144852186590636e-09 2.724235172722628e-09 1.7706083655975438e-08 1.45781106573695e-08 -5.495110054819409e-08 5.2874837553053864e-08 -4.8398902018463046e-08 1.3153860870873828e-08 -1.7936596363462133e-08 -1.216750723725587e-08 1.662655511224437e-08 5.8505893348253537e-08 4.440089396668973e-09 4.517267173974161e-09 -6.2618822038749985e-09 -4.573189842804708e-08 1.3262901303644135e-08 2.4846764679429855e-08 -1.976780346475092e-09 5.3120501482159787e-08 1.4234200652629422e-07 -8.646200176060876e-07 2.659131907349796e-07 1.3406960200809682e-06
age3sex 6.672092867825782e-08 -3.669259772286924e-07 1.0332121854326202e-08 -9.093889727028922e-11 -1.0385162332311228e-05 9.561091874959522e-07 -2.7264403808975176e-08 2.431521290435424e-10 3.29114272316948e-11 -3.0436954225687496e-12 -1.4412645564936995e-10 -1.3783175510737075e-10 4.742359129397527e-10 -4.497573057537026e-10 4.823054272016539e-10 -1.2092670211566442e-10 1.2231889739678686e-10 5.247002015868066e-11 -1.3738089780679525e-10 -5.191449815302459e-10 -2.3978662249425034e-11 -2.1889206039074857e-11 4.8090078356418366e-11 4.5823046111946324e-10 -1.1822325482310552e-10 -2.3972800056340977e-10 1.8762294449861515e-11 -4.792508545667635e-10 -1.193158645968787e-09 7.340392461927038e-09 -2.4719459786040606e-09 -1.11249495690285e-08
pcs.V3 -1.9211358695270215e-06 -1.462002249017708e-06 4.07159672229507e-08 -3.473665571370182e-10 -3.1477211852250397e-06 2.9942625690796574e-07 -7.14485218658566e-09 3.291142723165593e-11 1.7458333382721823e-06 1.222193653761727e-07 -5.064469432074894e-08 5.072470062261005e-09 3.475812368960096e-08 4.32592923520998e-08 3.776426124906259e-08 5.199090876546609e-08 -1.5536586132123457e-08 2.4053070624299046e-08 -2.496592844988831e-08 -1.5182963397918244e-08 1.5437742453326884e-08 -1.224894406456477e-08 -3.5315475595519356e-08 2.706579502401395e-08 1.3507574702092773e-08 -1.1812779186235437e-08 3.6729070026359976e-08 1.39186617554839e-09 -3.9539503038264155e-07 3.9529446701002675e-07 -1.0114448202765829e-06 -6.946038103060167e-07
pcs.V4 2.120725500696168e-06 7.325346306086281e-07 -1.676247642438351e-08 1.3232383744039812e-10 1.282155214609049e-06 -1.2451366895240288e-07 2.7242351726329708e-09 -3.0436954217787085e-12 1.222193653761732e-07 1.790223659804602e-06 6.919352328392963e-08 2.0192325365992396e-08 2.321697507374008e-08 -2.541148197308702e-08 -4.283513294189755e-08 2.9951656357323594e-08 4.177919816633309e-10 -2.1313509485107926e-08 3.024638122543909e-08 -6.67940055186875e-08 -4.647890366878321e-08 3.823191755706489e-08 5.35670908634347e-08 3.4985122327502886e-09 5.1596898708357695e-08 1.372753963021381e-08 -2.4674819092433893e-08 -1.3587680087547939e-08 5.680969624319301e-07 -5.386734988308055e-07 8.374220375282029e-07 9.354505819822155e-07
pcs.V5 1.6910220317677773e-07 -7.34975388522611e-07 1.7837574156914548e-08 -1.3576420228949824e-10 7.870974014191705e-06 -6.743716918842794e-07 1.7706083656074594e-08 -1.4412645565023122e-10 -5.06446943207496e-08 6.919352328393032e-08 1.6967972651075608e-06 -1.8150496317436128e-08 1.32730960534602e-08 -2.3820567865365384e-08 5.412580727682274e-09 -3.467258672015547e-08 2.8295348557330958e-08 1.4043712524138436e-08 -3.2057209366234037e-09 -1.0569520090607634e-08 -1.0332372069990664e-08 -4.727630503897424e-09 -6.290711172453471e-08 -4.393921344813521e-08 4.203761789503972e-08 3.706049240747408e-08 5.4159064377099646e-08 3.460144385723574e-08 4.920807381284278e-07 -5.620608319184533e-07 8.308665074299179e-07 1.9297144061468617e-07
pcs.V6 5.895004533000304e-07 1.173353281611751e-06 -3.25417594805341e-08 2.8167965616814375e-10 6.2694098041454254e-06 -5.005939464236973e-07 1.4578110657300388e-08 -1.3783175510676727e-10 5.07247006226144e-09 2.0192325365992902e-08 -1.815049631743701e-08 1.663069929630873e-06 4.194346874569349e-09 2.2909408432979695e-09 8.668341743723617e-09 -3.492786647453543e-08 2.420963745736193e-08 -3.4019534468302626e-08 -1.8381165357487937e-08 -1.9815237730325176e-08 6.463731996282787e-09 1.1312298661922436e-08 -1.4500915394739002e-08 2.1079269230862568e-08 1.22156392662999e-08 1.4577714270922105e-08 -4.936794041622748e-08 1.0399139055619647e-09 3.8308905986639485e-07 3.733482302614047e-07 -2.3717816372099046e-07 -1.0666145400570611e-06
pcs.V7 8.383624151499886e-07 -1.9216378801736476e-07 3.944483290960425e-09 -2.5643048736915362e-11 -2.387014170708575e-05 2.024588359862126e-06 -5.495110054813307e-08 4.742359129392281e-10 3.475812368960084e-08 2.3216975073738633e-08 1.3273096053462359e-08 4.194346874568703e-09 1.958061289453742e-06 -3.889787888397598e-09 -8.558139589715466e-09 -7.839465352791448e-08 1.5182378182511375e-09 -3.8301157712211144e-08 6.082640435170118e-09 -4.241728654987884e-08 1.7258072391325547e-08 -3.4080950789495994e-08 -6.969827909154579e-08 -1.2321582206499845e-08 8.589387063995042e-10 -2.983594330000802e-08 -1.4892929135023125e-08 1.2720808669571053e-08 1.7291883930904316e-07 -1.4794093045997327e-07 1.2169278830469326e-06 -7.198986826509578e-07
pcs.V8 -7.518672434721925e-07 -2.7767018096001157e-07 6.584238959076287e-09 -5.84366813271059e-11 1.860655555987655e-05 -1.8422937685884765e-06 5.2874837553190196e-08 -4.497573057548914e-10 4.325929235209892e-08 -2.5411481973085313e-08 -2.3820567865366055e-08 2.290940843299752e-09 -3.889787888401699e-09 1.9021392763041921e-06 6.226521484612452e-08 6.852848275490919e-09 4.342363632119882e-08 9.27077440088285e-08 -3.045647614746549e-08 -1.247589893205553e-07 -1.975759956310109e-08 1.0249010297798283e-08 7.167836736124009e-09 4.878133939774527e-08 5.9425576966534244e-08 4.595444875101878e-08 -2.3956229653215315e-08 7.210001940826241e-09 2.549314350631966e-07 6.75380063473238e-07 -7.203003206121152e-07 -9.356265754737449e-07
pcs.V9 1.6402553823531904e-06 6.511341740227991e-07 -1.8534956002422957e-08 1.6183043316858635e-10 -1.3233651676494616e-05 1.4923223620488549e-06 -4.8398902018348696e-08 4.823054272006667e-10 3.7764261249062594e-08 -4.283513294189888e-08 5.412580727683908e-09 8.66834174372322e-09 -8.558139589716508e-09 6.226521484612791e-08 1.84212332015905e-06 1.4394406119659987e-08 1.7562107548244805e-08 -2.9505287780400737e-08 9.288769234654698e-09 -4.6587377898212984e-08 -9.748427906895535e-09 -1.988931668413822e-08 -8.928348042392028e-09 -3.223869683773199e-08 -4.019587021110658e-08 -6.984167731831619e-09 -1.888145386220538e-08 4.2541979755600176e-08 9.498085682073113e-08 2.9511647410003563e-07 -1.1000310571888944e-06 5.307160203937606e-07
