 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00011738301709464192 8.222000431847089e-06 -2.274141746307113e-07 2.191416980274572e-09 -3.080552622065894e-05 2.745286693301993e-06 -7.528470071904554e-08 6.706030655327765e-10 2.2984304579213815e-07 2.562418498558339e-07 -1.869173486205304e-07 -5.677431013799179e-08 -8.742516837628015e-08 6.343272789449222e-08 -5.778945742959326e-08 7.398251598175642e-08 -4.435088403975279e-08 -1.1557866903182603e-07 -1.0308958642748236e-07 -7.062007747769529e-08 4.037697699851661e-08 4.788066819590287e-08 -1.403868741028583e-08 -4.4732229337795466e-08 2.9605266309450773e-08 -2.324289316475504e-08 3.666212234563109e-08 -3.175091649848669e-08 -5.113397130654208e-07
age 8.222000431943464e-06 0.00027277340932705513 -6.287414996355881e-06 4.500967773947155e-08 0.0033584758021522145 -0.00025447273694862544 5.844946611218813e-06 -4.165302479438966e-08 -5.8682432124002786e-08 2.257721494831525e-07 -1.337282357031482e-07 2.214540057074239e-07 1.208629730057143e-07 1.026311512408114e-07 9.973670839500842e-08 6.351214218610086e-08 9.158973635054605e-08 -3.926405144661501e-07 -3.355140753439337e-08 4.09292249049404e-08 -1.8233754755154688e-07 -2.3786419569384848e-07 -2.2636364023636483e-07 2.6280389455947086e-07 2.2966455790046635e-07 -1.7925907954364356e-07 1.3515125783582447e-07 3.4333668700698776e-07 -1.0363797596149244e-06
age2 -2.2741417463335004e-07 -6.287414996356053e-06 1.4767729122525545e-07 -1.0749458524526451e-09 -7.562502726305532e-05 5.853991408423775e-06 -1.3707282720343106e-07 9.93572987178013e-10 3.3670609747755206e-09 -4.81554981695245e-09 2.3483453657993274e-09 -5.447440643359433e-09 -2.9801522737318695e-09 -3.317124769861276e-09 -1.6410052508027087e-09 -8.645992367908357e-10 -2.0639570498485104e-09 8.962311869534632e-09 1.2576678388881588e-09 -7.722348283212079e-10 3.842028266887347e-09 4.541470275930358e-09 4.039353180773334e-09 -5.329495359860056e-09 -5.956142033776226e-09 3.816008828344802e-09 -3.658733018688736e-09 -7.90966515949011e-09 2.483050424752188e-08
age3 2.1914169802821567e-09 4.5009677739476085e-08 -1.0749458524527338e-09 7.950976709452418e-12 5.305681582370244e-07 -4.1781466303338524e-08 9.951769700409252e-10 -7.332245089005452e-12 -3.5565985610304676e-11 3.5740776742534716e-11 -1.573350818969977e-11 4.013450198677713e-11 2.0727169844827625e-11 2.9281165691537146e-11 8.097699702064362e-12 4.232742139264267e-12 1.6628570948267385e-11 -6.361583795864793e-11 -1.4537702011373115e-11 3.150157259031505e-12 -2.620320435367628e-11 -2.5687716190408185e-11 -2.2583181841762206e-11 3.3417283569199434e-11 4.660510920018819e-11 -2.548269678964035e-11 2.936276815689763e-11 5.5704562974358554e-11 -1.7761894069726676e-10
sex -3.0805526218637174e-05 0.003358475802157129 -7.562502726316501e-05 5.305681582377912e-07 0.11794256459460338 -0.008859589120726916 0.00020297737750560324 -1.4490677204638177e-06 -9.55424776822914e-07 -8.182979199048668e-07 1.6250526730066684e-07 1.6302131572328164e-06 -2.1644048155196706e-06 2.2823758589364547e-07 1.4693706010247779e-06 -8.81434604963582e-07 -1.609494660378162e-06 -2.77229669895131e-06 -6.998306442760671e-07 2.5935785284563243e-06 -2.439450911912685e-07 -2.6809088668954635e-06 -5.0155298850429534e-06 3.076860342050364e-06 -2.286038363761494e-09 -1.842448930909005e-06 2.910570105358773e-06 1.7425846368074755e-07 -2.008152887637301e-05
agesex 2.7452866933001263e-06 -0.00025447273694895254 5.853991408431338e-06 -4.178146630339279e-08 -0.008859589120727296 0.0006833187736548917 -1.597512195516685e-05 1.1590843800671713e-07 1.1917997841813171e-07 7.432307244268646e-08 -1.012115777559775e-08 -9.837759831945449e-08 1.2991455416473256e-07 -8.66953472805797e-08 -2.080099077791589e-08 8.147688837733781e-08 1.1006147367634009e-07 2.117538940187163e-07 3.5619512844270945e-08 -1.8183228325434216e-07 -2.276386579395427e-08 1.8714564427842847e-07 3.357712591226119e-07 -1.731023953014085e-07 -8.025113557456897e-08 1.3738019731052435e-07 -2.6489088976063885e-07 -1.8014853301341105e-08 1.1371574027039354e-06
age2sex -7.528470071182391e-08 5.844946611226528e-06 -1.3707282720360923e-07 9.951769700422232e-10 0.00020297737750562045 -1.597512195516749e-05 3.804247356444842e-07 -2.805342227356235e-09 -3.902580827742477e-09 -1.879980041116062e-09 1.1235648121966277e-10 2.276180512581133e-09 -2.6585088497643824e-09 3.279983504639788e-09 -9.14135602951008e-10 -2.3903533511903976e-09 -1.8494389292011745e-09 -4.584962501584904e-09 -1.0577743972889217e-09 3.670579613703805e-09 1.2468154714258449e-09 -3.5704400303015308e-09 -7.342531684636114e-09 2.595083325068043e-09 3.0184974192095172e-09 -3.444079422334489e-09 6.7829521781016886e-09 -2.8127901250288526e-12 -1.495609496213429e-08
age3sex 6.706030655194153e-10 -4.1653024794469686e-08 9.93572987179832e-10 -7.332245089018345e-12 -1.4490677204639988e-06 1.1590843800672614e-07 -2.8053422273563373e-09 2.1007833226424986e-11 3.298515786833397e-11 1.5972438558243783e-11 1.0324472375879981e-12 -1.9236148092740643e-11 1.9971753305610692e-11 -2.991135477873157e-11 1.3458768650744344e-11 1.853629051567287e-11 7.2720264894091224e-12 2.998996428057106e-11 9.430069489151424e-12 -2.214799636871389e-11 -1.2044191415921706e-11 2.0962543670943933e-11 5.127597476511612e-11 -8.483864750436125e-12 -2.7489834685994335e-11 2.7298457586593823e-11 -5.2898857848771744e-11 2.768532060008665e-12 1.3898679843157897e-11
pcs.V3 2.298430457920462e-07 -5.8682432124393804e-08 3.3670609747846084e-09 -3.556598561037033e-11 -9.554247768318222e-07 1.1917997841882362e-07 -3.902580827758724e-09 3.29851578684521e-11 1.237243182049727e-06 8.771230289428055e-08 -2.9772641540952473e-08 -6.3428159483559986e-09 7.30132975296461e-09 1.7156677025629072e-08 -5.415734196168019e-09 1.149813419162254e-08 7.749898286780189e-09 1.5085365076795913e-09 -6.589978618523242e-09 8.717530328324965e-09 1.8512857123089358e-09 -1.4138307382007688e-08 -8.935792089942767e-09 -1.1496699900396429e-08 -3.206584232742523e-09 -1.2584710768010357e-08 9.609154265457435e-09 1.2384849042604431e-09 -5.137392174917981e-07
pcs.V4 2.562418498558345e-07 2.2577214948275815e-07 -4.815549816943066e-09 3.574077674246563e-11 -8.182979199172795e-07 7.432307244367429e-08 -1.8799800411398046e-09 1.597243855842032e-11 8.771230289428076e-08 1.3175219092054356e-06 3.12497169306311e-08 -1.0649537630787852e-09 1.7129350448248763e-08 -2.3103600225590197e-08 -4.803173479956934e-09 2.33350935510175e-08 -7.374760446397952e-10 -4.578658880749665e-09 1.3589560780800443e-08 -1.0809258959222971e-08 -6.255309450915687e-09 1.6054961723883828e-08 1.1538835490874251e-08 8.491110206186107e-09 7.637110746190055e-09 -5.375974979345777e-09 -3.3844525818473062e-09 2.185464101016813e-09 6.033080420376407e-07
