 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00010830142714581447 8.094820376981379e-06 -2.2543737578790356e-07 2.176774993092165e-09 -1.409525746155688e-05 1.374922564251443e-06 -4.172469694946138e-08 4.222742548427891e-10 2.519301945487217e-07 2.804395997258864e-07 -2.2063124113030724e-07 -1.3193552925375533e-07 -6.914357513151274e-08 7.6578446353764e-08 -9.88945105441e-08 7.067763721082773e-08 -4.653668431363855e-09 -1.1018785251260368e-07 -1.1196325838072e-07 -4.5670574143579525e-08 -1.2374413378496788e-08 3.004309390812402e-08 -3.620809645392271e-08 -3.184141226357208e-08 4.819064496558771e-08 -1.8996044856507852e-08 5.482496233190714e-08 -1.280694455668252e-08 -2.439512043366808e-07
age 8.094820376921095e-06 0.0003028996387822676 -6.972854548950038e-06 4.982993025554261e-08 0.0038558780909597927 -0.0002923055302837671 6.7178465678740265e-06 -4.789763991368781e-08 -5.3469594090373695e-08 2.3876746363772546e-07 -1.0513205539757738e-07 2.1000103406167154e-07 8.753977992637378e-08 7.577687356442593e-08 1.3328768148029934e-07 9.020381544072451e-08 1.1002470443891445e-07 -3.8985535171355214e-07 -5.587060745283547e-08 5.826081613017411e-08 -1.7146479851474241e-07 -2.3739448722866767e-07 -2.524870215477597e-07 2.707720772705194e-07 2.2480652086862754e-07 -2.10613759253918e-07 1.796474937956109e-07 3.8744476512341255e-07 -1.0394674081411825e-06
age2 -2.254373757860274e-07 -6.972854548949531e-06 1.63583783488444e-07 -1.1887280490189174e-09 -8.682810856036075e-05 6.7241022369974344e-06 -1.5752661804304145e-07 1.1422908499603227e-09 3.7174713325417493e-09 -5.318295382342328e-09 1.6053938328138816e-09 -5.165837675986741e-09 -2.1334079121759825e-09 -2.6053258630787314e-09 -2.3491612160095846e-09 -1.3105365725246466e-09 -2.5054689423101366e-09 8.74520459988456e-09 1.7027767958244047e-09 -1.1593633927408704e-09 3.642634819974684e-09 4.4054436075526375e-09 4.620024197615038e-09 -5.312166723234942e-09 -5.776648444358682e-09 4.581442866036965e-09 -4.663607941216723e-09 -8.905577101497774e-09 2.349329203234154e-08
age3 2.1767749930651234e-09 4.982993025554624e-08 -1.1887280490190824e-09 8.777731214486188e-12 6.09154759286699e-07 -4.79862791685459e-08 1.1434013427345553e-09 -8.426404446315168e-12 -4.139104905176997e-11 4.1103891830134186e-11 -1.0277775463005392e-11 3.771862999128679e-11 1.3896284174356906e-11 2.3637159485628122e-11 1.2767720072689812e-11 6.147232908054669e-12 1.9951641515666982e-11 -6.088613202573087e-11 -1.778133990703274e-11 6.089649872808885e-12 -2.537212880730337e-11 -2.3954249300747615e-11 -2.6890875876125954e-11 3.1428165634488225e-11 4.4928932849472126e-11 -3.1009264205577226e-11 3.656386927774099e-11 6.258630525313837e-11 -1.5525659351407536e-10
sex -1.4095257464992658e-05 0.003855878090954816 -8.682810856024253e-05 6.091547592858221e-07 0.13236927363754677 -0.009916880512098642 0.0002265406954322819 -1.6121729283761814e-06 -1.6094461972400243e-06 -5.192318885132801e-07 2.5685700870052455e-07 1.0330060609538674e-06 -2.2763574792390204e-06 -1.2235504831575842e-06 2.9809330668931344e-06 3.117447363893091e-07 -1.7406748628369668e-06 -3.230864012309807e-06 -1.2991612719309826e-06 3.4687203178875968e-06 4.319578722457371e-07 -2.429910285395601e-06 -5.116175673976021e-06 2.709397437071e-06 1.5041894450517e-07 -3.0272998928602706e-06 4.147005617790676e-06 1.041638233058026e-06 -2.855021241539499e-05
agesex 1.3749225645603797e-06 -0.00029230553028309687 6.7241022369819685e-06 -4.798627916843437e-08 -0.009916880512098332 0.0007630520219031614 -1.779170383138538e-05 1.2870776215512254e-07 1.8804125137027568e-07 4.975472163292063e-08 -1.9903366352612514e-08 -3.511811491490366e-08 1.3179863993465174e-07 3.686725946753353e-08 -1.363975713891286e-07 -1.2633204081890263e-09 1.282553450672665e-07 2.505365247455633e-07 6.875469246448419e-08 -2.530829161403646e-07 -8.606875923561573e-08 1.5096508174957975e-07 3.465627989504066e-07 -1.2140640107807102e-07 -9.193186608686309e-08 2.407505253747342e-07 -3.542773028052008e-07 -9.424668484324151e-08 1.693454586325048e-06
age2sex -4.172469696010275e-08 6.717846567863606e-06 -1.5752661804279594e-07 1.1434013427327355e-09 0.00022654069543226685 -1.7791703831384785e-05 4.226575661292538e-07 -3.1082965730955906e-09 -5.991310438866742e-09 -1.2795856729370587e-09 4.0384372911401196e-10 4.930649423709961e-10 -2.6184980804523468e-09 4.552926420768848e-12 1.8511299416723228e-09 -7.157575233497097e-10 -2.452465115371779e-09 -5.505048465097906e-09 -1.677511717723903e-09 5.442195434294081e-09 2.910595861921155e-09 -2.286180200320819e-09 -7.717109314662482e-09 7.828065925876997e-10 3.1995746911506566e-09 -6.161036293783481e-09 8.799647545961872e-09 1.9548009095146903e-09 -2.5223453622145467e-08
age3sex 4.2227425493107855e-10 -4.789763991361035e-08 1.142290849958511e-09 -8.426404446301796e-12 -1.6121729283760166e-06 1.2870776215511391e-07 -3.10829657309549e-09 2.321887157571729e-11 5.1346571585581894e-11 1.1672806556174006e-11 -1.2244401644134298e-12 -4.406824258444509e-12 1.9422256082790953e-11 -3.031463760932683e-12 -7.267926448424756e-12 8.39639566346432e-12 1.2973629732746473e-11 3.6650368551216083e-11 1.3116240084501585e-11 -3.5788672460803503e-11 -2.5398989987950362e-11 8.791689257450712e-12 5.497014402247057e-11 9.122310012055819e-12 -2.8156193144443515e-11 4.8886390050983034e-11 -6.711506905970864e-11 -1.2839555281567133e-11 6.988753323366769e-11
pcs.V3 2.5193019454888727e-07 -5.3469594090186686e-08 3.7174713325374153e-09 -4.139104905173839e-11 -1.6094461972414412e-06 1.8804125137039927e-07 -5.991310438869951e-09 5.13465715856074e-11 1.1791131460855411e-06 9.711707391104813e-08 -3.0978590405978694e-08 -3.832828383821551e-09 9.00966348149524e-09 1.803877280343077e-08 -6.666792445914485e-09 1.023460764174022e-08 1.0133238577433244e-08 -1.3651310394760587e-09 -5.379151572091716e-09 1.294265480082891e-08 -9.79981388811575e-10 -1.5372105374355413e-08 -1.3327291554021203e-08 -9.251600622300645e-09 -4.570588147035939e-09 -1.6084397098886095e-08 9.369626793744942e-09 5.183948715531065e-09 -5.152282728846757e-07
pcs.V4 2.8043959972589486e-07 2.38767463638107e-07 -5.318295382351361e-09 4.1103891830200406e-11 -5.192318885008217e-07 4.9754721631941045e-08 -1.2795856729137382e-09 1.1672806556002064e-11 9.711707391104772e-08 1.263591061611262e-06 3.742054329251857e-08 4.828342787098352e-11 1.7809121792132258e-08 -2.642463815960724e-08 -1.0029394384449421e-08 2.6250270099552795e-08 -2.205650733644952e-09 -4.9730389609032034e-09 1.2589542565229938e-08 -7.969351031990708e-09 -9.296608611837652e-09 1.6207221109055894e-08 1.2205686468289243e-08 6.79769355306712e-09 1.0472307769298316e-08 -1.8825897125341186e-09 -1.5230223831410139e-09 2.320723064724954e-09 6.180813338358372e-07
