 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.008261597205995756 0.0030003691767529024 -9.521045989414386e-05 9.581027847972339e-07 0.0090347269387368 -0.0008834837977078113 2.711273365024923e-05 -2.646028297132979e-07 -1.2839077427080012e-06 1.61413066753191e-06 2.5053833150919703e-06 -5.15758264685314e-07 7.008108269347774e-07 -7.100140045327604e-06 -2.198943425152755e-06 -1.317261552179365e-06 -1.426388062482992e-06 -3.137764643448342e-06 -6.079502123010675e-06 -2.56772562903649e-06 -7.248375149580325e-07 2.2595871628603735e-06 3.959845195854521e-06 -2.9438930959661445e-07 -3.916549603437099e-07 -1.9167911103164466e-06 3.986454410144296e-06 -3.7885338824827437e-06 2.1967244247412207e-05 6.732817676005038e-05 -0.00015118722407523954 -1.4635645992745187e-05
age 0.003000369176760183 0.0032568079102915344 -9.439522258061893e-05 8.604091066197394e-07 0.030790915337248783 -0.002848627147900134 8.217769175788189e-05 -7.461423933208882e-07 -6.944417416833588e-07 -1.1287753612819653e-08 -2.762860886203018e-06 1.0938403878913485e-06 -2.3815793053145679e-07 -9.125190689579138e-07 4.690804302540193e-07 -4.538492449539866e-07 -4.933711240555234e-07 -2.585224902093187e-06 -1.7647394455331059e-06 4.971678297450106e-07 -5.278476968384998e-07 1.4286000040196787e-07 1.2686374625780313e-06 8.130289090933412e-07 -1.7975341318796e-06 -1.992714127768441e-06 2.304727800745644e-07 3.8870625109156925e-08 1.9423101200684717e-05 -1.091597319971889e-06 4.2068277751096405e-05 -5.393496373856871e-05
age2 -9.521045989446893e-05 -9.439522258074494e-05 2.770394106028763e-06 -2.5555607613102175e-08 -0.0008788376264436316 8.229112823412255e-05 -2.4026788279011277e-06 2.207047651286695e-08 1.339771338139133e-08 1.5794437396171778e-08 7.306474087337992e-08 -2.9173775637256266e-08 4.1588682347277755e-09 3.233212753601817e-08 -2.3924503835480555e-10 2.2589115411549766e-08 1.4768224245964351e-08 7.760223545545095e-08 6.231289265277009e-08 -1.4028329549324339e-08 1.096245016147335e-08 -1.3898003906737789e-08 -4.231064387668303e-08 -1.6356088886122243e-08 4.361222365384794e-08 5.499639144363297e-08 -1.635980033203161e-08 1.253288037101355e-08 -5.702274155676432e-07 -1.1766154550853602e-09 -8.506295462739393e-07 1.315040871301201e-06
age3 9.581027847993608e-07 8.604091066199402e-07 -2.5555607613077674e-08 2.3865964701638623e-10 7.905106059442097e-06 -7.481804417070379e-07 2.209911174124799e-08 -2.0546126616429358e-10 -6.123802475320892e-11 -2.33697926337312e-10 -6.020305803487038e-10 2.36505709640384e-10 -2.1654565614108803e-11 -3.7541939683721604e-10 -1.1944312446490068e-10 -2.73821001223727e-10 -1.2407035806168757e-10 -7.251665224024742e-10 -6.727182836527639e-10 1.2630815486725168e-10 -6.026454549359944e-11 1.9572777425368477e-10 4.326972567525733e-10 7.99090702437243e-11 -3.1145843398769247e-10 -4.905505352417072e-10 2.445080608206148e-10 -2.3033755237928507e-10 5.132988754971031e-09 3.642558163870431e-10 5.0950185432516236e-09 -1.0318698687397082e-08
sex 0.009034726939059882 0.030790915337477655 -0.000878837626450163 7.905106059501032e-06 0.6779575754541656 -0.06179929794428893 0.0017580205490298267 -1.5744115864520266e-05 1.2959505763742233e-05 -4.987729048644792e-07 -2.3911864227139405e-05 2.311334004547147e-05 -2.8438744385192996e-05 3.1109990998100024e-05 -5.4743802286091974e-06 -9.938611830276433e-06 -2.535484774720643e-06 -4.612562895592252e-06 3.2786000367030246e-06 4.300076028636156e-05 4.4563396235140345e-07 -3.925237306715045e-06 -1.3525787091680217e-05 -1.0319130785874571e-05 -1.2354178348848741e-05 -1.8709432767062536e-05 1.0330094869957926e-05 2.1172911214972695e-05 -8.1806052215616e-05 0.0002172631570299229 0.0010330751279552422 -0.0009605520867293896
agesex -0.0008834837977310052 -0.0028486271479112074 8.229112823445451e-05 -7.48180441710191e-07 -0.06179929794428964 0.005715061336482393 -0.00016467583800509124 1.4916790869396943e-06 -1.1543060085792732e-06 3.736624608608754e-07 2.413207296304153e-06 -2.1412193849352522e-06 2.4767565850824757e-06 -2.930376336311337e-06 7.624862865679577e-07 1.0815480595785336e-06 -6.548079831230881e-08 5.220495103223459e-07 -1.4485852122920889e-07 -3.986120845553081e-06 -3.339473703214102e-07 7.5790298653732e-08 1.0921057748115432e-06 1.2836064502751375e-06 7.020497083224056e-07 1.7738074741292414e-06 -9.409589393592157e-07 -1.7700374331696407e-06 5.895677926287018e-06 -1.849987536920734e-05 -8.803078934387382e-05 8.365134660993345e-05
age2sex 2.711273365078387e-05 8.217769175804873e-05 -2.4026788279066677e-06 2.209911174130506e-08 0.0017580205490298675 -0.00016467583800509325 4.806546530632908e-06 -4.40811633499287e-08 3.2733169630829915e-08 -2.1027001453440825e-08 -7.649643427824353e-08 6.244965201204809e-08 -6.847049948522413e-08 8.586749166129398e-08 -2.9169214199436114e-08 -3.6536187007072606e-08 1.1748272680941915e-08 -1.7197919101549414e-08 -2.938264250238937e-09 1.1585149571428333e-07 1.8265070435564383e-08 5.273375662429815e-09 -2.7675531710580233e-08 -4.632321455175781e-08 -9.043330985699546e-09 -5.394274567534058e-08 2.6040887433016764e-08 4.4142595179842684e-08 -1.2115939424686514e-07 4.127961739874092e-07 2.456386076516733e-06 -2.2821932546358103e-06
age3sex -2.646028297234814e-07 -7.461423933295568e-07 2.2070476513115987e-08 -2.054612661665324e-10 -1.574411586452075e-05 1.4916790869397231e-06 -4.408116334992899e-08 4.0949450392373996e-10 -3.158824615167213e-10 2.868780848152676e-10 7.64032984226793e-10 -5.648954828994178e-10 5.959896417197139e-10 -7.809464870757735e-10 3.3900169764618596e-10 3.781285188386501e-10 -2.0092555678904342e-10 1.6895761766307247e-10 9.697870533230163e-11 -1.0738150849160505e-09 -2.5139480390889847e-10 -9.517789658968331e-11 1.9593777708402927e-10 5.007349990574304e-10 -3.1655035365951805e-11 5.185656352967712e-10 -2.51168434029721e-10 -3.368007953676925e-10 8.59869030668027e-10 -1.9980145470016845e-09 -2.2449100562905536e-08 1.919980667032317e-08
pcs.V3 -1.2839077427026151e-06 -6.944417416783036e-07 1.3397713381240338e-08 -6.123802475178343e-11 1.2959505763813909e-05 -1.154306008586049e-06 3.273316963102961e-08 -3.158824615185728e-10 2.8323620587524397e-06 5.288251414138879e-08 -4.1771103066152625e-08 -5.2638139407793576e-08 4.4105673234861626e-08 2.422629196918122e-08 -3.557668744644561e-08 3.489986298019507e-08 -7.655184621348814e-08 9.135552596339461e-08 -6.73156100681818e-08 -2.1498034947686352e-09 -1.6237819171029572e-08 9.268953613204872e-09 -5.567405479411186e-08 8.811753284031749e-09 2.0900436515086163e-08 -3.4238344806673224e-09 6.142510604114902e-08 2.358861095072492e-08 -1.0118735478860787e-06 5.44697727121973e-07 -2.156628810913293e-06 9.97368651098403e-07
pcs.V4 1.614130667526498e-06 -1.1287753618775345e-08 1.5794437396345032e-08 -2.3369792633890327e-10 -4.987729049376094e-07 3.736624608676784e-07 -2.1027001453638213e-08 2.868780848170688e-10 5.2882514141388885e-08 2.683727215296937e-06 1.7501774175178733e-08 2.6378755154433504e-08 3.376040110221767e-08 -2.7516040869172727e-08 -5.20397421543821e-08 3.149223401464435e-08 6.149240410074831e-08 -4.468927168729898e-08 3.642714482252337e-08 -4.013638707965035e-08 -8.605595485198577e-08 4.708332642243082e-08 7.2155258000867e-08 1.5024095086456057e-08 3.883566958084341e-08 1.910093208379718e-08 5.0112373495827525e-09 3.7524171441154126e-08 5.227808075700623e-07 6.465401961343198e-07 3.7671607200763197e-06 -1.8493837893028744e-06
