 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.0344515665213816 0.013135245498694133 -0.00042387593181081003 4.347705875253083e-06 0.06700908702790208 -0.00689828115221422 0.00022487574059057197 -2.336843304031598e-06 6.251802922566918e-06 3.5690772222310816e-06 2.393396387150072e-06 -8.560332337073127e-06 4.811409525322625e-06 -1.6888467162949226e-05 8.96174509286167e-06 1.9811674677509837e-06 -3.3948085359739983e-06 -2.348711030031103e-06 -2.741174048361886e-05 -8.071511957084064e-06 -2.983586049903056e-06 -1.7470848132554516e-06 -1.1852041960876398e-06 1.0121154211556782e-06 8.867170490880714e-06 -2.541265053481967e-06 2.209167737170534e-05 -1.1281448281502787e-05 -3.6971509075696436e-05 0.00016409899951678366 0.00013834766239913943 -0.0002039448322746567 -8.215552142189567e-05 7.147541679899771e-06 -0.0001246170956418863
age 0.01313524549871664 0.010227566934242907 -0.000308347790757081 2.943531625016704e-06 0.10304816041322566 -0.00989121763585852 0.0002979671211582295 -2.8428132032769474e-06 4.497643598624857e-06 -8.509596192892425e-07 -6.689658502145967e-06 5.876624052672041e-07 3.2013024217666753e-06 -5.362733130485099e-07 3.5591105775634168e-06 7.126144586542464e-07 8.495270790972468e-07 -5.881280169355485e-06 -6.058586405582047e-06 2.04551102336607e-06 1.0671435984651211e-06 -3.905725184485637e-06 5.0472096909429e-07 1.1550407390085576e-06 8.196206941341332e-07 -4.4849393351965075e-06 4.738912051394047e-06 1.1399629837761536e-06 7.06408686769213e-06 2.3542697136621586e-05 -1.569847782866444e-05 -8.944278248052907e-06 -2.048197581402091e-05 8.028482481995328e-05 -0.00011465163334332582
age2 -0.00042387593180954737 -0.0003083477907546883 9.40058336546218e-06 -9.069873497957453e-08 -0.0030744761430836166 0.0002983820679058872 -9.088153216237525e-06 8.762510149013836e-08 -1.588852402576073e-07 5.602100651609601e-08 1.8047676619921742e-07 -3.5558425406061382e-09 -9.336458513374255e-08 2.3152599646364804e-08 -9.375705206245353e-08 -4.488140034372068e-09 -2.2918150999665163e-08 1.4140674883282003e-07 2.2390426318199984e-07 -5.669175884532193e-08 -4.694513757790176e-08 1.0005832798425217e-07 -3.7847909552076065e-09 -8.078629259852104e-09 -4.7541943073960675e-08 1.2759618099664032e-07 -1.629148482335185e-07 -8.901127456350941e-10 -1.0618398471861438e-07 -8.689184772387286e-07 1.4947323698701314e-08 1.0742679341476732e-06 1.309219125575806e-07 -1.7778055603189081e-06 3.2214607017212325e-06
age3 4.347705875262671e-06 2.943531625019934e-06 -9.069873498025537e-08 8.845698660596422e-10 2.9091253855372134e-05 -2.8512728131072463e-06 8.776105019657461e-08 -8.552354679776772e-10 1.726520047348943e-09 -7.158439212752486e-10 -1.5566838346439356e-09 -1.1347515909876144e-10 8.155947359640684e-10 -3.0945588940699885e-10 7.864218477017547e-10 -3.446928053586319e-11 2.1640467508147873e-10 -1.0008290668473131e-09 -2.5761236683660524e-09 4.67136109319957e-10 5.657131177177352e-10 -8.605049675868711e-10 -7.292441357412394e-11 -1.2301982250420457e-10 7.111249677458357e-10 -1.1366517183074489e-09 1.828670289550769e-09 -2.706750081923483e-10 2.544070095411073e-10 9.081016700420597e-09 3.3774937354466183e-09 -1.494821217092166e-08 1.5826476693546317e-09 1.3592308808941769e-08 -2.9240022764264077e-08
sex 0.06700908702822117 0.10304816041289315 -0.0030744761430750076 2.9091253855306516e-05 2.136420879306586 -0.20053569998645165 0.005897690360570164 -5.482521242393534e-05 7.050061197761692e-05 -2.5783234372907933e-05 -7.436698572273916e-05 2.2696338036918424e-05 -4.514273124379109e-05 0.0001298007705422367 -1.252103610094904e-05 3.6052095503550665e-05 2.7608368909799116e-05 2.2514590178145234e-05 2.5662899648138385e-05 7.925367844596795e-05 5.089157187651318e-05 -5.585033661855923e-05 -4.3342854766271726e-05 -7.098439608193516e-05 9.517130866942681e-06 -3.849998690218189e-05 3.719292872017351e-05 9.02183624011184e-05 -0.0005198762323996513 0.0008933808688757507 -0.0012294486925847814 0.0001269181618923665 -0.0005019702096181153 0.002189914303149123 9.753750298168972e-05
agesex -0.006898281152383675 -0.009891217635994156 0.00029838206790976926 -2.8512728131421542e-06 -0.20053569998646673 0.019066541332263688 -0.0005671941614679016 5.326468985428585e-06 -7.103092675036728e-06 3.1422253839010173e-06 7.38405145860164e-06 -2.1780403617532045e-06 3.985382077773423e-06 -1.2689063174204012e-05 1.883986424424738e-06 -2.8965077808207055e-06 -3.7015799428758902e-06 -2.7675108978358794e-06 -1.2641433044540925e-06 -7.885463179506188e-06 -5.812603201803686e-06 4.969748515182149e-06 3.6279638854370084e-06 7.828826225685293e-06 -2.17576754700466e-06 3.863785249422105e-06 -2.9427123658636255e-06 -7.74216445238426e-06 4.4517145647124767e-05 -7.69457257998087e-05 9.315378209233963e-05 1.979275883429431e-05 2.1632628839841733e-05 -0.00017695347408715353 -9.710661874852172e-06
age2sex 0.0002248757405941578 0.00029796712116042745 -9.088153216301759e-06 8.776105019716763e-08 0.005897690360570948 -0.0005671941614679335 1.7066879916014724e-05 -1.620291899782441e-07 2.259694670977634e-07 -1.198163358741729e-07 -2.2765814859655426e-07 7.263063976201946e-08 -1.1663775766680834e-07 3.885991306024413e-07 -7.285573971809853e-08 7.413063972542454e-08 1.3784740858940047e-07 1.0723428619034207e-07 -9.695509755858037e-09 2.4408519970084444e-07 2.016681103860077e-07 -1.3749672864298305e-07 -1.024087020063923e-07 -2.5767737811917095e-07 9.954261639207558e-08 -1.1839422506958691e-07 7.59324908421748e-08 2.07433904814818e-07 -1.063171343139913e-06 1.9065156303304998e-06 -2.2228486592662675e-06 -1.2287838352147967e-06 1.641153989312264e-08 4.551159597939975e-06 1.574387974878305e-07
age3sex -2.336843304065784e-06 -2.842813203297141e-06 8.762510149072985e-08 -8.552354679831584e-10 -5.482521242394414e-05 5.326468985429021e-06 -1.6202918997824804e-07 1.5554861447314685e-09 -2.343687116612027e-09 1.4097969483118682e-09 2.2322506766387364e-09 -7.538744350275083e-10 1.116637006571466e-09 -3.7542298039057315e-09 8.547868324590544e-10 -5.965918801940089e-10 -1.509951518067207e-09 -1.2663973603254705e-09 5.90853691303879e-10 -2.3697445014976758e-09 -2.1632850666299893e-09 1.2852753448883167e-09 8.887192248556043e-10 2.5671874096259824e-09 -1.2796465233694681e-09 1.1043357975423521e-09 -7.419586774816885e-10 -1.7642647442332795e-09 7.444820424746868e-09 -1.3001025623986898e-08 1.6472067482024178e-08 1.5684422094653148e-08 -6.656102002577004e-09 -3.762076681198645e-08 1.1231729001512413e-09
pcs.V3 6.251802922587871e-06 4.497643598622547e-06 -1.588852402575621e-07 1.7265200473488203e-09 7.050061197754898e-05 -7.103092675029602e-06 2.2596946709753582e-07 -2.3436871166098125e-09 4.097653659870242e-06 6.852538493650018e-08 -6.202100519327075e-08 -3.1394370985820555e-08 1.6160666370821912e-07 1.2924082734170343e-07 5.1499755011420276e-08 4.579265482860962e-08 -1.1231423094098213e-07 1.7516631858223757e-07 -1.1771263022709132e-07 4.61225474875886e-08 1.8639287561612574e-08 -4.856187315465801e-08 -1.8485195281031884e-07 3.7873750828038404e-08 7.627885463784644e-08 -7.584898205231538e-08 1.1562442728797666e-07 9.208497969591546e-08 -1.6037697687329474e-06 3.005729121363967e-06 2.021860065724147e-06 -5.331599846300991e-06 2.1869655239951447e-06 -5.188171729871749e-06 -1.081107982070435e-06
pcs.V4 3.5690772222013944e-06 -8.509596193098088e-07 5.6021006516724996e-08 -7.158439212813737e-10 -2.578323437318736e-05 3.142225383927635e-06 -1.1981633587496935e-07 1.4097969483194247e-09 6.852538493648797e-08 3.832359448198033e-06 4.131050960393257e-09 3.7749930054880034e-08 7.77532319743712e-08 -2.508876505883126e-08 -1.6214188547153935e-07 2.8601602961852054e-08 1.2501979719507518e-07 -1.0307337523067997e-07 6.441180526991585e-08 -6.821041936890141e-08 -2.320864912967628e-07 8.772346047770509e-08 7.601321977307916e-08 7.604380431174023e-08 1.6170959673409807e-07 8.310376581643412e-08 -2.6217192308995605e-08 7.593305141222286e-08 -4.211816147713561e-08 2.1966797361606497e-07 3.1852639113467437e-08 7.793277185987198e-06 -3.5622694690672666e-06 -1.645326861622456e-06 4.083721520791677e-06
pcs.V5 2.393396387081e-06 -6.689658502196113e-06 1.8047676620069266e-07 -1.5566838346576521e-09 -7.436698572294508e-05 7.384051458621067e-06 -2.2765814859713368e-07 2.232250676644291e-09 -6.202100519328338e-08 4.131050960387445e-09 3.5904702978776323e-06 1.1154869428735436e-07 4.3300616795521534e-08 -3.302411701578734e-08 -2.7066100596337146e-08 -1.102610552043381e-07 2.2534259436374578e-08 9.00645640756457e-08 -5.047933757276249e-08 -5.276683980505605e-08 -3.2783884482859404e-08 -5.342374738650352e-08 -6.867752861875109e-08 -1.896822338507205e-07 1.3272292309861208e-07 1.2617454175856814e-07 1.067583801759384e-07 -5.833864594298874e-09 4.2802508447938566e-07 6.908945936692121e-08 -1.426275813258818e-06 8.1286702851191e-07 1.7413631263883706e-06 1.6526587423073797e-06 -6.951558004682466e-07
