 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.035349910562246185 0.01326073112195577 -0.00042770214256330694 4.384259160366823e-06 0.06335242175400924 -0.006514793403248672 0.00021212382232942424 -2.2023126903985914e-06 6.465909835523131e-06 3.49507251113504e-06 1.4197669737711853e-06 -7.823823071883945e-06 3.248688351595125e-06 -1.735043684104005e-05 5.027820081105559e-06 1.9929871737897445e-07 -3.2590252768466677e-06 -4.223224621345871e-06 -2.7932837837446617e-05 -7.851604851037946e-06 -4.04026117060373e-06 -3.5614170602402625e-07 1.1469322217651196e-06 9.418443755584866e-08 9.011753416812539e-06 -1.1943895732479805e-06 2.1096529785718133e-05 -1.1873744776634621e-05 -3.3474153675242174e-05 0.0002200914925705018 0.00014846608184200888 -0.0002882227747642745 -3.4538099753779266e-05 -8.257328106284044e-05 -2.2929512848489086e-05
age 0.01326073112196202 0.010248300557128422 -0.0003091679724620251 2.953219117181437e-06 0.10251305319988493 -0.009846768088349422 0.000296851898229856 -2.834528176084225e-06 5.582027717330115e-06 -1.554519959623973e-06 -6.808235702148091e-06 1.2068405949728964e-06 8.210733677176494e-07 -8.242542482035496e-07 2.2239591138874996e-06 -1.3775202048113792e-07 9.892378245621942e-08 -4.799161060264656e-06 -6.780065813264917e-06 2.273271798325811e-06 -1.29378236518089e-08 -2.1683147284568944e-06 8.900363302719693e-07 5.36019391450447e-07 1.497480278195358e-06 -3.4028461614656376e-06 3.613424171913888e-06 -5.679959314673501e-07 2.1408682976934386e-05 4.8002045768606975e-05 -9.920847519323705e-06 -2.4036803902688387e-05 -2.698693291577254e-06 -1.3953027219134919e-05 -2.7139542764885505e-05
age2 -0.00042770214256402256 -0.0003091679724626561 9.429636402491748e-06 -9.101897416132702e-08 -0.003060098068960919 0.0002971516483831207 -9.056038723122527e-06 8.737470184195865e-08 -1.8724211280462197e-07 7.733481146467026e-08 1.9145097688249796e-07 -2.4127862379502175e-08 -2.1702751826339098e-08 2.663749434848783e-08 -4.6889095264447615e-08 1.8880132300651062e-08 -4.607337504541472e-09 1.2435523106539179e-07 2.5113250823287825e-07 -6.562095388827624e-08 -8.852321720505007e-09 4.8879789057462325e-08 -1.8994600819299395e-08 1.0602216897153823e-08 -6.330315487608612e-08 9.475825741226822e-08 -1.36267435763852e-07 4.393002754570395e-08 -4.6547157917529004e-07 -1.5909825357705723e-06 -1.3309415396740277e-07 1.2155821523008935e-06 -1.9199271962450768e-07 6.981696139675847e-07 8.343063967486273e-07
age3 4.384259160364816e-06 2.953219117176572e-06 -9.101897416103563e-08 8.879179694999273e-10 2.8974049556989535e-05 -2.840995762879385e-06 8.748370416270317e-08 -8.529877230914203e-10 1.9596936845063077e-09 -9.185983049400058e-10 -1.71360118853875e-09 8.393988995965245e-11 1.424846005566617e-10 -3.1837931526420975e-10 2.7023825550555575e-10 -2.445301747407697e-10 6.872254731185233e-11 -9.773359623190203e-10 -2.848715865243879e-09 5.705127188832987e-10 1.5740846877072147e-10 -3.864447343701528e-10 1.0473542734907233e-10 -3.1580495238583416e-10 8.182257441779567e-10 -8.288092281877788e-10 1.6301415419711453e-09 -6.449512370714538e-10 2.9404652029777526e-09 1.5556759922163043e-08 4.856103326041736e-09 -1.3643258839217295e-08 3.55278478883873e-09 -7.520087422918515e-09 -8.439110780807243e-09
sex 0.0633524217534916 0.10251305319925237 -0.0030600980689431323 2.897404955683497e-05 2.1480969137869437 -0.2020071652167776 0.005952989558861875 -5.5460994838945605e-05 8.838118713477064e-05 -3.62547171714208e-05 -6.529958759261646e-05 3.230792838541629e-05 -7.291085756013456e-05 0.00013825969077625765 -2.964783978391909e-05 1.8248723991560522e-05 9.260535758945586e-06 2.062497116441658e-05 3.0530899532465815e-05 0.00010470518110957469 2.0235695386974137e-05 -4.177832631304736e-05 -5.020550043448732e-05 -8.691716666625429e-05 5.6558816586720144e-06 -2.084900823063661e-05 2.4413899639824976e-05 6.059405484209002e-05 -0.00031742251483489367 0.0006109548074284992 -0.0009210779113555687 0.0015942311514310933 -0.0006608475031494916 0.0015291450980806109 -1.1618145464479334e-05
agesex -0.0065147934032411745 -0.009846768088338733 0.00029715164838282855 -2.8409957628769883e-06 -0.20200716521676004 0.019239120617701434 -0.0005734114180443457 5.396128387168572e-06 -8.753668146905269e-06 4.192654539214546e-06 6.935120657213748e-06 -3.1206745939838712e-06 6.6986119471145036e-06 -1.366340999747826e-05 3.558861933999744e-06 -1.213634299691755e-06 -1.8313959658783181e-06 -2.2518131449190363e-06 -1.5855739950266196e-06 -1.0222038317644359e-05 -2.823932676856019e-06 3.5102659085410576e-06 4.388600893282038e-06 9.364058958079008e-06 -1.5873149064056232e-06 2.0362453130629807e-06 -2.2689111535889027e-06 -5.4433653093203806e-06 3.056519969361807e-05 -5.9046233050647665e-05 6.662926609930268e-05 -0.00011189438289133052 4.058797914576374e-05 -0.0001210369706470584 -4.967414365787423e-06
age2sex 0.00021212382233108074 0.00029685189823203036 -9.056038723183683e-06 8.748370416323993e-08 0.005952989558860787 -0.0005734114180442918 1.728452521247754e-05 -1.6442136696552086e-07 2.7338437866611314e-07 -1.517882649985313e-07 -2.256482176184027e-07 9.774188075797237e-08 -1.9914584584157477e-07 4.1964318326606477e-07 -1.268242732263983e-07 2.334864417869041e-08 8.16013400447141e-08 8.065125726030695e-08 -3.962508599603517e-09 3.10018933759416e-07 1.0856202404319872e-07 -9.292722987074458e-08 -1.265865008197678e-07 -3.058018679743868e-07 7.622999443258646e-08 -6.613114749450623e-08 6.958719113602487e-08 1.4955527199172496e-07 -8.110077163447749e-07 1.5082597631339528e-06 -1.498115708957524e-06 2.743433518031898e-06 -7.327631170721763e-07 3.0979564042768367e-06 1.2794048906111189e-07
age3sex -2.2023126903977135e-06 -2.834528176083096e-06 8.73747018419304e-08 -8.529877230912149e-10 -5.546099483893024e-05 5.3961283871675715e-06 -1.6442136696550611e-07 1.5814167434954891e-09 -2.7508686264484222e-09 1.7098731555782132e-09 2.308614449286431e-09 -9.484432239467644e-10 1.9008803072785473e-09 -4.0360226098334415e-09 1.4100828632694414e-09 -1.3272441407987572e-10 -9.868761471696998e-10 -9.132178228007301e-10 5.509888247636648e-10 -2.941361782661719e-09 -1.2490903559107187e-09 8.458908134825117e-10 1.1051851279983956e-09 3.0451779178531936e-09 -1.0161214890236e-09 6.588196402670114e-10 -7.917273841681014e-10 -1.2925355430571321e-09 6.395874581731461e-09 -9.58656845723241e-09 1.0072756853302043e-08 -2.4033888628704633e-08 2.5573918419462856e-09 -2.582998069380048e-08 8.598691357188345e-10
pcs.V3 6.4659098355469525e-06 5.582027717361636e-06 -1.8724211280550545e-07 1.9596936845140062e-09 8.838118713469926e-05 -8.753668146899182e-06 2.7338437866595565e-07 -2.750868626447159e-09 4.25559479687448e-06 1.6732670630062244e-07 -5.196462174346761e-08 -3.3373182924617376e-08 1.459322737256178e-07 1.1605251948433179e-07 1.3808572747550607e-08 9.363862888832871e-08 -8.60087483460442e-08 1.478108786890838e-07 -1.0839828314481938e-07 -1.5604958820077675e-08 3.63039619914426e-08 -1.4725186791439446e-08 -1.6169285703174947e-07 5.978996122082571e-08 7.326137041557194e-08 -3.497180191234686e-08 1.4196634384433866e-07 9.283784719623883e-08 -9.976168129195949e-07 1.7513097404338817e-06 8.437117939686376e-07 -4.503552467347209e-06 2.692198309311223e-06 -3.2827595669488495e-06 -1.1606626317919555e-06
pcs.V4 3.4950725111254093e-06 -1.554519959635175e-06 7.733481146499658e-08 -9.185983049429779e-10 -3.625471717143916e-05 4.192654539216782e-06 -1.517882649986137e-07 1.7098731555791397e-09 1.6732670630061948e-07 4.072024961947533e-06 6.429911881242909e-08 4.844381776056872e-08 1.0829417670408793e-07 -5.030762454136825e-08 -1.0806594609304502e-07 2.7377018167114343e-08 1.106571375466271e-07 -6.319016979695125e-08 9.954719698097551e-09 -1.2371489286107514e-07 -2.359877304660617e-07 1.1600096672826658e-07 1.1970027941220353e-07 7.572791640685184e-08 1.4762936196540794e-07 8.579531630083217e-08 -5.9172843222265895e-08 3.5850639452471966e-08 2.643497913220671e-07 8.146743723269256e-07 4.7839295236855407e-08 7.327796151230699e-06 -4.0480375982886666e-06 -2.6465124786626315e-06 4.864000072337852e-06
