 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.030935069396928343 0.011434782350348302 -0.0003690013836663079 3.7822087898228506e-06 0.053001874914728596 -0.00544089897246571 0.00017658729583663188 -1.8259330077656267e-06 3.682118630557438e-06 2.3773100955454998e-06 2.3896549141434657e-06 -8.339721627868358e-06 3.731958276264046e-06 -1.6221554673131684e-05 4.783578831472397e-06 1.3759092019014697e-06 -4.407022751980992e-06 -4.3616132426515185e-06 -2.1536916964032965e-05 -5.1947808166652526e-06 -7.218355048658664e-06 5.710254799045064e-08 9.447128274239834e-07 5.092001842300793e-07 6.809640491398038e-06 -9.498442703559837e-07 1.560393365293167e-05 -1.0064093285556255e-05 -3.066387400158431e-05 0.0002080588585335884 0.00017861142233152702 -0.00025218562410746513 -7.215867219282557e-05 -8.278034345807732e-05 -4.7320871520991626e-05
age 0.011434782350374558 0.008826196841116695 -0.0002659225376099878 2.5350557895818224e-06 0.085746724632598 -0.008226162896362478 0.00024753573331919 -2.358234791231332e-06 4.1433612413389024e-06 -2.262363985094427e-06 -6.0786395215267234e-06 5.863400657913153e-07 1.1342236639353688e-06 -1.0650525172388963e-06 2.3560716000261344e-06 2.6526336539094484e-07 3.809493650079323e-07 -4.039481025435086e-06 -5.590803843176116e-06 2.414730708116118e-06 -2.1081776862145426e-06 -2.156897679175485e-06 9.208512577728815e-07 1.2414853530926813e-06 1.0646351361867908e-06 -3.770557692941254e-06 2.2863190174309414e-06 -3.4335914970275423e-07 2.679949570314741e-05 2.0802922399955914e-05 -1.6767551332081538e-07 -1.642058296568527e-05 1.899115798973853e-05 -1.0936898049690793e-05 -4.770517084023603e-05
age2 -0.00036900138366621657 -0.0002659225376088628 8.102119966722276e-06 -7.806523878444212e-08 -0.002557239021404287 0.00024803758467860165 -7.545945613322602e-06 7.264618253844886e-08 -1.4292682071189819e-07 9.704611058459649e-08 1.6910749560192724e-07 -5.387077375724344e-09 -3.4167535213344934e-08 3.522193709659061e-08 -5.326568310616853e-08 4.084582540637952e-09 -8.965844635143813e-09 1.0695455911878256e-07 2.0773035669355628e-07 -7.446726624852053e-08 5.6906718028224134e-08 4.744770348165088e-08 -2.1993725941306212e-08 -1.4588799435423923e-08 -4.646410177502733e-08 1.0705903585973865e-07 -9.10500282592416e-08 3.4506351849626536e-08 -6.101570750845161e-07 -7.78065401521485e-07 -4.172243896681297e-07 1.047018137764309e-06 -8.922997152274109e-07 5.196929420247246e-07 1.4973579478324334e-06
age3 3.782208789826774e-06 2.53505578957711e-06 -7.80652387845901e-08 7.60347147931075e-10 2.418729625355711e-05 -2.369092218633862e-06 7.282979728026261e-08 -7.086211774381413e-10 1.5193736584294252e-09 -1.091658635967977e-09 -1.5005642396481537e-09 -8.907199646677901e-11 2.900809583817924e-10 -4.094597094151492e-10 3.6058141876051543e-10 -8.060535957300242e-11 6.802673215667555e-11 -8.649575066008293e-10 -2.354578660810516e-09 7.017173379621761e-10 -4.93186949382101e-10 -3.5258254548464445e-10 1.4960825184272695e-10 -5.035016120436604e-11 6.067773317293934e-10 -9.517141782392812e-10 1.1365048217988605e-09 -5.2759478735306e-10 3.972211092191346e-09 8.184435595131086e-09 7.790805088160361e-09 -1.2611361483182845e-08 1.037084067192346e-08 -5.295944872570661e-09 -1.5314251960249424e-08
sex 0.05300187491539459 0.08574672463298733 -0.002557239021415464 2.4187296253658206e-05 1.7956522737490679 -0.1686791279790794 0.004964744755534105 -4.619425277897235e-05 7.558126861682601e-05 -4.423010043934817e-05 -6.4774153261427e-05 3.498026872911086e-05 -6.218228406911438e-05 0.00011214267262025287 -1.901919079685157e-05 1.1846133614827772e-05 1.724691597113491e-05 2.041915851658209e-05 8.375139892802658e-06 9.74696992836231e-05 3.5731886528529646e-06 -3.686736047135795e-05 -4.058529036970874e-05 -6.447004413321244e-05 -2.2457032278887823e-06 -2.861208781945317e-05 2.8246977914356555e-05 5.469754816875677e-05 -0.0002872725600506475 0.0002795578824544506 -0.0008325004011937716 0.0014130705147186973 -0.00015189426456807675 0.0013675024479114651 -0.00029320545620464003
agesex -0.005440898972507107 -0.008226162896370478 0.00024803758467885654 -2.3690922186364866e-06 -0.16867912797910653 0.016048724158082235 -0.00047777501560209107 4.490676857365763e-06 -7.5021070934498625e-06 4.893173598732977e-06 6.762258152900954e-06 -3.338449021778811e-06 5.604444625818368e-06 -1.1195982121373589e-05 2.3431512401228516e-06 -8.270465732043665e-07 -2.3503167077341403e-06 -2.1800242259720694e-06 4.091988744637111e-07 -9.508653627440832e-06 -1.137920359621111e-06 3.058382463059343e-06 3.3704881790489904e-06 7.025265184523981e-06 -6.878897260617081e-07 2.8990678601408232e-06 -2.579833633387944e-06 -4.820866664725704e-06 2.755632616150432e-05 -2.5221351045950306e-05 6.230585621499771e-05 -9.224781473845822e-05 -1.522803822830024e-05 -0.0001141556930274254 2.4630493230006757e-05
age2sex 0.0001765872958380362 0.0002475357333196004 -7.545945613335027e-06 7.28297972803839e-08 0.004964744755535702 -0.0004777750156021662 1.4386404892773273e-05 -1.36697318285249e-07 2.3454248979908282e-07 -1.699193831719102e-07 -2.1940793405292778e-07 1.0236621825649598e-07 -1.6360641813602592e-07 3.4671303010302784e-07 -8.44180547100767e-08 1.764776701729992e-08 9.033285068008198e-08 7.530198797935228e-08 -5.671499019690882e-08 2.8950458137306575e-07 5.546072970801193e-08 -7.897893824869935e-08 -9.237846625437056e-08 -2.3107904459497431e-07 4.479375678149917e-08 -9.387021910519886e-08 7.63161963374563e-08 1.3103143803362382e-07 -7.656237293294539e-07 4.839141658306815e-07 -1.411152156389303e-06 2.053569669838916e-06 1.1407870345344927e-06 3.093849734417356e-06 -8.629627368069691e-07
age3sex -1.8259330077855817e-06 -2.3582347912433198e-06 7.264618253879832e-08 -7.086211774413476e-10 -4.6194252778994194e-05 4.490676857367116e-06 -1.366973182852682e-07 1.3133713093199306e-09 -2.3621052126977828e-09 1.843506568117771e-09 2.240823435293638e-09 -9.761464165973842e-10 1.5348372331323997e-09 -3.3540434277016074e-09 9.463444556661016e-10 -1.3075085493655124e-10 -1.011165124360057e-09 -8.274337619641778e-10 9.658710268112685e-10 -2.770450001900271e-09 -7.091960950971472e-10 6.95401534762819e-10 7.621036090078554e-10 2.319566549299515e-09 -6.645463546310391e-10 9.383427268444733e-10 -8.114506770109919e-10 -1.1285303545608848e-09 6.638106084994129e-09 -2.418160251679913e-10 9.166180129966044e-09 -1.6097882148371087e-08 -1.7070944055901157e-08 -2.738938579214665e-08 1.1436746522038186e-08
pcs.V3 3.682118630594288e-06 4.14336124135905e-06 -1.4292682071249275e-07 1.5193736584349925e-09 7.558126861692384e-05 -7.502107093457946e-06 2.3454248979928801e-07 -2.3621052126994115e-09 4.219448979164152e-06 9.832612009763243e-08 -8.175397978590735e-08 -5.089497091623115e-08 1.248554453616578e-07 1.108196135696893e-07 -3.5146321556878727e-09 9.921417315610994e-08 -8.886056272736697e-08 1.5531432409786173e-07 -1.299256139745112e-07 -1.8448812713202944e-09 4.659037065945589e-08 -1.786620038642885e-08 -1.4581166972373375e-07 3.600761787143191e-08 7.713997955534833e-08 -2.7933732567289233e-08 1.3473980756231912e-07 8.21253249922135e-08 -1.0296010156898461e-06 1.992281019925477e-06 8.190190078357355e-07 -4.973647912193588e-06 2.742210613251852e-06 -3.627000430240536e-06 -1.1351930265424774e-06
pcs.V4 2.377310095513357e-06 -2.2623639851134375e-06 9.704611058517273e-08 -1.0916586359735088e-09 -4.4230100439526794e-05 4.89317359874922e-06 -1.6991938317237262e-07 1.8435065681219489e-09 9.832612009762697e-08 3.969529779998678e-06 2.8235250237496717e-08 5.522190080861035e-08 1.0060814279109241e-07 -2.417464739626972e-08 -1.049910661631351e-07 1.389026731275156e-08 8.771858210022372e-08 -6.8489555480841e-08 2.2799498227485248e-08 -1.1221910851295733e-07 -2.0859757582216696e-07 1.0893428681642494e-07 1.1611880758430102e-07 6.415390912622888e-08 1.2514894088893919e-07 7.064309766885656e-08 -6.736820265598227e-08 3.439701095300723e-08 2.628369431634101e-07 7.60973198111416e-07 1.4609507077528936e-07 7.401255096870803e-06 -3.826405936082464e-06 -2.5332592147360263e-06 4.319352488723395e-06
