 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0029133375110164134 0.0009526793292168863 -3.0435575108257054e-05 2.981929754257575e-07 -0.016208523354544938 0.0012746866038782312 -3.2775372092963365e-05 2.749662337762937e-07 -4.376983694819199e-06 6.50774417403529e-06 1.390242185696089e-06 2.300052056066851e-06 2.2287785830130376e-06 -1.1543387732199834e-06 4.0015789388838784e-06 2.7004030248337273e-07 -7.632333488220763e-07 -8.072059441838083e-07 -6.776013485580352e-07 -2.401651207564014e-06 -5.529065011031877e-07 1.566338456179213e-06 2.3711977017463507e-06 -1.2247377335038384e-06 -3.196784203181863e-06 -4.107594930341711e-07 -2.7604235411889485e-06 -4.569206774870513e-06 -1.8612016535769594e-05 4.2171384033878e-05 -2.625191289922334e-06 -1.168088457195417e-05
age 0.0009526793292096068 0.029935889127820976 -0.0006757388420102682 4.947982894479399e-06 0.3939028148227447 -0.02732081831939226 0.0006152241513140002 -4.496531976213165e-06 -1.6324444094267892e-05 -2.172351454999726e-06 5.059412325572233e-06 -1.6946845906858638e-06 -1.2605873560146373e-05 -7.476438962872761e-06 7.268387967285853e-06 4.927037203275252e-06 7.218564319721429e-06 -1.028644258572986e-06 6.563664252560033e-06 -1.682713168037087e-06 5.42912870475052e-06 -5.4737870528760456e-06 2.966340145027969e-06 2.738146572988338e-06 -5.403483078639196e-06 5.781278752382877e-06 -7.918099328662514e-06 2.539900398077923e-06 1.3089333076624549e-05 8.267304988981979e-05 -3.717488900497629e-05 -0.00013987958276405647
age2 -3.0435575107991465e-05 -0.0006757388420115187 1.5340708103686362e-05 -1.1296453073219061e-07 -0.00880689439047913 0.0006141252934575199 -1.3904645492492839e-05 1.021709856615766e-07 3.7781982278705414e-07 4.027748713758593e-08 -1.1481981514607559e-07 2.0534413133120402e-08 2.659203685963175e-07 1.7329838868398244e-07 -1.7051409782735425e-07 -1.1526818014823275e-07 -1.634886656426856e-07 3.280253859896845e-08 -1.5344256820304198e-07 4.106037094723054e-08 -1.1696105001890671e-07 1.081005818701682e-07 -8.411359086293566e-08 -4.876431648733613e-08 1.3631248364848563e-07 -1.2843610512487157e-07 1.8813095599711472e-07 -4.0736041142164036e-08 -2.3113952030582386e-07 -1.7684909670836183e-06 1.303520148945881e-06 2.528088665603307e-06
age3 2.9819297542522154e-07 4.947982894472845e-06 -1.12964530731839e-07 8.366547135287457e-10 6.391813453147334e-05 -4.480119644574352e-06 1.0198287622396413e-07 -7.534889566097315e-10 -2.8259241509745385e-09 -2.169612258422661e-10 8.572662453129412e-10 -2.310350839736346e-11 -1.8149631208399793e-09 -1.309364404561064e-09 1.2960745167661317e-09 8.583687486744542e-10 1.2031410438608218e-09 -2.758042128627918e-10 1.151966273467933e-09 -3.368908345635586e-10 8.196964225677409e-10 -6.776506609909699e-10 7.271515476146794e-10 2.4858153371485466e-10 -1.1023888541269466e-09 9.352614858805427e-10 -1.4497692231200457e-09 1.6931889010170122e-10 1.043986914534685e-09 1.3043451192259983e-08 -1.1351142260525597e-08 -1.64435844914784e-08
sex -0.016208523354288528 0.39390281482330936 -0.008806894390493217 6.391813453158702e-05 16.359211690105848 -1.1423540653605855 0.02591588524297404 -0.00019101535303762282 -0.00013175832387371693 5.4968378422477103e-05 0.00019110582119218444 -0.00010635519535562228 -0.0002217000019457745 -0.00010535896812413522 7.999856908538746e-05 0.0001196615389907594 -8.386702400871014e-05 0.00021293478928093728 -9.337969191214488e-05 -2.8655416280578187e-05 0.00020039859744441866 0.00010372892404112327 -0.00026121330573921557 0.00023104209533902995 5.009925380088326e-05 0.0001357047508931895 2.9491824425330866e-05 3.8849152072313286e-05 0.0007033405693855779 0.0011986172990795616 -0.0033195132017038347 -0.000583208586385385
agesex 0.001274686603846121 -0.027320818319435437 0.0006141252934586856 -4.480119644584321e-06 -1.1423540653605568 0.08018590227821229 -0.001828454901436237 1.3542982612455187e-05 9.275921988074578e-06 -3.5514934093911364e-06 -1.3325342794716797e-05 6.818251006149456e-06 1.4995188874433334e-05 6.805031230663957e-06 -3.8619372412341226e-06 -8.48713334076777e-06 5.901480721235584e-06 -1.468537359464343e-05 5.700370644497749e-06 1.7227770811107432e-06 -1.357368774393243e-05 -7.984709084136802e-06 1.738291676504959e-05 -1.5355872605931758e-05 -4.043434949302066e-06 -9.469151949860753e-06 -3.026739435982337e-06 -3.227774559737773e-06 -4.5033942996486284e-05 -7.34198293318154e-05 0.00023537867097613594 1.1702502040062306e-05
age2sex -3.2775372093416135e-05 0.000615224151321268 -1.3904645492657646e-05 1.0198287622516895e-07 0.025915885242972732 -0.0018284549014361893 4.1911267326514135e-05 -3.120277240360657e-07 -2.0931895999499508e-07 7.369946871853991e-08 3.0175788512622774e-07 -1.3774882985059865e-07 -3.3132536315760065e-07 -1.4296163182274353e-07 4.8078858860952575e-08 1.93383207194786e-07 -1.3038716722999746e-07 3.3298501181394406e-07 -1.1554490419899708e-07 -2.870527279632635e-08 2.976688419979359e-07 1.9724359206750666e-07 -3.784101268263759e-07 3.26097217571613e-07 1.038115925843164e-07 2.186088184447684e-07 8.749358552237389e-08 8.650296274873068e-08 9.037350070144023e-07 1.5416190146971762e-06 -5.4036173324874565e-06 1.6895666621452523e-07
age3sex 2.7496623377621657e-07 -4.496531976238835e-06 1.0217098566215168e-07 -7.534889566139146e-10 -0.00019101535303760802 1.3542982612454479e-05 -3.1202772403605763e-07 2.3352841303594234e-09 1.4949086751790554e-09 -4.684263024357843e-10 -2.223142117420643e-09 8.832491253417502e-10 2.3813221539490972e-09 1.0063401934930827e-09 -5.087439921067871e-11 -1.4326712039727588e-09 9.152000957457435e-10 -2.4813486883017685e-09 7.739618878081596e-10 1.189174517750893e-10 -2.1095027931846396e-09 -1.530223223148678e-09 2.6899938820165407e-09 -2.2272964679890716e-09 -8.601612861367333e-10 -1.6714199870625714e-09 -7.823327538151691e-10 -7.568935263995887e-10 -5.619156811150671e-09 -1.0916118163896595e-08 3.966755480449457e-08 -2.5343301107920008e-09
pcs.V3 -4.376983694820634e-06 -1.632444409425348e-05 3.7781982278673703e-07 -2.825924150972268e-09 -0.00013175832387164366 9.275921987930139e-06 -2.093189599917274e-07 1.4949086751550492e-09 4.509663130011672e-06 1.5200762366538316e-07 -9.335912827834867e-08 -2.4131871960215024e-08 -3.5609870887285107e-09 2.1807962058473774e-07 -1.63266207958704e-08 1.0138647222906815e-07 -1.4592258156358474e-07 3.313174222436341e-08 -4.777151905905458e-08 -4.561402007069387e-09 1.6414798057331788e-07 2.9038285845942237e-08 -2.5844896537607815e-08 1.9191889691224904e-08 -5.060995943240883e-08 -6.507688813535341e-08 1.2876305769732987e-07 -1.2698854955049842e-07 -1.22171994816448e-06 2.7479763839866263e-07 1.6003065776345494e-06 -4.607273448057196e-06
pcs.V4 6.5077441740356575e-06 -2.17235145496096e-06 4.027748713670966e-08 -2.1696122583583646e-10 5.4968378423536715e-05 -3.5514934094653602e-06 7.369946872022881e-08 -4.684263024482599e-10 1.5200762366536315e-07 4.427663011326616e-06 1.648178280021973e-07 2.0800131731756705e-07 -5.823810699073797e-08 -1.2966884967063258e-09 -8.921605440799968e-09 7.310473316894215e-08 6.61395358053473e-09 -1.204361058927082e-07 7.909724804577566e-08 -4.069972322343488e-08 -1.3051314238617774e-07 2.9450526685447454e-08 1.3156298753566361e-07 -3.497527768267043e-08 1.6741834810874668e-07 9.790630861722004e-08 -5.672068287486501e-08 -9.939933376412267e-08 1.2163779424014861e-06 -1.109395799678675e-06 4.419173301050219e-06 9.017892880582594e-07
