 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 9.914519644717136e-05 4.592873745019365e-06 -1.2566391539325645e-07 1.2446103394995925e-09 -2.248435638971823e-05 1.9778204923284092e-06 -5.218437214133393e-08 4.3786791574963923e-10 1.3097438192575682e-07 1.8449621325590802e-07 -8.186125612410339e-08 8.422768302253671e-09 -8.671145167085466e-08 5.5361377291295444e-08 -3.072341058244176e-08 5.810343748749483e-08 -4.259481944264508e-08 -4.0725101283016126e-08 -2.491347621458397e-08 -5.7938926260705045e-08 3.5805176733032006e-08 4.035787683183344e-08 -2.2916140279248396e-08 -3.04280955302447e-08 6.0596434868097174e-09 -2.8338766825029068e-08 1.5458663981693773e-08 -2.071982780301528e-08 -7.969715492095648e-08
age 4.592873744964338e-06 0.00016219814812136807 -3.7233461284233535e-06 2.6560351965231816e-08 0.0019305215538370233 -0.0001454627927382293 3.3207462950651463e-06 -2.351551950078894e-08 -2.8209626282882358e-08 1.7698390343497245e-07 -1.2734181536917388e-07 1.2834224396242566e-07 1.1124786954773671e-07 8.523991248913569e-08 8.272323053609552e-08 6.37137338732051e-09 5.866546311941887e-08 -2.1784630755277945e-07 2.1566319706403464e-08 1.622963944802977e-08 -6.078218501767688e-08 -1.889375800553933e-07 -1.2026436104409228e-07 1.542146340148539e-07 1.2500548384022135e-07 -8.663668359710792e-08 9.131128876413083e-08 2.2252807867388648e-07 -2.3095127774997378e-07
age2 -1.2566391539287743e-07 -3.7233461284245435e-06 8.70746637988048e-08 -6.314626104583713e-10 -4.326544595479542e-05 3.331038914807809e-06 -7.752467256816805e-08 5.583866225899165e-10 1.7745959478369519e-09 -3.6534865626422402e-09 2.5132956062294693e-09 -2.9891387373669775e-09 -2.748570068959186e-09 -2.425625505785926e-09 -1.5109788050906282e-09 1.7073305981722537e-10 -1.2641560615530024e-09 5.097808103769479e-09 -3.264501446926767e-10 -2.7980621559051424e-10 1.252862905995532e-09 3.892136588271667e-09 1.9623470177640133e-09 -3.2112553401314256e-09 -3.1646144657418716e-09 1.7629461726852714e-09 -2.442729555493249e-09 -5.181660273829938e-09 4.604574851876853e-09
age3 1.2446103395234867e-09 2.6560351965234632e-08 -6.31462610458263e-10 4.652904977471816e-12 3.020480394436583e-07 -2.3659802732041996e-08 5.601527163892247e-10 -4.1011241141987525e-12 -1.8806413214080286e-11 2.5571350168957672e-11 -1.7661087035013752e-11 2.123115054739947e-11 1.9557657362337872e-11 2.0182828473538262e-11 8.845489604061713e-12 -1.875968140114713e-12 9.761023736940771e-12 -3.662794415121791e-11 1.0724839359223186e-13 3.960838242021164e-13 -8.596192411719555e-12 -2.4492700359681083e-11 -9.999588600662597e-12 2.0988531144963853e-11 2.4473277752747704e-11 -1.149835391858384e-11 1.9360195743755907e-11 3.700570625075491e-11 -2.3481525444983456e-11
sex -2.24843563851545e-05 0.0019305215538460633 -4.326544595500115e-05 3.020480394451241e-07 0.06848375238302667 -0.005120095445226727 0.00011672463555785434 -8.293690481257203e-07 -1.8293009403452811e-07 -3.4305978719881946e-07 8.19027349907692e-07 1.5162063589704594e-06 -1.2231630976092785e-06 -5.958821397100455e-07 1.0885005825179677e-06 -1.1329936254748162e-06 -1.8169869146438627e-06 -1.804094795941128e-06 4.838380482293015e-07 1.8066752860211224e-06 8.815145076892507e-07 -1.4554628410071666e-06 -2.5821479793659296e-06 1.104409637557773e-06 8.142999045079296e-07 -9.379997991875762e-07 2.5457016604597196e-06 5.671777578961899e-07 -1.0878757620188189e-05
agesex 1.9778204919894842e-06 -0.00014546279273895162 3.3310389148243586e-06 -2.36598027321606e-08 -0.005120095445227218 0.00039314041125443984 -9.14655733906065e-06 6.605364590243491e-08 4.360643740126552e-08 3.938055844388251e-08 -5.820476841782739e-08 -9.59358184900578e-08 8.026609185809341e-08 2.3339991754590408e-08 -3.6646894535346e-08 9.713376376401927e-08 1.3243323403610097e-07 1.4368913484637562e-07 -4.729077118041626e-08 -1.3360343248445185e-07 -8.789993314003889e-08 1.0340447841399018e-07 1.6068724333553103e-07 -5.238476462971915e-08 -1.1961338135050552e-07 6.932611604431382e-08 -2.1906905186895605e-07 -5.0207457254587675e-08 6.140897533949436e-07
age2sex -5.2184372138653806e-08 3.320746295083421e-06 -7.752467256858334e-08 5.601527163921656e-10 0.00011672463555787722 -9.146557339061524e-06 2.1676225302822712e-07 -1.5910597905184309e-09 -1.7207580749497847e-09 -1.1676037916588287e-09 1.114378545220897e-09 2.182920799604207e-09 -1.7477847084827583e-09 -9.584445752855135e-11 1.8887156132400482e-10 -2.5444333714038934e-09 -2.692210062257988e-09 -3.274281648166601e-09 9.48931874097393e-10 2.857479866851889e-09 2.4159862425965384e-09 -1.963831127074312e-09 -3.301086366723519e-09 4.5796241086317586e-10 3.781785445226319e-09 -1.7630159706227926e-09 5.384662076393243e-09 9.453294771451282e-10 -7.926537186893257e-09
age3sex 4.378679157007753e-10 -2.3515519500907994e-08 5.58386622592686e-10 -4.101124114218854e-12 -8.293690481259666e-07 6.605364590244742e-08 -1.5910597905185748e-09 1.1860278772089756e-11 1.537925773118199e-11 1.1167383522116461e-11 -5.3973448782013304e-12 -1.736384961658316e-11 1.3732214522872485e-11 -1.403559702511822e-12 1.3221461307522899e-12 1.8692004467391706e-11 1.6229888192579416e-11 2.2330231903436373e-11 -5.575562665127836e-12 -1.8709131457316726e-11 -1.887433898368317e-11 1.1108800752937842e-11 2.2171231213897826e-11 2.3851833288689508e-12 -3.2832544350769893e-11 1.4309460623335695e-11 -4.105568977314509e-11 -5.4303621570774946e-12 5.7494347581119426e-12
pcs.V3 1.309743819257304e-07 -2.8209626282962985e-08 1.7745959478387818e-09 -1.8806413214093272e-11 -1.8293009403299784e-07 4.360643740113622e-08 -1.7207580749465079e-09 1.53792577311565e-11 1.0000858352808587e-06 4.9572819130350756e-08 -2.3159361813863403e-08 -2.9200872143195415e-09 4.645325964369638e-09 1.2146188619182079e-08 -4.210063490681678e-09 5.358520114254578e-09 3.6242585839230835e-09 4.674186351344518e-09 -6.774400620362729e-09 6.5908227931955096e-09 -2.8485392772443974e-09 -8.622316240378722e-09 -4.549923339214683e-09 -1.2402179753658581e-08 -1.068861319103265e-09 -4.52487726926033e-09 7.2958926216629935e-09 8.144141263210722e-12 -3.4832968178691754e-07
pcs.V4 1.8449621325595344e-07 1.7698390343443876e-07 -3.653486562629803e-09 2.5571350168867955e-11 -3.430597872145048e-07 3.938055844510221e-08 -1.1676037916875348e-09 1.1167383522325804e-11 4.9572819130351e-08 1.0393291614157409e-06 1.57828052730684e-08 7.739022217480372e-10 1.3659536645775646e-08 -1.2519620648695205e-08 7.444895166475117e-10 1.4736475069611325e-08 -2.9404398823649955e-09 -2.923825611153048e-09 8.153836062920124e-09 -9.211879090244504e-09 -5.253876624120941e-11 1.1811325574072876e-08 8.422680763187544e-09 3.6841631857258806e-09 5.926262117728675e-09 -5.83863495012329e-09 -7.737152608488297e-09 -9.95836107356428e-10 3.961401850856002e-07
