 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0023077990355368223 0.0008016406727289155 -2.4494433538569773e-05 2.3738468328288393e-07 -0.0030288270648253755 0.0003059513354192064 -9.661900185290356e-06 9.581096791123796e-08 -2.114894879339862e-06 2.225330569906534e-06 5.363686416997025e-07 6.701453664900695e-07 1.1322967148758345e-06 -7.423852314848523e-07 1.8742975234787233e-06 1.0231041751587251e-07 -1.2893601217453021e-07 -1.3147570695405564e-07 -5.24076057121892e-08 -1.290791870382813e-06 -3.315447401299944e-07 1.1996481720345504e-06 8.357936589588144e-07 3.962127107299505e-07 -1.6299103778744316e-06 -3.446882113786496e-07 -1.1402716443015892e-06 -1.7828540585501952e-06 -1.0227473033032551e-05 1.9785513300184564e-05 6.636194741447501e-06 -1.0918876829762002e-05
age 0.0008016406727316748 0.0016577482838436518 -4.559772539391827e-05 3.918832833373499e-07 0.017413184630735223 -0.0015470974026054254 4.248508981787209e-05 -3.64633589571796e-07 -1.2334805019357794e-06 6.51631798807162e-07 -7.853871456881904e-07 1.2834989618193149e-06 5.02427890700653e-08 -2.0606415238768648e-07 1.1654413988414562e-06 7.591467992583753e-07 3.536687261269111e-07 -1.53599311578424e-06 7.120673774878035e-07 3.1758281523453867e-07 -5.530832093988564e-07 1.3459748583003669e-07 4.4475886790768685e-07 7.511284810271459e-07 -1.3621569588468212e-06 1.067217111876496e-07 -1.0443477737976514e-06 2.3879064970157575e-07 1.2774316604683865e-06 -2.66421743013366e-05 2.280914698775709e-05 7.45707632120115e-06
age2 -2.4494433538655208e-05 -4.5597725393987286e-05 1.2705984727013352e-06 -1.1052010831444067e-08 -0.00047118923510253787 4.242381476526381e-05 -1.1800247427785742e-06 1.0248124823110525e-08 3.4745398651098946e-08 -1.4358442891310399e-08 1.789315061616891e-08 -3.579833546837324e-08 -3.229999366294274e-09 4.89113832498235e-09 -3.1299311329191954e-08 -1.7685882341891286e-08 -1.0479783388600401e-08 3.75853161044331e-08 -2.0524308357007584e-08 -7.3731939748462655e-09 1.2916536103672889e-08 -9.447648324331766e-09 -1.4167555605799324e-08 -1.3698150504457335e-08 3.923090550080553e-08 -3.812203814073992e-09 3.184510875671262e-08 -3.4954209112924218e-09 -9.79162138236763e-09 6.493461289572894e-07 -5.265140181738445e-07 -2.28821139102197e-07
age3 2.3738468328337918e-07 3.9188328333719565e-07 -1.1052010831424868e-08 9.730875789028917e-11 3.993267902307917e-06 -3.636101285426481e-07 1.0234557280404491e-08 -8.99521651296765e-11 -3.00763903996642e-10 1.1402053220914428e-10 -1.2524348429522587e-10 3.1107614992193115e-10 4.1915254252230035e-11 -4.4235270562844324e-11 2.627057679357592e-10 1.3286463066472626e-10 9.793058226705382e-11 -2.789768783691723e-10 1.7423119974281313e-10 4.584961560974554e-11 -9.920740661200514e-11 1.212065029386858e-10 1.3112909851389317e-10 6.95054074886927e-11 -3.5127252195469414e-10 3.892558261922795e-11 -2.9248696038881185e-10 2.709003596463538e-12 -1.4283582477936806e-10 -4.844503802244098e-09 3.957661550065562e-09 1.851247146607611e-09
sex -0.0030288270647481643 0.01741318463081412 -0.00047118923510474546 3.993267902327235e-06 0.5133525109802635 -0.0454337891120907 0.001247801475297615 -1.0745788246129989e-05 -2.007366833316434e-06 1.6054604751344347e-06 4.134480563120297e-06 1.1166360227855191e-05 -2.2231398212848537e-05 1.9601834063268312e-05 -1.184722215041275e-05 4.877642764895786e-06 -5.139436718791854e-06 -1.455714217139374e-05 1.1332427291460912e-05 1.960872577893844e-05 -1.5875623625624806e-06 3.184179029611923e-06 -9.37728790352899e-06 -4.93603907120428e-06 5.27656205904729e-07 1.0408098438887952e-05 3.873466037367039e-06 2.0140828269277227e-05 4.557645820403288e-05 -0.000330556006269324 -1.2811342940171921e-05 0.0004885134525025185
agesex 0.00030595133541264893 -0.0015470974026159674 4.24238147655502e-05 -3.636101285450724e-07 -0.04543378911209161 0.004083685519516375 -0.00011363979705124072 9.896436217807365e-07 2.0753179925432063e-07 -1.6683778777211224e-07 -3.51593757690882e-07 -9.424699069615618e-07 1.8804455791878792e-06 -1.9287754055479436e-06 1.3751317879216915e-06 -3.74430682303584e-07 3.468409835376992e-07 1.1502918770155171e-06 -1.035232071703356e-06 -1.825564988280686e-06 4.0050835418077976e-08 -3.650204532232145e-07 6.315794512836028e-07 8.638728946094724e-07 -1.8800282464086803e-07 -1.0593717808682398e-06 -2.928751383018336e-07 -1.8717428261598497e-06 -3.663110642218874e-06 2.891969626647622e-05 -2.2109376842948058e-06 -4.344321420256989e-05
age2sex -9.661900185067649e-06 4.248508981808899e-05 -1.1800247427846633e-06 1.0234557280458008e-08 0.0012478014752976651 -0.00011363979705124296 3.2030228267880164e-06 -2.8225128618820616e-08 -4.853301842458157e-09 4.440998447440604e-09 8.890961589766256e-09 2.672506337930116e-08 -5.072604393898818e-08 5.5836216092190167e-08 -4.559495483945114e-08 8.841464684243156e-09 -5.314226792959276e-09 -2.5946158923319957e-08 2.671647653061666e-08 5.2415762879061924e-08 -2.4869956608419463e-10 1.2423793200492189e-08 -1.4845354657439093e-08 -3.3823596236545256e-08 7.607970171987067e-09 3.26633118799153e-08 6.5225652753877615e-09 5.3369283872382487e-08 8.758038294316448e-08 -7.63440021391384e-07 9.774176875488092e-08 1.1631853697594524e-06
age3sex 9.581096790972963e-08 -3.6463358957412777e-07 1.0248124823175144e-08 -8.995216513023185e-11 -1.0745788246130661e-05 9.896436217807774e-07 -2.8225128618821212e-08 2.51681252298465e-10 1.5961515501832106e-11 -2.254095388076978e-11 -7.044716467414198e-11 -2.4318199245627737e-10 4.3320683855793264e-10 -4.816603428428218e-10 4.600964477060305e-10 -7.48980392373306e-11 8.457470878002429e-12 1.7007968039382805e-10 -2.1118348330932258e-10 -4.6514210811411697e-10 6.0025019871235664e-12 -1.054664101937101e-10 1.1279054382698223e-10 3.6109180006992757e-10 -8.373148628899374e-11 -3.1229499223192893e-10 -5.2811222444908454e-11 -4.841590766469453e-10 -5.899543764314276e-10 6.3843275948538535e-09 -1.0223257678344047e-09 -9.584376757908264e-09
pcs.V3 -2.1148948793408037e-06 -1.2334805019339278e-06 3.474539865104669e-08 -3.0076390399618156e-10 -2.007366833243603e-06 2.0753179924764887e-07 -4.8533018422692245e-09 1.5961515500159877e-11 2.01446060209764e-06 8.524739700689575e-08 -6.770527237729307e-08 3.946654963437405e-09 3.2583485848572476e-08 4.1009533473777815e-08 4.228326069800447e-08 5.54754717021125e-08 -1.820612418510053e-08 2.9941333397377626e-08 -2.873001997280216e-08 -2.6660190515437874e-09 2.03285603994644e-08 -9.042211752899997e-09 -3.6799394113510314e-08 2.3601780339369118e-08 8.37284118994277e-09 -1.4456407917229155e-08 3.8338434207116663e-08 3.707812182317304e-09 -4.3286318221199935e-07 6.400265778449216e-07 -1.3056064027896958e-06 -1.0107302856405108e-06
pcs.V4 2.2253305699063756e-06 6.516317988057862e-07 -1.4358442891270494e-08 1.1402053220878335e-10 1.6054604750989182e-06 -1.6683778776879098e-07 4.4409984473447885e-09 -2.2540953879908276e-11 8.524739700689599e-08 2.0214965769465554e-06 3.905000454024527e-08 2.11063459202162e-08 2.4467603904534907e-08 -2.034078174738678e-08 -4.4782873182490185e-08 2.348387443592225e-08 -6.535299225144371e-09 -2.539422468009098e-08 3.3997145026783056e-08 -6.534407594746462e-08 -5.24402139323646e-08 4.04548902876564e-08 4.7412307812525126e-08 8.125174639793491e-09 4.3889069011855936e-08 -1.1000352773357854e-09 -2.282458916716439e-08 3.3152127809865925e-09 5.744792632830252e-07 -4.252158755902663e-07 1.1102428163010765e-06 7.937842619350346e-07
