 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 9.063349243457848e-05 6.994371442389135e-06 -1.9172405871208967e-07 1.854395895919456e-09 -2.84126629637242e-05 2.5879644833308113e-06 -7.293479507120282e-08 6.655061851927242e-10 1.9318356108163406e-07 2.6710529405443075e-07 -2.179717409137843e-07 -1.3227111450795276e-07 -5.14316496850446e-08 6.259730557107013e-08 -8.28888524595924e-08 5.6717815697848935e-08 7.032742015577292e-10 -1.0571118665408822e-07 -9.514020108442433e-08 -4.5485139873301035e-08 -2.330280074558992e-08 2.260040802151452e-08 -3.2890374908013515e-08 -2.8686197825845476e-08 2.9204662591909883e-08 -1.6216407494489995e-08 5.1761774258539765e-08 -1.1531697456510996e-08 -3.0483003074108454e-07
age 6.99437144250588e-06 0.0002667978221939839 -6.142512566585886e-06 4.388449906407338e-08 0.0033429419211432245 -0.0002533435164286004 5.821209891068262e-06 -4.149879907109815e-08 -5.59549739746522e-08 2.0935012158935745e-07 -1.0356139364344452e-07 1.8090522385628478e-07 4.537489950491587e-08 5.3384606521488584e-08 1.2077738778798707e-07 9.327708746725021e-08 1.1142632892209196e-07 -3.2142036272860214e-07 -7.50163462322996e-08 5.870021170322556e-08 -1.5745185869237957e-07 -1.6570345157155793e-07 -2.0678577177547184e-07 2.36385196148185e-07 1.7133030496751418e-07 -1.8604086341106196e-07 1.2249704274848054e-07 3.37971884645754e-07 -1.0269833770999885e-06
age2 -1.917240587146364e-07 -6.142512566584936e-06 1.4416356338057804e-07 -1.0475841370543828e-09 -7.523710083169324e-05 5.824677460711559e-06 -1.3642791988819973e-07 9.891712366988183e-10 3.5080684095049535e-09 -4.687850686885445e-09 1.634723858288253e-09 -4.5048536596902754e-09 -1.1493322805558658e-09 -1.9691781227110786e-09 -2.1493886336767405e-09 -1.4653872553864612e-09 -2.564366287683408e-09 7.109470833943456e-09 2.0497714190732857e-09 -1.1428175762293517e-09 3.3753982692902477e-09 2.827956331993519e-09 3.723221688642301e-09 -4.536975312753824e-09 -4.517557475735731e-09 4.121482034673948e-09 -3.2698839438101503e-09 -7.701445673837828e-09 2.3353285547155053e-08
age3 1.8543958959460313e-09 4.388449906406784e-08 -1.0475841370544188e-09 7.73700256234241e-12 5.276426196358167e-07 -4.155251870721519e-08 9.899047510499694e-10 -7.294417913906892e-12 -3.8325056894251855e-11 3.655452880153687e-11 -1.0450318821585593e-11 3.30694393977848e-11 7.2527059653147965e-12 1.841889402316888e-11 1.1675037757949841e-11 7.327746751315198e-12 2.0050508472800393e-11 -4.8769286075283554e-11 -1.938382018756298e-11 6.064698470857702e-12 -2.3625495342926183e-11 -1.3238860094955152e-11 -2.1391137560505264e-11 2.606038530861284e-11 3.570200356875918e-11 -2.8202812741169553e-11 2.6159843891582963e-11 5.348911766193349e-11 -1.558549409273107e-10
sex -2.841266296088277e-05 0.0033429419211410986 -7.523710083164532e-05 5.276426196354907e-07 0.11652100519489347 -0.008746032259203925 0.0002002583773381747 -1.4288208903951372e-06 -1.1998667750012115e-06 -4.229138609913798e-07 4.5239479564322985e-07 1.4081130469187997e-06 -2.3428187031590305e-06 -8.690240078347212e-07 2.3975117811018415e-06 -1.0600989221152264e-07 -5.61171958006984e-07 -2.632412991399011e-06 -1.352597781372118e-06 2.4417681275717173e-06 2.3127140660924128e-07 -1.6738785433056628e-06 -3.5515287116387614e-06 2.492219577948854e-06 -7.259455236486611e-07 -2.440618836115997e-06 3.990003614492827e-06 6.743214912177934e-07 -1.5403658550673346e-05
agesex 2.587964483007297e-06 -0.00025334351642835283 5.824677460705844e-06 -4.155251870717529e-08 -0.008746032259203538 0.0006741252587385347 -1.575288661070094e-05 1.14239836527185e-07 1.4804096029915855e-07 4.3748352797292276e-08 -3.4366791924642356e-08 -7.144623708414902e-08 1.4038798315808405e-07 1.4811289806714113e-08 -1.0452800810993133e-07 2.3779496305132982e-08 3.487828484484376e-08 2.066232983636465e-07 7.557260107969412e-08 -1.7384570679068622e-07 -6.310249207894542e-08 9.414053377514223e-08 2.3028807447415804e-07 -1.051316246984315e-07 -1.8807442974098166e-08 2.002372503107539e-07 -3.403249807158485e-07 -5.094051874451152e-08 6.822597254003002e-07
age2sex -7.29347950729111e-08 5.821209891068484e-06 -1.3642791988820537e-07 9.899047510500054e-10 0.0002002583773381568 -1.575288661070026e-05 3.7499398817102793e-07 -2.7641193293900998e-09 -4.775516229292952e-09 -1.1556762015993633e-09 7.023893790935296e-10 1.4017083889753054e-09 -2.7975698176357366e-09 4.4037315998520253e-10 1.2498482174251744e-09 -1.1824103120008314e-09 -3.0591552585357655e-10 -4.5155752863037e-09 -1.8287075339653743e-09 3.609964937718494e-09 2.2650112271207966e-09 -1.0424526328496056e-09 -4.951592406651937e-09 4.929670850926192e-10 1.46469502224235e-09 -5.196382374431085e-09 8.521871691908674e-09 7.033603761093183e-10 -1.3101447223959778e-09
age3sex 6.655061851508011e-10 -4.1498799071056435e-08 9.891712366978881e-10 -7.294417913900566e-12 -1.4288208903949494e-06 1.1423983652717561e-07 -2.7641193293899955e-09 2.0691237951396795e-11 4.0844653022800253e-11 1.0645788019718218e-11 -3.357700974403959e-12 -1.0869413073912393e-11 1.977126485199499e-11 -6.087132010059272e-12 -3.075854416547182e-12 1.1820021986311509e-11 -1.9574195495574985e-12 2.9620773457984925e-11 1.4077520160675289e-11 -2.276060466709924e-11 -2.038048996209793e-11 2.983446468206277e-13 3.433101859059792e-11 1.0413448311378446e-11 -1.56265705352239e-11 4.139330108832314e-11 -6.561982864326991e-11 -1.993633934922958e-12 -1.0746193405772484e-10
pcs.V3 1.931835610815908e-07 -5.5954973975145564e-08 3.5080684095164067e-09 -3.832505689433439e-11 -1.1998667750154948e-06 1.480409603002741e-07 -4.775516229319349e-09 4.084465302299377e-11 9.911645003455199e-07 7.949293071607839e-08 -3.0288401691344584e-08 -4.599125040036235e-09 6.752650714856405e-09 1.3687996576845453e-08 -4.661458982020503e-09 9.541178481753793e-09 9.074508483026678e-09 3.3921129839319836e-10 -3.687520897101501e-09 1.2431034813159722e-08 -1.7964731117621386e-09 -1.4107793433006435e-08 -1.2889310553791519e-08 -6.934592565800653e-09 -4.354753263719277e-09 -1.5347342820460414e-08 7.082580873595851e-09 5.004614191975958e-09 -4.3305970300675114e-07
pcs.V4 2.671052940544199e-07 2.0935012158914296e-07 -4.687850686880218e-09 3.655452880149749e-11 -4.229138609991167e-07 4.374835279790932e-08 -1.155676201614263e-09 1.0645788019829568e-11 7.949293071607864e-08 1.056738156104536e-06 3.135109368530208e-08 1.6248829345148346e-09 1.5900142432386218e-08 -2.363014550444537e-08 -1.0437683507826335e-08 2.3474136800110216e-08 -1.7306434925153712e-09 -5.468852647002237e-09 1.0306029739992564e-08 -6.951464950332098e-09 -9.05802084574121e-09 1.283054578894281e-08 1.0035286425244979e-08 6.809214706919057e-09 8.448006276389882e-09 -2.422977154114377e-10 -1.3051968890831065e-09 2.1832057353906465e-09 5.179193423060521e-07
