 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
pcs.V5 7.467951548168462e-07 -1.0164544562030604e-06 2.3496327079742745e-08 -1.658567361650791e-10 5.3027288239085505e-06 -4.913588261722803e-07 1.368143241129193e-08 -1.1981524316336986e-10 -4.4777244392857166e-08 1.0341702060142191e-07 2.5488397692061558e-06 -1.570851954755049e-08 1.868506312904765e-08 -4.0255857227462907e-08 1.6335963988027666e-08 -2.8045689565575124e-08 4.6035238675274126e-08 1.4505795599544346e-08 -1.5920039066416107e-08 -1.3421057752807472e-08 -1.0090820527196707e-08 -7.665882125388303e-09 -7.902800636026992e-08 -3.78828711420762e-08 5.2708405746070575e-08 7.099220123328495e-08 7.042499115450117e-08 4.584657110147914e-08 4.6352401202676847e-07 -5.35519091689784e-07 8.350183390861414e-07 1.7936753161994597e-07
pcs.V6 6.323814209909668e-07 1.7592097909900921e-06 -4.7933219389253425e-08 4.0925779123778673e-10 2.0557795235271873e-05 -1.769124408107582e-06 5.0084055158664195e-08 -4.5197352894884597e-10 -1.2155865947449581e-08 2.753837357549146e-09 -1.570851954754437e-08 2.5168833210652757e-06 -8.524372714393603e-09 2.8339292162026306e-08 6.623998303519475e-09 -5.650378874725056e-08 4.2208472211047796e-08 -6.06397584003163e-08 -1.7757924683349734e-08 -3.532523776456924e-08 1.999838046322655e-09 9.155789484149613e-09 -2.5396853316520485e-08 1.8983137642231544e-08 1.342450164199781e-08 6.2737271751778e-09 -7.932919681683648e-08 1.5432285821727755e-09 5.742293496994774e-07 3.4501369990295355e-07 2.557311382799994e-08 -1.2826664592754583e-06
pcs.V7 1.625242801700609e-06 6.930329799187074e-08 -4.8579323277530224e-09 6.606748817808808e-11 -3.398929806800034e-05 2.861226569364198e-06 -7.57884286081209e-08 6.305387162744486e-10 6.243751182379528e-08 3.7732250588452804e-08 1.8685063129042043e-08 -8.524372714380109e-09 2.9419210927628527e-06 -1.5388756007237693e-08 -3.187904772230548e-08 -9.135762920278228e-08 -1.2574166681155857e-10 -6.172283814160127e-08 5.5020826411715486e-09 -7.219469611187445e-08 1.0381660854309553e-08 -5.2134572009690784e-08 -1.0448562727607024e-07 -3.800836404204092e-08 -6.092463493999067e-09 -1.3102918210470064e-08 -3.5467337358631216e-08 8.775323176603007e-09 2.3406575230124547e-07 -5.074754463703722e-07 1.655313898778658e-06 -3.859651965816379e-07
pcs.V8 -9.360688692016215e-07 -2.442463162185482e-07 5.103227473296568e-09 -4.4006626137668195e-11 2.3187992879599016e-05 -2.3187130630399338e-06 6.738984366612039e-08 -5.803137431220236e-10 4.927834134613271e-08 -5.034823061549375e-08 -4.025585722745749e-08 2.8339292162015622e-08 -1.538875600723949e-08 2.891731581301417e-06 8.296938860635015e-08 -7.349404133960734e-10 4.612263949569948e-08 1.2842595740228648e-07 -2.5610107353448052e-08 -1.3893452545955674e-07 3.935444150614232e-09 1.268540701750806e-08 5.7035839812154156e-09 6.450046746018521e-08 7.868450042395438e-08 5.21971709855712e-08 -2.7817746582716256e-08 3.751263300047377e-09 4.4507223664396205e-07 1.050849171429208e-06 -1.3721311814500304e-06 -1.256361572116817e-06
pcs.V9 2.471593952259868e-06 1.638085577313292e-06 -4.4085174796386634e-08 3.7273670034875354e-10 -1.4540387717197548e-05 1.6969915320450382e-06 -5.5878997262478844e-08 5.580630262708154e-10 5.524188922150597e-08 -4.4170129305103434e-08 1.6335963988024784e-08 6.623998303537802e-09 -3.187904772231658e-08 8.29693886063614e-08 2.7922670946674745e-06 2.3419553949033585e-08 2.872931175236447e-08 -3.4829824354539985e-08 2.541348251637803e-09 -7.922160745311752e-08 -2.086260786594456e-08 -2.879463316804397e-08 9.442547428610583e-09 -4.117973559352445e-08 -6.893039870327466e-08 -2.6219075849278427e-08 -1.6764842501764763e-08 4.010073654226894e-08 1.7196747814343344e-07 7.845468193978045e-08 -1.2909361933011754e-06 8.716586080093923e-07
pcs.V10 -5.499658235792338e-08 1.0709769220433223e-06 -2.405490813365906e-08 1.716538147897725e-10 1.0165497523349718e-05 -7.794535976187286e-07 1.8332841903912148e-08 -1.4737649134658489e-10 7.684170400297015e-08 5.72849908371219e-08 -2.8045689565572566e-08 -5.6503788747248846e-08 -9.13576292027897e-08 -7.349404133899995e-10 2.3419553949025115e-08 2.8058802771590987e-06 2.4786156484442357e-08 5.1203768716788084e-08 2.9973726500907564e-08 2.574280464368101e-08 -5.059023427034973e-09 -7.435108414824743e-09 5.4931271999137295e-08 5.5091822194867855e-08 -2.8561500059943665e-08 4.343768091742725e-08 1.176068601639342e-08 1.0915141235596271e-08 5.051171457214456e-07 6.357169567748925e-07 -1.3103940085414022e-08 -1.1571186554490898e-06
pcs.V11 -8.503094097004227e-08 5.633842926450173e-07 -1.601973006957387e-08 1.439902658675442e-10 -2.352065257444787e-06 8.791981796389646e-08 2.0172139783968883e-09 -5.461020386599701e-11 -1.80035580666577e-08 -7.952863893071869e-09 4.603523867527541e-08 4.220847221105024e-08 -1.257416668162637e-10 4.6122639495703754e-08 2.872931175235989e-08 2.4786156484443055e-08 2.810436431927589e-06 5.2033819074756415e-08 2.067094831523791e-08 -5.976503645077719e-08 5.1507325933757845e-08 -7.701242699420737e-08 -1.5404916277770778e-08 6.209996701703425e-08 -1.3673758157826965e-08 3.0764518468759504e-08 -1.956906692317194e-08 2.9241270303784238e-08 -1.4796761386818388e-07 -5.001124859765736e-07 -1.5338356771952654e-06 1.7392191330704088e-06
pcs.V12 1.9230430506589447e-07 -1.7342969194871725e-06 4.225389172092577e-08 -3.1086790737137917e-10 -1.8675985348073507e-05 1.5059360592396035e-06 -3.5617442344191874e-08 2.5377772896759944e-10 2.679596418523566e-08 -4.222360392681251e-08 1.4505795599539982e-08 -6.063975840031808e-08 -6.172283814158993e-08 1.2842595740227703e-07 -3.48298243545258e-08 5.1203768716788726e-08 5.203381907475781e-08 2.7595775360465576e-06 -7.477738037247437e-08 1.0018832297663378e-09 5.650649204180102e-09 -1.3120364202531832e-08 -6.11718916833986e-08 -5.081677935487001e-08 -7.841452987506803e-08 -3.439187496472318e-09 -3.866476101107076e-08 4.4026678319293905e-08 2.795905562133367e-07 4.547774005300783e-07 -6.432914900775454e-07 -1.6917586912266129e-06
pcs.V13 9.62569552212278e-08 8.364256229948006e-07 -2.4880668367899552e-08 2.1691257955815066e-10 1.0895168876674778e-05 -1.0036380598668094e-06 2.535144886943439e-08 -1.9572688235437366e-10 -6.110051481616236e-08 2.014624385674816e-08 -1.5920039066413348e-08 -1.7757924683349993e-08 5.502082641165584e-09 -2.561010735344332e-08 2.541348251629235e-09 2.9973726500906605e-08 2.0670948315236814e-08 -7.47773803724733e-08 2.848653052972836e-06 -4.841060674548016e-09 5.599693250747308e-08 5.729607933957548e-09 -5.0807932720743834e-08 -2.6229683863418104e-08 -8.256997399012859e-08 2.6117276558747305e-08 4.22428654921526e-08 -3.5799079640899814e-08 2.476739582793277e-07 -1.0034888727533728e-06 4.2848646252681063e-07 -2.490713425380585e-08
pcs.V14 -1.9009854807081864e-06 4.3049163850446693e-07 -1.0455984275759e-08 7.047570131159174e-11 2.7006820097376187e-05 -2.5302842915789343e-06 7.422911603583993e-08 -6.752513256575299e-10 -1.1152705172495837e-08 -9.426959582066478e-08 -1.342105775280094e-08 -3.532523776457969e-08 -7.2194696111879e-08 -1.389345254595544e-07 -7.922160745313265e-08 2.5742804643674708e-08 -5.976503645078165e-08 1.0018832297759521e-09 -4.841060674552675e-09 2.8967023224393152e-06 -4.092159517650363e-08 -4.3268239968615955e-09 -3.1319849037426796e-10 -7.980313631367875e-08 3.832406509656671e-08 -8.256451031280092e-08 -4.287756256926698e-08 2.8239569657829992e-08 -1.929992164860237e-09 3.08622051572777e-07 -3.264616887971151e-08 -6.417288158171697e-07
pcs.V15 1.220074547736188e-07 -5.072644254533046e-07 1.02023968175195e-08 -6.582959893776654e-11 -4.275455614278604e-06 2.534452769222468e-07 -6.2200788023257894e-09 6.312963393796153e-11 4.067240803304694e-08 -5.620213351619239e-08 -1.0090820527197465e-08 1.9998380463228267e-09 1.0381660854311143e-08 3.935444150612868e-09 -2.0862607865942078e-08 -5.059023427034602e-09 5.150732593375825e-08 5.650649204179685e-09 5.599693250747312e-08 -4.0921595176504925e-08 2.844912398774403e-06 -3.870285596625175e-08 -3.365690073644585e-08 2.4460020137434707e-08 2.37599392966906e-08 -8.172627782788968e-08 -1.7544540609102972e-08 -3.284789805307057e-08 6.696532434714496e-07 1.3387546513913198e-07 -2.991621998365465e-07 -2.2247960033078667e-06
pcs.V16 1.431563846435775e-06 -7.135772690897273e-08 -5.757674218190306e-09 1.0464686377189071e-10 5.74653391266028e-06 -6.139343071328545e-07 1.972491576453788e-08 -1.6691260174208497e-10 -1.1663644104915691e-09 6.206095311866241e-08 -7.665882125386652e-09 9.155789484146913e-09 -5.213457200969187e-08 1.2685407017508429e-08 -2.879463316804726e-08 -7.435108414826265e-09 -7.701242699420861e-08 -1.3120364202529578e-08 5.729607933956463e-09 -4.326823996861804e-09 -3.8702855966251434e-08 2.795804632982014e-06 -2.3755249777527382e-08 -5.619206439664415e-09 -6.213447236315313e-08 -2.407866028257592e-08 -3.0955997199932166e-08 3.030312925592854e-08 -3.4321395960850273e-07 6.454412937536564e-07 -1.7496960150344918e-06 1.59314499734955e-06
pcs.V17 1.3132535645831556e-06 5.463093529683291e-07 -1.8827999528789865e-08 1.8482820729277644e-10 -1.2129762605085502e-05 7.609048662251682e-07 -1.6244033524693107e-08 1.1192188758444782e-10 -4.6092696319071425e-08 5.8484560208603095e-08 -7.902800636027044e-08 -2.539685331651479e-08 -1.044856272760741e-07 5.703583981219505e-09 9.442547428609683e-09 5.493127199913997e-08 -1.5404916277769464e-08 -6.117189168340295e-08 -5.0807932720741154e-08 -3.131984903691721e-10 -3.365690073644656e-08 -2.375524977752592e-08 2.885291657317494e-06 6.494143443668466e-08 5.466103052129088e-08 4.1508052242636565e-08 2.0365671461179416e-08 -1.0205668956267727e-07 1.3902915400105198e-07 -3.2841629932693867e-07 -1.1590129508734492e-07 1.551017969941113e-07
pcs.V18 4.725121340915193e-07 8.227767998091495e-07 -1.352437376833915e-08 5.246321713319392e-11 -1.047490290979932e-05 1.4578641908390653e-06 -5.300113609977898e-08 5.481369042171707e-10 6.825154903499056e-08 5.727360635559736e-08 -3.7882871142080523e-08 1.8983137642242578e-08 -3.800836404204237e-08 6.45004674601876e-08 -4.117973559351707e-08 5.509182219487357e-08 6.209996701703797e-08 -5.081677935487942e-08 -2.6229683863413025e-08 -7.980313631367376e-08 2.4460020137433155e-08 -5.619206439663681e-09 6.494143443668738e-08 2.803277404857077e-06 -5.921848987763508e-10 3.3476184700652074e-10 -4.560940875980921e-08 2.638600240526446e-08 -2.674307684914033e-07 7.530874192352097e-07 -1.1332399322367193e-06 -1.8302653600556741e-07
pcs.V19 -1.927804370825306e-06 -1.5520440439647927e-06 4.473725339623175e-08 -4.0110063582514433e-10 5.35969334514166e-06 -6.698621541244061e-07 2.12377613552257e-08 -2.017829820831128e-10 1.3212894933419794e-08 4.68033531146376e-08 5.270840574607063e-08 1.342450164198777e-08 -6.09246349398954e-09 7.868450042394546e-08 -6.893039870327009e-08 -2.856150005994792e-08 -1.3673758157828946e-08 -7.84145298750606e-08 -8.25699739901333e-08 3.83240650965559e-08 2.37599392966919e-08 -6.213447236315573e-08 5.4661030521291834e-08 -5.921848987694621e-10 2.8320370009581405e-06 3.688877603534702e-08 7.994407176081169e-08 1.1793123536518302e-08 -4.6963916865721785e-08 1.0718783910753285e-06 8.18068275995405e-07 -2.6992817626426247e-06
pcs.V20 -3.8653302688521807e-07 4.6152815284766626e-07 -1.3272499202927576e-08 1.1804556742313564e-10 1.5945169914529723e-05 -1.6053840152128173e-06 4.8928866532398785e-08 -4.64096376251922e-10 -6.675437167339425e-09 2.1884908194937768e-08 7.099220123328969e-08 6.273727175172012e-09 -1.310291821047496e-08 5.2197170985574465e-08 -2.621907584928995e-08 4.3437680917423455e-08 3.076451846875656e-08 -3.439187496466619e-09 2.6117276558744735e-08 -8.256451031279914e-08 -8.172627782788905e-08 -2.407866028257526e-08 4.1508052242632674e-08 3.347618470017746e-10 3.688877603535482e-08 2.7170576454922686e-06 7.63491555071888e-08 7.537308203220357e-08 1.8359594066318245e-07 -1.2681872427129692e-07 -6.917637333528249e-07 3.259653816806534e-09
pcs.V21 -1.283857404991112e-06 -1.0115228707693748e-06 3.2327898284143115e-08 -3.0675191521169966e-10 1.1998187258794963e-05 -9.662448606712493e-07 2.3097094946335545e-08 -1.7722490598746099e-10 3.638372660327772e-08 -3.791629079810201e-08 7.042499115450147e-08 -7.932919681684564e-08 -3.546733735862336e-08 -2.781774658272354e-08 -1.6764842501762096e-08 1.1760686016389251e-08 -1.9569066923173734e-08 -3.8664761011063735e-08 4.224286549214826e-08 -4.287756256927593e-08 -1.7544540609101788e-08 -3.0955997199934396e-08 2.036567146117993e-08 -4.5609408759804164e-08 7.994407176081243e-08 7.634915550718223e-08 2.902156042326935e-06 3.9972441228654e-08 3.905789678997857e-07 -4.4665745185005397e-07 6.328309547005254e-07 -1.1640972389006812e-06
pcs.V22 -2.2854011205940352e-06 3.550334698355043e-07 -5.6437611511893616e-09 1.3632510676998659e-11 3.017717520043037e-05 -2.84895595807888e-06 8.217227108665959e-08 -7.461903411732459e-10 3.515722354450429e-08 4.060635100973034e-08 4.584657110148612e-08 1.5432285821599182e-09 8.775323176600149e-09 3.75126330004854e-09 4.0100736542253464e-08 1.0915141235588706e-08 2.9241270303779132e-08 4.402667831930564e-08 -3.579907964090556e-08 2.8239569657828066e-08 -3.284789805306885e-08 3.030312925592854e-08 -1.0205668956268234e-07 2.63860024052597e-08 1.1793123536530145e-08 7.537308203220032e-08 3.997244122866343e-08 2.8449860807040946e-06 -3.7851112091311676e-08 9.783474641394087e-07 -1.0150200940325458e-06 -9.570220207972439e-07
proband -1.4858054751850654e-05 -5.7366723149545905e-08 3.496163408912459e-08 -5.852225471318145e-10 2.214765924824403e-05 -1.8431330716410197e-06 4.488876708368538e-08 -2.92011197408484e-10 -6.737649553492833e-07 7.657191776023531e-07 4.635240120267732e-07 5.742293496994782e-07 2.3406575230123522e-07 4.450722366439695e-07 1.7196747814341806e-07 5.051171457214441e-07 -1.4796761386818489e-07 2.795905562133373e-07 2.476739582793285e-07 -1.929992164852046e-09 6.696532434714494e-07 -3.432139596084997e-07 1.3902915400104862e-07 -2.674307684914128e-07 -4.696391686571406e-08 1.8359594066318695e-07 3.9057896789979236e-07 -3.785111209130381e-08 0.00024670459172417486 -0.00012645259413333751 1.882624899092393e-05 -2.2230008638307672e-05
maternal 2.3753328014966254e-05 -3.8257085508668576e-05 9.392216811459202e-07 -7.065808296248177e-09 -0.00048531741921944044 4.214330965521866e-05 -1.1080459145051545e-06 9.179424763932797e-09 8.655079606839028e-07 -2.8936656769853107e-07 -5.35519091689913e-07 3.450136999029715e-07 -5.074754463700931e-07 1.0508491714289944e-06 7.845468194017164e-08 6.357169567749376e-07 -5.00112485976526e-07 4.5477740053002694e-07 -1.0034888727533692e-06 3.086220515725698e-07 1.3387546513913384e-07 6.454412937536018e-07 -3.2841629932682676e-07 7.530874192354414e-07 1.07187839107511e-06 -1.2681872427141106e-07 -4.4665745185024545e-07 9.78347464139166e-07 -0.00012645259413333722 0.0010108060200964707 -0.000807207977432637 -0.0006085569485723862
gpm 1.0325281467409672e-05 2.0379630808861546e-05 -4.3241771600979316e-07 3.0804004008329543e-09 -0.0001543620853266143 9.04716941413494e-06 -1.8726820942669377e-07 1.2303518205120073e-09 -1.4534734901983365e-06 1.2778665152412005e-06 8.350183390861193e-07 2.5573113827989287e-08 1.6553138987787133e-06 -1.3721311814500763e-06 -1.290936193301121e-06 -1.3103940085414068e-08 -1.5338356771952423e-06 -6.432914900775376e-07 4.284864625268015e-07 -3.264616887975394e-08 -2.991621998365479e-07 -1.7496960150344977e-06 -1.1590129508731131e-07 -1.1332399322366892e-06 8.180682759953706e-07 -6.917637333528443e-07 6.328309547004847e-07 -1.0150200940326216e-06 1.8826248990923554e-05 -0.0008072079774326367 0.002214652192021847 -0.0007356666635597797
gmm -2.235873735669484e-05 1.9945895763874608e-05 -5.7851411764101e-07 4.6707846837089385e-09 0.0008605647203006155 -7.606270736536683e-05 2.0355167289687655e-06 -1.675028343317557e-08 -1.4094018746266424e-06 8.779025729493749e-07 1.7936753162015286e-07 -1.2826664592756027e-06 -3.859651965819765e-07 -1.2563615721165794e-06 8.716586080088357e-07 -1.157118655449209e-06 1.739219133070293e-06 -1.6917586912264515e-06 -2.4907134253862546e-08 -6.417288158169692e-07 -2.2247960033078506e-06 1.5931449973496015e-06 1.5510179699393052e-07 -1.8302653600584204e-07 -2.699281762642277e-06 3.259653816890106e-09 -1.1640972389003782e-06 -9.570220207969716e-07 -2.2230008638308014e-05 -0.0006085569485723834 -0.0007356666635597788 0.0019854236719742957
