 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.011613345163140673 0.004254093914530405 -0.00013471249968781876 1.3530476136758328e-06 0.012428456993000974 -0.0012103287048481565 3.6955200862304194e-05 -3.5846019901601753e-07 -1.0096043709220257e-06 2.229012083351931e-06 2.843039431801288e-06 -8.746020237073722e-07 1.3255195276909536e-06 -1.0082701017619514e-05 -3.394787900725573e-06 -2.1322128276540485e-06 -1.8694327861396884e-06 -4.896298606554744e-06 -1.026243850897741e-05 -4.1024734421104354e-06 -9.682187581103419e-07 3.068459027250589e-06 4.625785392051721e-06 -8.366352659443552e-07 -5.128832550832634e-07 -3.6829805204102106e-06 6.621836243698073e-06 -5.18006254760075e-06 3.0500003482872708e-05 6.70697838990583e-05 -0.00016515848305371586 -1.3985468334582564e-05
age 0.004254093914515908 0.004712880819805166 -0.00013667867279356185 1.2468205125955981e-06 0.046577603676555036 -0.004318895677536733 0.0001248693103505388 -1.1361860038826515e-06 -7.282217408026742e-07 -1.7189210768587758e-07 -3.223750767029525e-06 1.375857588264676e-06 -1.87970544822531e-07 -1.257749730109663e-06 2.3814968869735244e-07 -1.0523849828303043e-06 -8.190501723109313e-07 -3.817259907014016e-06 -2.2920343330468314e-06 1.0911679474462755e-06 -7.832035484205467e-07 7.514629713179697e-08 1.3717339314377071e-06 9.986629837803466e-07 -2.408031739716344e-06 -3.1855798514294405e-06 5.6220715433614664e-08 4.565116805189279e-07 2.66839547825043e-05 8.387467078661507e-06 4.1081333875644724e-05 -7.427021458937847e-05
age2 -0.00013471249968748314 -0.00013667867279366864 4.012627093902713e-06 -3.7034941297980326e-08 -0.0013314760191057982 0.0001249458561213132 -3.655795512948394e-06 3.364815274946992e-08 1.1552378617022151e-08 2.509254080253884e-08 8.379539647046407e-08 -3.7397005072855486e-08 1.874680408898885e-09 4.335127184589569e-08 1.0981203147844655e-08 4.520445525478972e-08 2.3402136413811912e-08 1.1404873696828242e-07 8.48120693780312e-08 -3.023824023893979e-08 1.4631678996848612e-08 -1.544615869525092e-08 -4.489133490288643e-08 -1.6773721071540822e-08 5.8595405353185604e-08 9.044158197819736e-08 -1.498609926464092e-08 5.2233721606425465e-09 -7.999053209787025e-07 -2.3361749238720735e-07 -6.888218765226652e-07 1.7567923397043995e-06
age3 1.3530476136711347e-06 1.24682051259491e-06 -3.7034941297935804e-08 3.459665850783712e-10 1.1993840937697028e-05 -1.137509349044368e-06 3.366557163383557e-08 -3.135683415305324e-10 -1.7105047684438843e-11 -3.440822195468603e-10 -6.77547898994674e-10 3.068898231784562e-10 2.6551229531806987e-12 -4.943535083785409e-10 -2.663391022309823e-10 -5.236473963927537e-10 -1.911394963935473e-10 -1.0628577243739784e-09 -9.490830145041324e-10 2.5808420636691727e-10 -5.998760831449702e-11 2.3166161111037886e-10 4.5311659805719685e-10 3.8288820638197846e-11 -4.15253970250421e-10 -8.229933961010486e-10 2.763673570025197e-10 -2.0175843658966967e-10 7.350838476494803e-09 2.025254311852447e-09 3.078856651875331e-09 -1.3403445674321646e-08
sex 0.012428456992509312 0.04657760367621161 -0.001331476019095717 1.1993840937604442e-05 1.0330599913621596 -0.09446626843685432 0.0026964465919330012 -2.423440762667795e-05 1.8355145368014524e-05 -1.2678030615620914e-06 -2.4209343400935968e-05 3.0639759181145096e-05 -3.869440032501505e-05 4.984885060031975e-05 -1.0486421171200376e-05 -2.235787028990647e-05 -4.499668715183503e-06 -6.28486667926411e-06 1.834614712325315e-05 6.523938005050007e-05 -8.625176466362846e-07 -8.892159206574113e-06 -2.3515844630739974e-05 -1.7729771115193165e-05 -1.6983964237006175e-05 -2.8617294772054256e-05 4.139458219073249e-06 3.583261429526616e-05 -9.776806906094911e-05 0.0005303218065090544 0.001130102233014657 -0.0014330425351339938
agesex -0.001210328704790578 -0.004318895677493847 0.00012494585612007441 -1.1375093490331317e-06 -0.09446626843685224 0.008762431066925024 -0.00025331221904027073 2.3025036352536323e-06 -1.6547588808397147e-06 5.975914497006478e-07 2.416628305839223e-06 -2.8459590697057292e-06 3.3572272011920606e-06 -4.789815003193263e-06 1.3964546681401736e-06 2.4122418398831816e-06 -7.943723448816939e-10 7.215490055970245e-07 -1.4526605521735513e-06 -6.099165486091827e-06 -4.2579776995134815e-07 3.7928700850073406e-07 2.048271869346183e-06 2.2034118272124255e-06 8.947091026100327e-07 2.7447082580071983e-06 -2.7215243453212473e-07 -3.12142261125861e-06 5.124999752857752e-06 -4.790164699388534e-05 -8.552846775935755e-05 0.00012054642666418972
age2sex 3.695520086099317e-05 0.0001248693103498081 -3.6557955129268857e-06 3.366557163363528e-08 0.002696446591932875 -0.0002533122190402647 7.41694577747273e-06 -6.824719951733704e-08 4.74981253744909e-08 -3.184664823369961e-08 -7.554496246496206e-08 8.366504431345737e-08 -9.319161334339587e-08 1.4242626283824949e-07 -5.156346431348363e-08 -8.07893873795539e-08 1.4280473859107152e-08 -2.3672777393216115e-08 3.091427012410029e-08 1.782407416570907e-07 2.750139056446941e-08 -1.3862415629017245e-10 -5.6823321349321885e-08 -7.950832167117914e-08 -8.609543578827698e-09 -8.345244336889683e-08 4.016551002894586e-09 8.302268340470286e-08 -4.069039526780777e-08 1.2249137923880884e-06 2.185133172662731e-06 -3.2064059627103656e-06
age3sex -3.5846019900394074e-07 -1.1361860038751817e-06 3.364815274925034e-08 -3.135683415285006e-10 -2.423440762667631e-05 2.3025036352535345e-06 -6.82471995173358e-08 6.359925368431041e-10 -4.6503612211911846e-10 4.2978482629745934e-10 7.462945910195688e-10 -7.619479049697751e-10 8.191418954760867e-10 -1.3158214786216618e-09 5.825681501092178e-10 8.341040589499046e-10 -2.6597937720380556e-10 2.278935197295035e-10 -1.7238625802589684e-10 -1.6492262477489187e-09 -4.008953411126212e-10 -5.5612197630107834e-11 4.6347216707930084e-10 8.533398664250542e-10 -9.740270150811951e-11 7.959797680048335e-10 -4.1309374170042024e-11 -6.89214450932846e-10 -2.451710566741831e-10 -8.704680612833618e-09 -1.906371801755175e-08 2.6550909529052932e-08
pcs.V3 -1.0096043709330055e-06 -7.28221740818648e-07 1.1552378617490924e-08 -1.71050476887628e-11 1.8355145367779137e-05 -1.65475888081763e-06 4.7498125373844704e-08 -4.6503612211317216e-10 3.5215261216509006e-06 1.1044125003128534e-07 -4.4788315007346305e-08 -5.130571294792183e-08 7.14020419892024e-08 4.2934047757740485e-08 -2.9455266419666716e-08 5.606703779399215e-08 -9.422406345530668e-08 1.1820002605776204e-07 -8.619186683928499e-08 3.908091752130839e-09 -7.837107608568703e-09 1.1611034579341872e-08 -7.83336775732937e-08 2.2374680977657975e-08 2.4598090897428246e-08 -1.4245397801243877e-08 8.209024368382566e-08 2.9017103492631057e-08 -1.3717358501601324e-06 6.673303675931538e-07 -3.3115490528521173e-06 1.968276618536992e-06
pcs.V4 2.2290120833579143e-06 -1.718921076839483e-07 2.509254080248012e-08 -3.4408221954630454e-10 -1.2678030616073533e-06 5.975914497049484e-07 -3.1846648233826986e-08 4.2978482629864376e-10 1.1044125003128176e-07 3.368188392707951e-06 3.783875742456733e-08 1.926560353792912e-08 3.907197625156867e-08 -4.8524235568678635e-08 -7.161852101883474e-08 4.611580068376823e-08 8.184252078179654e-08 -5.3526675345288904e-08 4.3671653728435716e-08 -4.471361975837381e-08 -1.350356740128253e-07 6.906750455922667e-08 9.730558031979304e-08 2.2868311578041587e-08 4.980088695812327e-08 3.459516420040937e-08 7.482272002256614e-09 4.782492323343614e-08 6.841887296688607e-07 7.693907446973052e-07 5.369901620642727e-06 -3.046896262824187e-06
