 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 8.477951336732139e-05 6.545600931243815e-06 -1.7918093098211065e-07 1.7350581486488795e-09 -2.4827910354732717e-05 2.216119283210168e-06 -6.217695059523237e-08 5.700319782899906e-10 1.8324061532599476e-07 2.531612479927806e-07 -2.0920737712855302e-07 -1.3612522375773055e-07 -4.458600003216034e-08 6.206850126583336e-08 -7.45607627360038e-08 5.942626571150774e-08 -4.2945642664748006e-09 -1.0293718965852975e-07 -9.280814266453396e-08 -4.205028749809191e-08 -3.369579423628457e-08 1.6436563950829903e-08 -3.0751032357135255e-08 -2.5499800804896535e-08 2.2102017016061482e-08 -1.2441182955790536e-08 4.498973776510562e-08 -1.3803387656645676e-08 -3.5655243995570643e-07 -2.045233112410133e-06 2.1314885602072777e-06
age 6.545600931319469e-06 0.0002520500615859948 -5.80304913571005e-06 4.145592902254735e-08 0.003154790992990859 -0.0002391028762694682 5.4942114604092545e-06 -3.916851919285616e-08 -4.492539912645271e-08 1.9270272946311674e-07 -9.358993857910991e-08 1.6954240693364086e-07 4.7587891071927984e-08 4.601772466517992e-08 1.1108076428051952e-07 9.061172778605447e-08 1.0212602070457834e-07 -3.06138220795374e-07 -6.63610372859889e-08 5.0946285697211685e-08 -1.4879255887230226e-07 -1.5770655506281067e-07 -2.0390280875667718e-07 2.2688973246384636e-07 1.6797861192338338e-07 -1.7640190721944763e-07 1.3883327020986645e-07 3.217437855210894e-07 -6.112362498605485e-08 3.742578520601339e-07 -2.3529495175688346e-06
age2 -1.791809309816694e-07 -5.803049135710624e-06 1.3620200818766176e-07 -9.89672696506349e-10 -7.100270755333654e-05 5.497180294212941e-06 -1.2875977870516185e-07 9.335806654273566e-10 3.1245169203386815e-09 -4.300114336722801e-09 1.4382648468717103e-09 -4.208387303898209e-09 -1.1990889990544117e-09 -1.7584967518019082e-09 -1.969902342347439e-09 -1.4681455509028103e-09 -2.3466525378811e-09 6.773000060464785e-09 1.8524762340190497e-09 -9.907102860983465e-10 3.198339609472244e-09 2.707033282073312e-09 3.732672074677514e-09 -4.386444313892685e-09 -4.3963545468681914e-09 3.9521932439144115e-09 -3.6333552285654074e-09 -7.322900519339749e-09 1.9276697008948173e-10 -1.816495122845056e-09 4.9448956817068655e-08
age3 1.7350581486336432e-09 4.145592902255483e-08 -9.896726965064138e-10 7.30901807911847e-12 4.979550825460747e-07 -3.921608063988261e-08 9.342458366303903e-10 -6.884251756129056e-12 -3.481506795231435e-11 3.356843570761921e-11 -9.086540912374699e-12 3.081228879888584e-11 7.673708774739666e-12 1.666205958736522e-11 1.0654243451069774e-11 7.602341181666381e-12 1.83989410082895e-11 -4.639799223367197e-11 -1.7787972606802375e-11 5.214028725421572e-12 -2.232079008850315e-11 -1.2823095260948626e-11 -2.171364568640168e-11 2.5376632265188215e-11 3.4498061511905474e-11 -2.7165013076838796e-11 2.860841586645758e-11 5.081807622421355e-11 2.3932619630164668e-11 -1.954820097959985e-11 -3.5271681971251906e-10
sex -2.4827910352631316e-05 0.0031547909929864797 -7.10027075532413e-05 4.979550825454381e-07 0.10922308660438752 -0.008197815934048405 0.00018766179321812773 -1.3384677652772627e-06 -1.0760602439735293e-06 -3.071804922986422e-07 3.098886758347615e-07 1.0712982537075113e-06 -2.1444944433033282e-06 -7.838178251030799e-07 2.2694177709740584e-06 9.354112490843548e-08 -3.4087685036608984e-07 -2.7204759686942342e-06 -1.5014000890302157e-06 2.3322300098943095e-06 3.4658897968131586e-07 -1.6845632419585047e-06 -3.5762782498612133e-06 2.4080618224210614e-06 -4.1553225610186746e-07 -2.3311240439065392e-06 3.9081902380001775e-06 6.571365714729067e-07 3.6103521221852156e-06 8.518853322464098e-06 -5.2450883719564636e-05
agesex 2.2161192828826644e-06 -0.00023910287626895254 5.497180294201548e-06 -3.9216080639805474e-08 -0.008197815934047429 0.0006318602436980361 -1.4762051261441061e-05 1.0701744327253987e-07 1.3971631258497223e-07 3.117358969799234e-08 -2.6686437350497815e-08 -4.868813510618266e-08 1.289780938105802e-07 1.2279788295755037e-08 -9.520715580302082e-08 8.437631046813148e-09 2.266605166171555e-08 2.127373573449626e-07 9.140524526949655e-08 -1.6416780322039664e-07 -6.546242851799385e-08 9.50184241904595e-08 2.340328910726765e-07 -1.0336528204832526e-07 -3.423835360989995e-08 1.9497628202725964e-07 -3.300290451232883e-07 -5.254472755119507e-08 -3.6889366534562764e-07 -6.319407295411693e-07 3.1996368609709955e-06
age2sex -6.217695059730682e-08 5.494211460402091e-06 -1.2875977870501235e-07 9.342458366294156e-10 0.00018766179321808366 -1.4762051261439433e-05 3.5133672322865807e-07 -2.5888923383729447e-09 -4.591824946433858e-09 -8.054514931771504e-10 6.07497769944718e-10 8.979261207991241e-10 -2.5880919326486373e-09 4.705051612149898e-10 1.0415697895838078e-09 -7.963973162886595e-10 -8.643399695957499e-11 -4.659194922142775e-09 -2.2686041564313573e-09 3.384880997275393e-09 2.223915570874554e-09 -1.076036222331337e-09 -5.037155456629677e-09 5.818518581965751e-10 1.6620604827585837e-09 -5.086534958085525e-09 8.182450888685943e-09 8.24035031278509e-10 1.8119010722029216e-08 1.2585929694458019e-08 -6.367603377063789e-08
age3sex 5.700319782486493e-10 -3.916851919278372e-08 9.335806654257606e-10 -6.884251756118262e-12 -1.3384677652768068e-06 1.0701744327251749e-07 -2.588892338372697e-09 1.937370481011291e-11 3.9765523992636965e-11 7.719764400884587e-12 -3.2487988078745734e-12 -7.183365509252963e-12 1.8385222768728972e-11 -6.43578051673331e-12 -1.6733527571629191e-12 8.966072730151424e-12 -3.2263436264697923e-12 3.0681487473661174e-11 1.765239165513373e-11 -2.1114052363514277e-11 -1.968639274318069e-11 5.560436842759002e-13 3.4754541915643444e-11 8.771875257616562e-12 -1.6031258365620553e-11 4.0519945411872924e-11 -6.236031896191507e-11 -3.3438074412152532e-12 -2.391589427515479e-10 -6.124959370458918e-11 4.2902797029490506e-10
pcs.V3 1.832406153259137e-07 -4.492539912622118e-08 3.1245169203334777e-09 -3.481506795227831e-11 -1.0760602439700078e-06 1.3971631258472204e-07 -4.591824946428468e-09 3.976552399260093e-11 9.303729166432343e-07 7.320447966499813e-08 -2.8960739228777054e-08 -4.266727221879731e-09 6.613230087037871e-09 1.3689452468434744e-08 -4.1611806868705705e-09 8.778723109362366e-09 9.205861740161694e-09 -1.4307528320882189e-12 -3.7187093663655828e-09 1.0844118931520514e-08 -1.4083555518931347e-09 -1.4583808636132479e-08 -1.2140594799412507e-08 -5.260989710700874e-09 -4.384102779466894e-09 -1.4301928712762199e-08 7.640093190851762e-09 5.514851425851986e-09 -8.398787031683703e-08 -3.2682409182222666e-07 -3.812862384943568e-07
pcs.V4 2.531612479927723e-07 1.92702729463301e-07 -4.3001143367270745e-09 3.3568435707649875e-11 -3.071804922934783e-07 3.117358969759728e-08 -8.054514931679992e-10 7.71976440081885e-12 7.320447966499804e-08 9.92288756256177e-07 2.991990391566107e-08 2.2077292779164262e-09 1.3957680943308175e-08 -2.289844733158965e-08 -1.0948601908611986e-08 2.260353175735109e-08 -1.9818519316009244e-09 -5.5251127904489585e-09 9.438157782980207e-09 -5.475437700360569e-09 -9.289296028172835e-09 1.2883581596247295e-08 1.0039754241797248e-08 4.880406947596836e-09 8.25273982948359e-09 3.134335582374622e-10 -2.3145092915242197e-09 1.7232608642527121e-09 6.49183158238129e-08 5.308404937332457e-07 3.727895608569952e-07
