 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.009622868641601596 0.0036570789051598765 -0.00011551092926391486 1.1577207766428753e-06 0.01281772150947618 -0.001250556982282425 3.830267943628014e-05 -3.7282840647105485e-07 -1.465126728425232e-06 2.4959545858186245e-06 2.719262580881956e-06 -7.568019418258977e-07 6.755407339165004e-07 -8.885280743853153e-06 -2.5550435016409416e-06 -2.3330492838983755e-06 -1.5358387564192516e-06 -3.787929390947212e-06 -8.91410698697816e-06 -3.771938579555571e-06 -9.650528853268486e-07 1.626667340200939e-06 4.005811328796085e-06 -1.2254719264487985e-06 -3.958995578125803e-07 -3.19059010833304e-06 5.377595513796854e-06 -3.6783037717738127e-06 2.2604562467117054e-05 6.816494498529755e-05 -0.00016679278634679627 3.396137241815344e-06
age 0.0036570789051695706 0.0041013357683696156 -0.00011888968368379094 1.0852977662695049e-06 0.04168324818379038 -0.0038660252722305 0.0001119592348850603 -1.0217675159671684e-06 -1.0568996297979025e-06 3.1343244574013273e-07 -2.220120404209429e-06 1.0096468767317495e-06 -6.75512580933782e-07 -1.4106651669087708e-06 2.648320162613911e-07 -1.4161702042590477e-06 -8.752545977471021e-07 -2.8968498024114255e-06 -2.2608468248707893e-06 6.540736860139315e-07 3.498033338012786e-08 -7.551033067851948e-07 1.505090405428474e-06 -1.6608298695060098e-07 -2.2382553717039113e-06 -3.3809010632627355e-06 -8.215466022449627e-08 8.137372439019017e-07 2.0826248413333656e-05 3.8042451341838938e-06 5.209967292458309e-05 -6.14456973487267e-05
age2 -0.00011551092926405282 -0.00011888968368362755 3.488555145601024e-06 -3.2218080385041494e-08 -0.0011946637138922076 0.00011212838973294569 -3.2857746611672134e-06 3.032883072610149e-08 2.1314075298302275e-08 9.223690869336669e-09 5.563529973114074e-08 -2.7311533594066227e-08 1.3525707823448657e-08 4.5246771716035243e-08 5.18446985151222e-09 5.346423604294354e-08 2.6398900544762396e-08 8.757326764249886e-08 7.810634050894269e-08 -1.75966165797345e-08 -5.758511294935984e-09 1.3038438239769494e-08 -4.6922620283455295e-08 1.2987640121604786e-08 5.3942553255880675e-08 9.189850639377572e-08 -8.179716687040826e-09 -1.1306499249736518e-08 -6.453319347952658e-07 -1.1608425545584451e-07 -1.0538758712567075e-06 1.4732983313959014e-06
age3 1.157720776644436e-06 1.085297766268468e-06 -3.221808038505335e-08 3.0112839470045873e-10 1.0807018688051884e-05 -1.025087390215457e-06 3.038068417770973e-08 -2.8372442779099377e-10 -1.1198393961094838e-10 -1.9068231887261776e-10 -4.2022482717124706e-10 2.198470076671903e-10 -8.037424415765618e-11 -4.831054844760483e-10 -1.6859445287882054e-10 -5.819855677675066e-10 -2.3161453274373863e-10 -8.261925682979483e-10 -8.357339270041155e-10 1.4849862799795044e-10 9.471950844810292e-11 -7.111795346605049e-11 4.5786743621821116e-10 -1.952225808643246e-10 -3.764118247826041e-10 -8.038228981103776e-10 1.8397875441412406e-10 6.206092851138757e-13 6.190135571992854e-09 1.0234079265255018e-09 6.6202501410207735e-09 -1.1416784697414081e-08
sex 0.01281772150973381 0.041683248184010875 -0.0011946637138987178 1.0807018688112101e-05 0.9118965668421359 -0.08348725658901066 0.002388557981671891 -2.1539131167332233e-05 1.693256829552729e-05 1.8893203361411294e-06 -4.553707312236998e-06 1.5248974411831991e-05 -2.9265285785443194e-05 4.889661583223911e-05 -5.086892074972943e-06 -2.1681552557355914e-05 -8.113945145230897e-06 -3.159150776841272e-06 1.2169402294779937e-05 4.8210774426825775e-05 1.3720190153621201e-05 -2.2797667569699002e-05 -1.0980116514225204e-05 -2.2057465183371863e-05 -8.083065643117109e-06 -2.8388529619074315e-05 -2.0918543333430264e-06 3.366415595362799e-05 8.626870294991722e-05 0.0001931528911903641 0.0014729535395667636 -0.0013789687881357263
agesex -0.0012505569822962171 -0.0038660252722366355 0.00011212838973315717 -1.025087390217675e-06 -0.0834872565889963 0.007752417453384119 -0.00022459693977441928 2.0479889701485485e-06 -1.6002937390550385e-06 2.946130677271769e-07 5.994388814864698e-07 -1.3787844142518371e-06 2.3688586241396094e-06 -4.655852324194306e-06 7.601393514368709e-07 2.3282513379299026e-06 4.7537579271141725e-07 5.278076927152906e-07 -1.0325137821515334e-06 -4.5409795328294054e-06 -1.5858905890446746e-06 1.8490862296806974e-06 9.781662738711467e-07 2.4076802539249033e-06 2.0567853775744067e-07 2.5337327302091294e-06 3.2026055332553973e-07 -3.1173443284412555e-06 -1.1731260830843018e-05 -1.862428987812571e-05 -0.00011797601516940666 0.00011878852655513886
age2sex 3.8302679436624143e-05 0.00011195923488538194 -3.285774661176848e-06 3.03806841777997e-08 0.0023885579816710443 -0.00022459693977437922 6.58897414781102e-06 -6.080686044729658e-08 4.750761987989874e-08 -2.3394194445937042e-08 -2.099441108639633e-08 4.0188132309412e-08 -6.109028016143476e-08 1.3730211186784396e-07 -2.94741319517176e-08 -7.731674800543672e-08 -3.880640399825816e-09 -2.060325375560315e-08 2.4730670469052765e-08 1.3534934009943856e-07 5.496374908697361e-08 -4.846203297247702e-08 -2.8091791716624205e-08 -8.120715628967378e-08 8.047156995684021e-09 -7.244822418922304e-08 -1.3410327000212396e-08 8.846575256830247e-08 4.485877515547612e-07 4.389404805043581e-07 3.139673752734855e-06 -3.2463163524143314e-06
age3sex -3.7282840647337667e-07 -1.0217675159670623e-06 3.0328830726105976e-08 -2.837244277911099e-10 -2.153913116732065e-05 2.047988970147826e-06 -6.080686044728626e-08 5.681471840745261e-10 -4.681045587228909e-10 3.5014056395474974e-10 2.1928340950739206e-10 -3.614515815779313e-10 4.953942430784304e-10 -1.2646439334236427e-09 3.4573230943024307e-10 7.947992825239826e-10 -6.141709942152013e-11 2.2649667273858694e-10 -1.7545952450939645e-10 -1.2800030167640113e-09 -5.926128557447128e-10 4.341799728226915e-10 2.267722498918613e-10 8.386470516470365e-10 -2.1897127905835298e-10 6.598986063338359e-10 1.2953800019437693e-10 -7.891379741139313e-10 -4.869510483707505e-09 -1.912736506903581e-09 -2.810364171591746e-08 2.781462926568873e-08
pcs.V3 -1.465126728422492e-06 -1.0568996297947511e-06 2.1314075298211388e-08 -1.1198393961013032e-10 1.6932568295543873e-05 -1.6002937390566055e-06 4.750761987994478e-08 -4.681045587233142e-10 2.932286268972732e-06 1.5269684987004746e-07 -1.56421817044218e-08 -3.865063131859727e-08 7.632644080726501e-08 3.9248871177609897e-08 -2.179535939792428e-08 5.27296094303883e-08 -7.842753058573694e-08 9.452903927054195e-08 -5.276061793119927e-08 -2.5554332833072307e-08 -1.3994616152439e-08 -1.4558878774474285e-10 -4.8775069039471005e-08 3.6407401489629276e-08 2.670458958091711e-08 -5.063846824169458e-10 7.04595994307338e-08 1.6744649404837044e-08 -9.579306578106333e-07 4.67551776142423e-07 -2.4112121181470106e-06 1.3253492430225193e-06
pcs.V4 2.4959545858232227e-06 3.1343244574744395e-07 9.223690869123711e-09 -1.906823188706659e-10 1.8893203362510889e-06 2.946130677169271e-07 -2.339419444563875e-08 3.501405639520168e-10 1.5269684987004785e-07 2.8789133328313727e-06 6.814728898389431e-08 1.0977177997427037e-08 1.90658696119632e-08 -6.289871027954335e-08 -5.578390479555236e-08 4.72936770485748e-08 7.710178879986879e-08 -2.606534126377702e-08 2.684133415866463e-08 -6.150726583766654e-08 -1.0896176391716064e-07 4.4216589792021674e-08 9.70857912836939e-08 3.1880807903039475e-08 4.089977648533586e-08 3.215722764286531e-08 -5.901529073266052e-09 9.245928674682666e-09 4.410003754303457e-07 3.4736002452839974e-07 4.514478356071172e-06 -2.2040978767650013e-06
pcs.V5 2.719262580881247e-06 -2.220120404206285e-06 5.5635299731055404e-08 -4.20224827170516e-10 -4.553707312136107e-06 5.994388814774402e-07 -2.0994411086144853e-08 2.1928340950519375e-10 -1.5642181704420548e-08 6.81472889838967e-08 2.5841530928037223e-06 3.5110256095232844e-08 1.8534536862619936e-08 2.3843152938761327e-08 -3.535058407412501e-08 -5.5819864764021994e-08 7.940560134114666e-08 8.868913351308734e-08 -1.9074019331495677e-08 -3.441541761824168e-08 3.725178825182051e-08 -2.83045748350957e-08 -5.5028221300633184e-08 -8.993001993319059e-08 4.921685336485803e-08 4.574995203959533e-08 5.2985653340977534e-08 2.2251327949234798e-08 4.958258695306743e-07 9.284916201782518e-08 -1.2537847778534627e-07 1.5110821028595387e-06
pcs.V6 -7.568019418238881e-07 1.0096468767303942e-06 -2.7311533594032782e-08 2.1984700766693842e-10 1.524897441177548e-05 -1.3787844142468648e-06 4.018813230927614e-08 -3.61451581576765e-10 -3.8650631318598544e-08 1.0977177997425156e-08 3.5110256095231494e-08 2.5268577696072357e-06 1.469988941454091e-08 2.007618941664021e-08 -1.2125315098903009e-08 -7.286382299248642e-08 9.466270860824397e-08 -5.588778818910028e-09 -4.521236478425577e-08 -2.2056548587117293e-08 1.9974241813000402e-08 4.810230236848805e-08 -8.862298841379278e-08 1.3372908654598939e-08 -1.4368635289420124e-09 1.2637864786931427e-08 -8.264300456673598e-08 4.2491713696670145e-09 1.4788147977585517e-07 -1.6891405746557597e-08 1.278756425860564e-06 6.764077401698215e-07
pcs.V7 6.755407339117198e-07 -6.755125809391822e-07 1.3525707823614512e-08 -8.037424415925212e-11 -2.9265285785529033e-05 2.368858624147931e-06 -6.109028016168638e-08 4.953942430808172e-10 7.632644080726482e-08 1.9065869611965897e-08 1.8534536862624122e-08 1.4699889414537768e-08 2.9534124382228416e-06 3.640377036066105e-08 -3.778859414649299e-08 -1.2559759568403948e-07 -6.494871179156505e-09 -6.972226402183196e-08 -1.9033040144677723e-08 -7.768606746718032e-08 6.937716243940577e-08 -2.3261088532680194e-08 -7.886976904650411e-08 9.244665692578693e-09 1.1417959011203693e-08 1.7849004615965543e-08 -4.266866893506043e-08 -1.3914999749239697e-08 3.7517297616810246e-07 -2.3611777683765654e-07 8.721125420445736e-08 -1.145628346738263e-06
pcs.V8 -8.885280743843937e-06 -1.4106651668963097e-06 4.524677171566732e-08 -4.831054844726247e-10 4.889661583243953e-05 -4.655852324213273e-06 1.3730211186840335e-07 -1.2646439334288248e-09 3.924887117761148e-08 -6.289871027954612e-08 2.384315293875436e-08 2.0076189416646525e-08 3.640377036065892e-08 2.855961994525861e-06 8.105454480212302e-08 5.5873079466148524e-08 4.338760068476301e-08 1.6473803598977007e-07 -1.1417858899902383e-08 -1.1814739449691969e-07 -7.155378033444685e-08 1.913011044337352e-09 1.2076922927768006e-08 2.8435239222124434e-08 1.2728346313895644e-07 6.953314526906125e-08 1.3560363800675251e-08 -4.0252343783137734e-08 4.528712337938652e-07 -9.00236827834084e-07 2.250444027500332e-08 -4.772168065355931e-08
pcs.V9 -2.5550435016389045e-06 2.648320162651576e-07 5.184469851406551e-09 -1.6859445287789097e-10 -5.086892074935187e-06 7.601393514334219e-07 -2.947413195161941e-08 3.457323094293608e-10 -2.1795359397924534e-08 -5.578390479555168e-08 -3.5350584074125583e-08 -1.2125315098902729e-08 -3.778859414649428e-08 8.105454480212464e-08 2.7870738000326127e-06 3.73994171593394e-08 8.517443809712447e-09 -3.0920827823572005e-08 -4.988955570577102e-08 -1.0440079581089531e-07 -1.4113843416956084e-08 -2.5492281502602627e-08 3.6595113657749126e-08 -6.564217084787866e-08 -1.317713452423149e-07 -8.31877398869747e-08 -3.7441245875921925e-08 1.0645950962294056e-08 2.2586856467636817e-07 8.085117863983694e-07 -1.5059260078125967e-06 -1.0630106589781483e-06
pcs.V10 -2.3330492839016654e-06 -1.4161702042586034e-06 5.346423604293381e-08 -5.819855677674512e-10 -2.1681552557270875e-05 2.3282513379224606e-06 -7.731674800523479e-08 7.947992825222622e-10 5.272960943038894e-08 4.7293677048578404e-08 -5.5819864764020995e-08 -7.286382299248641e-08 -1.2559759568404409e-07 5.5873079466156247e-08 3.739941715934031e-08 2.914163521123073e-06 1.275693421942291e-08 2.6864438009260243e-08 -1.429789560558436e-08 -5.24013588024535e-09 -4.2545788913701125e-08 -7.034335267819704e-09 1.46061023619093e-07 2.7475708176361266e-08 2.4094265614569595e-08 -5.796427567795167e-10 2.7865999588186682e-08 -5.290961475223924e-08 6.347732256679691e-07 3.3093253911388735e-07 7.822168168533294e-07 -7.135390344244642e-07
pcs.V11 -1.535838756421841e-06 -8.752545977493935e-07 2.6398900544832213e-08 -2.316145327444067e-10 -8.113945145249268e-06 4.7537579271329745e-07 -3.880640399885751e-09 -6.141709942092341e-11 -7.84275305857366e-08 7.710178879987e-08 7.940560134114808e-08 9.466270860824325e-08 -6.494871179156988e-09 4.3387600684764724e-08 8.517443809713107e-09 1.275693421942466e-08 2.8688519843798164e-06 9.903790101829702e-08 2.942888157110188e-08 -2.255164081889437e-08 3.0219051983998605e-08 -6.9550874034682e-08 -3.654961178024105e-08 2.849058306458895e-08 -8.26234899717119e-08 6.08181455584897e-08 -4.5104708789095026e-08 7.100511593153326e-08 -5.232955148279772e-07 1.9475093730961638e-07 2.7884415988512156e-07 -6.307077932224989e-07
pcs.V12 -3.7879293909471805e-06 -2.8968498024087323e-06 8.757326764243006e-08 -8.261925682974023e-10 -3.1591507767753455e-06 5.278076927097037e-07 -2.0603253755457688e-08 2.2649667273740924e-10 9.452903927054152e-08 -2.6065341263772927e-08 8.868913351308708e-08 -5.588778818909225e-09 -6.972226402183558e-08 1.647380359897738e-07 -3.092082782357004e-08 2.686443800926112e-08 9.903790101829485e-08 2.8224002035417926e-06 -1.5118431728391303e-07 -2.5846784750931246e-08 2.4862846008510788e-08 -5.050686764927406e-08 -1.0963097336269046e-08 -7.650836615497032e-08 -8.046025064051672e-08 -7.892705747116923e-09 7.896758015813872e-09 2.6242603691546727e-08 -8.22756255789519e-07 -5.036231990848477e-07 -2.597020282932497e-07 2.039636605815698e-06
pcs.V13 -8.914106986973147e-06 -2.260846824860848e-06 7.810634050865991e-08 -8.357339270015931e-10 1.216940229492437e-05 -1.032513782164751e-06 2.473067046942919e-08 -1.754595245127665e-10 -5.276061793119871e-08 2.6841334158666304e-08 -1.907401933149876e-08 -4.521236478425259e-08 -1.9033040144681693e-08 -1.1417858899898214e-08 -4.9889555705770615e-08 -1.4297895605587436e-08 2.9428881571099527e-08 -1.5118431728391485e-07 2.9331342898034037e-06 -7.368558139460286e-08 1.4471332185896514e-08 1.8238393178356234e-08 -6.743632750482498e-08 -3.7845147339563196e-08 -1.664625885776297e-07 2.932089987861938e-09 -8.013205530499124e-08 -5.901980712730286e-09 -3.9288587446607255e-07 -1.671785952836476e-06 -3.5698091197870965e-07 1.7111344323366422e-06
pcs.V14 -3.7719385795503217e-06 6.540736860141716e-07 -1.7596616579763124e-08 1.4849862799843605e-10 4.821077442689567e-05 -4.540979532836505e-06 1.3534934009966215e-07 -1.2800030167662078e-09 -2.5554332833072006e-08 -6.150726583767119e-08 -3.441541761824702e-08 -2.2056548587113087e-08 -7.768606746717825e-08 -1.1814739449692532e-07 -1.0440079581089719e-07 -5.240135880250763e-09 -2.255164081889425e-08 -2.5846784750933943e-08 -7.368558139460932e-08 2.8029393308642345e-06 -1.2077679341907143e-08 -3.1541535451173204e-08 3.4181892131153496e-08 -9.062211715364033e-08 3.147931671050471e-08 -6.50030817362936e-08 -3.879779642607961e-08 2.261756753888426e-08 -4.2119385643769275e-08 2.6347843788483827e-07 1.2524701229026221e-06 -4.48224765197868e-07
pcs.V15 -9.650528853273183e-07 3.498033337755464e-08 -5.758511294865318e-09 9.471950844748685e-11 1.3720190153561826e-05 -1.5858905890393246e-06 5.4963749086823323e-08 -5.926128557433834e-10 -1.3994616152439673e-08 -1.0896176391716184e-07 3.725178825182001e-08 1.9974241813000366e-08 6.937716243940844e-08 -7.155378033445203e-08 -1.4113843416955996e-08 -4.2545788913700265e-08 3.021905198399932e-08 2.486284600851211e-08 1.4471332185894944e-08 -1.207767934191103e-08 2.9116160482422853e-06 -3.791548706867291e-08 -1.51385874165432e-08 1.144007365619679e-08 3.894308070300362e-08 -1.3814098110834097e-07 -1.206998816937588e-08 -5.640728421787217e-08 9.43191625628182e-08 -3.8866897381842386e-07 -1.3812960096982373e-06 1.7641917531142775e-06
pcs.V16 1.6266673401967166e-06 -7.551033067895024e-07 1.3038438239899283e-08 -7.11179534672734e-11 -2.2797667569733876e-05 1.8490862296842143e-06 -4.846203297258723e-08 4.341799728237699e-10 -1.4558878774483077e-10 4.42165897920237e-08 -2.8304574835093162e-08 4.810230236848614e-08 -2.3261088532680946e-08 1.9130110443393666e-09 -2.5492281502601784e-08 -7.034335267817126e-09 -6.955087403468217e-08 -5.05068676492723e-08 1.823839317835875e-08 -3.154153545117362e-08 -3.791548706867471e-08 2.88003996763375e-06 -1.3712610628386155e-08 -6.759959351377925e-08 -8.164134294319948e-08 -3.8561485027145066e-08 -1.0542496482096357e-07 1.054991498456781e-11 -2.8629551686514786e-07 1.1822693707917958e-06 -2.183487135286489e-06 1.1006684142609947e-06
pcs.V17 4.005811328793486e-06 1.505090405423365e-06 -4.69226202833074e-08 4.578674362168664e-10 -1.0980116514319409e-05 9.781662738798232e-07 -2.809179171687309e-08 2.2677224989410388e-10 -4.877506903947172e-08 9.708579128369349e-08 -5.50282213006311e-08 -8.862298841379498e-08 -7.886976904650172e-08 1.2076922927764597e-08 3.6595113657749046e-08 1.4606102361909527e-07 -3.654961178023983e-08 -1.0963097336268207e-08 -6.743632750482546e-08 3.418189213114983e-08 -1.513858741654456e-08 -1.3712610628384604e-08 2.9659313016978025e-06 5.8286027514187455e-08 1.6192828300156705e-07 6.924310176751495e-08 4.16380204100672e-09 -1.578209833598757e-07 -2.4161986776867304e-07 6.743548503658248e-07 -3.0687207408986602e-06 2.9138797936564374e-06
