 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00012226518397619442 7.263816163443843e-06 -2.0293260997787168e-07 1.9917183567064654e-09 -2.3119774911988313e-05 2.0308867750676427e-06 -5.570705286040882e-08 5.036686926367979e-10 2.175638831163727e-07 2.6402880418902987e-07 -1.6361242251156798e-07 -5.7246215092495344e-08 -9.404728677762846e-08 6.407212994005833e-08 -7.106936828802789e-08 7.464226457263633e-08 -2.6892984477939617e-08 -8.498442259854261e-08 -7.132583849844245e-08 -6.267907256743965e-08 2.9063462943692078e-08 3.773652829484731e-08 -2.2499410807923653e-08 -4.491408530719859e-08 2.72147361606265e-08 -3.4628602682838275e-08 4.1490706565155036e-08 -3.783221087197802e-08 -1.9106276238078833e-07
age 7.263816163497111e-06 0.00026806961337591593 -6.163844767794703e-06 4.401950307563934e-08 0.00331171679458722 -0.00025041329095839746 5.738987713624642e-06 -4.0803535732445774e-08 -6.047728793449597e-08 2.298751703207892e-07 -1.6654133891525125e-07 2.1481253263383979e-07 1.3588095056019858e-07 9.309551649208467e-08 1.1578248340124304e-07 4.224933656113022e-08 8.539799146812754e-08 -3.5130379841576235e-07 -2.3461084401618552e-09 1.516923083437008e-08 -1.466452108016717e-07 -2.7997926349283307e-07 -2.088050781413722e-07 2.509971280818581e-07 1.916176483217759e-07 -1.7168015899120103e-07 1.5945245999632689e-07 3.579576947065154e-07 -6.323932604724454e-07
age2 -2.0293260997996886e-07 -6.163844767793806e-06 1.444089698418198e-07 -1.048551834998246e-09 -7.44226087122478e-05 5.749399491817527e-06 -1.343220684001644e-07 9.713188604790414e-10 3.344650505495592e-09 -4.899128308121493e-09 3.0158225021080905e-09 -5.130289318269943e-09 -3.305429802261654e-09 -2.9729459076797873e-09 -2.012056128498825e-09 -3.2931293733249544e-10 -1.8880273662261876e-09 7.995074503484863e-09 4.030041685663931e-10 -2.3258185351948818e-10 3.0888283994416104e-09 5.5725975588884085e-09 3.6924966236767443e-09 -5.033096038474206e-09 -5.03870515695047e-09 3.682793855187876e-09 -4.131869408808295e-09 -8.20215928806273e-09 1.3965567372583294e-08
age3 1.9917183567342557e-09 4.401950307563788e-08 -1.0485518349983662e-09 7.735965583941913e-12 5.210399795589335e-07 -4.0949285861449607e-08 9.731171867543901e-10 -7.152117414015279e-12 -3.522071359931591e-11 3.6222894120824904e-11 -2.025805296189328e-11 3.678268236944219e-11 2.2854105380589773e-11 2.615789156757657e-11 1.0933592676919104e-11 1.3773175078480801e-13 1.499875355189442e-11 -5.6388020526899936e-11 -7.397360228640642e-12 -2.1779212503745813e-13 -2.134030780674007e-11 -3.361284946415774e-11 -2.0625635856725954e-11 3.1039064914788054e-11 3.9675076774891805e-11 -2.4737456676427843e-11 3.216455659881485e-11 5.755000856081014e-11 -8.720273582407698e-11
sex -2.3119774913015134e-05 0.0033117167945873652 -7.442260871225268e-05 5.210399795589772e-07 0.11483138078756713 -0.008597100517198763 0.0001962690129694578 -1.3961833619910514e-06 -1.1788234814867307e-06 -9.199450890954375e-07 1.0677752681288152e-07 2.20377297685919e-06 -2.0083645908782624e-06 -1.5678628552834955e-06 2.5025343517513427e-06 -1.1054773007398463e-06 -2.1424779843808074e-06 -2.829115084820436e-06 -4.785506768889397e-07 2.5557706332349045e-06 4.880912090745436e-07 -2.738612324871471e-06 -4.075894585314994e-06 2.20272013794143e-06 2.6031534733430665e-07 -2.0636535390059622e-06 4.117799454230959e-06 1.5001642076989177e-06 -2.235844887277036e-05
agesex 2.0308867746692873e-06 -0.00025041329095824285 5.749399491814209e-06 -4.094928586142857e-08 -0.008597100517198752 0.0006610308300967654 -1.5402070450757688e-05 1.1136770117844891e-07 1.4012108619938585e-07 8.548589285920417e-08 -1.4464805202885252e-08 -1.2837809900026287e-07 1.2573388263696552e-07 6.794936542060327e-08 -1.0679277524379582e-07 1.0243114733645138e-07 1.567078981742208e-07 2.2063203031778957e-07 1.8963733922515532e-08 -1.855224622905929e-07 -7.969809958623879e-08 1.807898725699949e-07 2.6768836082650417e-07 -1.0070357814322344e-07 -1.0859410734275321e-07 1.6929933583918144e-07 -3.490271732011325e-07 -1.2289405794360655e-07 1.2950265158164672e-06
age2sex -5.570705285745746e-08 5.738987713625036e-06 -1.3432206840018263e-07 9.731171867545887e-10 0.0001962690129694575 -1.5402070450757694e-05 3.65595604680326e-07 -2.6871414048052633e-09 -4.521437920824256e-09 -2.1686785758451275e-09 2.3115627510649793e-10 2.7208765001934647e-09 -2.684817633018733e-09 -6.780979728028355e-10 1.2840024040128972e-09 -2.919833290137942e-09 -3.0824752016986754e-09 -4.929819209801092e-09 -6.599315809886107e-10 3.980721165336036e-09 2.6069761785492087e-09 -3.162209078497336e-09 -5.818287037362969e-09 7.560468251166661e-10 3.885772010032243e-09 -4.419704184542487e-09 8.556124044282931e-09 2.5165194550335373e-09 -1.8203793030988213e-08
age3sex 5.036686925767142e-10 -4.0803535732450995e-08 9.713188604792e-10 -7.1521174140168285e-12 -1.3961833619910548e-06 1.1136770117844934e-07 -2.6871414048052724e-09 2.0060036959005486e-11 3.8624171648144796e-11 1.823135438189355e-11 8.406426904835122e-13 -2.081859651533986e-11 2.0827226690790623e-11 9.128667157000456e-13 -3.99935723268299e-12 2.2494087916817408e-11 1.7452440431190582e-11 3.31200507211828e-11 6.457005584666266e-12 -2.62436149349795e-11 -2.235498981643045e-11 1.599533247890382e-11 4.070835993834435e-11 6.033034141203128e-12 -3.504556535252311e-11 3.55710763197427e-11 -6.478316110183324e-11 -1.607668675926315e-11 3.713669899435094e-11
pcs.V3 2.175638831162429e-07 -6.047728793473518e-08 3.3446505055010805e-09 -3.522071359935534e-11 -1.1788234814920372e-06 1.401210861997855e-07 -4.521437920833382e-09 3.8624171648209446e-11 1.286694255566824e-06 8.416116201972078e-08 -3.222189057744587e-08 -3.5892560175703556e-09 7.659585032734295e-09 1.645785415487617e-08 -6.2027664449354545e-09 9.69298010032981e-09 6.900679009389841e-09 3.0414366689732998e-09 -8.578070499263536e-09 1.0873709159965163e-08 -9.926342153942595e-10 -1.3977388731187813e-08 -8.54086053698186e-09 -1.2031352901786664e-08 -3.0050222212361718e-09 -1.0676645924939285e-08 9.37530910658424e-09 1.6826739233455992e-09 -5.263777259898418e-07
pcs.V4 2.640288041890009e-07 2.2987517032063513e-07 -4.899128308117831e-09 3.6222894120797956e-11 -9.199450891002803e-07 8.548589285957843e-08 -2.168678575853873e-09 1.8231354381956837e-11 8.416116201972094e-08 1.3647503974097789e-06 2.915981454837099e-08 9.012008485507881e-11 1.7958721172450382e-08 -2.2203056176710593e-08 -3.4241524188212313e-09 2.4324925264343002e-08 -3.214229221648189e-09 -5.599290984331099e-09 1.2127584368856102e-08 -9.174269271270014e-09 -6.159344763831738e-09 1.7053077989381826e-08 1.2295903321611007e-08 4.990441775076423e-09 7.396915544780662e-09 -5.717745141639428e-09 -5.0039017509425895e-09 -2.856455019472066e-10 6.008220594232264e-07
pcs.V5 -1.6361242251156676e-07 -1.6654133891528135e-07 3.0158225021087353e-09 -2.025805296189754e-11 1.0677752681102478e-07 -1.4464805202740696e-08 2.3115627510309217e-10 8.406426905084101e-13 -3.2221890577445866e-08 2.915981454837111e-08 1.3849090507045386e-06 7.953885564425233e-09 -2.9747756872238673e-09 -2.248204053228677e-08 3.951102994937163e-09 -7.704280068155054e-09 1.8386147225456977e-08 1.4470568227908497e-08 1.1757645575158514e-08 6.561750068974589e-10 1.31023574218254e-08 1.2671434447801558e-08 -9.998925006465315e-09 -4.047972129480639e-09 1.088413746469705e-08 1.1526303049921548e-08 5.0048175760881e-09 -1.5679350059860984e-09 2.990681939955325e-07
pcs.V6 -5.724621509242424e-08 2.1481253263378918e-07 -5.130289318268688e-09 3.67826823694328e-11 2.203772976858727e-06 -1.283780990002146e-07 2.720876500192071e-09 -2.081859651532787e-11 -3.5892560175701596e-09 9.012008485515479e-11 7.953885564425243e-09 1.371824722483449e-06 6.86317313391194e-09 -3.7124612177636785e-10 1.0056591947823529e-08 -1.0382594107632884e-08 2.485763096780501e-08 1.523441224609689e-09 -1.2411402379819655e-08 -1.5910012592712524e-08 3.027093812171662e-09 6.372951174374053e-09 -1.86198816555226e-09 2.633338413161341e-09 -2.4150784364608974e-10 5.074947470066883e-09 -3.03894741268599e-08 -1.0107433872843429e-08 1.720331310070298e-07
pcs.V7 -9.404728677771883e-08 1.3588095056036084e-07 -3.3054298022652384e-09 2.2854105380614097e-11 -2.008364590873836e-06 1.2573388263663026e-07 -2.6848176330110307e-09 2.082722669073556e-11 7.659585032734224e-09 1.7958721172450283e-08 -2.974775687223902e-09 6.8631731339120226e-09 1.5301665982518046e-06 7.626332636980585e-09 -5.173237523200313e-09 -2.3832668495326004e-08 5.130472576203874e-09 -8.753386836042757e-09 1.5106609070726548e-08 -6.838438335479985e-09 -5.681745830773311e-09 -8.689265181289316e-09 -2.366180315601093e-08 9.657728189767947e-09 5.919442931119393e-09 -2.4757434159500924e-08 -1.1326441135150602e-08 9.741936014738864e-10 -5.847039168000936e-08
pcs.V8 6.407212994002573e-08 9.309551649208525e-08 -2.972945907679712e-09 2.615789156757536e-11 -1.5678628552849488e-06 6.794936542072261e-08 -6.780979728057828e-10 9.128667157223718e-13 1.6457854154876177e-08 -2.2203056176710546e-08 -2.2482040532286825e-08 -3.7124612177635353e-10 7.626332636980694e-09 1.517678790251137e-06 1.53523722494735e-08 -5.795592761171532e-09 -1.0057310002383797e-09 4.2643414288886165e-08 7.74489595506788e-09 -3.216224834144011e-08 6.301474195513884e-09 5.995959894672007e-09 -9.662305846022335e-09 1.6784268785325508e-08 2.8008608055064213e-08 1.014927749533082e-08 5.8173431528768865e-09 3.1292015033203944e-09 7.212770756660422e-08
pcs.V9 -7.106936828794784e-08 1.1578248340121982e-07 -2.012056128498204e-09 1.0933592676914332e-11 2.502534351751946e-06 -1.0679277524383466e-07 1.2840024040136454e-09 -3.999357232687248e-12 -6.20276644493532e-09 -3.4241524188211663e-09 3.951102994937176e-09 1.005659194782352e-08 -5.1732375232003795e-09 1.535237224947346e-08 1.4969378505111576e-06 -8.228890504747089e-09 1.2218943533388623e-08 3.0593868491731044e-10 6.901153057227171e-09 -1.3275559528252916e-08 -2.718609693331564e-09 -1.2736398483259043e-08 6.122975193777101e-09 -1.6237558507554306e-08 -2.4097349581012585e-08 -1.4195435252775096e-08 -4.6790017203353335e-09 1.501310530870007e-08 1.1089256237696852e-08
pcs.V10 7.464226457253582e-08 4.22493365610662e-08 -3.2931293733092995e-10 1.377317507727708e-13 -1.1054773007419518e-06 1.0243114733661558e-07 -2.91983329014181e-09 2.249408791684555e-11 9.692980100329812e-09 2.432492526434294e-08 -7.704280068155069e-09 -1.0382594107632922e-08 -2.383266849532593e-08 -5.795592761171569e-09 -8.228890504747105e-09 1.506918202806497e-06 4.6524285492898e-09 1.3739772053095517e-08 7.600812518756518e-09 -2.0153007494179727e-09 -2.18381224249065e-08 5.310203985898998e-09 1.0311788382887453e-08 8.067806459530855e-09 -4.329151454335167e-10 1.9246242453142404e-08 2.0607277431426896e-09 -9.120679007265746e-09 1.660337587040721e-07
pcs.V11 -2.689298447796024e-08 8.539799146817973e-08 -1.8880273662272257e-09 1.4998753551900702e-11 -2.1424779843797986e-06 1.567078981741482e-07 -3.082475201697084e-09 1.7452440431179625e-11 6.900679009389755e-09 -3.2142292216482875e-09 1.838614722545694e-08 2.4857630967805047e-08 5.130472576203953e-09 -1.0057310002384295e-09 1.2218943533388689e-08 4.652428549289771e-09 1.4831261697494948e-06 6.2401136748814015e-09 9.107834213206527e-09 -1.624334280832072e-08 1.1360466205911449e-11 -1.0776022933355945e-08 4.903570936679699e-09 8.787320250727674e-09 -1.2873852122468219e-09 6.370627368262808e-09 -1.7847315608262028e-08 1.6997766245732546e-08 -5.1390641915803315e-08
pcs.V12 -8.498442259855502e-08 -3.513037984157606e-07 7.995074503484712e-09 -5.63880205268982e-11 -2.829115084820243e-06 2.2063203031776549e-07 -4.929819209800331e-09 3.312005072117592e-11 3.041436668973049e-09 -5.5992909843312614e-09 1.4470568227908477e-08 1.5234412246096794e-09 -8.753386836042625e-09 4.2643414288886205e-08 3.059386849173286e-10 1.3739772053095408e-08 6.240113674881405e-09 1.4886677552588294e-06 -2.2379853975818208e-08 -4.755737588339581e-09 -4.732596702605975e-09 7.07051493842633e-09 -1.2313486892693122e-08 -7.66195514681258e-09 -1.2652424917996996e-08 6.94335241956179e-09 -1.943381518109926e-08 2.2082145609754166e-08 1.9732928444494127e-08
pcs.V13 -7.132583849843733e-08 -2.346108440126601e-09 4.0300416856558054e-10 -7.397360228634836e-12 -4.785506768874434e-07 1.8963733922398764e-08 -6.599315809858561e-10 6.4570055846461025e-12 -8.57807049926354e-09 1.2127584368856074e-08 1.1757645575158515e-08 -1.2411402379819654e-08 1.5106609070726535e-08 7.744895955067873e-09 6.901153057227176e-09 7.600812518756494e-09 9.107834213206519e-09 -2.237985397581824e-08 1.5179686074345976e-06 2.7631476223381526e-09 -1.4496204632336572e-08 2.8256100137883353e-10 -2.3077608922465947e-08 -8.3341207021704e-09 -2.260905102557857e-08 -5.616871960628807e-09 1.1233398522066947e-08 1.569153457537895e-09 -7.340842116798071e-08
pcs.V14 -6.267907256738659e-08 1.5169230834407152e-08 -2.3258185352043166e-10 -2.1779212502998392e-13 2.555770633236236e-06 -1.855224622906975e-07 3.980721165338518e-09 -2.6243614934997634e-11 1.0873709159965225e-08 -9.174269271269934e-09 6.561750068975036e-10 -1.5910012592712495e-08 -6.838438335480108e-09 -3.216224834144007e-08 -1.3275559528252934e-08 -2.0153007494179627e-09 -1.624334280832077e-08 -4.75573758833962e-09 2.7631476223381195e-09 1.4999379049788612e-06 -1.0727765365252085e-08 -4.469700975209199e-09 7.40161983805647e-09 -1.4217422497735768e-08 -3.4573294464077084e-09 -9.967877275573745e-09 -5.059240359352646e-10 -1.1264108646441252e-08 1.1858066706761294e-08
pcs.V15 2.9063462943671286e-08 -1.4664521080173013e-07 3.0888283994427845e-09 -2.134030780674742e-11 4.880912090718956e-07 -7.969809958604349e-08 2.6069761785448284e-09 -2.2354989816399725e-11 -9.9263421539426e-10 -6.1593447638316715e-09 1.310235742182542e-08 3.027093812171636e-09 -5.6817458307732935e-09 6.301474195513977e-09 -2.718609693331634e-09 -2.183812242490644e-08 1.1360466205979533e-11 -4.732596702605921e-09 -1.449620463233658e-08 -1.0727765365252147e-08 1.52253061624678e-06 -6.429319193290258e-09 -4.789032101378306e-09 5.203011924725673e-09 5.283873638264969e-09 -9.432695302640906e-09 -1.9984782868724167e-08 -5.3017213443852814e-09 8.75886045521937e-09
pcs.V16 3.7736528294829885e-08 -2.7997926349293185e-07 5.5725975588906005e-09 -3.361284946417294e-11 -2.738612324874893e-06 1.8078987257025408e-07 -3.162209078503294e-09 1.599533247894644e-11 -1.3977388731187942e-08 1.7053077989381766e-08 1.2671434447801513e-08 6.372951174374024e-09 -8.689265181289152e-09 5.995959894672065e-09 -1.2736398483259051e-08 5.310203985899022e-09 -1.0776022933355822e-08 7.070514938426389e-09 2.8256100137886227e-10 -4.469700975209269e-09 -6.4293191932903774e-09 1.4890682282489438e-06 3.235724036209945e-09 -1.6733398267126746e-09 -1.7581598089141065e-08 -8.226828350268282e-09 -1.0230350250704825e-08 -1.0270462810838927e-08 7.545794884979424e-08
pcs.V17 -2.2499410808026607e-08 -2.0880507814135361e-07 3.6924966236762914e-09 -2.0625635856722823e-11 -4.075894585316668e-06 2.6768836082663323e-07 -5.818287037365984e-09 4.070835993836605e-11 -8.540860536982036e-09 1.2295903321610916e-08 -9.998925006465388e-09 -1.8619881655522432e-09 -2.3661803156010734e-08 -9.662305846022328e-09 6.122975193777113e-09 1.031178838288741e-08 4.903570936679818e-09 -1.2313486892693142e-08 -2.3077608922465887e-08 7.401619838056457e-09 -4.789032101378417e-09 3.2357240362098178e-09 1.5166308682178382e-06 1.9142724959374238e-08 2.5631808100300373e-09 3.6397273467304414e-09 -8.694247917572982e-09 -2.190119669095716e-08 1.4689465673958402e-08
pcs.V18 -4.4914085307169284e-08 2.509971280818907e-07 -5.033096038474794e-09 3.103906491479123e-11 2.202720137944353e-06 -1.0070357814343773e-07 7.560468251214424e-10 6.0330341411701185e-12 -1.2031352901786517e-08 4.9904417750764705e-09 -4.04797212948064e-09 2.6333384131613144e-09 9.657728189767824e-09 1.6784268785325402e-08 -1.6237558507554296e-08 8.06780645953087e-09 8.787320250727568e-09 -7.661955146812603e-09 -8.3341207021704e-09 -1.4217422497735704e-08 5.203011924725759e-09 -1.6733398267127168e-09 1.914272495937414e-08 1.4861076821417264e-06 -7.1711111747141715e-09 -7.238149100811431e-09 -1.4639541033360244e-08 8.291999419612973e-10 -1.6290520555963373e-07
pcs.V19 2.7214736160576156e-08 1.916176483217926e-07 -5.038705156950869e-09 3.96750767748946e-11 2.60315347334093e-07 -1.085941073427289e-07 3.8857720100315065e-09 -3.504556535251671e-11 -3.0050222212360816e-09 7.396915544780749e-09 1.0884137464697064e-08 -2.4150784364603e-10 5.919442931119374e-09 2.8008608055064216e-08 -2.4097349581012525e-08 -4.3291514543346774e-10 -1.287385212246798e-09 -1.2652424917997054e-08 -2.2609051025578586e-08 -3.4573294464077402e-09 5.283873638264954e-09 -1.7581598089141058e-08 2.5631808100300216e-09 -7.171111174714119e-09 1.4917980505110997e-06 1.2274637809584915e-08 2.7257965906053396e-09 7.674792756604971e-09 1.0425239570839653e-07
pcs.V20 -3.4628602682788267e-08 -1.7168015899117533e-07 3.6827938551872726e-09 -2.4737456676423332e-11 -2.063653539005148e-06 1.6929933583911614e-07 -4.419704184540904e-09 3.557107631973077e-11 -1.0676645924939434e-08 -5.717745141639501e-09 1.1526303049921512e-08 5.074947470066876e-09 -2.475743415950084e-08 1.014927749533079e-08 -1.419543525277509e-08 1.924624245314234e-08 6.370627368262836e-09 6.943352419561758e-09 -5.616871960628755e-09 -9.967877275573726e-09 -9.432695302640969e-09 -8.226828350268373e-09 3.639727346730412e-09 -7.238149100811399e-09 1.2274637809584965e-08 1.491143767231361e-06 9.613578831633033e-09 1.8694300977228236e-08 -9.642068170112891e-08
pcs.V21 4.149070656517826e-08 1.5945245999601346e-07 -4.131869408801353e-09 3.216455659876702e-11 4.117799454220036e-06 -3.490271732003074e-07 8.556124044263944e-09 -6.478316110169703e-11 9.375309106584555e-09 -5.00390175094235e-09 5.004817576088168e-09 -3.0389474126860125e-08 -1.1326441135150663e-08 5.817343152877117e-09 -4.679001720335475e-09 2.0607277431428054e-09 -1.784731560826201e-08 -1.9433815181099126e-08 1.1233398522066878e-08 -5.059240359358002e-10 -1.998478286872413e-08 -1.0230350250704549e-08 -8.694247917572608e-09 -1.4639541033360297e-08 2.7257965906053115e-09 9.61357883163309e-09 1.4880263859641184e-06 -5.39348143548421e-09 3.2589803637819624e-08
pcs.V22 -3.7832210871880055e-08 3.5795769470671025e-07 -8.202159288067024e-09 5.755000856083981e-11 1.5001642077060078e-06 -1.2289405794413838e-07 2.516519455045661e-09 -1.6076686759349037e-11 1.6826739233456892e-09 -2.8564550194718074e-10 -1.5679350059860918e-09 -1.0107433872843303e-08 9.741936014737151e-10 3.129201503320301e-09 1.5013105308700215e-08 -9.120679007265772e-09 1.699776624573239e-08 2.208214560975398e-08 1.5691534575378568e-09 -1.1264108646441118e-08 -5.301721344385227e-09 -1.027046281083908e-08 -2.1901196690957444e-08 8.291999419614236e-10 7.674792756604986e-09 1.8694300977228074e-08 -5.393481435483955e-09 1.4972133010154407e-06 -1.2105438221199795e-07
