 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.016606710727264874 0.021731212556438645 -0.0005555153597577252 4.642892713011127e-06 0.1734150604608326 -0.012962650427468478 0.0003162595106961245 -2.5170867559136334e-06 -6.2088791130904046e-06 1.5098151531224075e-05 5.445569254519999e-06 -3.923477086615526e-06 9.053967786165604e-07 -1.9661796438876845e-05 -8.171967222483404e-06 -1.3590192469763844e-06 -3.818703229548733e-06 -8.348469644452167e-06 -2.247116816024797e-05 -1.2414808257661663e-05 2.4312534204988583e-06 1.1961562920936823e-05 1.092172876916689e-05 -4.9038897639093475e-06 -5.914124515778816e-06 -7.194544240415408e-06 1.7717440064925072e-05 -6.9394823999944095e-06 2.3360128431550957e-05 0.000287795984103719 -0.0009341241640262537 0.0003312566300023571
age 0.021731212557028604 0.11255107248111725 -0.0026657363382299203 2.0560960263139888e-05 1.4536960685086822 -0.10541375774172143 0.00249184709868269 -1.91875917733246e-05 -6.283148557789946e-05 1.4891182641783528e-05 1.5585957021441933e-05 -6.600462961130153e-06 -1.2956367079887324e-05 -9.711912454770192e-06 3.0666711525765865e-06 1.1324020535561941e-05 9.370150030763014e-06 -1.2364440967014382e-05 1.5905871361170265e-05 -2.124732816666267e-05 8.264435456587126e-06 6.147027769142208e-06 1.3376926616703652e-06 1.280100436191912e-05 -1.4871764437414445e-05 2.4902700391841624e-05 1.1670011722688858e-05 2.8332250582181194e-05 -9.409370192486981e-05 -0.0007476025831633715 0.0025222825263059045 -0.0016191338200743494
age2 -0.000555515359771784 -0.0026657363382276067 6.341894214151764e-05 -4.913575586614197e-07 -0.034204948503621324 0.0024908082784096137 -5.913419430652977e-05 4.5732261460956416e-07 1.4273464632847729e-06 -3.500770198088551e-07 -3.5390979156044746e-07 1.4970864937380128e-07 2.794554794783418e-07 2.685938014204144e-07 -3.093622015887525e-08 -2.399208112694226e-07 -2.0019448702992916e-07 3.3385943275826607e-07 -2.897344931149892e-07 4.959958402100148e-07 -2.1675324838165826e-07 -2.0228852310868948e-07 -7.378467484192373e-08 -2.759212953568852e-07 3.8397680694972837e-07 -5.353185820849669e-07 -3.1478118881951246e-07 -6.191071529228868e-07 1.9295688410258803e-06 1.6042087833437267e-05 -5.416258866510879e-05 3.5989435838397e-05
age3 4.642892713121708e-06 2.056096026311003e-05 -4.91357558661124e-07 3.824882663274523e-09 0.0002621069024721362 -1.9165538798119002e-05 4.5699394251921015e-07 -3.5502909756761127e-09 -1.0505122353345112e-08 2.684389947106296e-09 2.6682092624713537e-09 -1.1458635605595194e-09 -1.9597730565573704e-09 -2.441256331182532e-09 -1.827735703130738e-10 1.568622858118307e-09 1.3917883216941103e-09 -2.8787586882325225e-09 1.453192390950752e-09 -3.8125195952955805e-09 1.8510509346602274e-09 1.9701056000329323e-09 8.92047138499977e-10 1.8483454581164049e-09 -3.090610942526272e-09 3.6816651324326437e-09 2.8332805046562014e-09 4.316152931762028e-09 -1.2744253337474621e-08 -1.1161252140375221e-07 3.7806079909876904e-07 -2.612489840693648e-07
sex 0.17341506048066685 1.4536960685575717 -0.03420494850481941 0.00026210690248168873 37.668287616371444 -2.7056954552046886 0.06324629884459584 -0.0004808561338974547 -0.0007327761133884463 0.00045693387712459574 0.0005188430920059502 -0.00015477471926457183 -0.00043435946159571894 -0.00013442501986404915 0.00019021105194894566 0.00039202677225171485 -2.1054395617520923e-05 0.0001402388268914692 8.956454645310291e-05 -0.0004911199032208127 -7.050796828791906e-06 -0.0002130044848491353 -0.00035931326601629606 0.0005002920263322175 -0.00013093032677368672 0.0004518366034988507 -2.3326980133041982e-05 0.000254147833439676 0.001489607794331773 -0.008605117761372466 0.01854146137757366 -0.012933884256877642
agesex -0.01296265042895947 -0.10541375774514694 0.0024908082784946065 -1.9165538798803168e-05 -2.7056954552035535 0.19526207860012537 -0.004586018719552383 3.5032228564912154e-05 5.1293060490015407e-05 -3.177477590455181e-05 -3.5969565795153914e-05 1.0038893542678206e-05 3.0133165342959418e-05 8.369293597525383e-06 -1.2503075094787163e-05 -2.646607802241842e-05 1.3065920966100486e-06 -8.734148693517522e-06 -6.393842170516167e-06 3.3416950353207574e-05 -5.401593937624738e-07 1.3884633787278066e-05 2.503974173766911e-05 -3.369438643621268e-05 9.929839572636335e-06 -3.0428528175631186e-05 7.970318005048609e-07 -1.8612681293312544e-05 -0.00010443536562958913 0.0005750170257946608 -0.0012419201799624884 0.000928323550136649
age2sex 0.00031625951073215627 0.002491847098762679 -5.9134194308498246e-05 4.5699394253498556e-07 0.06324629884453895 -0.004586018719550203 0.00010824606879045817 -8.311122898110654e-07 -1.168453160166224e-06 7.073592170535506e-07 8.143481997458011e-07 -2.0411228772087795e-07 -6.831751410088621e-07 -1.6218038806500424e-07 2.57756750258457e-07 5.681033956882801e-07 -1.6594313691867807e-08 1.7116128602965694e-07 1.429347811720062e-07 -7.267005518131456e-07 4.674656478283206e-08 -2.9020379741314207e-07 -5.717668947758115e-07 7.275489578699074e-07 -2.3559417657436999e-07 6.606996596947577e-07 -3.935099545720528e-09 4.4191512433400137e-07 2.411514152143258e-06 -1.2726537995209617e-05 2.8656668022859947e-05 -2.3023561398907718e-05
age3sex -2.5170867561904658e-06 -1.9187591773936024e-05 4.5732261462453537e-07 -3.550290975795704e-09 -0.0004808561338967661 3.503222856487717e-05 -8.311122898106346e-07 6.41600890886848e-09 8.61173062842683e-09 -5.001018725897527e-09 -6.021018033136667e-09 1.3226489227293965e-09 5.04115785405948e-09 9.539006017356875e-10 -1.59190284532404e-09 -3.85977555722472e-09 -4.473289891982568e-11 -1.0596752127854833e-09 -1.015367958455943e-09 5.029458034118227e-09 -7.020260677128792e-10 1.9885818215605556e-09 4.219699324279854e-09 -5.040333417478299e-09 1.6764379043499977e-09 -4.646288107430792e-09 -1.0796736260440468e-10 -3.4087817737088894e-09 -1.7880703006013167e-08 9.482550697586373e-08 -2.2895628032657997e-07 1.93769245395074e-07
pcs.V3 -6.2088791134525594e-06 -6.283148557815178e-05 1.4273464632917516e-06 -1.0505122353407032e-08 -0.0007327761133700305 5.129306048871264e-05 -1.1684531601363114e-06 8.61173062820404e-09 7.333310825464103e-06 6.572619803980535e-07 1.7210918004077457e-07 -1.181560103155476e-07 5.713130787118724e-08 2.1981845663439375e-07 -2.684171253417874e-07 1.6937956991149448e-07 -3.717719360333608e-07 2.7276652197780345e-08 9.37797391443103e-08 1.883424466864195e-08 1.9071031894013469e-07 1.1757991641367268e-07 -5.8990927330548555e-09 2.947674454350316e-08 -1.1351098624773602e-07 -8.739106920515926e-08 3.4609548175844344e-07 -1.508274888469836e-07 -2.8670644877566567e-06 -1.7000325473725605e-06 -2.5228554602769836e-05 2.7834494990850115e-05
pcs.V4 1.509815153143753e-05 1.4891182642102763e-05 -3.500770198168888e-07 2.68438994717209e-09 0.0004569338771187626 -3.177477590414216e-05 7.073592170442336e-07 -5.001018725828934e-09 6.572619803979534e-07 7.1389015215696604e-06 2.6318244001118074e-07 2.836752682209457e-07 -2.28449746045155e-07 -2.0561819991506326e-07 -2.539598730252457e-08 2.8658795639531115e-07 1.3962332054263535e-07 -2.673803218099352e-07 1.0325642346861875e-07 -3.752714198767852e-08 -3.313117432405114e-07 1.6743205809826804e-07 2.1355620359667474e-07 -1.1254957595916534e-07 1.8477658115508194e-07 1.0765414990532408e-07 5.614204485875267e-08 -1.6792114113584208e-07 2.6759449678398876e-06 4.718504778276676e-06 1.4554415671790489e-05 -1.5907304877011693e-05
