 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.000349427254315895 -0.00046543375899149055 8.699221344415252e-06 -5.1987778593167866e-08 0.0018959847686013263 -0.00012181012510828292 2.505940853155069e-06 -1.6563428451768e-08 -2.542711930664265e-07 1.0768438854315396e-06 -2.9520270721799184e-07 3.938547694648946e-08 -9.577861692117664e-08 -1.0755904270175396e-07 3.55593261662737e-07 5.085614207798238e-07 -7.806765040672368e-08 -2.98819011825532e-07 -5.119582338395899e-07 -4.159028412318185e-09 -1.4039984019496768e-07 2.0304285080205795e-07 -7.074712422668631e-08 1.3536885090023965e-07 -7.476974527140149e-07 -3.307496503130847e-08 4.4707887976423516e-08 -3.2239877689157934e-07 -7.380765549512785e-07
age -0.000465433758989425 0.0021772532848955326 -4.231388582010312e-05 2.6435605602898235e-07 0.0316439925302542 -0.0019124225736278275 3.701476595742255e-05 -2.3035428917956833e-07 1.1171309367472604e-06 -7.577372088385669e-07 2.3227174972219566e-07 -5.450761762859822e-07 1.366664982470241e-07 1.749936765480659e-07 -2.162853569390441e-07 -4.468448762542104e-07 4.903680332352547e-07 4.5093298529541127e-07 5.873391020640179e-07 -1.5843815121445108e-07 4.826795783922211e-07 -5.200134534642224e-07 -1.201732751182329e-06 -2.94759066043199e-07 2.1121307796319815e-06 2.2825475881327683e-07 6.483680140663763e-08 7.320140308055366e-07 3.702022175264187e-07
age2 8.699221344415272e-06 -4.2313885820175024e-05 8.297606034419393e-07 -5.230367311864149e-09 -0.0006073656549660009 3.7039179990255457e-05 -7.234773302788465e-07 4.543303396223931e-09 -1.867931686538926e-08 1.3399157985130987e-08 -4.8245333776605e-09 9.093461657125243e-09 -4.182681360729851e-09 -5.268404616050821e-09 4.527542351542417e-09 8.92772534461716e-09 -9.701352145694028e-09 -7.140307987214072e-09 -1.0210869247867186e-08 3.983013899275736e-09 -8.606518077186345e-09 9.49859495999607e-09 2.2000711991177643e-08 5.535693421183122e-09 -4.224421997332307e-08 -3.716348562808261e-09 -3.3006319821964165e-09 -1.4479168896666677e-08 -5.5529211185993776e-09
age3 -5.198777859328051e-08 2.643560560294967e-07 -5.230367311866231e-09 3.327674627339113e-11 3.750870632235387e-06 -2.307077642740344e-07 4.547574979678088e-09 -2.8827985304849814e-11 9.690931019890215e-11 -7.221766097041603e-11 2.8180066570315812e-11 -4.901875345102392e-11 3.243209699027902e-11 4.507534512797133e-11 -3.050587419841589e-11 -5.6825162705060984e-11 6.361004995216795e-11 3.572972162614988e-11 5.2918176723809626e-11 -3.189950592240874e-11 4.858576302061784e-11 -5.3254002939927657e-11 -1.299469603334937e-10 -3.505812437648228e-11 2.7153140103314153e-10 1.9695701464347754e-11 3.299687740783133e-11 9.04157194207636e-11 3.8246218710343534e-11
sex 0.0018959847686605925 0.03164399252985754 -0.0006073656549581015 3.750870632184774e-06 1.4467585326785353 -0.08797907096115647 0.0017155783614541654 -1.0773512178364672e-05 -1.7129767443256376e-05 1.6265244005775574e-05 6.575961209228651e-06 -1.8787303429949096e-05 -4.06981947827839e-06 -2.220014494485419e-05 3.345138377477776e-05 1.2607193532313478e-05 6.148544340574842e-06 2.0377469298237998e-05 -9.385953793627155e-06 -7.480283268235239e-07 1.3705536059200132e-05 3.7037506962439526e-06 -3.912914237434886e-05 5.399783996616847e-06 -1.3063872092700694e-06 2.1058941141894713e-05 -7.795454891412547e-06 -1.019576072032776e-05 -1.754848564139482e-05
agesex -0.00012181012511122527 -0.00191242257360524 3.7039179989801826e-05 -2.3070776427110448e-07 -0.08797907096114788 0.005400411923240391 -0.00010624326579092019 6.727530431675263e-07 1.1648190774334398e-06 -9.295115294173479e-07 -3.624065321887564e-07 1.1436264066284428e-06 1.790090206386333e-07 1.3236663832913497e-06 -1.941046449722798e-06 -7.506938569946376e-07 -3.3771626927954464e-07 -1.1830149204772828e-06 5.656330043778441e-07 1.4483349021102888e-07 -8.54868471406578e-07 -2.596044328313434e-07 2.3106542121553133e-06 -2.9393800982454033e-07 2.8717221770255703e-08 -1.1570487022494973e-06 2.6984939940666786e-07 7.08077753765212e-07 1.1778450301034865e-06
age2sex 2.5059408533382604e-06 3.701476595693137e-05 -7.234773302690562e-07 4.5475749796154314e-09 0.0017155783614538225 -0.00010624326579090955 2.1088656989785976e-06 -1.3471036669595298e-08 -2.5557914122700232e-08 1.711716236330165e-08 6.225155508199665e-09 -2.1832315399845054e-08 -2.564982062825052e-09 -2.5041217244763417e-08 3.623511586586752e-08 1.3888446310300248e-08 6.413810124409086e-09 2.2352389227388684e-08 -1.1778509180349368e-08 -4.649750218365891e-09 1.7315355817423813e-08 6.419347815202016e-09 -4.406797172870953e-08 4.37300236920747e-09 4.5686524660325915e-10 1.9946630362491486e-08 -1.5478606790842869e-09 -1.5857238338943887e-08 -1.8493571458218373e-08
age3sex -1.6563428452744234e-08 -2.3035428917585877e-07 4.543303396150022e-09 -2.882798530437651e-11 -1.0773512178361366e-05 6.727530431673891e-07 -1.347103666959392e-08 8.682232353406362e-11 1.768302954105181e-10 -9.991353026437971e-11 -3.208739117203604e-11 1.3075053379597298e-10 1.4635584167921533e-11 1.5296811244332177e-10 -2.1833286433660932e-10 -8.35995516126897e-11 -4.1225596299659205e-11 -1.3803676663881732e-10 7.976442349437716e-11 4.002346108114667e-11 -1.1236223008171662e-10 -5.010118133530637e-11 2.722663155256776e-10 -1.5022187809778393e-11 -9.148617478541937e-12 -1.0903120066104153e-10 -1.2705398276730103e-11 1.1152066976491454e-10 4.660433021785275e-11
pcs.V3 -2.5427119306556035e-07 1.117130936761612e-06 -1.8679316865671463e-08 9.690931020068797e-11 -1.7129767442767808e-05 1.1648190774035967e-06 -2.555791412211596e-08 1.7683029540683694e-10 1.704157688851303e-06 1.200340089411349e-07 -4.565278397147891e-08 -9.372089473291845e-09 -3.669610412213257e-09 3.937245779717426e-08 -3.392693800073286e-08 5.635880680191106e-09 9.600731290106893e-09 -1.6082141579590013e-08 -5.475481374936412e-09 2.4470728061816187e-08 6.395972542920543e-09 -2.2852374665328143e-08 -1.6099660071962165e-08 -2.7267270108470604e-08 -1.873353560111064e-08 -2.450743319367331e-08 2.4300839181586068e-08 1.7015019374014197e-09 -7.528725602354379e-07
pcs.V4 1.07684388543278e-06 -7.577372088449908e-07 1.3399157985257758e-08 -7.22176609712203e-11 1.6265244005687327e-05 -9.295115294121096e-07 1.7117162363202195e-08 -9.991353026377402e-11 1.200340089411308e-07 1.8060196965018194e-06 5.2489014190673124e-08 2.3263777935556173e-08 6.880610394428625e-09 -3.7569475046839426e-08 -2.7434729022132672e-09 4.592487331937938e-08 -5.152980560583589e-09 -9.215064132715303e-09 6.18076760247607e-09 8.931636984113368e-09 -1.136956456956502e-08 9.036913073733527e-09 4.598729666399847e-09 4.235112314379265e-09 2.3402273610943905e-08 9.88358888600289e-09 -1.1647614303555529e-08 -1.0879053208587842e-08 8.374549026152693e-07
