 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
pcs.V5 -3.3964084836294906e-07 2.8210667606129103e-07 -5.983041447019672e-09 3.6402481296192926e-11 5.920505700020618e-06 -3.1962588390542936e-07 5.408110797565402e-09 -2.746409723732389e-11 -4.224882125266168e-08 6.173362046717231e-08 1.8121927388215992e-06 7.455399782062093e-09 -1.3459723803056058e-08 -4.518594632236611e-08 2.0152151371930224e-09 -1.3436294602060889e-09 -4.720508093833655e-09 2.8477915500975984e-08 3.439317407239594e-08 1.62731987175898e-08 2.744691274076744e-08 2.229685119847337e-08 -2.975969476063365e-09 -4.8619162275418e-09 1.0059408607384283e-08 6.933622423032425e-09 1.1977538084785248e-11 -1.6636179184130287e-08 3.1210138305991226e-07
pcs.V6 1.6665495427091207e-08 -6.651300852115071e-07 1.1388386064387749e-08 -6.351886341582722e-11 -2.3337880541097604e-05 1.4455231560166996e-06 -2.826001086811994e-08 1.7486164288139288e-10 -1.4909561079845308e-08 1.9485875909794184e-08 7.455399782064712e-09 1.8038716301346454e-06 8.170193423711164e-09 5.184410007017151e-09 3.584264406457336e-08 -1.5260396251750735e-08 7.089953621371575e-08 8.734070118195426e-09 2.1641556445830497e-09 -9.124315966974625e-09 -1.7222092809574768e-08 5.804720656808029e-09 -4.023627298834784e-09 2.1822833164138146e-09 -3.838131061469213e-09 5.648039338472279e-09 -3.224936421409895e-08 -1.2632287283891095e-08 2.0070444908653565e-07
pcs.V7 -7.693451970348608e-08 -2.4478787936244044e-08 -9.171105079412894e-10 1.0853935493478733e-11 -9.274988850827488e-06 5.128218353473679e-07 -9.415353560062432e-09 5.991474907870543e-11 -2.2489430793944603e-09 9.73620619802438e-09 -1.3459723803054952e-08 8.170193423710032e-09 2.035026772526863e-06 1.4819613028178603e-08 5.1934481592784886e-09 -3.227366029284681e-08 8.556392000119375e-09 -8.123949231417578e-09 1.9192740051774623e-08 -1.0235032113466005e-08 -1.9534108676575907e-08 -1.4654754642737927e-08 -5.668602557455326e-09 1.532897897094754e-08 9.440524306016102e-09 -4.087867509440151e-08 -4.225582196342737e-09 6.281171149018077e-09 -1.5685378276196338e-07
pcs.V8 -8.709832273333577e-08 2.584843097297622e-07 -7.183037147357769e-09 5.894020299040212e-11 -2.240411317727593e-05 1.3282048852664305e-06 -2.4983965105458248e-08 1.5212293315767396e-10 3.693277190622182e-08 -4.1596531767296235e-08 -4.518594632236286e-08 5.184410007012467e-09 1.4819613028178113e-08 2.0143677799944665e-06 7.647811611437937e-09 -2.4522427036808518e-08 -2.633642894024833e-09 3.465286198201818e-08 2.5035436492839634e-08 -3.990559167816516e-08 2.0567606677386845e-08 4.377147087555314e-09 -1.55296728800833e-08 1.1856669575718269e-08 3.511995478835921e-08 3.064065355934928e-08 2.822231184599843e-08 -1.725805156411963e-09 6.887412450640432e-08
pcs.V9 3.2160025019985803e-07 7.221829686216802e-08 -1.2305054474224572e-09 6.381899319883736e-12 4.356809887812847e-05 -2.5934638511918988e-06 4.993134959903328e-08 -3.118867800144601e-10 -3.24858653506071e-08 -6.024088559460796e-09 2.0152151371872164e-09 3.5842644064579265e-08 5.19344815927842e-09 7.647811611435007e-09 2.011532937310719e-06 -1.3310994537043597e-09 3.5589387445554666e-08 7.399942126181378e-09 3.9391971056701564e-08 -7.321886206224528e-09 1.36955217127201e-08 -5.744432593400375e-09 5.548852661936293e-09 -3.0187540853394956e-09 -3.284409741905023e-08 -1.7372380288449768e-08 -6.117069634770824e-09 1.8044349216261757e-08 5.515433578292175e-08
pcs.V10 4.968778846312072e-07 -4.294075555902111e-07 8.761808069795254e-09 -5.701058245759107e-11 1.4955991722254839e-05 -8.920084367040951e-07 1.6617113172831976e-08 -1.0068412873305673e-10 4.840458384645617e-09 4.8326569670260465e-08 -1.3436294602088543e-09 -1.5260396251744637e-08 -3.2273660292845454e-08 -2.4522427036805828e-08 -1.3310994537116677e-09 2.008694295986574e-06 1.3582888573540093e-08 3.354925938393585e-08 4.1994808032755537e-08 1.6860572959008275e-08 -2.901285645943098e-08 1.2859147540805496e-08 5.400382528826891e-09 4.725121837781425e-09 6.216457128623679e-10 4.666597829629316e-08 -1.181517564883068e-08 -1.983581459703223e-08 2.6005243747100755e-07
pcs.V11 -4.274678346695138e-08 5.329046794246631e-07 -1.0639137995779089e-08 7.054085805555486e-11 8.50248106229267e-06 -4.805369898261614e-07 9.38128545552512e-09 -6.159755688395056e-11 1.2411220286633696e-08 -4.462639498732059e-09 -4.720508093834175e-09 7.089953621371407e-08 8.556392000118462e-09 -2.6336428940278673e-09 3.558938744555958e-08 1.3582888573543046e-08 1.9963239453091723e-06 -1.4450878385629839e-08 2.4631024521022408e-08 -1.6797084851989442e-08 -2.1307150377646055e-08 1.0296571298067574e-08 1.986347593052308e-08 2.9935132613283596e-08 -7.891645910216725e-10 4.778113579574533e-09 -2.6446841230877508e-08 2.4667885728601882e-08 -8.318607096395513e-08
pcs.V12 -2.4814874922569995e-07 5.128511010994251e-07 -8.567207891123778e-09 4.5972354431477834e-11 2.5327809077215232e-05 -1.5128152418628543e-06 2.9274978535511715e-08 -1.8366343236364463e-10 -2.164514495126692e-08 -8.43538549402807e-09 2.847791550097342e-08 8.734070118194645e-09 -8.123949231419062e-09 3.465286198201262e-08 7.399942126188896e-09 3.354925938394263e-08 -1.4450878385631338e-08 1.9760664071973386e-06 -1.3739986934746127e-08 -7.488147330558425e-09 -1.090373735504224e-08 1.3825597892533618e-08 1.0421322265676424e-09 -1.0295956643576708e-08 1.0146618876140055e-08 5.344735030172669e-09 -4.965439931473649e-08 3.789433037788903e-08 8.530709440741581e-08
pcs.V13 -5.87312094499997e-07 5.712275476477425e-07 -9.87629654156956e-09 5.044458772691911e-11 -1.4263176419390243e-05 8.632663152957539e-07 -1.754428110386113e-08 1.1494165382137317e-10 -2.792207936561255e-09 5.332541603680292e-09 3.4393174072398326e-08 2.1641556445786173e-09 1.9192740051773948e-08 2.5035436492838628e-08 3.939197105670557e-08 4.19948080327543e-08 2.4631024521024814e-08 -1.3739986934741166e-08 2.022376512218379e-06 1.0919483537905547e-08 -1.1703215922684628e-08 2.3862379198080578e-08 -3.564288593829934e-08 4.294670337546725e-09 3.245652415131804e-09 -1.367813669896591e-08 1.4777230103810974e-08 1.33755912845736e-08 8.748438654792139e-09
pcs.V14 3.187233957437675e-08 -3.294871134489211e-07 7.42651299284863e-09 -5.414750867606974e-11 -8.169393609558678e-06 6.333016713065376e-07 -1.4840343383218672e-08 1.0806889857404493e-10 2.4855787063384987e-08 8.749622828330929e-09 1.6273198717590755e-08 -9.124315966973536e-09 -1.0235032113465068e-08 -3.990559167816181e-08 -7.321886206229441e-09 1.6860572959004447e-08 -1.6797084851989035e-08 -7.488147330559267e-09 1.0919483537908452e-08 2.0221028189251327e-06 1.357291732203294e-08 -5.075487063637446e-09 3.4721717755016275e-08 -1.0423215163013106e-09 -2.1874957501389158e-08 -1.7188932782771003e-08 -2.2329894317218555e-08 -2.8453078676419046e-08 -8.00950198042078e-08
pcs.V15 -1.3042755684176113e-07 5.680867650970315e-07 -1.0234820971009776e-08 5.90499878397385e-11 1.6612428293588853e-05 -1.0101787458500047e-06 2.0014537446256614e-08 -1.2769737225538805e-10 7.870660299942718e-09 -9.542843509269281e-09 2.7446912740765973e-08 -1.7222092809576432e-08 -1.9534108676577304e-08 2.0567606677382e-08 1.3695521712727294e-08 -2.901285645942565e-08 -2.130715037764672e-08 -1.0903737355041032e-08 -1.1703215922688778e-08 1.3572917322032972e-08 2.0271632127654876e-06 -3.505099129253224e-09 3.78415368862757e-09 1.943288843570601e-08 -5.943327437727653e-09 -1.6185828851797378e-09 -4.748716723522025e-08 1.1839973211255665e-08 8.451910650465523e-08
pcs.V16 2.593295070993256e-07 -5.187750470499913e-07 8.979512581118613e-09 -4.648441933394063e-11 7.499302266639153e-06 -5.295117217612776e-07 1.250638895056172e-08 -9.357006788286673e-11 -2.258024128676267e-08 6.0299871664149105e-09 2.2296851198471506e-08 5.804720656812535e-09 -1.4654754642736878e-08 4.377147087557408e-09 -5.7444325934058524e-09 1.2859147540805465e-08 1.0296571298065441e-08 1.3825597892528733e-08 2.3862379198081445e-08 -5.0754870636349025e-09 -3.505099129257038e-09 1.9934183029639548e-06 9.860874951117134e-09 1.6608470974661016e-08 -2.2880450243919087e-08 -1.338390473098239e-08 -1.5861063594714636e-08 -1.505899530918527e-08 1.6832568793774229e-07
pcs.V17 -8.239535223708562e-08 -1.3937357123499454e-06 2.5830522229872603e-08 -1.5404056759507083e-10 -4.989859516465441e-05 3.0177849016320157e-06 -5.889187983660367e-08 3.717959994588315e-10 -1.7178674660347438e-08 8.263705342240091e-09 -2.975969476058074e-09 -4.0236272988340365e-09 -5.6686025574527245e-09 -1.5529672880073256e-08 5.5488526619223e-09 5.400382528813968e-09 1.9863475930526305e-08 1.0421322265687487e-09 -3.564288593829006e-08 3.472171775501424e-08 3.784153688630687e-09 9.860874951107652e-09 2.0385646804204007e-06 3.3840866281359856e-08 -9.75043440666177e-09 -1.555201615968515e-08 -2.3781028524992247e-08 -3.931773578139733e-08 1.593894220687589e-07
pcs.V18 1.621286475950102e-07 -2.2847067771111545e-07 4.365603509574606e-09 -2.896267015757118e-11 7.926381322205426e-06 -4.3345081595787986e-07 6.630782597403248e-09 -2.55439848497747e-11 -2.501035015632815e-08 7.05738214877434e-09 -4.861916227543068e-09 2.1822833164163855e-09 1.5328978970948088e-08 1.1856669575719404e-08 -3.018754085342541e-09 4.7251218377813985e-09 2.993513261328231e-08 -1.029595664357967e-08 4.2946703375471835e-09 -1.0423215162997311e-09 1.9432888435703726e-08 1.6608470974661165e-08 3.384086628136544e-08 1.957608536962569e-06 -1.1742489945273586e-08 -4.435897908300783e-09 -7.375602803551763e-09 -1.429508749492462e-08 -2.108911951432516e-07
pcs.V19 -7.613249958450397e-07 2.344052961655876e-06 -4.6869783843789614e-08 3.012850778683743e-10 5.1905066743134555e-06 -3.888152780391098e-07 9.122160774097576e-09 -6.749711622582902e-11 -1.8530536034966734e-08 2.294469148668348e-08 1.0059408607385943e-08 -3.8381310614817895e-09 9.440524306011425e-09 3.511995478834663e-08 -3.284409741902596e-08 6.216457128716598e-10 -7.891645910180025e-10 1.0146618876152963e-08 3.2456524151225306e-09 -2.1874957501394974e-08 -5.943327437719234e-09 -2.288045024391245e-08 -9.750434406687498e-09 -1.174248994526932e-08 1.9750222809349216e-06 1.684399722697815e-08 -7.563942842166613e-09 9.458789667804067e-09 2.294851471050778e-07
pcs.V20 -2.311454376452942e-08 6.861830115438148e-08 -7.286996030269557e-10 1.9909629653467586e-12 1.9226377815458144e-05 -1.0451887956809506e-06 1.778008316293697e-08 -9.60004993092607e-11 -2.967085599358078e-08 6.225790903732004e-09 6.933622423030135e-09 5.648039338474422e-09 -4.087867509440148e-08 3.064065355934833e-08 -1.73723802884499e-08 4.6665978296295694e-08 4.7781135795727355e-09 5.344735030169764e-09 -1.3678136698967274e-08 -1.7188932782769286e-08 -1.6185828851824272e-09 -1.3383904730980227e-08 -1.555201615968027e-08 -4.435897908299559e-09 1.6843997226969444e-08 2.0275263623407433e-06 1.3317256340597321e-08 1.3277297498698364e-08 -1.2228232581595486e-07
pcs.V21 3.692196357607739e-08 1.536381326867269e-07 -5.12665090526876e-09 4.476885436138372e-11 -1.8793308176926477e-06 -1.3035307003343037e-07 7.0150442162398164e-09 -7.078624000622978e-11 2.3316577586451073e-08 -1.0607615303124458e-08 1.197753808470063e-11 -3.2249364214100326e-08 -4.2255821963434275e-09 2.8222311845996297e-08 -6.117069634767213e-09 -1.181517564882844e-08 -2.6446841230877366e-08 -4.9654399314735136e-08 1.4777230103809085e-08 -2.2329894317219055e-08 -4.748716723521949e-08 -1.586106359471338e-08 -2.3781028524994977e-08 -7.375602803550928e-09 -7.563942842168596e-09 1.3317256340598519e-08 1.9682073953183483e-06 -1.785483933959768e-08 2.7432698781293798e-08
pcs.V22 -3.3322035839296134e-07 7.0460079953986e-07 -1.3770836279460777e-08 8.457681078501661e-11 -1.0762528177427172e-05 7.259265553744173e-07 -1.597529015345664e-08 1.1147375975932243e-10 1.4798354918477585e-10 -6.271436321690431e-09 -1.6636179184128116e-08 -1.2632287283895926e-08 6.2811711490171755e-09 -1.7258051564137043e-09 1.8044349216266968e-08 -1.9835814597032824e-08 2.4667885728604314e-08 3.789433037789437e-08 1.3375591284573037e-08 -2.8453078676422157e-08 1.1839973211259958e-08 -1.5058995309185566e-08 -3.9317735781407276e-08 -1.4295087494924815e-08 9.458789667812576e-09 1.3277297498700919e-08 -1.7854839339595703e-08 2.0349065216493838e-06 -2.8864549394532963e-07
proband -1.3785834912183538e-06 3.056658989838811e-07 -2.2518964675431332e-09 5.862943811018629e-12 -5.021815142774392e-05 3.3179192640016462e-06 -6.281566025643398e-08 3.3911233086889866e-10 -7.787077545452833e-07 8.487389311733719e-07 3.121013830599226e-07 2.007044490865147e-07 -1.568537827619679e-07 6.887412450639592e-08 5.515433578294561e-08 2.6005243747100617e-07 -8.318607096394471e-08 8.530709440743949e-08 8.748438654789315e-09 -8.00950198042205e-08 8.451910650467362e-08 1.6832568793774072e-07 1.5938942206871255e-07 -2.1089119514325196e-07 2.2948514710511223e-07 -1.2228232581594437e-07 2.743269878130034e-08 -2.886454939453276e-07 0.00010290459124031471
