 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0032373022289316176 0.001091903593054796 -3.46142769419053e-05 3.373187606169536e-07 -0.019156069786165252 0.0015034386923169331 -3.858414133810495e-05 3.231955980532752e-07 -4.842378913514467e-06 7.3322486539846115e-06 1.4182126885113376e-06 2.4986996451122037e-06 3.0849367697815316e-06 -1.3232455555902554e-06 4.6195343311815875e-06 8.374711337516919e-07 -2.731032837341293e-07 -9.805777759525944e-07 -1.069837024457513e-06 -2.83711629047956e-06 -4.478850259898029e-07 1.8960603705755752e-06 2.8373109912946223e-06 -1.0318056899611863e-06 -3.5316217714529086e-06 -6.791953897934022e-07 -2.7900630322703093e-06 -5.067150920053874e-06 -1.8772995018941616e-05 3.914687495814178e-05 -3.182308995948572e-06 -2.1767737166250697e-06
age 0.0010919035929809594 0.03411302422874919 -0.0007696706004758588 5.633572335853339e-06 0.45593503258201595 -0.03160869211179139 0.0007113506186029433 -5.195345129828886e-06 -1.8558073979834114e-05 -2.70720556388676e-06 5.850480553270914e-06 -3.1083181553851445e-06 -1.4559493766997371e-05 -7.398759326082439e-06 1.0212778704769308e-05 6.836705303996441e-06 6.287119605697039e-06 -1.2087848395197588e-06 7.219563944145355e-06 -3.303705438148295e-06 4.7641493014062275e-06 -7.070213670077875e-06 2.7620096235806384e-06 3.503018003991426e-06 -5.076266711199745e-06 6.540049386050508e-06 -9.138084179158693e-06 1.92119855846037e-06 -2.5453137966292113e-06 8.55980621758999e-05 7.670184445294104e-05 -0.00023168295990345401
age2 -3.461427694044222e-05 -0.0007696706004751029 1.746449741153575e-05 -1.2854994745537337e-07 -0.010193784304794645 0.0007105145548564523 -1.6077746782875967e-05 1.1805850635808817e-07 4.2890422991596827e-07 5.0522273977757665e-08 -1.323467010030813e-07 4.9752864115018536e-08 3.0608736881086987e-07 1.7194706286815523e-07 -2.358607406116975e-07 -1.5940894386408155e-07 -1.457133704985382e-07 3.7185168698260344e-08 -1.699686264760564e-07 7.589753822522944e-08 -1.0142829959676101e-07 1.3954935165947127e-07 -8.221075465014215e-08 -6.498579769243602e-08 1.3166400789527391e-07 -1.4710150317223604e-07 2.1512477580960086e-07 -2.6013830066147426e-08 1.285499104085414e-07 -1.83618771742337e-06 -1.2212566173160705e-06 4.5574283515705095e-06
age3 3.3731876060528906e-07 5.633572335852374e-06 -1.285499474554685e-07 9.516693305873104e-10 7.397997930457842e-05 -5.183119377061502e-06 1.1792155845648748e-07 -8.706997988900783e-10 -3.206267735406212e-09 -2.7495930054120115e-10 9.841591760140878e-10 -2.187283594719229e-10 -2.0803587748304074e-09 -1.303942291755365e-09 1.7672281056218672e-09 1.19178494956595e-09 1.0978990782534015e-09 -3.0706808088133265e-10 1.2818462633710774e-09 -5.82589345890519e-10 7.055326081374052e-10 -8.756741318769452e-10 7.306638261619466e-10 3.583614561490804e-10 -1.086928904056804e-09 1.0792241757113193e-09 -1.647567380526975e-09 5.4331629632301214e-11 -1.6195117048822744e-09 1.3568726521993428e-08 6.712741858976089e-09 -3.0919124649885506e-08
sex -0.019156069788169784 0.4559350325627736 -0.010193784304359426 7.397997930138465e-05 18.853661203742362 -1.31681564956978 0.02987833418246976 -0.0002202490260644642 -0.00014911972324304013 3.27644227486075e-05 0.00021226407282031254 -0.00011189577158419951 -0.0002799937275072173 -9.3466316488124e-05 0.0001087811329980002 0.00016072596094855203 -0.00013211775582420036 0.00024060314927335094 -0.00010869054678030672 -3.46896457975033e-05 0.00021730650922715468 0.00011342271301222699 -0.00031630713697955725 0.0002701945141240557 0.00010405143892667585 0.00016891182071079554 3.220710407297658e-05 3.408107988033846e-05 0.0005727736863618646 0.0010788119397903398 -0.0016686278115937616 -0.00215566127989003
agesex 0.0015034386924355047 -0.031608692110309915 0.0007105145548231856 -5.183119376819023e-06 -1.316815649569095 0.09245128679494272 -0.0021084789548126122 1.5619347903326177e-05 1.033966011636021e-05 -1.971228013535096e-06 -1.4826488389756898e-05 7.126962633288525e-06 1.902779788469806e-05 5.884161781898062e-06 -5.5495471304668495e-06 -1.1279163479980816e-05 9.25356738197379e-06 -1.6696560591019498e-05 6.60122860802193e-06 1.9299123888396714e-06 -1.4667890972780848e-05 -8.922114007458076e-06 2.114033064009315e-05 -1.7939963043523412e-05 -7.801761630830629e-06 -1.1949754790131005e-05 -3.3627151900178096e-06 -3.132570265188556e-06 -3.445115335550396e-05 -7.091692012759397e-05 0.00012894898923903966 0.00011954868704670387
age2sex -3.858414134103883e-05 0.0007113506185682333 -1.6077746782091564e-05 1.1792155845073887e-07 0.029878334182438116 -0.0021084789548114877 4.833854391818602e-05 -3.5994060488131004e-07 -2.301199253626611e-07 3.779385419188062e-08 3.3672000444905036e-07 -1.4259310000786193e-07 -4.22171648803922e-07 -1.2008100646537867e-07 7.851657850118502e-08 2.545151839042758e-07 -2.0481598772251098e-07 3.8057291359355363e-07 -1.3195481525562063e-07 -2.7506662637770954e-08 3.210467437076136e-07 2.2433309458871587e-07 -4.624732967135715e-07 3.801369164232826e-07 1.8892961123976067e-07 2.782818103417982e-07 9.67945431305852e-08 8.902424661458529e-08 6.329282814278777e-07 1.5921207188980584e-06 -3.1629220936642384e-06 -2.222185369398898e-06
age3sex 3.231955980691342e-07 -5.195345129547742e-06 1.1805850635176179e-07 -8.706997988439349e-10 -0.0002202490260641097 1.5619347903309423e-05 -3.59940604881118e-07 2.694429216556839e-09 1.6225255790409243e-09 -2.025483477219288e-10 -2.4886843439137542e-09 9.028069685696238e-10 3.048218247640745e-09 8.263607740043643e-10 -2.1167476861740923e-10 -1.8650006009396824e-09 1.449118315448679e-09 -2.8495827256991964e-09 8.644876155455851e-10 6.439291970501265e-11 -2.2717923752136955e-09 -1.7663924979435857e-09 3.30811038569059e-09 -2.5882350870065475e-09 -1.486739941498956e-09 -2.1326272645814156e-09 -8.518202453174962e-10 -8.064299872340233e-10 -3.3911223437383363e-09 -1.1904713560940885e-08 2.4416392777120493e-08 1.4491909635671419e-08
pcs.V3 -4.842378913477086e-06 -1.855807398002393e-05 4.2890422992018263e-07 -3.2062677354365473e-09 -0.00014911972325659664 1.033966011731668e-05 -2.3011992538458413e-07 1.6225255792041488e-09 4.849146647077147e-06 2.4542711365501413e-07 -6.639119360208564e-08 -4.136504407540497e-08 -1.3519814847642503e-08 2.328841333229702e-07 -1.3013612317922648e-08 1.0933680137054033e-07 -1.4274643044617468e-07 3.075412592097192e-08 -4.433804354775904e-08 5.300880449607769e-09 1.9426890358505555e-07 4.8232412664231025e-08 -4.0807486110576636e-08 3.511553445676578e-08 -6.26121681485594e-08 -7.971690847325855e-08 1.3733357046505087e-07 -1.3693794581143426e-07 -1.3849419819545797e-06 3.008989248956181e-07 1.5581808214373273e-06 -4.741339327836445e-06
pcs.V4 7.332248653984011e-06 -2.7072055639542576e-06 5.052227397927625e-08 -2.7495930055228795e-10 3.276442274683202e-05 -1.9712280134114477e-06 3.779385418908394e-08 -2.0254834770138882e-10 2.4542711365504716e-07 4.818557651674343e-06 2.3235063927275938e-07 1.944943791591449e-07 -4.47408889761591e-08 -1.7166240533080807e-08 -2.1133985847035556e-08 8.000624777477886e-08 3.803920550084301e-09 -1.3893416474845833e-07 8.282118087587516e-08 -7.032249121591174e-08 -1.4343154040325334e-07 1.528987171512049e-08 1.5660940879078937e-07 -3.3457790671370517e-08 1.8270832370680149e-07 7.499100725891967e-08 -5.855181150929076e-08 -9.626816695226927e-08 1.3223798574335368e-06 -1.057565671670331e-06 5.342859177259809e-06 1.4888702984793409e-07
