 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.007532362391431748 0.002780280341937206 -8.788547956868053e-05 8.815431873896783e-07 0.008151081717264785 -0.0007905931682536973 2.4057149022395857e-05 -2.3252912260776445e-07 -3.2732246093157787e-07 1.5372192645519333e-06 1.512888724312663e-06 -6.147167741171702e-07 8.296929889145633e-07 -6.626050692578278e-06 -2.1931394028937504e-06 -1.4979578030110616e-06 -1.1687129511034314e-06 -3.024728980218881e-06 -7.443863240468361e-06 -3.0133112160368566e-06 -3.281199376645823e-07 2.063973908007747e-06 2.6927013993750985e-06 -8.749677703470199e-07 -3.401156456120008e-07 -2.7020376269678466e-06 4.894865938277482e-06 -3.2475632063776045e-06 1.4351071244882805e-05 4.761162214722935e-05 -0.00010660721773280752 -9.92168674096285e-06
age 0.002780280341941393 0.0031157296128696693 -9.038192779874782e-05 8.250769046531096e-07 0.03174117408877012 -0.002945671819590063 8.528087047954711e-05 -7.772047265677766e-07 -1.9410250836955e-07 6.294890127625368e-08 -2.0386183857799e-06 7.847356507480452e-07 -1.7963037932354485e-07 -9.904004028944605e-07 8.65174147348669e-08 -6.823469386881088e-07 -8.097239199311585e-07 -2.681970428154734e-06 -1.424277726364e-06 7.468347326375235e-07 -1.1684139179900264e-07 1.8361854239545126e-07 8.697302035032062e-07 3.789063518432843e-07 -1.729188061204192e-06 -1.9525763131938377e-06 1.939245644032655e-07 3.192421688770649e-07 1.3815722928839271e-05 1.0761444919536867e-05 2.2140686498992186e-05 -5.146611415898061e-05
age2 -8.788547956888312e-05 -9.038192779879049e-05 2.6536129700085475e-06 -2.450525502571479e-08 -0.0009083503551760489 8.530693954256934e-05 -2.499176344823922e-06 2.3037109666023348e-08 9.759437119987583e-11 1.0716630642880033e-08 5.310701992900608e-08 -2.18919623461653e-08 3.0238107828476093e-09 3.270737515770162e-08 8.951142662465913e-09 2.982252221912272e-08 2.256639758534508e-08 7.871594314667898e-08 5.417837472294643e-08 -1.9375543262820077e-08 -1.9822496797068903e-09 -1.3329639444753029e-08 -2.733860995933116e-08 -2.299665708796499e-09 4.291470260151225e-08 5.570917855275579e-08 -1.4423204305692452e-08 1.8471419884200648e-09 -4.1743123901530196e-07 -3.2144514027658745e-07 -3.4626985297494507e-07 1.2752943627261355e-06
age3 8.815431873910902e-07 8.250769046531877e-07 -2.450525502570571e-08 2.2900922644619916e-10 8.193776245394161e-06 -7.77681073787667e-07 2.304373600235969e-08 -2.1493614437264123e-10 5.290839771906254e-11 -1.7161738200139002e-10 -4.2827571483889343e-10 1.8158354988400167e-10 -1.437775045884074e-11 -3.558832054640613e-10 -1.9010589759439452e-10 -3.5047011881254304e-10 -1.864836161459774e-10 -7.214053541473268e-10 -6.190639377709014e-10 1.5209921701986394e-10 6.580646645211699e-11 1.741074233823041e-10 2.665932069205967e-10 -5.957818945339098e-11 -3.111077797459147e-10 -5.117075188199632e-10 2.2433813501776206e-10 -1.1014371121859327e-10 3.870369439069669e-09 2.939301376577273e-09 1.3159161871994708e-09 -1.0217239195062292e-08
sex 0.008151081717603833 0.03174117408905031 -0.0009083503551841229 8.193776245467216e-06 0.7075274727953174 -0.06480898287678788 0.0018537192404787294 -1.6697654796173266e-05 1.5454607164112906e-05 1.1333578593267044e-06 -1.3271286649553066e-05 1.6243650707572454e-05 -2.2925606612469815e-05 3.3848449874263105e-05 -8.054227904571418e-06 -1.2035634339230519e-05 -7.23651575563735e-06 -7.075009245549738e-06 1.693343937879447e-05 4.127284692167015e-05 1.7334830893441378e-06 -6.001504955017283e-06 -1.5003962453075904e-05 -1.5633772551566967e-05 -1.2625923715974579e-05 -1.634512032905204e-05 1.29442161900106e-06 2.215466255189954e-05 -4.2805787226614457e-05 0.0003498975799297427 0.0007237822516789745 -0.0009860447653911235
agesex -0.0007905931682735354 -0.0029456718196047343 8.530693954300766e-05 -7.776810737917466e-07 -0.06480898287678395 0.006021461382718827 -0.00017442341202197914 1.5888983510644639e-06 -1.3750229915029167e-06 2.0322655528155775e-07 1.3357570538106768e-06 -1.53622801582302e-06 1.99185715844985e-06 -3.247217527921363e-06 1.0550848540604836e-06 1.3973006747104642e-06 3.8456643911911783e-07 7.541749009208929e-07 -1.4181197665569197e-06 -3.8708641344571e-06 -4.967340769929666e-07 2.6259777914691323e-07 1.3553007829288344e-06 1.86378229636884e-06 7.286212178375068e-07 1.541069358695275e-06 -1.2822976699362554e-08 -1.9736445762892016e-06 1.5366445062942376e-06 -3.266667612595978e-05 -5.589300156150894e-05 8.577299841221498e-05
age2sex 2.4057149023008774e-05 8.528087047994809e-05 -2.4991763448361023e-06 2.304373600247475e-08 0.0018537192404784885 -0.0001744234120219673 5.116999011191502e-06 -4.71833814377655e-08 3.904134280414902e-08 -1.547396125621567e-08 -4.116081528904678e-08 4.5855863705719314e-08 -5.5455499751347254e-08 9.652406260584821e-08 -3.85747440043488e-08 -4.919070326300115e-08 -1.6218066686988609e-09 -2.330623924525762e-08 3.3868561412506064e-08 1.1319915776721001e-07 2.419814562738786e-08 -8.258760605895406e-10 -3.932958199108989e-08 -6.545101476278466e-08 -9.649856258728119e-09 -4.6449238374381056e-08 -3.1080374516748968e-09 5.366942020744597e-08 2.7392945375927203e-08 8.685390087626406e-07 1.4555484136290431e-06 -2.358848273365532e-06
age3sex -2.325291226126873e-07 -7.772047265712379e-07 2.3037109666125015e-08 -2.1493614437357985e-10 -1.6697654796169844e-05 1.5888983510642424e-06 -4.718338143776222e-08 4.4058720716972673e-10 -3.7320325723436377e-10 2.3573850339411193e-10 3.9873888984174575e-10 -4.2051687225357523e-10 4.887433025713254e-10 -8.940805626437802e-10 4.3324796198715774e-10 5.276827027777936e-10 -7.408571533106162e-11 2.1586522392115925e-10 -2.3867046475268883e-10 -1.044272480238058e-09 -3.1887906726731034e-10 -2.3242174310924187e-11 3.3793475650689966e-10 6.873891206133785e-10 -3.221078486956882e-11 4.4011893391225655e-10 3.368630397528462e-11 -4.571765473945104e-10 -7.099147545251854e-10 -6.4615658587994555e-09 -1.3024345506046861e-08 2.029506516591743e-08
pcs.V3 -3.273224609265226e-07 -1.9410250836527167e-07 9.759437107180675e-11 5.2908397720265774e-11 1.5454607164144853e-05 -1.3750229915060334e-06 3.904134280424375e-08 -3.7320325723526756e-10 2.107386047526077e-06 9.210235656814407e-08 -1.2324246066545956e-08 -2.2887614810567725e-08 4.9047928849646316e-08 2.3408539710520078e-08 -1.0585072791146186e-08 3.61264265558919e-08 -5.7452124043575885e-08 6.926004589931353e-08 -4.032293082542037e-08 -9.52125141313936e-10 -5.936623668780366e-09 1.014361897151772e-08 -5.200483026855337e-08 2.0320360239789017e-08 1.3909040022794537e-08 -7.912890412583686e-09 5.0279098545956226e-08 2.0076890707269715e-08 -7.813492089820237e-07 3.281754215806817e-07 -1.8854162282994517e-06 1.1633436154864026e-06
pcs.V4 1.5372192645523185e-06 6.294890127829802e-08 1.0716630642819478e-08 -1.7161738200082509e-10 1.133357859387782e-06 2.0322655527588323e-07 -1.5473961256051516e-08 2.3573850339262027e-10 9.210235656814557e-08 2.036490224084124e-06 3.740025108228728e-08 1.0976436185394105e-08 2.684684955550326e-08 -3.5711805161912065e-08 -4.401392084357495e-08 3.074209899501264e-08 5.9181883027242604e-08 -3.2107196884296104e-08 2.4507002609015534e-08 -2.6370535481994492e-08 -9.05319668649468e-08 4.5010542960638844e-08 5.8331097685787695e-08 2.0054886126513632e-08 3.308388950118009e-08 2.3709960165752068e-08 9.060537164631033e-09 2.9943431141788624e-08 4.773855543237689e-07 4.649568497160018e-07 3.1787102387000425e-06 -1.9268972362088998e-06
