 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.012698024116505625 0.004638155596808595 -0.00014659707320965643 1.4703283119140074e-06 0.012877002424283272 -0.001242645853496232 3.758259004502861e-05 -3.607524699261025e-07 -8.387915429898676e-07 2.775996078629259e-06 1.6813678337097897e-06 -1.1317093547150937e-06 9.543412824072246e-07 -1.0538428888238126e-05 -3.6719272631786713e-06 -2.1714711973447864e-06 -1.8306910698782154e-06 -4.401106286707646e-06 -1.332420087910191e-05 -5.920419213848312e-06 2.566749738607373e-07 3.167768965433745e-06 5.256072179367212e-06 -1.9280044220291817e-06 -3.2362600727228897e-07 -4.820391118449568e-06 8.787030354473659e-06 -5.906178454688075e-06 2.1350835546564528e-05 0.00010533517579035794 -0.00023028790487525112 4.109446410579977e-06
age 0.004638155596778762 0.0052344697239192365 -0.00015168220775330332 1.383185044724508e-06 0.0532605254879467 -0.004936464081988716 0.00014274420726190026 -1.2993129600227577e-06 -9.925875194319095e-07 -3.65202866377291e-08 -3.7723977183077996e-06 1.7637382584861076e-06 -7.131787051323155e-07 -1.5828353062466171e-06 5.147203015844934e-07 -7.054385723667826e-07 -1.4451556698018172e-06 -4.220659114382846e-06 -2.5475909956050784e-06 1.539475199293255e-06 -1.6651829961707068e-07 -9.391476532437434e-08 1.6925516774581991e-06 3.369923713673004e-07 -3.0654157940718447e-06 -3.209826604694292e-06 5.419770684440753e-07 6.163657250634248e-07 2.0635534354279068e-05 2.3844062203448207e-05 5.24949801121383e-05 -0.0001011139784168862
age2 -0.00014659707320869596 -0.00015168220775305889 4.448964008736377e-06 -4.104284802553903e-08 -0.0015221083968865578 0.00014277219700227302 -4.1777684032686965e-06 3.846414006128627e-08 2.0333186189312698e-08 2.2925407405144222e-08 9.958065003594053e-08 -4.837445745143317e-08 1.6968652732260803e-08 5.0570257542472154e-08 5.205808267954238e-09 3.852137536995978e-08 4.18405230584386e-08 1.244471412082223e-07 9.490987588628237e-08 -3.9599151281471584e-08 -5.750518074052369e-09 -1.2076577841213318e-08 -5.427580111366642e-08 5.914582752759738e-09 7.701769875154074e-08 9.204977798311773e-08 -2.935047157131196e-08 2.6264234317170933e-09 -6.372833256685354e-07 -6.97081469041712e-07 -9.491033794122617e-07 2.5090311694288116e-06
age3 1.4703283119035061e-06 1.3831850447194038e-06 -4.1042848025451855e-08 3.83187107131642e-10 1.371165418439274e-05 -1.2998298789111694e-06 3.847112520970212e-08 -3.5840941184521233e-10 -9.803039358330091e-11 -3.3332010755263583e-10 -8.128755162978274e-10 4.01974383548846e-10 -1.3184029066891137e-10 -5.439740253157414e-10 -2.3496760526809906e-10 -4.901463414546443e-10 -3.5744164609509877e-10 -1.1457983578961021e-09 -1.0780171328350056e-09 3.1065598370202814e-10 1.4235032805856344e-10 2.1058689737122856e-10 5.338514452095475e-10 -1.978800070787946e-10 -5.693576649753214e-10 -8.497558736373035e-10 4.1945967463655867e-10 -1.93084835948352e-10 5.988201874631457e-09 6.296206400803553e-09 4.9900756406715365e-09 -2.003937793546165e-08
sex 0.012877002423445525 0.05326052548743588 -0.0015221083968716817 1.3711654184256644e-05 1.198797625786147 -0.10970032422750516 0.0031345241892924503 -2.8204900073060527e-05 2.8003179145656e-05 9.183384815914128e-06 -1.9538134955124294e-05 3.724229560649964e-05 -4.8430961156603874e-05 5.259337101921237e-05 -1.0081002980395613e-05 -1.4153938070023991e-05 -9.633668683301756e-06 -1.093224486805497e-05 2.6969738551931077e-05 7.57564171063749e-05 -2.9812033401239304e-06 -5.186896021509066e-06 -2.5294568506121592e-05 -3.277034778339193e-05 -2.4508688523976823e-05 -2.8935744976657823e-05 4.452726479383463e-06 4.549889023934454e-05 -0.00014481967550340435 0.00033103487757980387 0.0018531012829996446 -0.0018267440518059672
agesex -0.0012426458534254626 -0.0049364640819542956 0.00014277219700127485 -1.2998298789019433e-06 -0.10970032422747773 0.010182578950239878 -0.0002946668437510714 2.6815264216033387e-06 -2.4966198491994897e-06 -4.0809580073325484e-07 1.9116384281287995e-06 -3.429203476279119e-06 4.200726089615821e-06 -5.068073080624205e-06 1.432888583200832e-06 1.8225465969281865e-06 5.624997453916678e-07 1.2094427619421188e-06 -2.2500985469027786e-06 -7.138193546492508e-06 -3.296760862141486e-07 -6.398188402207398e-09 2.1909720630508693e-06 3.7442025188355016e-06 1.5478526256050911e-06 2.6932943995715327e-06 -1.2302247834424312e-07 -4.039017607939929e-06 7.82383763188372e-06 -3.151614528233051e-05 -0.00015018836614080788 0.00015992319601758963
age2sex 3.75825900424464e-05 0.00014274420726032282 -4.177768403223274e-06 3.847112520928836e-08 0.003134524189290891 -0.0002946668437510003 8.636435633465096e-06 -7.955996218962681e-08 7.050266976631045e-08 -3.026232320797603e-09 -5.655847483620468e-08 1.0042171878977287e-07 -1.152505811196717e-07 1.5026993791656447e-07 -5.350505018647494e-08 -6.805333229692937e-08 -4.857730577499016e-09 -3.9646019213834e-08 5.292889454421203e-08 2.1089881290860565e-07 2.6197469889386603e-08 1.053648510386951e-08 -6.234352853893415e-08 -1.2693045270152855e-07 -2.7432224174186422e-08 -8.003763844934663e-08 -4.8633685560226825e-09 1.1018047453969837e-07 -6.660512830590872e-08 7.664950288439427e-07 4.080765095825304e-06 -4.451732528905031e-06
age3sex -3.6075246990581683e-07 -1.2993129600138162e-06 3.8464140061016565e-08 -3.584094118426391e-10 -2.820490007303997e-05 2.6815264216021033e-06 -7.955996218960983e-08 7.422631916320403e-10 -6.579436930208778e-10 1.8916277993923994e-10 5.266580217946207e-10 -9.149906339399498e-10 9.96434721993545e-10 -1.3877629111089075e-09 6.117312840053777e-10 7.583200414729435e-10 -7.121314477399186e-11 3.93132372254157e-10 -3.633932334393797e-10 -1.9710138829628023e-09 -3.9668265383333175e-10 -1.3782793877038576e-10 5.34553244516644e-10 1.2996663544408058e-09 6.545885847378959e-11 7.459940936001088e-10 7.36208207648999e-11 -9.432066484398948e-10 -4.758114173999959e-10 -4.2995748546921355e-09 -3.7357887470284216e-08 3.911388674998883e-08
pcs.V3 -8.387915430133362e-07 -9.925875194578395e-07 2.0333186190071428e-08 -9.803039359031535e-11 2.8003179145289585e-05 -2.4966198491654724e-06 7.050266976532513e-08 -6.57943693011898e-10 3.7357317538379222e-06 3.474387266228856e-07 5.783335457654984e-08 -7.284392748070515e-08 1.0646379584317217e-07 3.751385867706443e-08 -1.240847796146953e-08 7.20066353204031e-08 -8.057984307873925e-08 1.1234194960158742e-07 -1.099260858495496e-07 -1.0980313493717544e-08 7.197491779145889e-09 3.641761706240899e-08 -9.096327783932515e-08 1.1208739374500378e-07 1.823787180736568e-08 3.848823621156943e-09 7.056264100198835e-08 8.74758288880071e-08 -1.2023570660206126e-06 4.2305867689770864e-07 -3.1850170379075444e-06 1.901447484848894e-06
pcs.V4 2.77599607863012e-06 -3.652028663875276e-08 2.2925407405176916e-08 -3.33320107552958e-10 9.183384815861475e-06 -4.0809580072825375e-07 -3.0262323209453063e-09 1.8916277994060882e-10 3.4743872662288387e-07 3.7157088042868448e-06 1.747594147483674e-07 -2.479254696272933e-08 7.531265795301178e-08 -1.1177506287104857e-07 -4.770016703925149e-08 1.0311202448547387e-07 9.937757448345308e-08 -7.221332530734609e-08 8.370747416494756e-10 -6.433741071168827e-08 -1.505467547729349e-07 9.721978194553835e-08 1.1174827352393481e-07 1.138103631540656e-07 4.480594778716712e-08 8.439515901657171e-08 -3.758781655122565e-09 1.0114827085623994e-07 9.67024593397666e-07 1.0806650198135982e-06 5.174145885879148e-06 -3.596779244447723e-06
