 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00035716987308724433 -0.0004879366182794585 9.106753142699217e-06 -5.435448080105312e-08 0.0021599118945331446 -0.00013948292032006602 2.881938137623862e-06 -1.9114678915580838e-08 -3.076702996880131e-07 1.1229305240327216e-06 -3.425311550683472e-07 9.392122159784283e-09 -7.492144724302924e-08 -8.229261196586602e-08 3.231410298744946e-07 4.927690537391396e-07 -4.489443484236674e-08 -2.4378355128090905e-07 -5.8678364673793e-07 2.1972626357799016e-08 -1.2935396234686322e-07 2.565466948811043e-07 -8.515289741028952e-08 1.6755673748070898e-07 -7.622508446993128e-07 -2.4382560359093447e-08 3.4542695283023406e-08 -3.261107026765318e-07 3.9615671100858045e-07 -3.949837021086469e-06 -3.4189649409194897e-07
age -0.0004879366182782838 0.002342518080952334 -4.554899200804807e-05 2.8472691077766693e-07 0.035589457286046164 -0.0021577020903380223 4.190747214361039e-05 -2.6179828617596363e-07 1.1467616941310304e-06 -7.904616644531394e-07 2.8951066801647796e-07 -6.587999754231361e-07 -2.728581158938339e-08 2.5466033704384003e-07 7.15602205688482e-08 -4.1431949437343987e-07 5.267831855600021e-07 5.02989737340061e-07 5.637870984762201e-07 -3.2586528215069376e-07 5.614606706788522e-07 -5.088671427627904e-07 -1.3901606901946134e-06 -2.3095566854643653e-07 2.3457622170275393e-06 5.861892324298419e-08 1.4093632525326095e-07 7.00080553723603e-07 -2.0992894677786668e-06 -7.587620520642088e-07 6.611858027029021e-06
age2 9.10675314271734e-06 -4.554899200812033e-05 8.936602223693688e-07 -5.636327092780788e-09 -0.0006849808105415344 4.1899535651783826e-05 -8.211394918986217e-07 5.1754292695189135e-09 -1.9029828630726144e-08 1.3988284114641031e-08 -6.104550558926774e-09 1.1293997957869641e-08 -8.706584306694295e-10 -7.1274042963511936e-09 -1.225790726828004e-09 8.504064220559813e-09 -1.0526741826893242e-08 -8.405446094837618e-09 -9.74336898512761e-09 7.388149249269711e-09 -1.0121307313333748e-08 8.809446961077254e-09 2.5774479816761466e-08 4.393421129101106e-09 -4.6891271381182875e-08 -5.46694294969897e-10 -4.8929095454345285e-09 -1.3708600656331824e-08 3.523312230672698e-08 2.4453041799067365e-08 -1.1574397280252135e-07
age3 -5.435448080133624e-08 2.847269107781703e-07 -5.636327092782088e-09 3.587963376100983e-11 4.2425385461691045e-06 -2.6170756182938044e-07 5.1749576184027045e-09 -3.291849749467768e-11 9.711884411161599e-11 -7.52475916185419e-11 3.699326557626445e-11 -6.31027049220231e-11 1.062330378952027e-11 5.870735900222619e-11 6.397995840015951e-12 -5.568588263560324e-11 6.992282838273562e-11 4.5181262844836276e-11 4.972353124218064e-11 -5.407538353969025e-11 5.846514177770753e-11 -4.560281175622775e-11 -1.537740345230036e-10 -2.902416694609849e-11 3.0133762640124616e-10 9.910104059234473e-13 4.347279791155497e-11 8.433313718445178e-11 -1.661465354960291e-10 -1.8996522387518832e-10 6.091884806460658e-10
sex 0.002159911894647845 0.035589457285797696 -0.0006849808105368733 4.242538546141068e-06 1.6393060468722715 -0.10006885808158017 0.0019593269859357765 -1.2357791873832662e-05 -2.2605258820390492e-05 1.7886901483518444e-05 5.72508157116963e-06 -2.353857213405435e-05 -9.17811322516179e-06 -2.2231475905321754e-05 4.360219085226019e-05 1.4665230365488757e-05 8.562248499752963e-06 2.5516459316880894e-05 -1.4143527474730152e-05 -8.420506489194443e-06 1.6729531177906966e-05 7.307105519051036e-06 -4.995488057081366e-05 8.039654915876054e-06 5.115875110316417e-06 1.9298130319241086e-05 -1.7366344794802065e-06 -1.055690417505101e-05 2.032826952475875e-05 -6.675165906767565e-05 -0.00010423685343014746
agesex -0.0001394829203234683 -0.002157702090332353 4.1899535651675176e-05 -2.617075618287131e-07 -0.10006885808157273 0.006164614727711914 -0.0001217480844750502 7.741152371635071e-07 1.5229322074208976e-06 -1.023261523813203e-06 -3.0689368208193803e-07 1.4590767958745098e-06 5.065342971329526e-07 1.3166939848934627e-06 -2.5959250927735558e-06 -8.730049589627689e-07 -4.843658803411445e-07 -1.5254031980746623e-06 8.556471903403189e-07 6.501227275954221e-07 -1.017897106266405e-06 -5.169219868888926e-07 3.0217949921847862e-06 -4.41304117925349e-07 -3.8370145884893657e-07 -1.0500749038071115e-06 -1.3912328497685882e-07 7.121113187138777e-07 -1.37830579779485e-06 4.580296512613562e-06 6.800800069620989e-06
age2sex 2.881938137543325e-06 4.190747214362004e-05 -8.211394918987739e-07 5.17495761840336e-09 0.001959326985935476 -0.00012174808447504083 2.425431779967181e-06 -1.555319356570812e-08 -3.3128228639968845e-08 1.8955987982975568e-08 5.1466538016941455e-09 -2.8543170970243558e-08 -9.286301809276288e-09 -2.4746166585570088e-08 4.9984043713355633e-08 1.622431854425117e-08 9.461342871756692e-09 2.953779420999346e-08 -1.738828551785602e-08 -1.5187024023927725e-08 2.0175348375596334e-08 1.2245289399658354e-08 -5.897797167897811e-08 6.79646538064014e-09 9.013439292066427e-09 1.7887997764227834e-08 7.191642191369676e-09 -1.5688385080748317e-08 3.4609794571776526e-08 -9.473471306567671e-08 -1.4136961275812458e-07
age3sex -1.9114678915089787e-08 -2.6179828617620843e-07 5.175429269522942e-09 -3.291849749469791e-11 -1.2357791873829786e-05 7.741152371633872e-07 -1.555319356570692e-08 1.006012284065197e-10 2.2800553803438266e-10 -1.1166054796939368e-10 -2.5728324002642167e-11 1.7675535356674798e-10 5.905339682284748e-11 1.5055130156364463e-10 -3.1223894788513024e-10 -9.80423034375826e-11 -6.215462411508902e-11 -1.8543554522069129e-10 1.138978246726796e-10 1.1034253259411439e-10 -1.2878857141468964e-10 -9.181448769347879e-11 3.7238297456842775e-10 -2.6652381661981724e-11 -6.675564136728702e-11 -9.67877037724614e-11 -7.197533692095111e-11 1.0957858508224056e-10 -3.101796321169938e-10 6.138023370554694e-10 9.59869808138117e-10
pcs.V3 -3.0767029968613864e-07 1.1467616941306742e-06 -1.902982863071934e-08 9.711884411157497e-11 -2.260525882030509e-05 1.5229322074158105e-06 -3.3128228639872105e-08 2.2800553803379236e-10 1.6815568172031813e-06 1.233876254468964e-07 -4.3703143356989586e-08 -1.6898431268749755e-08 -1.5174197686173673e-09 3.834152834396358e-08 -3.1921588580587624e-08 2.6263591554205635e-09 1.2712788571037116e-08 -1.9872137414515523e-08 -2.093137079134997e-09 2.2356437171208882e-08 8.82260090711276e-09 -2.4013965535123617e-08 -1.796312078068566e-08 -2.3499227356772584e-08 -1.9238074550783386e-08 -2.9094683734826458e-08 2.4025345304687667e-08 1.9990608767510167e-09 -1.558790375388966e-07 -7.643151315410307e-07 -7.435917454184293e-07
pcs.V4 1.1229305240319895e-06 -7.904616644504358e-07 1.3988284114588791e-08 -7.524759161821735e-11 1.7886901483591607e-05 -1.0232615238177481e-06 1.8955987983066224e-08 -1.1166054796997638e-10 1.2338762544689433e-07 1.7921754759126156e-06 6.328321033425445e-08 2.1769270541048497e-08 8.908707140164181e-09 -4.322010052640986e-08 -6.6571989408176634e-09 5.0608183070530125e-08 -4.663703035455018e-09 -1.0360134780252993e-08 4.670729277525919e-09 1.1671746830877185e-08 -1.0525135196417276e-08 7.55160136226715e-09 9.167659332125781e-09 5.309043448915958e-09 2.37290909119161e-08 5.772916601355477e-09 -1.1148856116276754e-08 -8.431155762174804e-09 1.5341274027757575e-07 9.463116773545476e-07 7.365053189344601e-07
