 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.012840823638969786 0.004747572423385412 -0.00014995489365234984 1.5029934439710577e-06 0.013709657152219574 -0.0013263436288740412 4.024273469606074e-05 -3.8761888175870514e-07 -4.908130989448215e-07 2.897881418196275e-06 2.4532231619186006e-06 -1.0262640668943125e-06 1.4248777264947873e-06 -1.1428821089134631e-05 -3.81829976144775e-06 -2.766879145117804e-06 -1.906293745270658e-06 -5.358997571378479e-06 -1.3472611906473854e-05 -5.7653764577059295e-06 -3.01835573713863e-07 3.5214618863265266e-06 4.441206149197961e-06 -1.4739406236357476e-06 -5.143179816484426e-07 -4.855418044325667e-06 8.732039993827994e-06 -5.618641628467571e-06 2.514722670750425e-05 6.670312872112088e-05 -0.00015488289535217512 -1.9823645329377046e-05
age 0.004747572423364704 0.005350878151268855 -0.00015524065440658733 1.4174935018485218e-06 0.055163584444875575 -0.005121502243594451 0.00014835264698808814 -1.3527500563411208e-06 -3.947230076083246e-07 2.1343884077223444e-07 -3.4561115186634588e-06 1.5545258221125768e-06 -1.9937511249416644e-07 -1.7098671263479346e-06 -5.9147397470729816e-08 -1.5605206474221764e-06 -1.1217013592531563e-06 -4.909353481884536e-06 -2.527380134621317e-06 1.1986790596496925e-06 -2.5227514092934284e-08 1.1712545874434777e-07 1.3573065919990766e-06 7.318133176200175e-07 -2.884396379499612e-06 -3.391344877948567e-06 4.255875908203367e-07 7.42217778504727e-07 2.4244784598661798e-05 1.664183560742268e-05 3.971170390045649e-05 -8.642908187927418e-05
age2 -0.00014995489365158786 -0.0001552406544063632 4.5581964557176285e-06 -4.210083696979121e-08 -0.0015793643726752739 0.0001483886457189778 -4.34954078869667e-06 4.011499746530776e-08 2.2397422831946027e-09 1.4483210997662187e-08 9.0092756315447e-08 -4.335765771123656e-08 2.5988270401155276e-09 5.615654015440274e-08 2.1056776159110007e-08 6.248242870900594e-08 3.1079896823125076e-08 1.4344620112345226e-07 9.533251862249604e-08 -3.020023505126289e-08 -9.085622524094279e-09 -1.7592055684250977e-08 -4.2895143446273646e-08 -5.668607395963443e-09 7.129601704270097e-08 9.688888992778958e-08 -2.714093013470746e-08 -2.427599289812898e-09 -7.379516402678612e-07 -4.921153675787203e-07 -6.511694914153123e-07 2.1466540523060486e-06
age3 1.5029934439642673e-06 1.417493501847359e-06 -4.2100836969812234e-08 3.9348718241245174e-10 1.4253738476452873e-05 -1.3534210379064572e-06 4.01244014080499e-08 -3.744421097635016e-10 7.099932874455561e-11 -2.5402433409703113e-10 -7.255115301893411e-10 3.616349409582742e-10 -5.616035419354318e-12 -6.080623750834219e-10 -3.752889546441595e-10 -7.048573103708906e-10 -2.518984157056497e-10 -1.3097242926016017e-09 -1.0853496621017358e-09 2.2650340739597816e-10 1.6944605369418324e-10 2.544450066448764e-10 4.1934823646051145e-10 -9.213603828870188e-11 -5.125332974911157e-10 -8.919889470659503e-10 4.0673652986235904e-10 -1.3826194124923202e-10 6.885782555774687e-09 4.436979678161959e-09 2.869016078914635e-09 -1.7255057917908432e-08
sex 0.01370965715160886 0.055163584444356664 -0.0015793643726603659 1.4253738476319269e-05 1.23599683996076 -0.11328357654705269 0.003242572946068144 -2.9231476985856064e-05 2.5304432750895465e-05 1.8990883517320475e-06 -2.1124154356359423e-05 2.74885539563122e-05 -3.653658728160674e-05 6.210043874351363e-05 -1.740867244421243e-05 -2.5020176755456555e-05 -9.793682261898997e-06 -1.5997000033219e-05 3.467972104897453e-05 7.40966827695927e-05 2.482221409305327e-06 -1.435919011496723e-05 -2.9293426214436722e-05 -2.700191528363519e-05 -2.052927458312583e-05 -2.8623268930850215e-05 -1.1739149403114403e-06 4.355793391549127e-05 -5.7673852289867006e-05 0.0006166907899805566 0.0011779666877784454 -0.0016502551551840629
agesex -0.0013263436288154331 -0.00512150224354979 0.000148388645717698 -1.3534210378949486e-06 -0.11328357654704223 0.010531695366183555 -0.00030529608994549705 2.7833430675513606e-06 -2.2611190500192405e-06 3.4707472396894463e-07 2.140559142222355e-06 -2.589014104665346e-06 3.1649440353434894e-06 -5.917895149934348e-06 2.1520706156597314e-06 2.836984524789966e-06 3.9915199417282506e-07 1.6143951299458905e-06 -3.006050185369603e-06 -6.946386200992915e-06 -8.232809001596749e-07 8.275981861376997e-07 2.6895478034044016e-06 3.2433431831253206e-06 1.147406905589122e-06 2.6606754551125243e-06 2.915955128568793e-07 -3.9407434193240455e-06 7.417486320459972e-07 -5.8159950702323496e-05 -8.828046762483304e-05 0.00014359595775295905
age2sex 4.024273469471613e-05 0.00014835264698708254 -4.349540788667858e-06 4.012440140779069e-08 0.003242572946067547 -0.00030529608994546973 8.96303708570885e-06 -8.2714956947761e-08 6.454845080192686e-08 -2.654583404564692e-08 -6.556170971977094e-08 7.751112582397805e-08 -8.82483169975626e-08 1.748629540900865e-07 -7.618476908743122e-08 -9.821327207434598e-08 5.097214039620822e-09 -4.8437434945911515e-08 7.588861895424584e-08 2.0304425564621062e-07 4.113725171043664e-08 -1.2160967773074818e-08 -7.897220840800612e-08 -1.1468116445957713e-07 -1.3602590960957844e-08 -7.991606365385694e-08 -1.4266398113384836e-08 1.0901947875363115e-07 1.1131423629192384e-07 1.5776483711656379e-06 2.2149743557309223e-06 -3.949377911006004e-06
age3sex -3.8761888174338305e-07 -1.352750056331218e-06 4.011499746502178e-08 -3.744421097608952e-10 -2.923147698584805e-05 2.7833430675508727e-06 -8.271495694775408e-08 7.729997748519362e-10 -6.225810175164325e-10 4.0896848730982334e-10 6.304349171975542e-10 -7.137943746224695e-10 7.820396154205029e-10 -1.6129410077993505e-09 8.346245518270473e-10 1.0398426547763239e-09 -2.007537534546357e-10 4.4088077313108764e-10 -5.788547409063603e-10 -1.8721652425029816e-09 -5.490583775337266e-10 5.644988528516048e-11 6.895838706786956e-10 1.2083428616602122e-09 -8.254716432173225e-11 7.564891237881198e-10 1.3770812205318588e-10 -9.422649458110332e-10 -1.8714613172433492e-09 -1.2198032180126051e-08 -1.9102024391748082e-08 3.3962636284423e-08
pcs.V3 -4.908130989598227e-07 -3.9472300762649376e-07 2.239742283718071e-09 7.099932873982852e-11 2.5304432750753936e-05 -2.261119050006078e-06 6.454845080154504e-08 -6.225810175129434e-10 3.4910960141951586e-06 1.7058748383482177e-07 -1.5734180176056018e-08 -3.3870259547832453e-08 9.029797060036041e-08 4.161824017315578e-08 -1.8860105457460295e-08 5.8426388508420477e-08 -9.313833052446674e-08 1.1462817479127513e-07 -6.39219580328906e-08 2.4094379985093867e-09 -1.1262900078822668e-08 1.66109058590246e-08 -9.335996497023934e-08 3.647670243112979e-08 2.122415427886124e-08 -1.4464845017154261e-08 8.91549207800422e-08 3.8802874811239604e-08 -1.3552629385220167e-06 5.69185398929811e-07 -3.061101921376584e-06 1.966825374533426e-06
pcs.V4 2.897881418201844e-06 2.1343884077831868e-07 1.448321099748846e-08 -2.5402433409547096e-10 1.8990883517739898e-06 3.47074723965091e-07 -2.6545834045536695e-08 4.089684873088287e-10 1.70587483834821e-07 3.389845388927949e-06 6.863644057479942e-08 1.4060312944344748e-08 4.290946144782391e-08 -7.149826250597347e-08 -7.237405707853003e-08 5.485113368802454e-08 1.020197803389012e-07 -5.140016927539533e-08 3.6488634839818416e-08 -4.7524938235383644e-08 -1.59259572531445e-07 8.165498338638769e-08 9.600966649715916e-08 3.809473255222024e-08 6.033983212012477e-08 4.4011386688535196e-08 1.6824861256788426e-08 5.259302796000917e-08 8.398853884055022e-07 7.512291376319998e-07 5.335137952779578e-06 -3.3103887264371436e-06
