 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.004893054648351429 0.001998741892153852 -5.9531187790212596e-05 5.627074909921295e-07 -0.008558451316515527 0.0008279688204750002 -2.5294059702592698e-05 2.440736189102314e-07 -5.14948794971523e-06 4.820858509153428e-06 3.5694200410662826e-09 1.121308057255675e-06 5.616549550727424e-06 -1.8747857559762588e-06 3.447069632477912e-06 -9.839003841345058e-07 -6.887582515281566e-07 9.91214348433238e-07 -1.2919123960675775e-06 -7.701887797043928e-06 9.702751535530287e-07 5.13809692176949e-06 -3.794068011218305e-06 -1.0117909865135697e-06 -3.1313149945754072e-06 -3.9680870627667936e-06 -5.627811810221262e-07 -5.656100356696957e-06 -2.087368353379731e-05 3.51268103525165e-05 8.647220279862888e-06 -5.6148376352222905e-06
age 0.001998741892157377 0.004852565752010078 -0.00013107986289569656 1.1104970287710874e-06 0.05436650362815485 -0.004721464363423303 0.00012753745228213017 -1.0805139772416367e-06 -4.302200803120643e-06 1.669175113349207e-06 -1.6861444947548674e-06 4.955718744488809e-06 2.9892136889103794e-06 2.8876056694822055e-06 -2.074742339167847e-06 -1.2439688415617125e-06 2.6301076335970184e-07 -3.0068089994576086e-06 2.497711082967728e-06 -1.8604259851409602e-07 4.049376285871919e-06 3.8532742556743385e-06 -1.3937574345570795e-06 1.916089996193908e-06 -8.039988315250762e-06 5.3584579166957e-07 -3.632583681761058e-06 -2.1599285038601658e-06 -6.029671087234444e-06 -0.00010790680292625906 5.0344617716737574e-05 0.0001154678989051658
age2 -5.9531187790361626e-05 -0.0001310798628956879 3.583334985893546e-06 -3.068862117316558e-08 -0.0014487515545104207 0.00012742625750925723 -3.48309489798253e-06 2.9827641305376886e-08 1.27492399294783e-07 -3.759821786940589e-08 3.2267519372809684e-08 -1.4376324068822233e-07 -8.601531721581327e-08 -7.170981149593096e-08 4.80733617243677e-08 3.7855289294889485e-08 -1.3443859556068229e-08 6.781530598373077e-08 -7.222854118100948e-08 1.0188235669561893e-08 -1.0379147422350553e-07 -1.2935999690288728e-07 3.4141285936915335e-08 -3.749471272850921e-08 2.1788750208410565e-07 -5.587487542778715e-09 1.0392092233963644e-07 4.9533808793641156e-08 2.104499874341395e-07 2.5744279751053152e-06 -1.2022653970094153e-06 -2.908077808092224e-06
age3 5.627074909934401e-07 1.1104970287710497e-06 -3.0688621173169486e-08 2.6566368152907407e-10 1.2132620888784759e-05 -1.0784731225131205e-06 2.9797398694087566e-08 -2.578939688123316e-10 -1.1614993933646419e-09 3.009671227770047e-10 -1.4907648744616585e-10 1.300660666136335e-09 7.790427143336563e-10 5.654383856521159e-10 -3.6248270640801167e-10 -3.5265896535744515e-10 1.7160495136016556e-10 -4.4311968826295874e-10 6.48874687656938e-10 -1.2824904659622688e-10 8.165962987148671e-10 1.2751297321610813e-09 -3.121802534443038e-10 1.9283893040015456e-10 -1.82723012904623e-09 -1.643136575840205e-11 -9.350098749295693e-10 -3.873183300643706e-10 -2.3647353190278027e-09 -1.8528389229061873e-08 9.472893964829843e-09 2.2055750871255537e-08
sex -0.008558451316418672 0.05436650362831431 -0.0014487515545148731 1.2132620888823569e-05 1.6569542289680876 -0.14249786696065067 0.003834730010276009 -3.25357785162524e-05 1.0601429730458687e-05 -3.596169845058535e-05 9.687121249592659e-05 7.788123696407012e-05 1.1063392331193827e-05 5.1317467910072935e-05 -0.00013285380805844996 -4.842950682680238e-05 4.6643284593485416e-05 3.0357366615938417e-05 0.00011510368540021269 8.876725232912767e-05 4.4996550303487004e-05 -6.8785100829930845e-06 8.374593712524271e-06 -1.9859597067821217e-05 -3.927994763201712e-05 6.96765445899595e-06 -5.678909195976016e-06 6.245347369812671e-05 -0.0004463795944558095 -0.0006531873360310982 0.0019402901318261126 -0.00019841722007227127
agesex 0.0008279688204605275 -0.0047214643634386644 0.00012742625750966803 -1.0784731225166423e-06 -0.14249786696063618 0.01244320664124097 -0.0003391999315651594 2.9093202643352383e-06 -3.0134792963255567e-07 2.3301229246523895e-06 -8.668034365727783e-06 -7.732204090554859e-06 -7.454035161597531e-07 -4.844174833012953e-06 1.2507055176944069e-05 4.453639798645877e-06 -4.255398592553713e-06 -2.802466436979694e-06 -1.0206525306467279e-05 -8.612776446639693e-06 -3.689651462214714e-06 -5.961225287722728e-07 -1.5459991896411157e-06 1.7107813882617338e-06 2.9102977917375413e-06 -1.0618151923162942e-06 3.907935674818254e-07 -7.295133338345989e-06 3.7943131694177094e-05 5.0725898528798816e-05 -0.00016106590949566726 1.088517522407319e-05
age2sex -2.5294059702337975e-05 0.00012753745228258792 -3.483094897994723e-06 2.9797398694190054e-08 0.003834730010275258 -0.0003391999315651281 9.359676926028728e-06 -8.116758416062821e-08 -1.1583168303645459e-09 -4.785965888110819e-08 2.463098868936201e-07 2.3662254166318012e-07 1.09514694206878e-08 1.3935231486143726e-07 -3.606391734889168e-07 -1.2804476096169784e-07 1.2350672811929703e-07 8.601303460229423e-08 2.814257358936844e-07 2.569138948337836e-07 9.005754266564944e-08 5.237279554559551e-08 4.9165400347295306e-08 -5.2379573185848005e-08 -7.155823997196236e-08 4.2063922201951025e-08 -1.6032365378023848e-08 2.3223567901219467e-07 -1.0295812168539863e-06 -1.080851875233002e-06 4.103000128357632e-06 -2.558193517862449e-07
age3sex 2.440736189076289e-07 -1.080513977245248e-06 2.982764130547615e-08 -2.5789396881318915e-10 -3.25357785162433e-05 2.9093202643347373e-06 -8.116758416062188e-08 7.115167786872793e-10 4.621541653855769e-11 3.616214618025034e-10 -2.2099375392321912e-09 -2.2485751310143304e-09 4.559110574608388e-13 -1.2510486543645506e-09 3.254072421398582e-09 1.1184324609905854e-09 -1.1396816260859037e-09 -8.640447590596992e-10 -2.4482473358528074e-09 -2.364404345332222e-09 -6.516876533369623e-10 -6.487435446814166e-10 -4.5873099681258564e-10 5.182020089637799e-10 5.268020483316448e-10 -4.724200187489215e-10 2.2954883215459892e-10 -2.2094758408288682e-09 9.093104491248715e-09 6.378806333960164e-09 -3.3241429977340364e-08 3.18581313993527e-09
pcs.V3 -5.149487949717318e-06 -4.302200803110885e-06 1.274923992945251e-07 -1.1614993933625108e-09 1.060142973075391e-05 -3.013479296579565e-07 -1.158316829683202e-09 4.62154165328079e-11 4.885272531558708e-06 5.976782488784753e-07 2.9085390250544055e-08 2.6440419644030538e-08 5.5384578551286034e-08 4.9508146040269656e-08 -4.378211057946505e-08 6.766344280355222e-08 -1.0486054263764116e-07 -6.189695178502819e-09 -1.4346198740761322e-07 -2.024478083088797e-07 9.587820911404107e-08 1.1463756538409816e-07 -6.412265105274685e-08 6.00013342690974e-08 6.511014620313493e-09 -1.1233592609413869e-07 6.536491866690455e-08 -3.271732465668255e-09 -1.8237023816457481e-06 9.388689270689922e-07 -1.8508670190573903e-06 -3.4116766941607025e-07
pcs.V4 4.8208585091517e-06 1.6691751133418658e-06 -3.7598217869208055e-08 3.009671227753365e-10 -3.5961698450690916e-05 2.330122924661696e-06 -4.785965888136283e-08 3.616214618046868e-10 5.976782488784809e-07 5.341901407638589e-06 3.444442237053547e-07 9.003496778973601e-08 2.86458156693885e-07 -5.113230446138402e-08 -3.299949620465836e-07 5.469602007306263e-08 -1.4791639775635312e-07 -1.388421347080884e-07 7.294289054687185e-08 -1.4447389317104857e-07 -4.783110529194652e-08 1.3408759868326744e-07 4.447617852284395e-08 5.250533194054117e-08 2.3828760559224665e-07 6.9437115167683e-08 -9.085831770663737e-08 -1.1264195079387781e-08 2.0059135604102932e-06 -1.0669633916537652e-06 1.0271358340196533e-06 3.363560440432888e-06
