 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.0031009839082130892 0.0010428444139142443 -3.3086092417041936e-05 3.225968106980398e-07 -0.01827758914732824 0.0014345307615720047 -3.681741184660143e-05 3.084132416989129e-07 -4.6434627193193234e-06 7.027066660627705e-06 1.361740030548264e-06 2.4011253574562396e-06 2.9445062699382433e-06 -1.2694692280568317e-06 4.4160607191570216e-06 7.882349311542143e-07 -2.8503658724625384e-07 -9.308741937989252e-07 -1.0223366475903358e-06 -2.7089952578228123e-06 -4.292176236057094e-07 1.809378346928346e-06 2.712810487503967e-06 -1.0025624102621266e-06 -3.381167536821104e-06 -6.450086094398339e-07 -2.6797291399180802e-06 -4.850032141624475e-06 -1.806037085731916e-05 3.800810143513388e-05 -2.796254821630682e-06 -3.0540894892161806e-06
age 0.0010428444139527887 0.03264739543953198 -0.000736582360339205 5.391219766610828e-06 0.4359192539604286 -0.030219333080706536 0.0006800467445588037 -4.96647032930525e-06 -1.7777148136670827e-05 -2.564602377080989e-06 5.651930725584397e-06 -2.9766975442843835e-06 -1.39500901022958e-05 -7.093266837539626e-06 9.7498817263763e-06 6.507721167977208e-06 6.015115439633322e-06 -1.1892182950394639e-06 6.941126941229666e-06 -3.1555563669548685e-06 4.59585492937234e-06 -6.784658533885209e-06 2.6553335359469333e-06 3.3441687493240563e-06 -4.832206062034825e-06 6.2530122696989e-06 -8.76595880192746e-06 1.8436286647382926e-06 -2.314646525924485e-06 8.29852424484818e-05 7.093084689574383e-05 -0.0002214230269495084
age2 -3.3086092417681866e-05 -0.000736582360339748 1.6713279464863442e-05 -1.2301699681987448e-07 -0.009745566113057429 0.0006792348838124112 -1.5369111333482877e-05 1.1284931087623227e-07 4.1081902137186125e-07 4.780135068298786e-08 -1.2787001474871724e-07 4.763004487061971e-08 2.9325739668707257e-07 1.6487480626853892e-07 -2.2519063250154145e-07 -1.5170879253573837e-07 -1.3937520035606825e-07 3.63687206983318e-08 -1.6337753674478027e-07 7.250650426958829e-08 -9.792183293440518e-08 1.3402449872503274e-07 -7.895736124503531e-08 -6.195602442712705e-08 1.2538228400545775e-07 -1.4064789172469575e-07 2.063238432692057e-07 -2.4999253543415115e-08 1.2042664358505865e-07 -1.7842801290228873e-06 -1.1108722668740641e-06 4.357636392248858e-06
age3 3.225968107034179e-07 5.391219766610293e-06 -1.230169968197926e-07 9.106840161907172e-10 7.072224475283045e-05 -4.954597864268633e-06 1.1271630313966292e-07 -8.322227245057386e-10 -3.07081206770291e-09 -2.594069256085588e-10 9.508556835098822e-10 -2.0919831402210584e-10 -1.992965259648626e-09 -1.250534382210487e-09 1.6875119924010806e-09 1.1338011189761092e-09 1.049835018805255e-09 -2.9984216362595906e-10 1.2319880835650793e-09 -5.566790985645451e-10 6.816509052610763e-10 -8.419794932390119e-10 7.01311021645349e-10 3.4088608828891973e-10 -1.0353365454824941e-09 1.0320257598015446e-09 -1.5798705115685251e-09 5.260089031922401e-11 -1.5336959430241007e-09 1.3209825118977842e-08 5.996934510296343e-09 -2.9600826031280376e-08
sex -0.01827758914660958 0.4359192539709617 -0.009745566113296918 7.072224475459542e-05 18.02416033264357 -1.2588078231178346 0.028560490244556095 -0.00021052204070308745 -0.0001431077973661144 3.19141017109463e-05 0.000204127837576423 -0.00010781742726258717 -0.0002675934055505504 -9.007933809953958e-05 0.00010383263006932486 0.0001536009652106985 -0.00012655933279535122 0.0002303207532048354 -0.0001039093909129418 -3.321676126712222e-05 0.0002080868342576653 0.00010805099070246902 -0.0003034476816809324 0.0002586712302245378 9.958994597630364e-05 0.0001613560960357998 3.104030839675898e-05 3.25346026762714e-05 0.0005562854842660972 0.0010410535917812515 -0.0016335940400830466 -0.002046002910597531
agesex 0.0014345307615049412 -0.030219333081298694 0.0006792348838259995 -4.954597864369719e-06 -1.2588078231179414 0.08837370425950979 -0.0020153687643118924 1.492872086115829e-05 9.926318729384456e-06 -1.923855315350549e-06 -1.4257739992257423e-05 6.869755613165154e-06 1.817781240815558e-05 5.677800549662915e-06 -5.29514951895264e-06 -1.0777439008617303e-05 8.86053533715223e-06 -1.597817106944243e-05 6.310638622829749e-06 1.8538746997866706e-06 -1.4045988831025356e-05 -8.49933206622486e-06 2.0280104731979263e-05 -1.7176159758776693e-05 -7.469751583495425e-06 -1.141443302233751e-05 -3.2359158763077934e-06 -2.9906978335580805e-06 -3.356671597083431e-05 -6.854126706671298e-05 0.00012604103412463792 0.00011327399601994512
age2sex -3.681741184545322e-05 0.0006800467445739673 -1.5369111333827585e-05 1.1271630314220389e-07 0.028560490244561105 -0.0020153687643120737 4.6201294492285464e-05 -3.440059043773967e-07 -2.209994440651966e-07 3.6966875650811656e-08 3.2377943259240035e-07 -1.3753272434761933e-07 -4.0312716625717215e-07 -1.1603356506672797e-07 7.487425064989881e-08 2.4313883711755087e-07 -1.9601524612572004e-07 3.640834220730598e-07 -1.261569379767616e-07 -2.661297219212021e-08 3.074583993718268e-07 2.1368575667762073e-07 -4.4363115047771753e-07 3.640061750157051e-07 1.8094845033720266e-07 2.658250136182282e-07 9.312034427844194e-08 8.49835590653569e-08 6.193683192135878e-07 1.5412939799265378e-06 -3.087596361009297e-06 -2.10377717654361e-06
age3sex 3.0841324168913933e-07 -4.966470329409162e-06 1.1284931087860883e-07 -8.322227245233554e-10 -0.00021052204070314486 1.4928720861161063e-05 -3.440059043774293e-07 2.574994005056906e-09 1.5588659153842768e-09 -1.9931943032862762e-10 -2.3928448380929043e-09 8.715037156529218e-10 2.909183398805775e-09 7.995031248340251e-10 -2.014910790419897e-10 -1.7811235259058023e-09 1.3859977992710476e-09 -2.7252552955323006e-09 8.26647877958519e-10 6.465884386674083e-11 -2.1759073081810356e-09 -1.682251461947319e-09 3.1732258180303326e-09 -2.4789339642449686e-09 -1.424423541920392e-09 -2.0374960175589165e-09 -8.196753092246475e-10 -7.696758536415825e-10 -3.344343099643028e-09 -1.15450714193921e-08 2.380877494364122e-08 1.3739762706754877e-08
pcs.V3 -4.643462719326561e-06 -1.777714813661713e-05 4.1081902137065444e-07 -3.07081206769407e-09 -0.00014310779736001827 9.926318728955971e-06 -2.2099944405541147e-07 1.5588659153116801e-09 4.658006638238135e-06 2.3236571278059575e-07 -6.446160854587297e-08 -3.977145378139382e-08 -1.3153051022716904e-08 2.2366332712907292e-07 -1.241476771858653e-08 1.0481683040135982e-07 -1.3694167313470565e-07 2.9506217076552716e-08 -4.244284098086324e-08 5.060579909839211e-09 1.8605965256333233e-07 4.626458571573993e-08 -3.914500013996071e-08 3.3481302936684077e-08 -5.984679374438135e-08 -7.62987854831994e-08 1.3171412809144975e-07 -1.3150842057244112e-07 -1.3274781708723328e-06 2.8852682987170574e-07 1.4893172151936336e-06 -4.547755479496445e-06
pcs.V4 7.027066660628426e-06 -2.564602377044815e-06 4.7801350682170496e-08 -2.594069256025712e-10 3.191410171153656e-05 -1.9238553153916055e-06 3.696687565173871e-08 -1.9931943033542366e-10 2.3236571278057704e-07 4.626325224774586e-06 2.2161384316088523e-07 1.8713326162721737e-07 -4.3220768071427125e-08 -1.625920401590939e-08 -2.0468707678633184e-08 7.631484773135684e-08 3.768105506764586e-09 -1.3330872198372796e-07 7.968226420789991e-08 -6.733023953369749e-08 -1.376698176160624e-07 1.4630247303191207e-08 1.5005892998049563e-07 -3.210236442904764e-08 1.749653367963456e-07 7.188939901904364e-08 -5.6178869747325395e-08 -9.249323993736714e-08 1.2669840700187045e-06 -1.0161667214328724e-06 5.110147267517642e-06 1.665388113052463e-07
pcs.V5 1.3617400305588105e-06 5.651930725683502e-06 -1.2787001475097337e-07 9.508556835265542e-10 0.00020412783757605538 -1.4257739992230441e-05 3.237794325917566e-07 -2.3928448380879106e-09 -6.446160854593957e-08 2.216138431608779e-07 3.959404850157382e-06 -6.845382041530816e-08 -8.124037317365524e-08 -3.8644769064025674e-08 -8.47770780395848e-08 -9.19206160900996e-08 -1.0341292348155746e-07 8.735001165871951e-08 3.2601117777019106e-08 1.6099859740611992e-08 2.2303321016262246e-08 -2.686801908870646e-08 -6.533727760924664e-08 -9.142828933357032e-08 1.2289534601173784e-07 9.902499908742109e-08 1.5353436703064696e-07 1.5505003968713968e-08 4.86639368091255e-09 9.141076012922088e-07 -7.538587239319863e-07 5.434210134375973e-08
pcs.V6 2.401125357455409e-06 -2.976697544355261e-06 4.763004487222157e-08 -2.0919831403382477e-10 -0.00010781742726282376 6.869755613181245e-06 -1.375327243479738e-07 8.715037156554493e-10 -3.977145378136003e-08 1.8713326162722036e-07 -6.845382041531302e-08 4.092944931331323e-06 -5.7792611265118293e-08 4.265026759776119e-08 1.304171896618174e-07 -1.1752882079204583e-07 1.8830868288885079e-07 -1.0016946278196607e-07 7.822119240262425e-08 -5.197442668672115e-10 -3.96416149774311e-08 -1.7698307393094745e-08 -7.433153311947972e-08 3.613252891808895e-08 9.027506069807154e-09 -1.1560826638629609e-08 -1.2442969538920387e-07 7.93738163531584e-08 4.937846412091273e-07 2.010297315266271e-06 -1.2996636237743026e-06 -1.1876443268544245e-06
pcs.V7 2.9445062699304556e-06 -1.3950090102407466e-05 2.932573966896105e-07 -1.992965259667297e-09 -0.00026759340554880065 1.8177812408031878e-05 -4.0312716625432956e-07 2.9091833987845387e-09 -1.3153051022646296e-08 -4.3220768071415326e-08 -8.124037317364123e-08 -5.7792611265131145e-08 4.86366198556337e-06 2.365418461757556e-08 -1.4598228174558294e-08 -1.460103801952156e-07 5.7066304864316225e-08 -1.5328113965259887e-07 -9.05496883751991e-09 -1.6344267568908788e-07 -1.3648659008483202e-09 -1.460419203012814e-07 -6.637172288281626e-08 -9.41138375678962e-08 1.7822615843704068e-08 -2.2764210041613013e-08 7.014542081625297e-08 5.0727289582199385e-08 -1.3521235415067135e-07 -2.5375927810371687e-06 1.6642869280755118e-06 3.938128824323488e-06
