 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.010313278074897283 0.0037863155557726694 -0.00011975450261058552 1.2019512039649114e-06 0.011027406829333125 -0.00106949415722002 3.2543368201420366e-05 -3.1454138025252195e-07 -4.4408811071312877e-07 2.1234370706992726e-06 2.0989740445547376e-06 -8.53583912265043e-07 1.1809558883804525e-06 -9.001863195950132e-06 -2.957303532346942e-06 -2.085872335191075e-06 -1.6077097535597494e-06 -4.0925431671973966e-06 -1.0111683024398911e-05 -4.169180100677025e-06 -5.602486404307731e-07 2.7819910664922055e-06 3.681310288322316e-06 -1.2463853373902468e-06 -4.980563845923491e-07 -3.607024088098916e-06 6.663455534962957e-06 -4.3505764036711275e-06 2.0648728358856673e-05 6.307707420444233e-05 -0.0001415286019251834 -1.316405843553958e-05
age 0.003786315555794531 0.004227783177312667 -0.00012265593629104873 1.1197936631183193e-06 0.042847815935339456 -0.003976145581264959 0.00011510846441783283 -1.048974337235424e-06 -2.672156619312324e-07 1.1088922419355582e-07 -2.8174171723099335e-06 1.105208802918188e-06 -1.6383142915371806e-07 -1.3836237434894402e-06 1.577297351130048e-07 -9.732359275078323e-07 -1.0377464354274315e-06 -3.648251324699909e-06 -2.020686330703167e-06 9.487555469977562e-07 -1.2870090157559446e-07 2.3602762692469787e-07 1.2010019217032179e-06 4.76482440520011e-07 -2.325224211538753e-06 -2.6084641530143974e-06 2.2619441124546634e-07 4.371947925088559e-07 1.9085997628971042e-05 1.1814567045684143e-05 3.402924884085603e-05 -6.815987796175996e-05
age2 -0.0001197545026111993 -0.00012265593629101507 3.601756663786375e-06 -3.326490265363332e-08 -0.001226119740861237 0.00011514251523988083 -3.3730699648992257e-06 3.109072913783207e-08 9.01806549741944e-11 1.3938429280811767e-08 7.331536346582196e-08 -3.074715340915171e-08 1.4026152673404453e-09 4.577017104602587e-08 1.1107395861776385e-08 4.174875144263813e-08 2.9228582525736002e-08 1.0713605413785243e-07 7.568963269710688e-08 -2.424774073801609e-08 -3.4157479579065175e-09 -1.766731674272564e-08 -3.802969768006693e-08 -2.037579698149364e-09 5.729696521873162e-08 7.4201200936146e-08 -1.904574898494086e-08 2.398219909780091e-09 -5.7159334720937e-07 -3.626869846129125e-07 -5.774363016013187e-07 1.6808793307951876e-06
age3 1.2019512039721111e-06 1.119793663120641e-06 -3.3264902653705706e-08 3.109174282635567e-10 1.1059354032856437e-05 -1.0495877729528038e-06 3.109907600070087e-08 -2.900554606804295e-10 7.288647204684401e-11 -2.2791310311573064e-10 -5.908153747880702e-10 2.5488041196274204e-10 7.915275672084747e-12 -4.979132285939253e-10 -2.4953132181200934e-10 -4.861251165157392e-10 -2.4357954913872286e-10 -9.820875527776037e-10 -8.565711334577542e-10 1.8662769818602047e-10 9.417559302591429e-11 2.319219336287297e-10 3.7250721783223265e-10 -9.08010117109704e-11 -4.1166720891346416e-10 -6.803810933910701e-10 3.039760008548428e-10 -1.4828687178402414e-10 5.258234499388011e-09 3.4001095712435115e-09 2.6847064082174066e-09 -1.3424356160405517e-08
sex 0.011027406830050502 0.04284781593589805 -0.0012261197408773342 1.1059354033002281e-05 0.9561188121933898 -0.08755548662452055 0.0025036698484056305 -2.2545905543456557e-05 2.135313386067563e-05 2.4762317125613223e-06 -1.987541274238566e-05 2.365472969751855e-05 -2.9410199914832052e-05 4.3731731849575095e-05 -1.1008180389317669e-05 -1.7428901356043606e-05 -9.5487730469201e-06 -9.257369204088873e-06 2.2543728507152597e-05 5.541144912616526e-05 3.500872204871077e-06 -7.811685594487574e-06 -2.0795007859158975e-05 -2.3046774118531527e-05 -1.716433299357663e-05 -2.2172793969643494e-05 2.039540069023615e-06 3.060082755037751e-05 -3.6419769305425175e-05 0.00047051076254549733 0.0009653241639436464 -0.0013474370329331256
agesex -0.0010694941572813451 -0.003976145581310571 0.00011514251524119193 -1.049587772964691e-06 -0.08755548662451822 0.008132779410492712 -0.00023552394014109574 2.1449358893019995e-06 -1.894003832656038e-06 1.838743050245661e-07 2.010847165288063e-06 -2.2358497696504314e-06 2.526501215241489e-06 -4.200536464232149e-06 1.4198997192864497e-06 1.984190300663919e-06 4.895572072715006e-07 1.0114084662372187e-06 -1.8816021595262408e-06 -5.181902793585004e-06 -7.958141622786901e-07 3.479043518232423e-07 1.8657549912390112e-06 2.6737800598442626e-06 9.64301884616717e-07 2.1008241031872347e-06 -5.842349869272256e-08 -2.711001250032509e-06 7.143896767734251e-07 -4.387915476049906e-05 -7.463647279805046e-05 0.00011686123955894183
age2sex 3.254336820321678e-05 0.00011510846441908695 -3.37306996493622e-06 3.1099076001042595e-08 0.0025036698484054687 -0.00023552394014108712 6.907916028678022e-06 -6.368230519032396e-08 5.346518205885471e-08 -1.8223466411726394e-08 -6.216322157802185e-08 6.659372186875033e-08 -6.965586275136203e-08 1.2467806757730092e-07 -5.1831479290608474e-08 -6.898591012477673e-08 -1.4335663914353766e-09 -3.173939553175121e-08 4.481040033067082e-08 1.5117703717278575e-07 3.6782725013657805e-08 -1.4219181010363463e-09 -5.370050182618774e-08 -9.245086148105338e-08 -1.151803316061207e-08 -6.360457281582668e-08 -2.5394248935919354e-09 7.339148715225794e-08 5.8090474999435e-08 1.1692962324124863e-06 1.942977037892763e-06 -3.2063090159774357e-06
age3sex -3.145413802692784e-07 -1.048974337246367e-06 3.109072913814853e-08 -2.9005546068332757e-10 -2.2545905543453954e-05 2.1449358893018153e-06 -6.368230519032086e-08 5.9452888123208e-10 -5.072559058939764e-10 2.9415030948704307e-10 6.00732051098788e-10 -6.101052914141152e-10 6.092605569505326e-10 -1.152411729021013e-09 5.829574348385376e-10 7.334998492519645e-10 -1.0505428510684189e-10 2.9654517301034115e-10 -3.1443093539408606e-10 -1.3931837684511498e-09 -4.709705132720798e-10 -2.536800554829397e-11 4.574757384443074e-10 9.624831710354891e-10 -6.41248648271162e-11 6.041258244282384e-10 2.7121469506773295e-11 -6.230015966630575e-10 -9.984763817219996e-10 -8.744993740801772e-09 -1.7355201772204042e-08 2.752784503254172e-08
pcs.V3 -4.4408811069281506e-07 -2.6721566190688405e-07 9.01806542635036e-11 7.288647205337317e-11 2.1353133860942307e-05 -1.8940038326812054e-06 5.3465182059596154e-08 -5.072559059008524e-10 2.9153104403993295e-06 1.1964463957827675e-07 -1.6659127207150303e-08 -3.535739334671681e-08 6.459780510214455e-08 3.3974039169120325e-08 -1.4586725971278233e-08 4.9760157132642114e-08 -8.00840112320825e-08 9.775809433706002e-08 -5.219661364047384e-08 -4.860475176071347e-10 -8.337153701798903e-09 1.7228332684357663e-08 -7.102305189471823e-08 2.6985789289230226e-08 1.8279164359603732e-08 -9.311884278072837e-09 7.310408668607855e-08 2.832675916902161e-08 -9.935452332040955e-07 4.2153260345946657e-07 -2.578406350196628e-06 1.636563743360118e-06
pcs.V4 2.1234370706926166e-06 1.108892241920642e-07 1.393842928085555e-08 -2.2791310311613391e-10 2.4762317126462755e-06 1.8387430501666137e-07 -1.8223466411497202e-08 2.9415030948495614e-10 1.19644639578281e-07 2.807765688884806e-06 4.799223688479522e-08 1.7524469709704282e-08 3.656740570823526e-08 -4.8628780778244833e-08 -5.8485329466967324e-08 4.192410582608869e-08 7.857927524195626e-08 -4.40324975110055e-08 3.304939352698658e-08 -3.520057935338347e-08 -1.2391326177291645e-07 5.993262672648801e-08 8.110269128018113e-08 2.675861693183045e-08 4.5261205193403006e-08 3.052372807285682e-08 1.2721943776332096e-08 4.185669807456913e-08 6.173769227344865e-07 7.20511208132446e-07 4.2860244597341235e-06 -2.7017411763844045e-06
pcs.V5 2.098974044544842e-06 -2.817417172303532e-06 7.3315363465624e-08 -5.908153747861374e-10 -1.987541274195462e-05 2.0108471652474227e-06 -6.216322157682731e-08 6.007320510877578e-10 -1.665912720713389e-08 4.799223688479259e-08 2.5746349023203365e-06 3.725893633937176e-08 7.634242169204364e-09 2.7918909870121094e-08 -3.325060897908542e-08 -5.88805580100679e-08 6.335501629685375e-08 1.0749808176371368e-07 -1.7823952037085537e-08 -3.3559597971967407e-08 3.0050072716194426e-08 -2.980642700339322e-08 -5.6915482186361276e-08 -8.985517632561896e-08 3.3531216719593605e-08 6.170963001245658e-08 5.235636903326128e-08 2.468813420679675e-08 3.242598756018999e-07 2.8649717204295615e-07 -3.9622695060560023e-07 1.4552853253970968e-06
