 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.02866374827070359 0.010586427805112188 -0.0003416881536975259 3.5053999616391263e-06 0.04946855657775895 -0.005080522787107693 0.00016519868939916143 -1.7126833256854636e-06 4.94784569675155e-06 2.944009362502451e-06 1.1418768768057054e-06 -6.86779898461327e-06 3.113298299341297e-06 -1.4104875994714288e-05 4.377076127936119e-06 2.37104374236146e-07 -3.0655912732258973e-06 -3.2116388160023646e-06 -2.1748033396806e-05 -6.213591849644775e-06 -4.8539507690824435e-06 -1.641238761751408e-07 1.491641254062127e-07 7.190576655519264e-08 6.7687689690015466e-06 -9.266763435761858e-07 1.663829176526542e-05 -9.367863613551129e-06 -2.8338210260085546e-05 0.00015984569775825155 0.00013150483742172588 -0.0001954743540757818 -3.7999470276484346e-05 -7.793063524976422e-05 -5.874956709507541e-06
age 0.010586427805144454 0.008158954456310857 -0.0002460431229862079 2.3491100407213897e-06 0.08089549419322019 -0.007766068808368019 0.00023397593761580459 -2.2325879124428473e-06 4.639321048900198e-06 -1.3027097985442502e-06 -5.5010116925374195e-06 5.467529085860712e-07 7.700887768512307e-07 -9.334592216195659e-07 2.1491382971252967e-06 2.317818516824137e-07 -2.3172703300761637e-07 -3.584635411636371e-06 -5.139022462887659e-06 1.7461521565247223e-06 -4.769774050905738e-07 -1.650769862499828e-06 6.924120919567304e-07 4.2724541751681346e-07 1.019086555419829e-06 -2.7292152833422e-06 2.6390792295574423e-06 -5.035532303310029e-07 1.9214846904216372e-05 3.260297938831852e-05 -4.6089807252492484e-06 -1.7038305120124948e-05 -1.2307538350583367e-06 -2.1039659706728308e-05 -1.738259716974378e-05
age2 -0.0003416881536991936 -0.00024604312298705873 7.502326226740927e-06 -7.238891444510605e-08 -0.0024139360106560483 0.0002342773688516117 -7.1354048567729355e-06 6.87972812393029e-08 -1.5531030461149015e-07 6.436685045481308e-08 1.5378229640328444e-07 -7.395657431393347e-09 -2.2355367946837782e-08 2.989711058702833e-08 -4.829772693000574e-08 5.43652036619538e-09 5.971221038370695e-09 9.211461861869757e-08 1.9202559257977082e-07 -5.0750884113214204e-08 8.259864488007493e-09 3.706938252648935e-08 -1.3851878338009275e-08 8.379865117477161e-09 -4.498053480472469e-08 7.608440459801178e-08 -1.0235981435661668e-07 3.6151677180859935e-08 -4.135488563235043e-07 -1.1224114828518487e-06 -2.1177578906405872e-07 9.030995615688713e-07 -1.7081578190636185e-07 8.467207031445853e-07 5.349679057637982e-07
age3 3.5053999616470642e-06 2.349110040719644e-06 -7.238891444484854e-08 7.060046436733048e-10 2.2849446344639892e-05 -2.239242369915194e-06 6.891195213995974e-08 -6.714752844459201e-10 1.6184386078361318e-09 -7.614359307211978e-10 -1.369965593418545e-09 -3.953937157001304e-11 1.7609404797942426e-10 -3.4055770121979863e-10 3.1499820491070085e-10 -1.0971417054967189e-10 -4.0858291512712526e-11 -7.136667777003922e-10 -2.1906180892784396e-09 4.4451824738289245e-10 -3.2421073942851167e-11 -2.9588633198844395e-10 6.156933636669618e-11 -2.5187929818368306e-10 5.978449511178101e-10 -6.64340326247786e-10 1.2466796474006292e-09 -5.227689868111035e-10 2.5043979925756987e-09 1.1262476525473526e-08 4.931364810620122e-09 -1.0237202937011556e-08 2.8513535766014796e-09 -8.651568990510674e-09 -5.367386199473665e-09
sex 0.04946855657870504 0.08089549419356895 -0.002413936010667453 2.284944634475804e-05 1.6976792063978028 -0.15964858871183063 0.0047048403513803155 -4.383572106028304e-05 7.538972168393462e-05 -2.9080184484992596e-05 -5.393567656843923e-05 2.7438150056398436e-05 -5.8131201885490424e-05 0.00010349068607668373 -1.719941928485702e-05 1.798054247257452e-05 3.785615298796578e-06 1.990899445180474e-05 2.15141606671429e-05 7.885122495487045e-05 1.8904619276863416e-05 -3.2651340147253506e-05 -3.672275880254984e-05 -7.045517015670104e-05 2.394034953492384e-06 -1.6707218307336226e-05 2.309423352409536e-05 4.3879502027230684e-05 -0.00022105059300905894 0.0005976192639918156 -0.0007272109442962803 0.0010001163121648622 -0.0005344431880974571 0.001112504573383066 3.741485864551623e-05
agesex -0.00508052278719501 -0.007766068808401113 0.00023427736885270694 -2.239242369926551e-06 -0.1596485887117907 0.015204403079236655 -0.00045316486982787784 4.2648289107586225e-06 -7.404330182171914e-06 3.3706093999504886e-06 5.733260592590401e-06 -2.6831635469085137e-06 5.275422920387951e-06 -1.028335806649592e-05 2.2111275031357584e-06 -1.3239551444261752e-06 -1.1104245900974586e-06 -2.1015009747832785e-06 -9.765413912990806e-07 -7.721861173128484e-06 -2.5390884590094446e-06 2.7844907107830444e-06 3.1466010677005414e-06 7.567529929908187e-06 -1.0809677450025389e-06 1.6900708453668963e-06 -2.096987763113424e-06 -3.880061401759564e-06 2.2525629812839185e-05 -5.82928475375706e-05 5.306194260564833e-05 -6.232689077799611e-05 3.205316231395009e-05 -8.715540281376592e-05 -8.480967527707715e-06
age2sex 0.00016519868940109995 0.00023397593761589322 -7.13540485678004e-06 6.891195214007278e-08 0.004704840351377814 -0.0004531648698277528 1.3660010830338023e-05 -1.2995220857014985e-07 2.2935616743936957e-07 -1.2221054406646791e-07 -1.8675773872871418e-07 8.417799474930007e-08 -1.5490402450195797e-07 3.167850172812623e-07 -8.279667062032624e-08 2.9883545210684644e-08 5.408879324623099e-08 7.299498198101883e-08 -1.1379190819585374e-08 2.3526575896274755e-07 9.569613307083286e-08 -7.52527407023804e-08 -8.939086075469133e-08 -2.4653015583791745e-07 5.6173688809691305e-08 -5.5056864506838844e-08 6.264220293215071e-08 1.0513044468561842e-07 -6.366124978371375e-07 1.5720352052177477e-06 -1.2014754900667029e-06 1.3414496305256492e-06 -5.54595481021986e-07 2.21486733363228e-06 2.388488690697106e-07
age3sex -1.7126833257046102e-06 -2.2325879124452804e-06 6.879728123941305e-08 -6.714752844473403e-10 -4.3835721060246406e-05 4.2648289107562e-06 -1.2995220857011272e-07 1.2500018848560253e-09 -2.287524416754525e-09 1.3772017816338747e-09 1.9048548349356973e-09 -8.172486515822774e-10 1.4612780032428916e-09 -3.0517702534672977e-09 9.6040907487981e-10 -2.1478826844601462e-10 -6.771780004911864e-10 -8.088524899711438e-10 5.045588391611038e-10 -2.246101388875745e-09 -1.0812600609082982e-09 7.015730808530196e-10 7.675027991288644e-10 2.45526570430287e-09 -7.744083621482783e-10 5.445880887976773e-10 -6.846185146694657e-10 -9.027468168931388e-10 5.437969481232805e-09 -1.154509267215735e-08 8.216334976843474e-09 -1.0684988733207203e-08 1.6499175793386534e-09 -1.841688702233975e-08 -7.432729706649224e-10
pcs.V3 4.947845696777079e-06 4.639321048892033e-06 -1.5531030461131387e-07 1.6184386078351573e-09 7.538972168366947e-05 -7.4043301821485315e-06 2.2935616743873424e-07 -2.28752441674916e-09 3.5728645855690277e-06 1.1902975671724752e-07 -4.1660189326735384e-08 -3.2484094016384024e-08 1.1080583809654515e-07 9.343227916043322e-08 1.3271898070144958e-08 8.485671750543046e-08 -7.667333634759076e-08 1.3187840272400712e-07 -8.605399487768918e-08 -9.83839291207069e-09 3.091601987994782e-08 -4.933190970346429e-09 -1.2786389038576685e-07 4.1170153009058286e-08 5.875256953155734e-08 -2.5718373160762203e-08 1.2350731406522627e-07 7.239803136710862e-08 -5.752802267986975e-07 1.4557691586230768e-06 6.943102819429311e-07 -3.885156664600854e-06 2.187959251411611e-06 -2.696844370166246e-06 -1.282004937228635e-06
pcs.V4 2.944009362483227e-06 -1.302709798551549e-06 6.436685045505773e-08 -7.614359307237716e-10 -2.908018448500361e-05 3.370609399952555e-06 -1.2221054406656254e-07 1.3772017816350915e-09 1.1902975671724115e-07 3.384974255818635e-06 4.6172909512730503e-08 5.0571401543803214e-08 8.740036639889878e-08 -2.582898883880973e-08 -8.621621159987194e-08 1.7899562158092894e-08 9.161060574846487e-08 -5.496150745627512e-08 1.4514639320180458e-08 -9.857046801410845e-08 -1.9057865243863327e-07 8.979495499529099e-08 1.0112714575086453e-07 6.313481389601603e-08 1.1501574043674126e-07 6.377306905556212e-08 -4.804513235118078e-08 2.8740425434385628e-08 1.2279787803022748e-07 6.964196471360897e-07 -1.942843230571839e-08 6.090691018594663e-06 -3.301523477300534e-06 -1.7772710858569015e-06 3.8042662226263553e-06
