 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
pcs.V5 2.8182594781802884e-06 -4.809062712059185e-06 1.3379935868756978e-07 -1.1823741044113724e-09 -5.3944344162530984e-05 5.690990798367766e-06 -1.8611687490857687e-07 1.9062997357887995e-09 -7.4299062761356e-08 4.9227237242047085e-09 2.9915374013165994e-06 5.68513009126009e-08 2.4903861061134978e-08 -1.7243921920154168e-08 -1.416568179957952e-08 -7.632021078709365e-08 2.832777521515212e-08 6.989006212576993e-08 -3.9303640501152744e-08 -3.8438065863573476e-08 -4.714356272691373e-09 -3.8247973614279676e-08 -6.036987605099357e-08 -1.3871134532611466e-07 1.112419287009246e-07 9.673405624537e-08 6.928153093484979e-08 3.691733570739671e-08 5.149561510014347e-07 1.0459202594483544e-06 -1.4695521838769865e-06 -7.880545546402715e-08 8.400964466405906e-07 1.629366601367647e-06 6.115566884109633e-08
pcs.V6 -6.5632458383404265e-06 1.3988330907663572e-07 6.242882843392577e-09 -1.7286483907680439e-10 2.4671150205278494e-05 -2.3081229797916895e-06 6.913764933956924e-08 -6.450860403240109e-10 -5.749916627552635e-08 6.02043575369149e-08 5.685130091260411e-08 2.885325448056134e-06 4.4801388036273825e-08 8.51383237189955e-08 -5.958744461044702e-10 -7.730875361020408e-08 1.0151456728284628e-07 -4.693961551141529e-08 -4.477616016333866e-08 -8.875245392090533e-08 3.007527563530041e-08 7.524466432191282e-08 -5.762113710602366e-08 2.951501088582871e-08 -2.980163149420902e-08 6.55368475918049e-09 -1.1600233754136451e-07 2.6821676109444822e-08 3.0748420480855595e-07 -2.986828930644181e-09 -2.777040257156875e-07 1.0041334951753565e-06 1.6255760187990472e-06 1.232565063170088e-06 -2.4393748703615814e-06
pcs.V7 2.332131687511653e-06 1.0155339016663626e-06 -3.167063628973714e-08 2.8570477421622774e-10 -3.760793665223194e-05 3.2666624392402543e-06 -9.213381748729058e-08 8.373253285157616e-10 8.691621177670604e-08 8.308937315460629e-08 2.4903861061133572e-08 4.480138803627372e-08 3.4602484928909555e-06 5.363161416585325e-08 -4.748251834520771e-08 -9.072338690727678e-08 -2.233542074940807e-08 -9.681617494888366e-08 -7.857070045314508e-08 -1.1363467943326962e-07 5.5873546240304784e-08 -4.8010588653567174e-08 -1.2002884275163534e-07 -4.147228923140277e-08 -7.264017156466152e-09 1.62986331284486e-08 -4.796652517464642e-08 -5.336928211985023e-08 2.949747087923279e-07 7.398256248924903e-07 -6.963017650810325e-07 1.9609782139286556e-06 -3.5810530777236967e-06 3.5051830275640086e-06 -1.4024311422318312e-06
pcs.V8 -1.2375264370206852e-05 -1.3978186777670951e-06 4.6286622077802644e-08 -5.103183115138034e-10 7.034698693788993e-05 -6.974980812987234e-06 2.150376270720522e-07 -2.072299686228305e-09 7.19905215232072e-08 -3.98176254761132e-09 -1.7243921920150638e-08 8.513832371899744e-08 5.3631614165851496e-08 3.3570216534324513e-06 8.452984455919177e-08 7.152097174052162e-08 7.63870019094472e-08 2.1262658081304406e-07 -5.3706602278811176e-08 -1.7124098514837607e-07 -3.6978962672242654e-08 -5.8114659070964104e-08 4.659644994530245e-08 8.311944123799225e-08 1.1764529557724326e-07 6.651618008570129e-08 -1.0364278590796777e-08 -3.405234760242699e-08 6.511773449380394e-08 -3.117296177397101e-07 2.634572680266704e-06 -1.7749733085640917e-06 1.2033850190405222e-06 -2.280931418677695e-06 -3.228414318309047e-06
pcs.V9 4.037785106022478e-06 2.2305141183544293e-06 -5.38660821046619e-08 4.0920920045662224e-10 -8.51588893316141e-06 1.0981291701300982e-06 -4.054444067700267e-08 4.6289475007478406e-10 -2.40185165911493e-08 -8.059073476099191e-08 -1.4165681799587315e-08 -5.958744461017373e-10 -4.748251834521153e-08 8.452984455920035e-08 3.3049608878845262e-06 3.4734078603577656e-08 4.261051612831544e-08 -6.951574808085696e-08 -5.096304794209213e-08 -1.5531846920749535e-07 1.5655570182633968e-09 -4.3334019207372306e-08 4.362240264051198e-08 -5.378288686208551e-08 -1.1521987392551529e-07 -1.1056003564701846e-07 3.85107713541736e-09 1.2148002961697792e-08 3.735738925288406e-07 1.8295673713407477e-06 1.0747408497782953e-06 -2.783128414860454e-06 -1.1077636153201916e-06 -3.2985610083627796e-06 1.0588968682738574e-06
pcs.V10 2.0054027734333544e-06 1.0868126113910878e-06 -2.5461050125260607e-08 2.2778395699944705e-10 2.277759881371743e-05 -2.1001150006460814e-06 6.139646576690308e-08 -5.836161359400338e-10 7.494837767540106e-08 -2.808280003605367e-09 -7.632021078709057e-08 -7.73087536102043e-08 -9.072338690727578e-08 7.152097174051866e-08 3.473407860357539e-08 3.458208905566053e-06 5.447148062409291e-09 4.187452212321789e-08 1.8079343993835992e-08 -2.3297834048921587e-08 -5.202355009017202e-08 -4.12937408720441e-08 1.6793634506442544e-07 5.04179633428367e-08 -6.480790914375246e-09 1.925609130169589e-08 5.2101793539631915e-08 -3.583877690906085e-09 7.258952877043093e-07 2.0177025278513047e-06 3.569983889461169e-07 -1.1011236128218255e-06 -1.508590351718513e-06 2.9917077113153205e-06 -3.878949537464841e-06
pcs.V11 -4.229098757621417e-06 1.8592579402296136e-08 3.3576211500364747e-09 -6.505245104743033e-11 8.425284240002852e-06 -1.2812910557436818e-06 5.111766713150722e-08 -5.778316435668548e-10 -7.973353528465773e-08 6.754706493594544e-08 2.8327775215156647e-08 1.0151456728284582e-07 -2.233542074940702e-08 7.638700190944462e-08 4.2610516128314104e-08 5.4471480624087026e-09 3.442346708030496e-06 1.2362355784589107e-07 8.229683926032669e-08 -1.0328681315135826e-07 8.155469419269954e-08 -1.5370362185903213e-07 -3.722299550329081e-08 1.2598521179249996e-07 -1.116273060529572e-07 7.970547461590796e-08 -8.708720200927882e-08 9.457174565709831e-08 -6.034449747603214e-07 -1.4282634514212687e-06 -8.223685717323412e-07 1.1777014589648728e-07 2.896519684484972e-06 -1.831677785428194e-06 1.3044068900462592e-06
pcs.V12 -2.2520369417362256e-06 -2.9458198240640214e-06 7.823713318701898e-08 -6.358874231932157e-10 6.488381521732781e-06 -7.707897900930429e-07 2.9319666764500813e-08 -3.4476412494474586e-10 1.2204230164432902e-07 -5.816422132624388e-08 6.989006212576557e-08 -4.693961551141322e-08 -9.681617494888714e-08 2.126265808130504e-07 -6.951574808085917e-08 4.187452212322005e-08 1.236235578458922e-07 3.3240873312785353e-06 -1.851977409041796e-07 -1.2374418624978143e-08 2.085876914780439e-08 -8.166598259536384e-08 -2.143480988514234e-08 -8.586010177712298e-08 -7.147135530327043e-08 -1.9388411065094323e-08 -2.161177326736225e-08 4.822945124671043e-08 -5.21585059162603e-07 1.4535544036846047e-06 8.127719566514307e-07 -4.208608927942828e-06 3.6147649037527903e-06 1.447903328590709e-07 -4.3302393848250255e-06
pcs.V13 -1.345449214520934e-05 -4.131546224337756e-06 1.4999838909833248e-07 -1.6698340452678722e-09 -9.551960929449189e-06 1.778577811472948e-06 -8.39442672571168e-08 1.0838156737204882e-09 -1.0614121793808272e-07 2.8999422204751907e-08 -3.930364050114998e-08 -4.477616016334157e-08 -7.857070045314433e-08 -5.3706602278816106e-08 -5.096304794208854e-08 1.8079343993834076e-08 8.229683926032264e-08 -1.8519774090417927e-07 3.5186469662834096e-06 -1.0857874331255032e-07 8.069678741916871e-08 -6.465209533446569e-09 -1.2553979612102785e-07 -2.7116956390670065e-09 -1.9258072166370385e-07 1.5449213430001315e-08 -1.4883569267239495e-08 -4.600821426010462e-08 5.89700467406259e-07 -2.870870115229624e-06 -1.9392947450341546e-06 5.89211587265352e-07 1.8070297120947464e-06 5.484353036093499e-07 1.2153148603568852e-06
pcs.V14 -2.7962879881753213e-06 1.7044509383809222e-06 -5.3663790309479266e-08 5.229296242410761e-10 6.859372141261882e-05 -6.648264920041059e-06 2.0171695230540738e-07 -1.933572979032642e-09 -3.660908724796098e-09 -9.12969959412954e-08 -3.843806586356965e-08 -8.875245392090396e-08 -1.1363467943326938e-07 -1.7124098514837885e-07 -1.5531846920750287e-07 -2.329783404891964e-08 -1.0328681315135517e-07 -1.237441862498496e-08 -1.0857874331254635e-07 3.359562395412835e-06 -5.220633833080906e-08 2.4714035426407142e-08 -3.702188379645937e-08 -1.259691773252099e-07 4.402352055509775e-08 -9.183258263327161e-08 -6.511127067790087e-08 5.5874879168935375e-08 -2.2288212814066362e-07 1.2735312139414301e-06 1.2104010251399067e-06 1.4201808263534909e-06 -1.049900956742215e-06 -1.6600362039041115e-06 -2.9948333324901514e-07
pcs.V15 -6.664880448950117e-06 -2.069055064020345e-06 6.167984775625377e-08 -5.921595495891405e-10 -2.924088858235582e-06 -1.512300173369018e-07 1.4850313917220535e-08 -2.198102504974509e-10 2.6747136810543656e-08 -1.526471238873275e-07 -4.714356272684722e-09 3.007527563529834e-08 5.5873546240307286e-08 -3.697896267224878e-08 1.5655570182642095e-09 -5.202355009017388e-08 8.155469419269783e-08 2.085876914780351e-08 8.069678741917303e-08 -5.220633833081513e-08 3.4410853477488714e-06 -7.066037559422194e-08 -6.976472709167844e-08 -3.5940108298847125e-08 2.285353756876755e-08 -1.4177774926734623e-07 -2.5337629313685575e-08 -7.819736529891757e-08 1.1517872532129949e-06 -2.2541711087322665e-06 -3.4972871735569137e-07 -1.379070698405034e-06 4.9428696558821385e-06 8.377238652001615e-07 -4.11738214036216e-06
pcs.V16 4.687394225276308e-07 -1.32661913478949e-06 2.6160582775496638e-08 -1.6441359517836358e-10 -2.116614235400126e-05 1.7335570683023653e-06 -4.3195897326571755e-08 3.592659998463626e-10 -1.346059825856904e-08 8.635960975710019e-08 -3.824797361428255e-08 7.524466432191313e-08 -4.801058865356786e-08 -5.8114659070961385e-08 -4.3334019207370466e-08 -4.1293740872043874e-08 -1.5370362185903248e-07 -8.166598259536216e-08 -6.465209533447853e-09 2.4714035426409396e-08 -7.066037559422328e-08 3.40510529968409e-06 2.9777756554912505e-08 -5.138232964997216e-08 -1.2589268833678306e-07 -6.418201634494706e-08 -1.2179392335184915e-07 -3.5566120386560705e-08 -6.723780148242628e-07 5.559989628055303e-07 3.100398444898362e-06 -1.7055896420728117e-06 1.899289241088187e-06 -6.3014506777877816e-06 2.100481825614777e-06
pcs.V17 1.823005705376489e-06 1.157971584397792e-06 -3.3826028352693233e-08 3.008124314090762e-10 -2.6564120717293985e-05 2.034970480780969e-06 -5.066184558288548e-08 3.6766677724365145e-10 -1.1622988562990399e-07 9.058463692087914e-08 -6.036987605099479e-08 -5.762113710602364e-08 -1.2002884275163497e-07 4.6596449945303794e-08 4.3622402640514345e-08 1.6793634506442497e-07 -3.722299550329124e-08 -2.1434809885140306e-08 -1.2553979612102854e-07 -3.702188379645895e-08 -6.97647270916798e-08 2.9777756554912984e-08 3.5495063151760154e-06 8.869674310943076e-08 2.1190398495573622e-07 6.360818546081205e-08 -5.7541001129255324e-08 -1.8461205686965035e-07 5.472801936446017e-07 -3.9206789932449175e-07 9.323010821706019e-07 -5.2561137420792124e-06 5.505779272724877e-06 -2.622363321414932e-06 -2.5262407610276713e-06
pcs.V18 7.502800028394998e-07 1.3067019081620222e-06 -2.4109495009481525e-08 9.936296024826251e-11 -4.110898140090726e-05 4.485359412964885e-06 -1.474530498349895e-07 1.4843289968975128e-09 1.4342626243985946e-08 5.220801152829166e-08 -1.38711345326115e-07 2.9515010885826523e-08 -4.147228923140094e-08 8.311944123798945e-08 -5.37828868620792e-08 5.041796334283437e-08 1.2598521179249715e-07 -8.586010177711942e-08 -2.7116956390698863e-09 -1.2596917732521352e-07 -3.594010829885209e-08 -5.138232964997015e-08 8.869674310943201e-08 3.316149822080292e-06 -8.245244454780939e-08 1.948940426165102e-08 -4.1979252013374706e-08 1.1635951679404029e-07 8.010668604518027e-07 -4.938567167037875e-06 -1.2556853024165864e-06 -2.875507567365827e-07 5.874715695144801e-06 8.89853487187514e-07 4.171698545342701e-07
pcs.V19 4.48138391402925e-06 6.001025194694918e-07 -2.797373079302936e-08 3.7248473918691373e-10 -4.708785079117668e-06 -1.125800126767559e-07 1.813938899774411e-08 -3.174562914576901e-10 6.487815036996879e-08 9.448046184939973e-08 1.1124192870092429e-07 -2.9801631494208076e-08 -7.264017156466597e-09 1.1764529557724541e-07 -1.152198739255162e-07 -6.4807909143749025e-09 -1.1162730605295605e-07 -7.147135530326975e-08 -1.9258072166370282e-07 4.402352055509866e-08 2.285353756876881e-08 -1.258926883367833e-07 2.1190398495573571e-07 -8.245244454781055e-08 3.3742393237945303e-06 1.1561202580942592e-07 1.240660504680379e-07 -1.4719813201433501e-08 -1.3310908141012511e-06 1.177631253321496e-06 3.335779054705436e-06 -7.408369095023557e-07 7.964681365379606e-07 -8.381309725599101e-07 -5.354916568994413e-06
pcs.V20 3.945408550994685e-07 -2.4942817951201636e-06 6.915054290134407e-08 -6.025001333299751e-10 -1.835340707592529e-05 1.8993199071808475e-06 -6.317578399953892e-08 6.52243034257664e-10 -1.6404276320985277e-08 4.744042815190974e-08 9.673405624536615e-08 6.553684759180822e-09 1.6298633128446847e-08 6.651618008570487e-08 -1.1056003564701663e-07 1.925609130169618e-08 7.970547461590713e-08 -1.9388411065092196e-08 1.5449213429999098e-08 -9.18325826332684e-08 -1.4177774926734835e-07 -6.418201634494708e-08 6.360818546081109e-08 1.9489404261648166e-08 1.1561202580942605e-07 3.2613803205923915e-06 1.2875433400456586e-07 1.30503177696083e-07 1.82550805816359e-07 8.467390339083971e-07 -2.390150814796951e-07 -1.916468098754138e-06 1.1080082846596665e-06 -2.270285833202238e-06 5.96534517160922e-07
pcs.V21 8.997675466647698e-06 1.4897068133802184e-06 -5.9337510610928027e-08 7.366239075635952e-10 3.073910580547362e-05 -2.850048103615957e-06 8.416557907824047e-08 -8.489908552264046e-10 1.0688728088134013e-07 -6.27050426077762e-08 6.928153093484477e-08 -1.160023375413611e-07 -4.796652517464901e-08 -1.0364278590790231e-08 3.851077135412147e-09 5.21017935396349e-08 -8.708720200927473e-08 -2.1611773267363914e-08 -1.4883569267238644e-08 -6.511127067789383e-08 -2.5337629313681495e-08 -1.217939233518513e-07 -5.7541001129256774e-08 -4.197925201337864e-08 1.2406605046803834e-07 1.287543340045619e-07 3.4301939717929944e-06 3.965700784149029e-08 -1.8089512301978413e-09 -2.552159334932942e-06 -9.919314449183403e-07 4.08588622591076e-06 -5.622188621596186e-07 9.531158831054255e-07 -1.4419693507087848e-06
pcs.V22 -6.6877915453052595e-06 -4.7337480521129583e-07 3.15389294880415e-08 -4.4128380176245923e-10 3.627724427276063e-05 -3.119565501069468e-06 8.167285378866825e-08 -6.73741769294005e-10 7.089854478924699e-08 2.9884219378028626e-08 3.691733570740047e-08 2.6821676109444515e-08 -5.3369282119850083e-08 -3.40523476024303e-08 1.2148002961694763e-08 -3.583877690905413e-09 9.45717456570981e-08 4.822945124670716e-08 -4.6008214260101755e-08 5.587487916893376e-08 -7.819736529891596e-08 -3.556612038656145e-08 -1.8461205686965056e-07 1.1635951679404316e-07 -1.4719813201434964e-08 1.3050317769608222e-07 3.965700784148728e-08 3.3855873258341325e-06 4.104610550364311e-07 2.9687448936213577e-06 1.1172004365067004e-06 -6.423860596976613e-06 1.8741028248020983e-06 -9.041714607197066e-07 -2.0271992510204107e-06
proband -2.950258241483949e-05 1.3981364607567419e-05 -2.5483277499776687e-07 8.168008316519771e-10 -0.00030827951568044643 3.111443506909026e-05 -9.463680309335854e-07 9.057287447843594e-09 -7.109338662495025e-07 3.3478242137604285e-07 5.149561510014667e-07 3.074842048085342e-07 2.9497470879235213e-07 6.511773449376828e-08 3.7357389252888664e-07 7.258952877042818e-07 -6.034449747603422e-07 -5.215850591625736e-07 5.897004674062638e-07 -2.2288212814071926e-07 1.1517872532129688e-06 -6.723780148242391e-07 5.472801936446192e-07 8.010668604518218e-07 -1.3310908141012477e-06 1.8255080581639347e-07 -1.8089512301993747e-09 4.1046105503641093e-07 0.0004143617112682119 -0.00018044531040308282 -0.00018592177038424904 -4.453454516300306e-05 9.927596844978942e-06 -6.599554057269495e-07 -3.540131712181223e-05
paternal 0.00025128693587871917 1.1933554805922254e-05 -5.3674048114372e-07 6.436944486708738e-09 -0.00021329206593584133 2.5314374791698777e-05 -1.0585803884124152e-06 1.4232373491075232e-08 1.5560928607212286e-06 6.174589920471922e-07 1.045920259448446e-06 -2.9868289306820527e-09 7.398256248925469e-07 -3.1172961773984404e-07 1.8295673713407873e-06 2.0177025278512636e-06 -1.4282634514213074e-06 1.4535544036846172e-06 -2.8708701152296074e-06 1.2735312139413384e-06 -2.2541711087323004e-06 5.559989628055631e-07 -3.920678993244804e-07 -4.938567167037848e-06 1.1776312533215072e-06 8.46739033908442e-07 -2.5521593349329792e-06 2.968744893621136e-06 -0.00018044531040308293 0.0021932433838494324 -4.877211504408641e-06 -0.0018507776452887168 -0.0013936332102276712 6.686760972318024e-05 6.0458532185191345e-05
maternal 0.00015494604379579052 5.810567412549099e-06 -5.577127482916424e-07 8.823727563837375e-09 -0.0005207497974800292 3.465650095745295e-05 -6.168423690663493e-07 1.8151192360621808e-09 7.941534388585292e-07 -1.6054494501912222e-07 -1.4695521838775257e-06 -2.777040257154775e-07 -6.963017650812996e-07 2.6345726802673564e-06 1.0747408497782089e-06 3.5699838894628595e-07 -8.223685717322017e-07 8.127719566515549e-07 -1.939294745034367e-06 1.2104010251405023e-06 -3.497287173556678e-07 3.1003984448982436e-06 9.32301082170441e-07 -1.2556853024170347e-06 3.3357790547054814e-06 -2.390150814798585e-07 -9.919314449180428e-07 1.117200436506957e-06 -0.00018592177038425237 -4.8772115044127175e-06 0.0017857593262794967 -2.0991737973439524e-06 9.485240316823215e-05 -0.0014966791173313919 -0.0010557882089528424
gpp -0.00034869984098357076 1.5564869068874867e-05 -1.6450768186902573e-08 -2.6910838792740354e-09 0.002193627928392231 -0.00019122326066744086 5.512203702716781e-06 -5.226159271546506e-08 -3.1195562187593667e-06 5.418507404161638e-06 -7.880545546407393e-08 1.0041334951754244e-06 1.96097821392859e-06 -1.7749733085639964e-06 -2.7831284148606927e-06 -1.101123612821738e-06 1.1777014589660835e-07 -4.208608927943014e-06 5.892115872653696e-07 1.420180826353532e-06 -1.3790706984048583e-06 -1.7055896420728983e-06 -5.256113742079218e-06 -2.8755075673651584e-07 -7.408369095023792e-07 -1.916468098754283e-06 4.085886225910611e-06 -6.423860596976444e-06 -4.453454516300124e-05 -0.0018507776452887249 -2.0991737973617088e-06 0.005651852031128334 -0.0019854465893242813 -4.932501240006392e-05 5.7610378594537115e-05
