 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.04808012395973501 0.021687875527857742 -0.0006772909526491824 6.733779843032506e-06 0.11203688362714534 -0.0111611415793082 0.0003513095103700093 -3.521888583866379e-06 7.660170887127267e-06 -3.285989859204407e-07 -1.4416774524546699e-05 -9.02636036060627e-06 2.9291307741118983e-05 -1.496573153232546e-05 -2.34671223982684e-05 2.1479394058924783e-06 -1.6095498175814322e-05 8.540116044821325e-06 -5.217206238508166e-05 -3.605935766014446e-05 -1.683591693549582e-05 -5.8448791030908695e-06 -1.0445793321975848e-05 -3.477379734708614e-05 -4.514387729992359e-06 -1.5195864891161076e-05 4.843931149686878e-05 -1.912571953025578e-05 -0.00013059979572058 0.0002973469115672618 -0.0002192678562125817 -0.00024915707643759655 -3.3217420120648045e-05 0.00022793217335310224 0.0004244609827803387
age 0.021687875527890064 0.02162006470292899 -0.0006303929814691382 5.831665995826104e-06 0.231236407581338 -0.021417410408814494 0.0006250321316318079 -5.789071602792684e-06 -6.822453450407734e-07 -1.2560208035992963e-05 -1.6390315810631736e-05 4.842721558090223e-06 6.7664336823288336e-06 1.8724787721412037e-05 -2.2610087725491983e-05 -4.353949746002738e-06 -7.862483774325682e-06 5.513159315637405e-06 -1.8113463201931782e-06 7.904592118514889e-06 1.309507951895595e-05 -9.289720812959907e-06 -1.8211968339287626e-05 -2.0033609613376607e-05 -2.149995218430626e-05 -9.146784038033538e-06 -7.282328721577608e-06 2.31287741130673e-06 -0.00012182748753185073 0.00011751206307797258 -0.00030386747050867356 0.00025056252467481105 -0.00014781677060706866 8.416762030778049e-05 0.0005376320278874339
age2 -0.0006772909526528389 -0.0006303929814718837 1.8574783560882528e-05 -1.7353419002585057e-07 -0.006671816209145708 0.0006246203286512284 -1.8416447424560537e-05 1.722252384718778e-07 -2.7706391853060893e-09 4.5440640520298354e-07 4.654790254920447e-07 -1.2943137643421694e-07 -2.20105419578975e-07 -5.40796206068152e-07 6.52422786867002e-07 1.4664757252870024e-07 2.0648140164608003e-07 -2.293404648507435e-07 1.7809646698475882e-07 -2.1622977735688352e-07 -3.360245890786055e-07 2.4157944548079e-07 5.244191490933969e-07 6.394335798436912e-07 5.88379835108598e-07 2.85587932518397e-07 1.0738704138128674e-07 -5.42336695319918e-08 3.5356240825987074e-06 -3.0043975624960558e-06 8.047632281217371e-06 -6.614273216564233e-06 3.3406778628224546e-06 -2.209195272127045e-06 -1.4988227070601442e-05
age3 6.73377984305511e-06 5.83166599583909e-06 -1.735341900255438e-07 1.6373829808817404e-09 6.11888426353679e-05 -5.782571326508449e-06 1.7214679782102717e-07 -1.6255643160198128e-09 3.3507124810601e-10 -4.804333801493416e-09 -4.206137281094512e-09 1.0017626873352948e-09 2.0406320798157397e-09 4.9308796970043995e-09 -6.094820335124605e-09 -1.3610789233834547e-09 -1.7379432771433254e-09 2.7414319519575203e-09 -2.74605795926261e-09 1.8325341633248417e-09 2.680344701497479e-09 -2.2285048177916696e-09 -4.762338180537585e-09 -6.415800165145868e-09 -4.9065649796356025e-09 -2.6731282613530826e-09 -1.114381675933079e-10 3.5430171914432407e-10 -3.1105995773997865e-08 2.379400629289615e-08 -6.556998829112556e-08 5.5208773232085187e-08 -2.376418880197915e-08 2.1809686491920883e-08 1.2908385048840405e-07
sex 0.11203688363049413 0.2312364075837839 -0.006671816209215064 6.118884263599135e-05 5.001758813317074 -0.45123067049085086 0.012839372008707535 -0.00011603261377901844 0.00011635029956248255 -0.00020939588010667387 0.0001000157013077846 0.00016152790696020563 -0.00014262278505527227 0.00047174655921520576 -0.0003693728815203601 -3.467354407012736e-05 0.00011513495683387863 0.0003459537265364303 0.00043423994833330885 0.0003896329455320762 0.00017855740102936985 -0.00029649019870076196 -0.000282767032222055 -0.0003884788766730515 -0.00014279710037637015 5.121278948290057e-05 -0.00025718490775307766 0.00031247136938755655 -0.0023301497654958825 0.0007069977901898132 0.00019347081081079432 0.005179889242845904 -0.003227265773311115 0.0029414005210633186 0.0031207628217882213
agesex -0.011161141579605707 -0.02141741040903031 0.0006246203286573534 -5.782571326563564e-06 -0.4512306704908719 0.04124955862838402 -0.0011874235411666388 1.084117744443012e-05 -9.295829668925858e-06 2.0227741285958518e-05 -7.62394288486179e-06 -1.611553622080425e-05 1.4467129747540117e-05 -4.517457361699787e-05 3.4333157670034436e-05 5.706667461663711e-06 -1.1966442305914378e-05 -3.3163188098069524e-05 -3.56289263019954e-05 -3.895365881393188e-05 -1.7532651945185816e-05 2.4582326233515367e-05 2.4936682263188382e-05 3.634950931490054e-05 1.1656137149576572e-05 -4.3057973347936235e-06 2.154620939362161e-05 -3.0041678912411413e-05 0.00021919324142754388 -5.955409058812036e-05 -5.8452627272668156e-05 -0.0004517714448040717 0.0002619398210575277 -0.00019365861083945864 -0.00029700334778743514
age2sex 0.00035130951037867715 0.0006250321316380946 -1.841644742473938e-05 1.7214679782263902e-07 0.01283937200870877 -0.0011874235411666963 3.4568147750729415e-05 -3.1896657721201184e-07 2.5015249128577794e-07 -6.435214990489453e-07 1.7135957880323864e-07 4.794752802021759e-07 -4.782384794029092e-07 1.3661494585130237e-06 -9.9724629208261e-07 -2.1076839292479742e-07 3.7478026483679087e-07 9.941807032878029e-07 8.893854337030437e-07 1.2048439847298614e-06 5.453011144628094e-07 -6.429205407450447e-07 -7.156208020068319e-07 -1.0718693017984196e-06 -3.016157351379955e-07 1.1354834726131986e-07 -6.038619969441593e-07 8.73148120911816e-07 -6.015119065298523e-06 1.0933668058503338e-06 2.750516358046273e-06 1.2232018127095793e-05 -6.591476474438936e-06 4.073091167902299e-06 8.447555349294878e-06
age3sex -3.5218885839459887e-06 -5.78907160285135e-06 1.7222523847354103e-07 -1.6255643160347637e-09 -0.00011603261377903459 1.0841177444431082e-05 -3.1896657721202423e-07 2.974692149310668e-09 -2.2478708016416213e-09 6.72866845104392e-09 -1.043066335102809e-09 -4.3569923780263e-09 5.106050564387112e-09 -1.3124454294719808e-08 9.168008092527632e-09 2.144926410241942e-09 -3.612888470994752e-09 -9.494730248584238e-09 -6.897834739693263e-09 -1.161875614590681e-08 -5.388854033219212e-09 5.699232018689651e-09 6.3431974091530514e-09 9.966290846618235e-09 2.2795338702492626e-09 -1.0118254338524884e-09 5.54845632056602e-09 -7.957907344156929e-09 4.9088515237189956e-08 -4.2649458023067433e-10 -3.4749956063094726e-08 -1.0612817061706407e-07 5.046749965902037e-08 -2.8387745796616263e-08 -7.126184557905323e-08
pcs.V3 7.660170887176044e-06 -6.822453450233979e-07 -2.7706391857714632e-09 3.3507124810993273e-10 0.00011635029956195948 -9.295829668876129e-06 2.501524912842921e-07 -2.247870801627604e-09 9.031823702553587e-06 1.6406123025532025e-06 4.4919225544171454e-07 -7.726156755351538e-08 -8.378606648747147e-09 1.3701509596540378e-07 -2.4343158632219676e-07 8.935475828188116e-08 -3.0526365154940053e-07 -1.810262438292059e-08 -4.031557947295151e-07 -3.6099762700427554e-07 4.9676202601510044e-08 4.562252445128725e-07 -3.114359667343893e-07 1.8406344360434932e-07 2.0920322966145815e-08 -7.457254200856867e-08 -6.487821346424438e-08 2.5412379827542114e-07 -2.5157313767053665e-06 8.034878778829078e-06 -2.1740165881874364e-06 -3.883713248054453e-06 -4.5018459591033204e-06 -5.1099381294174734e-06 9.982128322695925e-06
pcs.V4 -3.2859898609033325e-07 -1.2560208036126146e-05 4.544064052068023e-07 -4.8043338015281195e-09 -0.00020939588010711598 2.0227741285998525e-05 -6.435214990500835e-07 6.728668451054238e-09 1.6406123025531644e-06 9.551438594461899e-06 8.671971586038782e-07 4.3664349035536074e-07 6.470331157499795e-07 -2.0418403678606338e-07 -5.551303348330147e-07 -1.202505530856081e-07 -1.6622513433035757e-07 -4.324895895169614e-07 -1.6786836552624985e-07 -2.9983147278964053e-07 -2.0652337542676248e-07 7.786065313540447e-07 -3.130948355580568e-08 3.5368957194368684e-07 5.653238286740391e-07 5.72370194546003e-07 -1.989438307233502e-07 3.3836788537382093e-07 -2.3298067666656094e-06 7.664910303701694e-06 2.5545583483517763e-06 2.346495112601921e-06 -5.130938278427414e-06 -1.6197436827655605e-05 2.174579624026932e-05
