 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.03567963179371008 0.012962601604511367 -0.0004185184800318086 4.295289197251022e-06 0.05730348967292312 -0.0058859731153346395 0.00019145715085914142 -1.9857508581200745e-06 4.995400968198879e-06 4.002217257672162e-06 -1.9030062372881353e-07 -8.372516558715485e-06 3.2209280881098222e-06 -1.575068364384918e-05 5.290297106323174e-06 1.352491305004415e-06 -2.968370120971709e-06 -2.233121002268549e-06 -2.879541087028133e-05 -9.902790357400004e-06 -3.4552171860697225e-06 -7.628772602486824e-07 1.076888646038058e-06 -1.429196997145606e-06 8.576169999512547e-06 -2.200995405371737e-06 2.2160790177334915e-05 -1.3380235022401643e-05 -3.714615711001659e-05 0.00024601250900468144 0.00012058322074448169 -0.00033895207750667784 3.821679003604155e-06 -7.241733038963005e-05 -1.3688292206897332e-05
age 0.01296260160443278 0.009992516261333162 -0.0003011862800488119 2.874449174489233e-06 0.09890536845467453 -0.009486178440324402 0.0002856031207759577 -2.7236406688879148e-06 3.714002369840439e-06 -1.951968501010753e-06 -7.143716025144164e-06 1.7207835847690073e-06 3.8018034393523214e-07 -6.774344195058584e-07 2.8172135896824163e-06 9.794368813201147e-07 -1.207242518158938e-07 -3.7467230758829743e-06 -6.644763783029495e-06 2.6975176655472316e-06 -2.9671112811727455e-07 -2.320516568654163e-06 5.633808816724141e-07 -5.129751015896477e-07 9.579608934975991e-07 -3.052074287637156e-06 3.933962843863285e-06 -1.0390348101626532e-06 1.875618025528143e-05 4.827327737371878e-05 -2.9765992278233814e-05 3.4943413501074826e-06 -1.5386891996623054e-05 1.956780027260804e-06 -3.094622435440346e-05
age2 -0.0004185184800291462 -0.00030118628004845415 9.180185060309936e-06 -8.85520231750148e-08 -0.002948741617231605 0.0002859430723415589 -8.703921195963658e-06 8.38799174489174e-08 -1.314921053652719e-07 9.000862559072935e-08 2.0058668849687622e-07 -3.7733124735691146e-08 -1.0858928359803352e-08 1.9499452893049875e-08 -6.275583046257883e-08 -1.2655060370515611e-08 4.544558144555512e-09 9.484977185269009e-08 2.452196164823454e-07 -7.796290748825025e-08 8.52794730179601e-12 5.121506952573082e-08 -1.0584253909040918e-08 4.3203844482301014e-08 -4.4334199684261596e-08 8.778690268996767e-08 -1.4378273914541096e-07 5.996181855793052e-08 -4.019367284368915e-07 -1.5775729071553819e-06 4.278029594646995e-07 4.667935453544164e-07 1.2391491095326533e-07 2.5026294770047085e-07 9.461000835801056e-07
age3 4.295289197239039e-06 2.874449174503423e-06 -8.855202317550233e-08 8.634661083913184e-10 2.7891334634585905e-05 -2.731319782888044e-06 8.401427745195473e-08 -8.183042722969314e-10 1.4361902840407353e-09 -1.0280337168259002e-09 -1.7887576961687792e-09 2.0471229919805687e-10 6.297774128066238e-11 -2.3062222168284192e-10 4.056846094514462e-10 4.307708880806921e-11 -3.5353165955428166e-11 -7.177532128607779e-10 -2.7898478718311054e-09 6.840605827039988e-10 6.643057475338475e-11 -3.9121201488416526e-10 3.232769631460856e-11 -6.345025693909091e-10 6.126477997125815e-10 -7.889309336265936e-10 1.6858577745795742e-09 -8.082513830960489e-10 2.3995027194157664e-09 1.5271324903212595e-08 -1.0062772761151001e-10 -7.1700427058157524e-09 1.0663748325937248e-09 -3.483976732611972e-09 -9.396209199813324e-09
sex 0.057303489670965824 0.09890536845391307 -0.0029487416172073572 2.7891334634340983e-05 2.1110579779021093 -0.1983795633330527 0.005843708659377206 -5.443566582307952e-05 7.365148391931985e-05 -2.196997077356006e-05 -5.477782824529525e-05 5.8532759581759736e-05 -8.506230689733749e-05 0.00012118569327243764 -2.3221359407265125e-05 3.35223045858695e-05 1.540943923847369e-05 2.132711077818819e-05 3.249209326587684e-05 0.00011486351927813941 7.69028988504812e-06 -2.2193336329733784e-05 -5.3590229469615097e-05 -9.907661059963128e-05 -6.841838791276971e-06 -1.1698657926684483e-05 3.436267918212006e-05 6.697485971880948e-05 -0.00044906229291364724 -2.0479112105577786e-05 -0.0010153939181078975 0.00265195294429047 -0.0007530740277878102 0.0019034983092885926 -0.00015205099291995625
agesex -0.005885973115177566 -0.00948617844029737 0.00028594307234053654 -2.7313197828759837e-06 -0.19837956333309492 0.01888000147491745 -0.0005625008600359918 5.293035905653796e-06 -7.369205917468361e-06 2.7005396125984863e-06 5.774025864848028e-06 -5.4758458303388815e-06 7.690698685902297e-06 -1.2114689844478814e-05 2.971410398035943e-06 -2.643149519147183e-06 -2.0809630610281323e-06 -2.1766747401079773e-06 -1.8465702040247126e-06 -1.1384511827802529e-05 -1.5908337357195909e-06 1.697777740674878e-06 4.5972978832136734e-06 1.0483950829007405e-05 -2.990013107186595e-07 1.2458147863294628e-06 -2.967281053436726e-06 -6.004602559122519e-06 4.0093881741178054e-05 -2.47843269253053e-06 7.294977805334955e-05 -0.00020752189058700462 5.367403434403774e-05 -0.00015149574708625026 8.052513367116927e-06
age2sex 0.00019145715085493623 0.0002856031207757638 -8.703921195950168e-06 8.401427745174332e-08 0.005843708659379946 -0.0005625008600361334 1.6950468062030085e-05 -1.6124251322556584e-07 2.3212754963852716e-07 -1.0521347311336744e-07 -1.860720268949922e-07 1.6452145018824377e-07 -2.2255051583130345e-07 3.747361079780517e-07 -1.0940647975783532e-07 6.555283848814666e-08 7.8893269366267e-08 7.320446256951579e-08 4.964766968711691e-09 3.525597030363444e-07 6.987142902520443e-08 -4.237403517727308e-08 -1.3050184449659737e-07 -3.378915496335001e-07 3.335109746277251e-08 -4.304279867936868e-08 8.298104584196216e-08 1.654094147732529e-07 -1.0245245020708929e-06 -1.1237670074895566e-07 -1.639887132000343e-06 5.5273568203135744e-06 -1.2581808934289435e-06 3.914379102656107e-06 -2.2980071802511131e-07
age3sex -1.985750858071114e-06 -2.7236406688731396e-06 8.387991744843218e-08 -8.18304272291863e-10 -5.443566582312063e-05 5.293035905656589e-06 -1.6124251322560925e-07 1.5509507318975435e-09 -2.3447469939174747e-09 1.2776714583170205e-09 1.888834530476531e-09 -1.5565353288025826e-09 2.0598934818104136e-09 -3.62990693201963e-09 1.2473868061706534e-09 -5.265050299622601e-10 -8.771381418881589e-10 -7.925724959519328e-10 4.5520757694934425e-10 -3.4251811105205726e-09 -8.538204957659552e-10 4.0608309591346997e-10 1.1389266509062315e-09 3.3410823911920515e-09 -5.704468329510678e-10 4.3764866763477217e-10 -8.435577557715261e-10 -1.4386117651142338e-09 7.955826647528795e-09 5.032959066032876e-09 1.095459433224821e-08 -5.007328389731451e-08 9.049131908854847e-09 -3.289049847959782e-08 3.889596440153961e-09
pcs.V3 4.995400968115171e-06 3.714002369803469e-06 -1.3149210536413457e-07 1.4361902840296995e-09 7.365148391949526e-05 -7.369205917483646e-06 2.3212754963893122e-07 -2.3447469939207416e-09 4.6357579706850205e-06 4.525363150252837e-07 7.202587767114795e-08 -7.706464976110855e-08 1.7853770676436224e-07 1.0813882308919821e-07 2.356767056158669e-08 1.2537902595381073e-07 -5.42046875150942e-08 1.4176641591018642e-07 -1.8478299677749383e-07 -2.0732738152786563e-08 6.230216092832266e-08 1.8879210789749026e-08 -1.6564355491558284e-07 1.7872925049313095e-07 8.093429885075924e-08 1.8762377175851234e-09 1.1674188427788523e-07 1.7494538465614703e-07 -8.057607114135015e-07 1.70472685724766e-06 1.2882675465821658e-06 -4.751126332453635e-06 2.7141346999888493e-06 -3.807383453928159e-06 -1.5693181372672817e-06
pcs.V4 4.002217257696917e-06 -1.951968501008041e-06 9.000862559062666e-08 -1.028033716824697e-09 -2.1969970773741757e-05 2.700539612615037e-06 -1.0521347311383531e-07 1.2776714583211653e-09 4.525363150252799e-07 4.572961077552848e-06 2.2812889642653343e-07 7.262617385245408e-09 1.5662056708751187e-07 -1.0241730558615464e-07 -7.242125892007443e-08 1.0184729038546865e-07 1.267174990002924e-07 -9.954888265020038e-08 -4.534105890955787e-08 -1.636087746570765e-07 -2.3203004236700925e-07 1.4871662818484394e-07 1.2244400523205185e-07 2.0088244875272684e-07 1.3327733170629333e-07 1.4760884212285908e-07 -8.025357596716795e-08 1.3149334805361066e-07 3.260912481557851e-07 9.524064936644072e-07 4.7382739808103875e-07 7.4307942987782746e-06 -4.269679795441313e-06 -2.9836904533819724e-06 5.101087145617764e-06
