 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.002233144164124856 0.0007730966816966198 -2.3605252718221853e-05 2.2856979507726421e-07 -0.002672393425252773 0.0002715451057828059 -8.626333085222896e-06 8.597978583034123e-08 -2.0277100111499707e-06 2.1903135093363705e-06 6.584855798063322e-07 9.68552646931243e-07 8.649827897322819e-07 -9.74199217357652e-07 1.8308338255320427e-06 -2.515444733548926e-07 -3.3975365372613157e-07 5.2222401769593895e-08 5.3929586195255495e-08 -1.0731424538509393e-06 -3.949983450445679e-07 1.1067296139339767e-06 1.0909460193740455e-06 3.063149766629571e-07 -1.5745389185649615e-06 -1.5893688045951114e-07 -1.3379276954973853e-06 -1.7614872398162808e-06 -1.3100191127603085e-05 3.0367436699648725e-05 -1.5791891860452688e-06 -1.9466553368760604e-05
age 0.0007730966816982716 0.0015836886827687092 -4.34921260217075e-05 3.7320155523903525e-07 0.01597978287564022 -0.0014178932680370872 3.886718093475353e-05 -3.329471908668931e-07 -1.3868545759780157e-06 6.80938114427513e-07 -7.077929022042373e-07 1.3741621297586724e-06 4.024921302736499e-08 -1.9423938932885623e-07 1.0751575614179165e-06 5.69386299843814e-07 3.591639581364177e-07 -1.5288620815010808e-06 5.552992156639355e-07 4.093647370489527e-07 -3.682819695119767e-07 -6.407990252107943e-08 3.170486763072737e-07 1.0295940940515526e-06 -1.0950495473267963e-06 -1.5284440866057427e-07 -9.550427542148076e-07 2.6424016575845655e-07 2.3296959199955243e-07 -1.8717413954082154e-05 1.1459026933171927e-05 5.656715666767381e-06
age2 -2.3605252718276497e-05 -4.3492126021746854e-05 1.2099023734748156e-06 -1.0506544896939812e-08 -0.00043097103177970315 3.8753225151829065e-05 -1.0759448344379897e-06 9.325498629648669e-09 3.819741426697713e-08 -1.496058667497409e-08 1.6282918369194158e-08 -3.787639382527371e-08 -3.0957637429598745e-09 4.674813533051373e-09 -2.8831229912069264e-08 -1.199280849664373e-08 -1.0461814172459604e-08 3.7188794604398126e-08 -1.601608984163343e-08 -1.0104094171016464e-08 7.407971565996968e-09 -3.956488169878135e-09 -1.1784136962934764e-08 -2.194173003522007e-08 3.185155558521758e-08 2.8241816844235407e-09 2.9507912938755436e-08 -4.332087491782371e-09 2.7316346410066466e-08 4.2233410152574223e-07 -1.8682968376289462e-07 -2.006208854052222e-07
age3 2.2856979507775205e-07 3.732015552394005e-07 -1.0506544896940939e-08 9.234154108248657e-11 3.6417761514692923e-06 -3.311796287805313e-07 9.304045791190907e-09 -8.160073471170894e-11 -3.245522264707297e-10 1.168178973631527e-10 -1.1401472788949227e-10 3.270636474203598e-10 4.169490618726465e-11 -4.5388425805201506e-11 2.4454204529772156e-10 7.910537184756653e-11 9.64649524505627e-11 -2.740480690532632e-10 1.3791381985068454e-10 7.06207798332271e-11 -5.1464640096117915e-11 7.456608630439026e-11 1.192101101091608e-10 1.43163684657704e-10 -2.876711945811756e-10 -1.3660344207015297e-11 -2.7308869930134923e-10 1.0866964527487738e-11 -5.390686684274784e-10 -2.7625873257867253e-09 9.067514685413593e-10 1.5783111644927944e-09
sex -0.002672393425212882 0.01597978287571191 -0.00043097103178167104 3.641776151486028e-06 0.47251568999005056 -0.0417345729581118 0.0011434376548174255 -9.822003888205836e-06 -7.698788361002912e-06 -9.303414326148546e-08 5.1634064790144045e-06 1.0272562672970861e-05 -1.941481159695065e-05 1.7534232992391204e-05 -1.3331502756586181e-05 5.851555040819574e-06 -4.882651467035572e-06 -1.4588597750918257e-05 1.2001584421175832e-05 1.905578665339521e-05 -9.262524243318955e-07 7.414867315013725e-07 -1.3150644640756179e-05 -3.3953240956404274e-06 5.1093658279789934e-06 7.017108475370231e-06 5.330277909885251e-06 1.8668802177575902e-05 2.4333493490962954e-05 -0.00031088811770464355 3.994730703134285e-05 0.0004316722521418259
agesex 0.00027154510577852563 -0.0014178932680433951 3.875322515200561e-05 -3.3117962878206076e-07 -0.041734572958112885 0.003744334838601359 -0.00010396047145600739 9.031471557127787e-07 7.072587593696283e-07 -1.654330204738918e-08 -4.3937274089760874e-07 -8.533535621128284e-07 1.6125705211333147e-06 -1.734497117659546e-06 1.4876022245305367e-06 -4.5583324658708674e-07 2.9908933650050974e-07 1.1425931367111089e-06 -1.0513798408906934e-06 -1.7329732836088798e-06 -4.1725634857792934e-08 -1.337108232164811e-07 9.272770246980251e-07 6.469995739536388e-07 -5.777092993553728e-07 -7.657798168299036e-07 -4.5385592280319586e-07 -1.7780553737261567e-06 -1.8302809877204706e-06 2.7107184891120297e-05 -5.6955822284504255e-06 -3.9189892615639376e-05
age2sex -8.626333085112015e-06 3.886718093492301e-05 -1.0759448344427123e-06 9.30404579123166e-09 0.0011434376548174854 -0.00010396047145601003 2.923959878483517e-06 -2.5705974757425554e-08 -1.835455795133447e-08 2.288296184759166e-10 1.1193359470726987e-08 2.3702649642580745e-08 -4.252369511730958e-08 5.0693056093310527e-08 -4.764590787958497e-08 1.0877305487365347e-08 -3.2824649504974273e-09 -2.5805133246118427e-08 2.6672102822203445e-08 4.871003463428565e-08 2.5050572260227348e-09 5.811272067243878e-09 -2.2232142593549853e-08 -2.587075597662189e-08 1.7932942198147586e-08 2.4625785556660245e-08 1.204321577512809e-08 5.122924520383869e-08 3.334044153330652e-08 -7.07081721783229e-07 1.7309641913467566e-07 1.0518804949870272e-06
age3sex 8.597978582962962e-08 -3.3294719086777387e-07 9.325498629673595e-09 -8.160073471192738e-11 -9.822003888206619e-06 9.031471557128252e-07 -2.57059747574262e-08 2.2870162668575125e-10 1.2974764804498307e-10 1.495761866425799e-11 -9.00930473676311e-11 -2.1175286543022254e-10 3.5218332218132663e-10 -4.404708862995606e-10 4.630063483122947e-10 -9.009378148394433e-11 -1.5467010935053442e-11 1.718649432748421e-10 -2.0926301085801786e-10 -4.24784764047658e-10 -2.071962521404491e-11 -4.9998308147525175e-11 1.7317126675863417e-10 2.7823693588692286e-10 -1.6961323521938232e-10 -2.4272081711986454e-10 -1.1223035400988368e-10 -4.669812568837921e-10 -8.95358112975766e-11 5.806309988608471e-09 -1.6085126798956208e-09 -8.48944652930564e-09
pcs.V3 -2.027710011151551e-06 -1.3868545759777999e-06 3.819741426697114e-08 -3.2455222647067524e-10 -7.69878836095578e-06 7.072587593652203e-07 -1.8354557951207153e-08 1.2974764804383543e-10 2.1784172681117844e-06 5.5265009887240574e-08 -7.205135667185082e-08 1.7157816111433044e-09 3.745394845527484e-08 4.2387783799660415e-08 4.4262108956932704e-08 5.431824719434504e-08 -2.0779948181912774e-08 2.4299299784940245e-08 -3.726908407484497e-08 -2.4373604528973143e-09 2.8456360580644982e-08 -8.913257967958628e-09 -3.2928633884427184e-08 1.837028878978205e-08 1.4320297983037374e-08 -4.80792895463234e-09 4.049971160640863e-08 5.682459489977036e-09 -5.066551636541681e-07 5.976437914365833e-07 -1.259779880830512e-06 -1.0798489108750826e-06
pcs.V4 2.1903135093353795e-06 6.809381144275776e-07 -1.496058667497469e-08 1.1681789736314592e-10 -9.303414324446794e-08 -1.6543302048884553e-08 2.288296185166765e-10 1.4957618663910483e-11 5.5265009887241375e-08 2.1808894366458126e-06 2.3063297749401208e-08 2.4377695994924143e-08 2.344139353176555e-08 -2.4325326505773947e-08 -3.474838936629654e-08 1.639525739523562e-08 -7.428558944939545e-09 -2.5581568275278943e-08 3.571468431678764e-08 -6.903783914123807e-08 -4.7254138834921354e-08 3.849473760914158e-08 4.323261526581468e-08 9.349662286715219e-09 3.9742038862844927e-08 -9.244290851417537e-09 -2.890802950448998e-08 4.2958016669684056e-09 5.63272743391225e-07 -3.3112876271018285e-07 1.1345020158019938e-06 7.44976461216937e-07
